,Date,time,Carbon monoxide,status,unit,PM<sub>10</sub> particulate matter (Hourly measured),status.1,unit.1,Nitric oxide,status.2,unit.2,Nitrogen dioxide,status.3,unit.3,Nitrogen oxides as nitrogen dioxide,status.4,unit.4,Non-volatile PM<sub>10</sub> (Hourly measured),status.5,unit.5,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.6,unit.6,Ozone,status.7,unit.7,PM<sub>2.5</sub> particulate matter (Hourly measured),status.8,unit.8,Sulphur dioxide,status.9,unit.9,Volatile PM<sub>10</sub> (Hourly measured),status.10,unit.10,Volatile PM<sub>2.5</sub> (Hourly measured),status.11,unit.11
1947,23-03-2011,04:00,0.2,R,mgm-3,55.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3,65.0,R,ugm-3,78.0,R,ugm-3,38.0,R,ugm-3 (TEOM FDMS),34.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,50.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3 (TEOM FDMS)
1948,23-03-2011,05:00,0.3,R,mgm-3,60.0,R,ugm-3 (TEOM FDMS),26.0,R,ugm-3,71.0,R,ugm-3,111.0,R,ugm-3,44.0,R,ugm-3 (TEOM FDMS),39.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,57.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,16.0,R,ugm-3 (TEOM FDMS),18.0,R,ugm-3 (TEOM FDMS)
1949,23-03-2011,06:00,0.5,R,mgm-3,61.0,R,ugm-3 (TEOM FDMS),69.0,R,ugm-3,76.0,R,ugm-3,181.0,R,ugm-3,44.0,R,ugm-3 (TEOM FDMS),37.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,55.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),18.0,R,ugm-3 (TEOM FDMS)
1950,23-03-2011,07:00,0.3,R,mgm-3,62.0,R,ugm-3 (TEOM FDMS),80.0,R,ugm-3,78.0,R,ugm-3,201.0,R,ugm-3,45.0,R,ugm-3 (TEOM FDMS),40.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,58.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),18.0,R,ugm-3 (TEOM FDMS)
1951,23-03-2011,08:00,0.5,R,mgm-3,61.0,R,ugm-3 (TEOM FDMS),100.0,R,ugm-3,92.0,R,ugm-3,244.0,R,ugm-3,44.0,R,ugm-3 (TEOM FDMS),37.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,53.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3 (TEOM FDMS)
1952,23-03-2011,09:00,0.5,R,mgm-3,57.0,R,ugm-3 (TEOM FDMS),89.0,R,ugm-3,86.0,R,ugm-3,222.0,R,ugm-3,43.0,R,ugm-3 (TEOM FDMS),36.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,52.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3 (TEOM FDMS)
1953,23-03-2011,10:00,0.5,R,mgm-3,54.0,R,ugm-3 (TEOM FDMS),91.0,R,ugm-3,84.0,R,ugm-3,223.0,R,ugm-3,39.0,R,ugm-3 (TEOM FDMS),29.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,46.0,R,ugm-3 (TEOM FDMS),21.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),17.0,R,ugm-3 (TEOM FDMS)
1954,23-03-2011,11:00,0.3,R,mgm-3,44.0,R,ugm-3 (TEOM FDMS),61.0,R,ugm-3,78.0,R,ugm-3,172.0,R,ugm-3,27.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3,35.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),19.0,R,ugm-3 (TEOM FDMS)
1955,23-03-2011,12:00,0.2,R,mgm-3,29.0,R,ugm-3 (TEOM FDMS),36.0,R,ugm-3,69.0,R,ugm-3,124.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),24.0,R,ugm-3,23.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,16.0,R,ugm-3 (TEOM FDMS),15.0,R,ugm-3 (TEOM FDMS)
1956,23-03-2011,13:00,0.2,R,mgm-3,,,,28.0,R,ugm-3,61.0,R,ugm-3,103.0,R,ugm-3,,,,4.0,R,ugm-3 (TEOM FDMS),34.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,,,,10.0,R,ugm-3 (TEOM FDMS)
1957,23-03-2011,14:00,0.2,R,mgm-3,22.0,R,ugm-3 (TEOM FDMS),24.0,R,ugm-3,57.0,R,ugm-3,94.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),42.0,R,ugm-3,18.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS)
1958,23-03-2011,15:00,0.2,R,mgm-3,21.0,R,ugm-3 (TEOM FDMS),20.0,R,ugm-3,52.0,R,ugm-3,82.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),42.0,R,ugm-3,20.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS)
1959,23-03-2011,16:00,0.2,R,mgm-3,21.0,R,ugm-3 (TEOM FDMS),28.0,R,ugm-3,59.0,R,ugm-3,101.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),38.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS)
1960,23-03-2011,17:00,0.3,R,mgm-3,30.0,R,ugm-3 (TEOM FDMS),41.0,R,ugm-3,74.0,R,ugm-3,138.0,R,ugm-3,23.0,R,ugm-3 (TEOM FDMS),15.0,R,ugm-3 (TEOM FDMS),28.0,R,ugm-3,23.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS)
1961,23-03-2011,18:00,0.3,R,mgm-3,41.0,R,ugm-3 (TEOM FDMS),60.0,R,ugm-3,86.0,R,ugm-3,178.0,R,ugm-3,33.0,R,ugm-3 (TEOM FDMS),17.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3,26.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS)
1962,23-03-2011,19:00,0.5,R,mgm-3,35.0,R,ugm-3 (TEOM FDMS),78.0,R,ugm-3,96.0,R,ugm-3,214.0,R,ugm-3,27.0,R,ugm-3 (TEOM FDMS),17.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,25.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS)
1963,23-03-2011,20:00,0.3,R,mgm-3,36.0,R,ugm-3 (TEOM FDMS),39.0,R,ugm-3,88.0,R,ugm-3,147.0,R,ugm-3,27.0,R,ugm-3 (TEOM FDMS),17.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,28.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS)
1964,23-03-2011,21:00,0.3,R,mgm-3,27.0,R,ugm-3 (TEOM FDMS),48.0,R,ugm-3,84.0,R,ugm-3,157.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS)
1965,23-03-2011,22:00,0.2,R,mgm-3,25.0,R,ugm-3 (TEOM FDMS),20.0,R,ugm-3,82.0,R,ugm-3,113.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,21.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS)
1966,23-03-2011,23:00,0.3,R,mgm-3,29.0,R,ugm-3 (TEOM FDMS),36.0,R,ugm-3,82.0,R,ugm-3,138.0,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,22.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS)
1967,23-03-2011,24:00,0.3,R,mgm-3,32.0,R,ugm-3 (TEOM FDMS),25.0,R,ugm-3,80.0,R,ugm-3,118.0,R,ugm-3,23.0,R,ugm-3 (TEOM FDMS),19.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,28.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS)
1968,24-03-2011,01:00,0.2,R,mgm-3,34.0,R,ugm-3 (TEOM FDMS),19.0,R,ugm-3,73.0,R,ugm-3,101.0,R,ugm-3,24.0,R,ugm-3 (TEOM FDMS),19.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,27.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS)
1969,24-03-2011,02:00,0.2,R,mgm-3,31.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3,57.0,R,ugm-3,71.0,R,ugm-3,22.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,26.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS)
1970,24-03-2011,03:00,0.2,R,mgm-3,35.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3,57.0,R,ugm-3,73.0,R,ugm-3,25.0,R,ugm-3 (TEOM FDMS),19.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,30.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS)
1971,24-03-2011,04:00,0.2,R,mgm-3,44.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3,55.0,R,ugm-3,73.0,R,ugm-3,32.0,R,ugm-3 (TEOM FDMS),21.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,33.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3 (TEOM FDMS)
1972,24-03-2011,05:00,0.2,R,mgm-3,44.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3,52.0,R,ugm-3,65.0,R,ugm-3,32.0,R,ugm-3 (TEOM FDMS),25.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,36.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS)
1973,24-03-2011,06:00,0.2,R,mgm-3,38.0,R,ugm-3 (TEOM FDMS),18.0,R,ugm-3,57.0,R,ugm-3,84.0,R,ugm-3,25.0,R,ugm-3 (TEOM FDMS),22.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,35.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS)
1974,24-03-2011,07:00,0.3,R,mgm-3,43.0,R,ugm-3 (TEOM FDMS),45.0,R,ugm-3,61.0,R,ugm-3,130.0,R,ugm-3,32.0,R,ugm-3 (TEOM FDMS),24.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,35.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS)
1975,24-03-2011,08:00,0.3,R,mgm-3,46.0,R,ugm-3 (TEOM FDMS),63.0,R,ugm-3,67.0,R,ugm-3,162.0,R,ugm-3,33.0,R,ugm-3 (TEOM FDMS),25.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,39.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3 (TEOM FDMS)
1976,24-03-2011,09:00,0.5,R,mgm-3,52.0,R,ugm-3 (TEOM FDMS),104.0,R,ugm-3,78.0,R,ugm-3,237.0,R,ugm-3,40.0,R,ugm-3 (TEOM FDMS),30.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,41.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS)
1977,24-03-2011,10:00,0.5,R,mgm-3,54.0,R,ugm-3 (TEOM FDMS),94.0,R,ugm-3,76.0,R,ugm-3,220.0,R,ugm-3,43.0,R,ugm-3 (TEOM FDMS),30.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,40.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS)
1978,24-03-2011,11:00,0.5,R,mgm-3,56.0,R,ugm-3 (TEOM FDMS),91.0,R,ugm-3,86.0,R,ugm-3,225.0,R,ugm-3,41.0,R,ugm-3 (TEOM FDMS),25.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,40.0,R,ugm-3 (TEOM FDMS),21.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),15.0,R,ugm-3 (TEOM FDMS)
1979,24-03-2011,12:00,,,,55.0,R,ugm-3 (TEOM FDMS),,,,,,,,,,43.0,R,ugm-3 (TEOM FDMS),32.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3,44.0,R,ugm-3 (TEOM FDMS),,,,12.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3 (TEOM FDMS)
1980,24-03-2011,13:00,0.3,R,mgm-3,45.0,R,ugm-3 (TEOM FDMS),43.0,R,ugm-3,74.0,R,ugm-3,139.0,R,ugm-3,32.0,R,ugm-3 (TEOM FDMS),15.0,R,ugm-3 (TEOM FDMS),18.0,R,ugm-3,27.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3 (TEOM FDMS)
1981,24-03-2011,14:00,0.3,R,mgm-3,36.0,R,ugm-3 (TEOM FDMS),34.0,R,ugm-3,73.0,R,ugm-3,124.0,R,ugm-3,23.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),26.0,R,ugm-3,23.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS)
1982,24-03-2011,15:00,0.3,R,mgm-3,25.0,R,ugm-3 (TEOM FDMS),29.0,R,ugm-3,71.0,R,ugm-3,115.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),34.0,R,ugm-3,18.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS)
1983,24-03-2011,16:00,0.3,R,mgm-3,34.0,R,ugm-3 (TEOM FDMS),48.0,R,ugm-3,90.0,R,ugm-3,162.0,R,ugm-3,26.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3 (TEOM FDMS),26.0,R,ugm-3,22.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS)
1984,24-03-2011,17:00,0.3,R,mgm-3,31.0,R,ugm-3 (TEOM FDMS),43.0,R,ugm-3,86.0,R,ugm-3,151.0,R,ugm-3,28.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3 (TEOM FDMS),26.0,R,ugm-3,20.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS)
1985,24-03-2011,18:00,0.3,R,mgm-3,38.0,R,ugm-3 (TEOM FDMS),41.0,R,ugm-3,92.0,R,ugm-3,155.0,R,ugm-3,31.0,R,ugm-3 (TEOM FDMS),18.0,R,ugm-3 (TEOM FDMS),18.0,R,ugm-3,27.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS)
1986,24-03-2011,19:00,0.5,R,mgm-3,22.0,R,ugm-3 (TEOM FDMS),43.0,R,ugm-3,84.0,R,ugm-3,149.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS)
1987,24-03-2011,20:00,0.5,R,mgm-3,25.0,R,ugm-3 (TEOM FDMS),60.0,R,ugm-3,103.0,R,ugm-3,195.0,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,16.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
1988,24-03-2011,21:00,0.5,R,mgm-3,25.0,R,ugm-3 (TEOM FDMS),44.0,R,ugm-3,94.0,R,ugm-3,160.0,R,ugm-3,18.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,20.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS)
1989,24-03-2011,22:00,0.3,R,mgm-3,25.0,R,ugm-3 (TEOM FDMS),36.0,R,ugm-3,86.0,R,ugm-3,141.0,R,ugm-3,18.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,18.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
1990,24-03-2011,23:00,0.3,R,mgm-3,29.0,R,ugm-3 (TEOM FDMS),29.0,R,ugm-3,92.0,R,ugm-3,136.0,R,ugm-3,21.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,23.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS)
1991,24-03-2011,24:00,0.3,R,mgm-3,29.0,R,ugm-3 (TEOM FDMS),18.0,R,ugm-3,80.0,R,ugm-3,107.0,R,ugm-3,21.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,23.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS)
1992,25-03-2011,01:00,0.2,R,mgm-3,31.0,R,ugm-3 (TEOM FDMS),21.0,R,ugm-3,82.0,R,ugm-3,115.0,R,ugm-3,22.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,24.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS)
1993,25-03-2011,02:00,0.1,R,mgm-3,28.0,R,ugm-3 (TEOM FDMS),18.0,R,ugm-3,74.0,R,ugm-3,101.0,R,ugm-3,20.0,R,ugm-3 (TEOM FDMS),15.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,24.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS)
1994,25-03-2011,03:00,0.1,R,mgm-3,27.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3,69.0,R,ugm-3,90.0,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,26.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS)
1995,25-03-2011,04:00,0.1,R,mgm-3,30.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3,63.0,R,ugm-3,78.0,R,ugm-3,21.0,R,ugm-3 (TEOM FDMS),17.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,27.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS)
1996,25-03-2011,05:00,0.1,R,mgm-3,33.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3,65.0,R,ugm-3,90.0,R,ugm-3,23.0,R,ugm-3 (TEOM FDMS),18.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,27.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS)
1997,25-03-2011,06:00,0.2,R,mgm-3,,,,43.0,R,ugm-3,69.0,R,ugm-3,134.0,R,ugm-3,,,,21.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,32.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,,,,11.0,R,ugm-3 (TEOM FDMS)
1998,25-03-2011,07:00,0.2,R,mgm-3,41.0,R,ugm-3 (TEOM FDMS),58.0,R,ugm-3,73.0,R,ugm-3,160.0,R,ugm-3,31.0,R,ugm-3 (TEOM FDMS),23.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,34.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS)
1999,25-03-2011,08:00,0.3,R,mgm-3,42.0,R,ugm-3 (TEOM FDMS),86.0,R,ugm-3,80.0,R,ugm-3,212.0,R,ugm-3,33.0,R,ugm-3 (TEOM FDMS),28.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,41.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS)
2000,25-03-2011,09:00,0.3,R,mgm-3,54.0,R,ugm-3 (TEOM FDMS),91.0,R,ugm-3,82.0,R,ugm-3,222.0,R,ugm-3,42.0,R,ugm-3 (TEOM FDMS),32.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,45.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS)
2001,25-03-2011,10:00,0.3,R,mgm-3,72.0,R,ugm-3 (TEOM FDMS),124.0,R,ugm-3,92.0,R,ugm-3,281.0,R,ugm-3,56.0,R,ugm-3 (TEOM FDMS),40.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,56.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3,16.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3 (TEOM FDMS)
2002,25-03-2011,11:00,0.3,R,mgm-3,78.0,R,ugm-3 (TEOM FDMS),81.0,R,ugm-3,84.0,R,ugm-3,208.0,R,ugm-3,61.0,R,ugm-3 (TEOM FDMS),42.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,62.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),20.0,R,ugm-3 (TEOM FDMS)
2003,25-03-2011,12:00,0.3,R,mgm-3,80.0,R,ugm-3 (TEOM FDMS),53.0,R,ugm-3,82.0,R,ugm-3,162.0,R,ugm-3,60.0,R,ugm-3 (TEOM FDMS),44.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3,64.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,20.0,R,ugm-3 (TEOM FDMS),20.0,R,ugm-3 (TEOM FDMS)
2004,25-03-2011,13:00,0.2,R,mgm-3,79.0,R,ugm-3 (TEOM FDMS),60.0,R,ugm-3,88.0,R,ugm-3,180.0,R,ugm-3,56.0,R,ugm-3 (TEOM FDMS),37.0,R,ugm-3 (TEOM FDMS),20.0,R,ugm-3,57.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3,23.0,R,ugm-3 (TEOM FDMS),20.0,R,ugm-3 (TEOM FDMS)
2005,25-03-2011,14:00,0.2,R,mgm-3,73.0,R,ugm-3 (TEOM FDMS),25.0,R,ugm-3,76.0,R,ugm-3,115.0,R,ugm-3,52.0,R,ugm-3 (TEOM FDMS),40.0,R,ugm-3 (TEOM FDMS),32.0,R,ugm-3,62.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,21.0,R,ugm-3 (TEOM FDMS),22.0,R,ugm-3 (TEOM FDMS)
2006,25-03-2011,15:00,0.2,R,mgm-3,74.0,R,ugm-3 (TEOM FDMS),23.0,R,ugm-3,80.0,R,ugm-3,115.0,R,ugm-3,51.0,R,ugm-3 (TEOM FDMS),36.0,R,ugm-3 (TEOM FDMS),32.0,R,ugm-3,58.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,23.0,R,ugm-3 (TEOM FDMS),22.0,R,ugm-3 (TEOM FDMS)
2007,25-03-2011,16:00,0.2,R,mgm-3,77.0,R,ugm-3 (TEOM FDMS),23.0,R,ugm-3,88.0,R,ugm-3,122.0,R,ugm-3,52.0,R,ugm-3 (TEOM FDMS),38.0,R,ugm-3 (TEOM FDMS),26.0,R,ugm-3,61.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,25.0,R,ugm-3 (TEOM FDMS),23.0,R,ugm-3 (TEOM FDMS)
2008,25-03-2011,17:00,0.2,R,mgm-3,82.0,R,ugm-3 (TEOM FDMS),43.0,R,ugm-3,107.0,R,ugm-3,172.0,R,ugm-3,61.0,R,ugm-3 (TEOM FDMS),41.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3,62.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3,21.0,R,ugm-3 (TEOM FDMS),21.0,R,ugm-3 (TEOM FDMS)
2009,25-03-2011,18:00,0.3,R,mgm-3,81.0,R,ugm-3 (TEOM FDMS),65.0,R,ugm-3,103.0,R,ugm-3,202.0,R,ugm-3,58.0,R,ugm-3 (TEOM FDMS),38.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,62.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3,23.0,R,ugm-3 (TEOM FDMS),24.0,R,ugm-3 (TEOM FDMS)
