,Date,time,Carbon monoxide,status,unit,PM10 particulate matter (Hourly measured),status.1,unit.1,Nitric oxide,status.2,unit.2,Nitrogen dioxide,status.3,unit.3,Nitrogen oxides as nitrogen dioxide,status.4,unit.4,Ozone,status.5,unit.5,PM2.5 particulate matter (Hourly measured),status.6,unit.6,Sulphur dioxide,status.7,unit.7
2730,23-04-2004,19:00,0.5,R,mgm-3,55.0,R,ugm-3 (GRAV EQ),43.0,R,ugm-3,111.0,R,ugm-3,176.0,R,ugm-3,12.0,R,ugm-3,22.0,R,ugm-3 (TEOM),19.0,R,ugm-3
2731,23-04-2004,20:00,0.3,R,mgm-3,48.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,78.0,R,ugm-3,94.0,R,ugm-3,28.0,R,ugm-3,20.0,R,ugm-3 (TEOM),11.0,R,ugm-3
2732,23-04-2004,21:00,0.3,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,65.0,R,ugm-3,74.0,R,ugm-3,36.0,R,ugm-3,21.0,R,ugm-3 (TEOM),3.0,R,ugm-3
2733,23-04-2004,22:00,0.3,R,mgm-3,33.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,80.0,R,ugm-3,92.0,R,ugm-3,22.0,R,ugm-3,18.0,R,ugm-3 (TEOM),3.0,R,ugm-3
2734,23-04-2004,23:00,0.5,R,mgm-3,34.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,88.0,R,ugm-3,105.0,R,ugm-3,12.0,R,ugm-3,17.0,R,ugm-3 (TEOM),3.0,R,ugm-3
2735,23-04-2004,24:00,0.5,R,mgm-3,35.0,R,ugm-3 (GRAV EQ),18.0,R,ugm-3,103.0,R,ugm-3,130.0,R,ugm-3,2.0,R,ugm-3,17.0,R,ugm-3 (TEOM),3.0,R,ugm-3
2736,24-04-2004,01:00,0.5,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,94.0,R,ugm-3,111.0,R,ugm-3,10.0,R,ugm-3,13.0,R,ugm-3 (TEOM),5.0,R,ugm-3
2737,24-04-2004,02:00,0.2,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,55.0,R,ugm-3,59.0,R,ugm-3,42.0,R,ugm-3,11.0,R,ugm-3 (TEOM),3.0,R,ugm-3
2738,24-04-2004,03:00,0.3,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,61.0,R,ugm-3,67.0,R,ugm-3,34.0,R,ugm-3,11.0,R,ugm-3 (TEOM),5.0,R,ugm-3
2739,24-04-2004,04:00,0.6,R,mgm-3,34.0,R,ugm-3 (GRAV EQ),16.0,R,ugm-3,94.0,R,ugm-3,118.0,R,ugm-3,2.0,R,ugm-3,16.0,R,ugm-3 (TEOM),5.0,R,ugm-3
2740,24-04-2004,05:00,0.5,R,mgm-3,34.0,R,ugm-3 (GRAV EQ),30.0,R,ugm-3,96.0,R,ugm-3,141.0,R,ugm-3,0.0,R,ugm-3,16.0,R,ugm-3 (TEOM),8.0,R,ugm-3
2741,24-04-2004,06:00,0.3,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),16.0,R,ugm-3,76.0,R,ugm-3,101.0,R,ugm-3,16.0,R,ugm-3,13.0,R,ugm-3 (TEOM),5.0,R,ugm-3
2742,24-04-2004,07:00,0.3,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,63.0,R,ugm-3,80.0,R,ugm-3,34.0,R,ugm-3,12.0,R,ugm-3 (TEOM),5.0,R,ugm-3
2743,24-04-2004,08:00,0.3,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),16.0,R,ugm-3,67.0,R,ugm-3,92.0,R,ugm-3,36.0,R,ugm-3,12.0,R,ugm-3 (TEOM),5.0,R,ugm-3
2744,24-04-2004,09:00,0.3,R,mgm-3,34.0,R,ugm-3 (GRAV EQ),21.0,R,ugm-3,74.0,R,ugm-3,107.0,R,ugm-3,40.0,R,ugm-3,13.0,R,ugm-3 (TEOM),8.0,R,ugm-3
2745,24-04-2004,10:00,0.3,R,mgm-3,35.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,57.0,R,ugm-3,78.0,R,ugm-3,54.0,R,ugm-3,13.0,R,ugm-3 (TEOM),5.0,R,ugm-3
2746,24-04-2004,11:00,0.2,R,mgm-3,35.0,R,ugm-3 (GRAV EQ),13.0,R,ugm-3,53.0,R,ugm-3,73.0,R,ugm-3,66.0,R,ugm-3,14.0,R,ugm-3 (TEOM),5.0,R,ugm-3
2747,24-04-2004,12:00,0.3,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),19.0,R,ugm-3,67.0,R,ugm-3,96.0,R,ugm-3,64.0,R,ugm-3,12.0,R,ugm-3 (TEOM),5.0,R,ugm-3
2748,24-04-2004,13:00,0.2,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),13.0,R,ugm-3,48.0,R,ugm-3,67.0,R,ugm-3,74.0,R,ugm-3,10.0,R,ugm-3 (TEOM),3.0,R,ugm-3
2749,24-04-2004,14:00,0.2,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,52.0,R,ugm-3,69.0,R,ugm-3,78.0,R,ugm-3,12.0,R,ugm-3 (TEOM),3.0,R,ugm-3
2750,24-04-2004,15:00,0.2,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,48.0,R,ugm-3,61.0,R,ugm-3,84.0,R,ugm-3,13.0,R,ugm-3 (TEOM),3.0,R,ugm-3
2751,24-04-2004,16:00,0.3,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,57.0,R,ugm-3,69.0,R,ugm-3,88.0,R,ugm-3,13.0,R,ugm-3 (TEOM),3.0,R,ugm-3
2752,24-04-2004,17:00,0.5,R,mgm-3,42.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,69.0,R,ugm-3,86.0,R,ugm-3,76.0,R,ugm-3,17.0,R,ugm-3 (TEOM),3.0,R,ugm-3
2753,24-04-2004,18:00,0.5,R,mgm-3,42.0,R,ugm-3 (GRAV EQ),15.0,R,ugm-3,84.0,R,ugm-3,107.0,R,ugm-3,62.0,R,ugm-3,18.0,R,ugm-3 (TEOM),5.0,R,ugm-3
2754,24-04-2004,19:00,0.6,R,mgm-3,42.0,R,ugm-3 (GRAV EQ),16.0,R,ugm-3,88.0,R,ugm-3,113.0,R,ugm-3,52.0,R,ugm-3,18.0,R,ugm-3 (TEOM),5.0,R,ugm-3
2755,24-04-2004,20:00,0.5,R,mgm-3,40.0,R,ugm-3 (GRAV EQ),18.0,R,ugm-3,92.0,R,ugm-3,118.0,R,ugm-3,36.0,R,ugm-3,18.0,R,ugm-3 (TEOM),11.0,R,ugm-3
2756,24-04-2004,21:00,0.3,R,mgm-3,38.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,65.0,R,ugm-3,69.0,R,ugm-3,48.0,R,ugm-3,20.0,R,ugm-3 (TEOM),5.0,R,ugm-3
2757,24-04-2004,22:00,0.3,R,mgm-3,33.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,59.0,R,ugm-3,61.0,R,ugm-3,54.0,R,ugm-3,18.0,R,ugm-3 (TEOM),5.0,R,ugm-3
2758,24-04-2004,23:00,0.3,R,mgm-3,34.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,63.0,R,ugm-3,67.0,R,ugm-3,54.0,R,ugm-3,21.0,R,ugm-3 (TEOM),5.0,R,ugm-3
2759,24-04-2004,24:00,0.6,R,mgm-3,44.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,92.0,R,ugm-3,109.0,R,ugm-3,22.0,R,ugm-3,24.0,R,ugm-3 (TEOM),5.0,R,ugm-3
2760,25-04-2004,01:00,0.6,R,mgm-3,38.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,105.0,R,ugm-3,111.0,R,ugm-3,14.0,R,ugm-3,21.0,R,ugm-3 (TEOM),5.0,R,ugm-3
2761,25-04-2004,02:00,0.3,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),0.0,R,ugm-3,65.0,R,ugm-3,65.0,R,ugm-3,56.0,R,ugm-3,14.0,R,ugm-3 (TEOM),5.0,R,ugm-3
2762,25-04-2004,03:00,0.3,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,90.0,R,ugm-3,96.0,R,ugm-3,36.0,R,ugm-3,16.0,R,ugm-3 (TEOM),8.0,R,ugm-3
2763,25-04-2004,04:00,0.9,R,mgm-3,52.0,R,ugm-3 (GRAV EQ),54.0,R,ugm-3,120.0,R,ugm-3,202.0,R,ugm-3,2.0,R,ugm-3,27.0,R,ugm-3 (TEOM),11.0,R,ugm-3
2764,25-04-2004,05:00,1.2,R,mgm-3,62.0,R,ugm-3 (GRAV EQ),101.0,R,ugm-3,105.0,R,ugm-3,260.0,R,ugm-3,2.0,R,ugm-3,35.0,R,ugm-3 (TEOM),11.0,R,ugm-3
2765,25-04-2004,06:00,0.8,R,mgm-3,46.0,R,ugm-3 (GRAV EQ),53.0,R,ugm-3,103.0,R,ugm-3,183.0,R,ugm-3,4.0,R,ugm-3,27.0,R,ugm-3 (TEOM),11.0,R,ugm-3
2766,25-04-2004,07:00,0.7,R,mgm-3,42.0,R,ugm-3 (GRAV EQ),36.0,R,ugm-3,99.0,R,ugm-3,155.0,R,ugm-3,8.0,R,ugm-3,24.0,R,ugm-3 (TEOM),8.0,R,ugm-3
2767,25-04-2004,08:00,0.3,R,mgm-3,35.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,61.0,R,ugm-3,76.0,R,ugm-3,46.0,R,ugm-3,46.0,R,ugm-3 (TEOM),8.0,R,ugm-3
2768,25-04-2004,09:00,0.3,R,mgm-3,38.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,55.0,R,ugm-3,69.0,R,ugm-3,56.0,R,ugm-3,25.0,R,ugm-3 (TEOM),8.0,R,ugm-3
2769,25-04-2004,10:00,0.3,R,mgm-3,38.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,52.0,R,ugm-3,63.0,R,ugm-3,66.0,R,ugm-3,17.0,R,ugm-3 (TEOM),8.0,R,ugm-3
2770,25-04-2004,11:00,0.3,R,mgm-3,40.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,57.0,R,ugm-3,74.0,R,ugm-3,66.0,R,ugm-3,16.0,R,ugm-3 (TEOM),11.0,R,ugm-3
2771,25-04-2004,12:00,0.2,R,mgm-3,35.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,55.0,R,ugm-3,71.0,R,ugm-3,74.0,R,ugm-3,16.0,R,ugm-3 (TEOM),13.0,R,ugm-3
2772,25-04-2004,13:00,0.2,R,mgm-3,38.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,61.0,R,ugm-3,82.0,R,ugm-3,70.0,R,ugm-3,18.0,R,ugm-3 (TEOM),13.0,R,ugm-3
2773,25-04-2004,14:00,0.2,R,mgm-3,33.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,55.0,R,ugm-3,71.0,R,ugm-3,70.0,R,ugm-3,16.0,R,ugm-3 (TEOM),16.0,R,ugm-3
2774,25-04-2004,15:00,0.2,R,mgm-3,34.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,59.0,R,ugm-3,74.0,R,ugm-3,62.0,R,ugm-3,20.0,R,ugm-3 (TEOM),19.0,R,ugm-3
2775,25-04-2004,16:00,0.1,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,55.0,R,ugm-3,71.0,R,ugm-3,64.0,R,ugm-3,15.0,R,ugm-3 (TEOM),16.0,R,ugm-3
2776,25-04-2004,17:00,0.5,R,mgm-3,47.0,R,ugm-3 (GRAV EQ),20.0,R,ugm-3,84.0,R,ugm-3,115.0,R,ugm-3,34.0,R,ugm-3,25.0,R,ugm-3 (TEOM),21.0,R,ugm-3
2777,25-04-2004,18:00,0.5,R,mgm-3,44.0,R,ugm-3 (GRAV EQ),29.0,R,ugm-3,97.0,R,ugm-3,141.0,R,ugm-3,28.0,R,ugm-3,22.0,R,ugm-3 (TEOM),24.0,R,ugm-3
2778,25-04-2004,19:00,0.5,R,mgm-3,40.0,R,ugm-3 (GRAV EQ),36.0,R,ugm-3,111.0,R,ugm-3,166.0,R,ugm-3,16.0,R,ugm-3,20.0,R,ugm-3 (TEOM),35.0,R,ugm-3
2779,25-04-2004,20:00,0.5,R,mgm-3,38.0,R,ugm-3 (GRAV EQ),38.0,R,ugm-3,111.0,R,ugm-3,168.0,R,ugm-3,22.0,R,ugm-3,19.0,R,ugm-3 (TEOM),21.0,R,ugm-3
2780,25-04-2004,21:00,0.6,R,mgm-3,53.0,R,ugm-3 (GRAV EQ),28.0,R,ugm-3,111.0,R,ugm-3,153.0,R,ugm-3,20.0,R,ugm-3,27.0,R,ugm-3 (TEOM),16.0,R,ugm-3
2781,25-04-2004,22:00,0.6,R,mgm-3,57.0,R,ugm-3 (GRAV EQ),44.0,R,ugm-3,115.0,R,ugm-3,181.0,R,ugm-3,8.0,R,ugm-3,30.0,R,ugm-3 (TEOM),19.0,R,ugm-3
2782,25-04-2004,23:00,0.7,R,mgm-3,56.0,R,ugm-3 (GRAV EQ),50.0,R,ugm-3,115.0,R,ugm-3,191.0,R,ugm-3,2.0,R,ugm-3,30.0,R,ugm-3 (TEOM),16.0,R,ugm-3
2783,25-04-2004,24:00,0.5,R,mgm-3,47.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,76.0,R,ugm-3,86.0,R,ugm-3,26.0,R,ugm-3,26.0,R,ugm-3 (TEOM),13.0,R,ugm-3
2784,26-04-2004,01:00,0.5,R,mgm-3,49.0,R,ugm-3 (GRAV EQ),20.0,R,ugm-3,94.0,R,ugm-3,124.0,R,ugm-3,2.0,R,ugm-3,27.0,R,ugm-3 (TEOM),13.0,R,ugm-3
2785,26-04-2004,02:00,0.3,R,mgm-3,46.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,88.0,R,ugm-3,105.0,R,ugm-3,2.0,R,ugm-3,25.0,R,ugm-3 (TEOM),19.0,R,ugm-3
2786,26-04-2004,03:00,0.3,R,mgm-3,46.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,84.0,R,ugm-3,99.0,R,ugm-3,2.0,R,ugm-3,26.0,R,ugm-3 (TEOM),19.0,R,ugm-3
2787,26-04-2004,04:00,0.5,R,mgm-3,46.0,R,ugm-3 (GRAV EQ),18.0,R,ugm-3,84.0,R,ugm-3,111.0,R,ugm-3,2.0,R,ugm-3,27.0,R,ugm-3 (TEOM),21.0,R,ugm-3
2788,26-04-2004,05:00,0.3,R,mgm-3,46.0,R,ugm-3 (GRAV EQ),23.0,R,ugm-3,86.0,R,ugm-3,120.0,R,ugm-3,2.0,R,ugm-3,27.0,R,ugm-3 (TEOM),21.0,R,ugm-3
2789,26-04-2004,06:00,0.5,R,mgm-3,49.0,R,ugm-3 (GRAV EQ),50.0,R,ugm-3,88.0,R,ugm-3,164.0,R,ugm-3,2.0,R,ugm-3,29.0,R,ugm-3 (TEOM),21.0,R,ugm-3
2790,26-04-2004,07:00,0.7,R,mgm-3,56.0,R,ugm-3 (GRAV EQ),74.0,R,ugm-3,97.0,R,ugm-3,210.0,R,ugm-3,6.0,R,ugm-3,31.0,R,ugm-3 (TEOM),27.0,R,ugm-3
2791,26-04-2004,08:00,0.8,R,mgm-3,60.0,R,ugm-3 (GRAV EQ),104.0,R,ugm-3,113.0,R,ugm-3,271.0,R,ugm-3,6.0,R,ugm-3,32.0,R,ugm-3 (TEOM),27.0,R,ugm-3
2792,26-04-2004,09:00,0.9,R,mgm-3,72.0,R,ugm-3 (GRAV EQ),125.0,R,ugm-3,126.0,R,ugm-3,317.0,R,ugm-3,8.0,R,ugm-3,33.0,R,ugm-3 (TEOM),27.0,R,ugm-3
2793,26-04-2004,10:00,0.5,R,mgm-3,44.0,R,ugm-3 (GRAV EQ),40.0,R,ugm-3,96.0,R,ugm-3,157.0,R,ugm-3,42.0,R,ugm-3,19.0,R,ugm-3 (TEOM),13.0,R,ugm-3
2794,26-04-2004,11:00,0.2,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),20.0,R,ugm-3,78.0,R,ugm-3,109.0,R,ugm-3,66.0,R,ugm-3,13.0,R,ugm-3 (TEOM),8.0,R,ugm-3
2795,26-04-2004,12:00,0.2,R,mgm-3,34.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,53.0,R,ugm-3,65.0,R,ugm-3,92.0,R,ugm-3,14.0,R,ugm-3 (TEOM),5.0,R,ugm-3
2796,26-04-2004,13:00,0.2,R,mgm-3,38.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,61.0,R,ugm-3,73.0,R,ugm-3,90.0,R,ugm-3,16.0,R,ugm-3 (TEOM),11.0,R,ugm-3
2797,26-04-2004,14:00,0.2,R,mgm-3,39.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,73.0,R,ugm-3,88.0,R,ugm-3,78.0,R,ugm-3,15.0,R,ugm-3 (TEOM),19.0,R,ugm-3
2798,26-04-2004,15:00,0.2,R,mgm-3,40.0,R,ugm-3 (GRAV EQ),19.0,R,ugm-3,94.0,R,ugm-3,122.0,R,ugm-3,60.0,R,ugm-3,16.0,R,ugm-3 (TEOM),32.0,R,ugm-3
2799,26-04-2004,16:00,0.2,R,mgm-3,43.0,R,ugm-3 (GRAV EQ),20.0,R,ugm-3,97.0,R,ugm-3,128.0,R,ugm-3,52.0,R,ugm-3,17.0,R,ugm-3 (TEOM),37.0,R,ugm-3
2800,26-04-2004,17:00,0.5,R,mgm-3,65.0,R,ugm-3 (GRAV EQ),23.0,R,ugm-3,113.0,R,ugm-3,147.0,R,ugm-3,44.0,R,ugm-3,21.0,R,ugm-3 (TEOM),35.0,R,ugm-3
2801,26-04-2004,18:00,0.5,R,mgm-3,44.0,R,ugm-3 (GRAV EQ),31.0,R,ugm-3,120.0,R,ugm-3,168.0,R,ugm-3,38.0,R,ugm-3,19.0,R,ugm-3 (TEOM),19.0,R,ugm-3
2802,26-04-2004,19:00,0.3,R,mgm-3,39.0,R,ugm-3 (GRAV EQ),39.0,R,ugm-3,138.0,R,ugm-3,197.0,R,ugm-3,22.0,R,ugm-3,19.0,R,ugm-3 (TEOM),35.0,R,ugm-3
2803,26-04-2004,20:00,0.3,R,mgm-3,46.0,R,ugm-3 (GRAV EQ),50.0,R,ugm-3,147.0,R,ugm-3,223.0,R,ugm-3,10.0,R,ugm-3,23.0,R,ugm-3 (TEOM),85.0,R,ugm-3
2804,26-04-2004,21:00,0.5,R,mgm-3,52.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,120.0,R,ugm-3,134.0,R,ugm-3,16.0,R,ugm-3,27.0,R,ugm-3 (TEOM),29.0,R,ugm-3
2805,26-04-2004,22:00,0.5,R,mgm-3,53.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,113.0,R,ugm-3,124.0,R,ugm-3,20.0,R,ugm-3,29.0,R,ugm-3 (TEOM),16.0,R,ugm-3
2806,26-04-2004,23:00,0.7,R,mgm-3,64.0,R,ugm-3 (GRAV EQ),38.0,R,ugm-3,130.0,R,ugm-3,187.0,R,ugm-3,8.0,R,ugm-3,34.0,R,ugm-3 (TEOM),19.0,R,ugm-3
2807,26-04-2004,24:00,0.7,R,mgm-3,69.0,R,ugm-3 (GRAV EQ),34.0,R,ugm-3,128.0,R,ugm-3,180.0,R,ugm-3,2.0,R,ugm-3,38.0,R,ugm-3 (TEOM),16.0,R,ugm-3
2808,27-04-2004,01:00,0.6,R,mgm-3,69.0,R,ugm-3 (GRAV EQ),48.0,R,ugm-3,120.0,R,ugm-3,193.0,R,ugm-3,0.0,R,ugm-3,38.0,R,ugm-3 (TEOM),19.0,R,ugm-3
2809,27-04-2004,02:00,0.7,R,mgm-3,77.0,R,ugm-3 (GRAV EQ),40.0,R,ugm-3,111.0,R,ugm-3,172.0,R,ugm-3,2.0,R,ugm-3,41.0,R,ugm-3 (TEOM),19.0,R,ugm-3
2810,27-04-2004,03:00,0.7,R,mgm-3,77.0,R,ugm-3 (GRAV EQ),31.0,R,ugm-3,97.0,R,ugm-3,145.0,R,ugm-3,2.0,R,ugm-3,44.0,R,ugm-3 (TEOM),21.0,R,ugm-3
2811,27-04-2004,04:00,0.6,R,mgm-3,62.0,R,ugm-3 (GRAV EQ),19.0,R,ugm-3,86.0,R,ugm-3,115.0,R,ugm-3,2.0,R,ugm-3,38.0,R,ugm-3 (TEOM),16.0,R,ugm-3
2812,27-04-2004,05:00,0.6,R,mgm-3,49.0,R,ugm-3 (GRAV EQ),26.0,R,ugm-3,76.0,R,ugm-3,117.0,R,ugm-3,2.0,R,ugm-3,32.0,R,ugm-3 (TEOM),13.0,R,ugm-3
2813,27-04-2004,06:00,0.5,R,mgm-3,46.0,R,ugm-3 (GRAV EQ),30.0,R,ugm-3,69.0,R,ugm-3,115.0,R,ugm-3,6.0,R,ugm-3,25.0,R,ugm-3 (TEOM),8.0,R,ugm-3
2814,27-04-2004,07:00,0.5,R,mgm-3,44.0,R,ugm-3 (GRAV EQ),43.0,R,ugm-3,73.0,R,ugm-3,138.0,R,ugm-3,6.0,R,ugm-3,26.0,R,ugm-3 (TEOM),8.0,R,ugm-3
2815,27-04-2004,08:00,0.6,R,mgm-3,49.0,R,ugm-3 (GRAV EQ),55.0,R,ugm-3,78.0,R,ugm-3,162.0,R,ugm-3,10.0,R,ugm-3,27.0,R,ugm-3 (TEOM),11.0,R,ugm-3
2816,27-04-2004,09:00,0.6,R,mgm-3,52.0,R,ugm-3 (GRAV EQ),39.0,R,ugm-3,73.0,R,ugm-3,132.0,R,ugm-3,18.0,R,ugm-3,27.0,R,ugm-3 (TEOM),13.0,R,ugm-3
2817,27-04-2004,10:00,0.3,R,mgm-3,51.0,R,ugm-3 (GRAV EQ),38.0,R,ugm-3,78.0,R,ugm-3,136.0,R,ugm-3,28.0,R,ugm-3,26.0,R,ugm-3 (TEOM),16.0,R,ugm-3
2818,27-04-2004,11:00,0.3,R,mgm-3,49.0,R,ugm-3 (GRAV EQ),33.0,R,ugm-3,76.0,R,ugm-3,126.0,R,ugm-3,34.0,R,ugm-3,27.0,R,ugm-3 (TEOM),13.0,R,ugm-3
2819,27-04-2004,12:00,0.3,R,mgm-3,44.0,R,ugm-3 (GRAV EQ),25.0,R,ugm-3,74.0,R,ugm-3,113.0,R,ugm-3,46.0,R,ugm-3,24.0,R,ugm-3 (TEOM),11.0,R,ugm-3
2820,27-04-2004,13:00,0.2,R,mgm-3,56.0,R,ugm-3 (GRAV EQ),19.0,R,ugm-3,73.0,R,ugm-3,101.0,R,ugm-3,50.0,R,ugm-3,28.0,R,ugm-3 (TEOM),13.0,R,ugm-3
2821,27-04-2004,14:00,0.3,R,mgm-3,55.0,R,ugm-3 (GRAV EQ),24.0,R,ugm-3,80.0,R,ugm-3,117.0,R,ugm-3,44.0,R,ugm-3,25.0,R,ugm-3 (TEOM),8.0,R,ugm-3
2822,27-04-2004,15:00,0.3,R,mgm-3,55.0,R,ugm-3 (GRAV EQ),29.0,R,ugm-3,96.0,R,ugm-3,139.0,R,ugm-3,36.0,R,ugm-3,25.0,R,ugm-3 (TEOM),8.0,R,ugm-3
2823,27-04-2004,16:00,0.3,R,mgm-3,59.0,R,ugm-3 (GRAV EQ),25.0,R,ugm-3,94.0,R,ugm-3,132.0,R,ugm-3,38.0,R,ugm-3,26.0,R,ugm-3 (TEOM),8.0,R,ugm-3
2824,27-04-2004,17:00,0.5,R,mgm-3,64.0,R,ugm-3 (GRAV EQ),21.0,R,ugm-3,97.0,R,ugm-3,130.0,R,ugm-3,32.0,R,ugm-3,30.0,R,ugm-3 (TEOM),8.0,R,ugm-3
2825,27-04-2004,18:00,0.6,R,mgm-3,61.0,R,ugm-3 (GRAV EQ),23.0,R,ugm-3,101.0,R,ugm-3,136.0,R,ugm-3,20.0,R,ugm-3,33.0,R,ugm-3 (TEOM),5.0,R,ugm-3
2826,27-04-2004,19:00,0.6,R,mgm-3,44.0,R,ugm-3 (GRAV EQ),31.0,R,ugm-3,99.0,R,ugm-3,147.0,R,ugm-3,12.0,R,ugm-3,27.0,R,ugm-3 (TEOM),5.0,R,ugm-3
2827,27-04-2004,20:00,0.7,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),38.0,R,ugm-3,107.0,R,ugm-3,164.0,R,ugm-3,4.0,R,ugm-3,19.0,R,ugm-3 (TEOM),3.0,R,ugm-3
2828,27-04-2004,21:00,0.5,R,mgm-3,35.0,R,ugm-3 (GRAV EQ),21.0,R,ugm-3,82.0,R,ugm-3,115.0,R,ugm-3,16.0,R,ugm-3,22.0,R,ugm-3 (TEOM),5.0,R,ugm-3
2829,27-04-2004,22:00,0.3,R,mgm-3,34.0,R,ugm-3 (GRAV EQ),18.0,R,ugm-3,67.0,R,ugm-3,94.0,R,ugm-3,22.0,R,ugm-3,19.0,R,ugm-3 (TEOM),5.0,R,ugm-3
2830,27-04-2004,23:00,0.2,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,59.0,R,ugm-3,80.0,R,ugm-3,28.0,R,ugm-3,16.0,R,ugm-3 (TEOM),3.0,R,ugm-3
2831,27-04-2004,24:00,0.2,R,mgm-3,33.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,46.0,R,ugm-3,57.0,R,ugm-3,32.0,R,ugm-3,20.0,R,ugm-3 (TEOM),3.0,R,ugm-3
2832,28-04-2004,01:00,0.2,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,36.0,R,ugm-3,42.0,R,ugm-3,38.0,R,ugm-3,19.0,R,ugm-3 (TEOM),0.0,R,ugm-3
2833,28-04-2004,02:00,0.1,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,32.0,R,ugm-3,40.0,R,ugm-3,38.0,R,ugm-3,15.0,R,ugm-3 (TEOM),0.0,R,ugm-3
2834,28-04-2004,03:00,0.1,R,mgm-3,13.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,23.0,R,ugm-3,27.0,R,ugm-3,40.0,R,ugm-3,9.0,R,ugm-3 (TEOM),0.0,R,ugm-3
2835,28-04-2004,04:00,0.1,R,mgm-3,10.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,25.0,R,ugm-3,31.0,R,ugm-3,38.0,R,ugm-3,8.0,R,ugm-3 (TEOM),0.0,R,ugm-3
2836,28-04-2004,05:00,0.2,R,mgm-3,10.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,36.0,R,ugm-3,46.0,R,ugm-3,34.0,R,ugm-3,8.0,R,ugm-3 (TEOM),0.0,R,ugm-3
2837,28-04-2004,06:00,0.2,R,mgm-3,14.0,R,ugm-3 (GRAV EQ),18.0,R,ugm-3,52.0,R,ugm-3,78.0,R,ugm-3,24.0,R,ugm-3,10.0,R,ugm-3 (TEOM),0.0,R,ugm-3
2838,28-04-2004,07:00,0.3,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),28.0,R,ugm-3,73.0,R,ugm-3,115.0,R,ugm-3,14.0,R,ugm-3,14.0,R,ugm-3 (TEOM),0.0,R,ugm-3
2839,28-04-2004,08:00,0.5,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),40.0,R,ugm-3,80.0,R,ugm-3,141.0,R,ugm-3,8.0,R,ugm-3,15.0,R,ugm-3 (TEOM),3.0,R,ugm-3
