,Date,time,Carbon monoxide,status,unit,PM<sub>10</sub> particulate matter (Hourly measured),status.1,unit.1,Nitric oxide,status.2,unit.2,Nitrogen dioxide,status.3,unit.3,Nitrogen oxides as nitrogen dioxide,status.4,unit.4,Non-volatile PM<sub>10</sub> (Hourly measured),status.5,unit.5,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.6,unit.6,Ozone,status.7,unit.7,PM<sub>2.5</sub> particulate matter (Hourly measured),status.8,unit.8,Sulphur dioxide,status.9,unit.9,Volatile PM<sub>10</sub> (Hourly measured),status.10,unit.10,Volatile PM<sub>2.5</sub> (Hourly measured),status.11,unit.11
1190,19-02-2012,15:00,0.12,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),72.0,R,ugm-3,77.0,R,ugm-3,187.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),22.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
1191,19-02-2012,16:00,0.12,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),61.0,R,ugm-3,75.0,R,ugm-3,168.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),22.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
1192,19-02-2012,17:00,0.12,R,mgm-3,10.0,R,ugm-3 (TEOM FDMS),54.0,R,ugm-3,71.0,R,ugm-3,153.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),22.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
1193,19-02-2012,18:00,0.23,R,mgm-3,10.0,R,ugm-3 (TEOM FDMS),76.0,R,ugm-3,94.0,R,ugm-3,210.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
1194,19-02-2012,19:00,0.23,R,mgm-3,15.0,R,ugm-3 (TEOM FDMS),60.0,R,ugm-3,92.0,R,ugm-3,184.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
1195,19-02-2012,20:00,0.23,R,mgm-3,17.0,R,ugm-3 (TEOM FDMS),54.0,R,ugm-3,98.0,R,ugm-3,180.0,R,ugm-3,16.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
1196,19-02-2012,21:00,0.35,R,mgm-3,19.0,R,ugm-3 (TEOM FDMS),67.0,R,ugm-3,99.0,R,ugm-3,203.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),15.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
1197,19-02-2012,22:00,0.35,R,mgm-3,22.0,R,ugm-3 (TEOM FDMS),120.0,R,ugm-3,107.0,R,ugm-3,291.0,R,ugm-3,22.0,R,ugm-3 (TEOM FDMS),18.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,20.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
1198,19-02-2012,23:00,0.35,R,mgm-3,18.0,R,ugm-3 (TEOM FDMS),55.0,R,ugm-3,92.0,R,ugm-3,176.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
1199,19-02-2012,24:00,0.35,R,mgm-3,18.0,R,ugm-3 (TEOM FDMS),41.0,R,ugm-3,88.0,R,ugm-3,151.0,R,ugm-3,16.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
1200,20-02-2012,01:00,0.35,R,mgm-3,20.0,R,ugm-3 (TEOM FDMS),31.0,R,ugm-3,84.0,R,ugm-3,132.0,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,18.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
1201,20-02-2012,02:00,0.47,R,mgm-3,23.0,R,ugm-3 (TEOM FDMS),55.0,R,ugm-3,90.0,R,ugm-3,174.0,R,ugm-3,21.0,R,ugm-3 (TEOM FDMS),20.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,24.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
1202,20-02-2012,03:00,0.47,R,mgm-3,24.0,R,ugm-3 (TEOM FDMS),45.0,R,ugm-3,86.0,R,ugm-3,155.0,R,ugm-3,22.0,R,ugm-3 (TEOM FDMS),21.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,24.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
1203,20-02-2012,04:00,0.35,R,mgm-3,20.0,R,ugm-3 (TEOM FDMS),17.0,R,ugm-3,75.0,R,ugm-3,101.0,R,ugm-3,18.0,R,ugm-3 (TEOM FDMS),19.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,23.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
1204,20-02-2012,05:00,0.35,R,mgm-3,18.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3,71.0,R,ugm-3,90.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),15.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,18.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
1205,20-02-2012,06:00,0.35,R,mgm-3,15.0,R,ugm-3 (TEOM FDMS),27.0,R,ugm-3,75.0,R,ugm-3,117.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,18.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
1206,20-02-2012,07:00,0.23,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3,71.0,R,ugm-3,90.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
1207,20-02-2012,08:00,0.23,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),36.0,R,ugm-3,84.0,R,ugm-3,140.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
1208,20-02-2012,09:00,0.35,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),64.0,R,ugm-3,92.0,R,ugm-3,189.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
1209,20-02-2012,10:00,0.35,R,mgm-3,23.0,R,ugm-3 (TEOM FDMS),71.0,R,ugm-3,92.0,R,ugm-3,201.0,R,ugm-3,20.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
1210,20-02-2012,11:00,0.23,R,mgm-3,18.0,R,ugm-3 (TEOM FDMS),42.0,R,ugm-3,78.0,R,ugm-3,143.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3,16.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
1211,20-02-2012,12:00,0.12,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3,46.0,R,ugm-3,63.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),40.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
1212,20-02-2012,13:00,0.12,R,mgm-3,11.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3,36.0,R,ugm-3,50.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),48.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
1213,20-02-2012,14:00,0.12,R,mgm-3,11.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3,42.0,R,ugm-3,59.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),44.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
1214,20-02-2012,15:00,0.12,R,mgm-3,7.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3,38.0,R,ugm-3,50.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),50.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS)
1215,20-02-2012,16:00,0.12,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,42.0,R,ugm-3,52.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),46.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
1216,20-02-2012,17:00,0.12,R,mgm-3,10.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3,52.0,R,ugm-3,63.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),38.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
1217,20-02-2012,18:00,0.23,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3,55.0,R,ugm-3,67.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),32.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
1218,20-02-2012,19:00,0.23,R,mgm-3,16.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3,69.0,R,ugm-3,80.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3 (TEOM FDMS),20.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
1219,20-02-2012,20:00,0.12,R,mgm-3,16.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,61.0,R,ugm-3,69.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3 (TEOM FDMS),26.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
1220,20-02-2012,21:00,0.12,R,mgm-3,15.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,54.0,R,ugm-3,59.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS),34.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
1221,20-02-2012,22:00,0.12,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,44.0,R,ugm-3,48.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),42.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
1222,20-02-2012,23:00,0.12,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,48.0,R,ugm-3,52.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),36.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
1223,20-02-2012,24:00,0.12,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,44.0,R,ugm-3,50.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),34.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
1224,21-02-2012,01:00,0.23,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,36.0,R,ugm-3,38.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),38.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
1225,21-02-2012,02:00,0.23,R,mgm-3,8.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,31.0,R,ugm-3,33.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),40.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
1226,21-02-2012,03:00,0.23,R,mgm-3,9.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,25.0,R,ugm-3,27.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),46.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
1227,21-02-2012,04:00,0.23,R,mgm-3,7.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,23.0,R,ugm-3,25.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS),46.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
1228,21-02-2012,05:00,0.23,R,mgm-3,7.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,23.0,R,ugm-3,25.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),46.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
1229,21-02-2012,06:00,0.23,R,mgm-3,8.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,29.0,R,ugm-3,31.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),40.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
1230,21-02-2012,07:00,0.23,R,mgm-3,9.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,40.0,R,ugm-3,46.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),32.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
1231,21-02-2012,08:00,0.23,R,mgm-3,10.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3,57.0,R,ugm-3,69.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),18.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
1232,21-02-2012,09:00,0.23,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),15.0,R,ugm-3,63.0,R,ugm-3,86.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
1233,21-02-2012,10:00,0.35,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),20.0,R,ugm-3,61.0,R,ugm-3,92.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),24.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
1234,21-02-2012,11:00,0.23,R,mgm-3,15.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3,54.0,R,ugm-3,75.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),32.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
1235,21-02-2012,12:00,0.23,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3,46.0,R,ugm-3,65.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),42.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
1236,21-02-2012,13:00,0.23,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3,42.0,R,ugm-3,61.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),46.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
1237,21-02-2012,14:00,0.23,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3,42.0,R,ugm-3,55.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),46.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
1238,21-02-2012,15:00,0.23,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3,40.0,R,ugm-3,52.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),48.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
1239,21-02-2012,16:00,0.23,R,mgm-3,11.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3,52.0,R,ugm-3,65.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),36.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
1240,21-02-2012,17:00,0.23,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3,52.0,R,ugm-3,63.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),36.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
1241,21-02-2012,18:00,0.23,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3,55.0,R,ugm-3,67.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),30.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
1242,21-02-2012,19:00,0.23,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,52.0,R,ugm-3,57.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),34.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
1243,21-02-2012,20:00,0.23,R,mgm-3,15.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,46.0,R,ugm-3,54.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3 (TEOM FDMS),36.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
1244,21-02-2012,21:00,0.23,R,mgm-3,15.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,42.0,R,ugm-3,46.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3 (TEOM FDMS),40.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
1245,21-02-2012,22:00,0.23,R,mgm-3,18.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,40.0,R,ugm-3,46.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3 (TEOM FDMS),36.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
1246,21-02-2012,23:00,0.23,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,36.0,R,ugm-3,38.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),44.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
1247,21-02-2012,24:00,0.23,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,33.0,R,ugm-3,34.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),48.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
1248,22-02-2012,01:00,0.23,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,27.0,R,ugm-3,29.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),52.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
1249,22-02-2012,02:00,0.23,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,25.0,R,ugm-3,27.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),52.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
1250,22-02-2012,03:00,0.23,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,19.0,R,ugm-3,21.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),56.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
1251,22-02-2012,04:00,0.23,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,19.0,R,ugm-3,21.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),56.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
