,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Ozone,status.4,unit.4,PM<sub>2.5</sub> particulate matter (Hourly measured),status.5,unit.5,Sulphur dioxide,status.6,unit.6
1825,18-03-2021,02:00,14.493,R,ugm-3 (Ref.eq),4.31399,R,ugm-3,24.66384,R,ugm-3,31.27853,R,ugm-3,38.31744,R,ugm-3,6.0,R,ugm-3 (BAM),0.2655,R,ugm-3
1826,18-03-2021,03:00,16.425,R,ugm-3 (Ref.eq),4.24497,R,ugm-3,22.68444,R,ugm-3,29.19329,R,ugm-3,38.86626,R,ugm-3,4.0,R,ugm-3 (BAM),0.2655,R,ugm-3
1827,18-03-2021,04:00,19.324,R,ugm-3 (Ref.eq),3.14058,R,ugm-3,21.04142,R,ugm-3,25.85692,R,ugm-3,38.91615,R,ugm-3,10.0,R,ugm-3 (BAM),0.2655,R,ugm-3
1828,18-03-2021,05:00,30.918,R,ugm-3 (Ref.eq),3.58924,R,ugm-3,24.52396,R,ugm-3,30.02739,R,ugm-3,32.97894,R,ugm-3,12.0,R,ugm-3 (BAM),0.66375,R,ugm-3
1829,18-03-2021,06:00,23.189,R,ugm-3 (Ref.eq),4.72813,R,ugm-3,27.57373,R,ugm-3,34.82343,R,ugm-3,26.74238,R,ugm-3,14.0,R,ugm-3 (BAM),0.73012,R,ugm-3
1830,18-03-2021,07:00,24.155,R,ugm-3 (Ref.eq),12.18271,R,ugm-3,38.8726,R,ugm-3,57.55249,R,ugm-3,20.20646,R,ugm-3,16.0,R,ugm-3 (BAM),0.7965,R,ugm-3
1831,18-03-2021,08:00,24.155,R,ugm-3 (Ref.eq),13.21806,R,ugm-3,43.38439,R,ugm-3,63.6518,R,ugm-3,21.00474,R,ugm-3,15.0,R,ugm-3 (BAM),0.73012,R,ugm-3
1832,18-03-2021,09:00,28.02,R,ugm-3 (Ref.eq),12.56234,R,ugm-3,42.14819,R,ugm-3,61.41017,R,ugm-3,28.08948,R,ugm-3,14.0,R,ugm-3 (BAM),0.66375,R,ugm-3
1833,18-03-2021,10:00,24.155,R,ugm-3 (Ref.eq),11.25088,R,ugm-3,37.12139,R,ugm-3,54.37251,R,ugm-3,33.37808,R,ugm-3,12.0,R,ugm-3 (BAM),0.7965,R,ugm-3
1834,18-03-2021,11:00,19.324,R,ugm-3 (Ref.eq),10.04297,R,ugm-3,34.43812,R,ugm-3,49.83712,R,ugm-3,39.86411,R,ugm-3,8.0,R,ugm-3 (BAM),0.92925,R,ugm-3
1835,18-03-2021,12:00,26.087,R,ugm-3 (Ref.eq),10.38809,R,ugm-3,36.8804,R,ugm-3,52.80858,R,ugm-3,37.56905,R,ugm-3,17.0,R,ugm-3 (BAM),0.92925,R,ugm-3
1836,18-03-2021,13:00,18.358,R,ugm-3 (Ref.eq),9.8359,R,ugm-3,34.85989,R,ugm-3,49.94138,R,ugm-3,38.21766,R,ugm-3,12.0,R,ugm-3 (BAM),0.86288,R,ugm-3
1837,18-03-2021,14:00,19.324,R,ugm-3 (Ref.eq),10.59516,R,ugm-3,37.29273,R,ugm-3,53.53841,R,ugm-3,36.22196,R,ugm-3,23.0,R,ugm-3 (BAM),0.46463,R,ugm-3
1838,18-03-2021,15:00,21.256,R,ugm-3 (Ref.eq),10.69869,R,ugm-3,39.42774,R,ugm-3,55.83217,R,ugm-3,33.52776,R,ugm-3,11.0,R,ugm-3 (BAM),0.7965,R,ugm-3
1839,18-03-2021,16:00,14.493,R,ugm-3 (Ref.eq),11.56149,R,ugm-3,42.06675,R,ugm-3,59.79412,R,ugm-3,27.88991,R,ugm-3,10.0,R,ugm-3 (BAM),0.59738,R,ugm-3
1840,18-03-2021,17:00,19.324,R,ugm-3 (Ref.eq),11.25088,R,ugm-3,40.71842,R,ugm-3,57.96954,R,ugm-3,26.34324,R,ugm-3,16.0,R,ugm-3 (BAM),0.7965,R,ugm-3
1841,18-03-2021,18:00,20.29,R,ugm-3 (Ref.eq),11.31991,R,ugm-3,44.36601,R,ugm-3,61.72296,R,ugm-3,18.6598,R,ugm-3,10.0,R,ugm-3 (BAM),0.86288,R,ugm-3
1842,18-03-2021,19:00,26.087,R,ugm-3 (Ref.eq),9.5598,R,ugm-3,43.10286,R,ugm-3,57.76101,R,ugm-3,17.71184,R,ugm-3,12.0,R,ugm-3 (BAM),0.86288,R,ugm-3
1843,18-03-2021,20:00,28.986,R,ugm-3 (Ref.eq),10.21553,R,ugm-3,44.86036,R,ugm-3,60.52395,R,ugm-3,13.17162,R,ugm-3,16.0,R,ugm-3 (BAM),1.062,R,ugm-3
1844,18-03-2021,21:00,24.155,R,ugm-3 (Ref.eq),8.3864,R,ugm-3,44.27648,R,ugm-3,57.13544,R,ugm-3,12.42323,R,ugm-3,14.0,R,ugm-3 (BAM),0.46463,R,ugm-3
1845,18-03-2021,22:00,15.459,R,ugm-3 (Ref.eq),9.07663,R,ugm-3,38.68275,R,ugm-3,52.60006,R,ugm-3,18.56001,R,ugm-3,14.0,R,ugm-3 (BAM),1.19475,R,ugm-3
1846,18-03-2021,23:00,13.527,R,ugm-3 (Ref.eq),3.45119,R,ugm-3,21.1386,R,ugm-3,26.43036,R,ugm-3,45.35228,R,ugm-3,9.0,R,ugm-3 (BAM),0.59738,R,ugm-3
1847,18-03-2021,24:00,7.73,R,ugm-3 (Ref.eq),2.41583,R,ugm-3,14.59371,R,ugm-3,18.29794,R,ugm-3,54.13336,R,ugm-3,4.0,R,ugm-3 (BAM),0.13275,R,ugm-3
1848,19-03-2021,01:00,4.831,R,ugm-3 (Ref.eq),2.80748,R,ugm-3,16.01725,R,ugm-3,20.322,R,ugm-3,,,,1.0,R,ugm-3 (BAM),0.6193,R,ugm-3
1849,19-03-2021,02:00,2.899,R,ugm-3 (Ref.eq),1.72591,R,ugm-3,12.28196,R,ugm-3,14.92832,R,ugm-3,54.54913,R,ugm-3,-1.0,R,ugm-3 (BAM),0.97319,R,ugm-3
1850,19-03-2021,03:00,1.932,R,ugm-3 (Ref.eq),1.76043,R,ugm-3,9.93236,R,ugm-3,12.63165,R,ugm-3,57.72562,R,ugm-3,-4.0,R,ugm-3 (BAM),0.46448,R,ugm-3
1851,19-03-2021,04:00,2.899,R,ugm-3 (Ref.eq),1.20814,R,ugm-3,8.37814,R,ugm-3,10.23059,R,ugm-3,58.02498,R,ugm-3,3.0,R,ugm-3 (BAM),0.8626,R,ugm-3
1852,19-03-2021,05:00,0.966,R,ugm-3 (Ref.eq),1.48429,R,ugm-3,11.29532,R,ugm-3,13.5712,R,ugm-3,54.5824,R,ugm-3,7.0,R,ugm-3 (BAM),0.99531,R,ugm-3
1853,19-03-2021,06:00,1.932,R,ugm-3 (Ref.eq),1.65688,R,ugm-3,10.40433,R,ugm-3,12.94483,R,ugm-3,60.46971,R,ugm-3,5.0,R,ugm-3 (BAM),0.92896,R,ugm-3
1854,19-03-2021,07:00,4.831,R,ugm-3 (Ref.eq),2.34724,R,ugm-3,13.78252,R,ugm-3,17.38157,R,ugm-3,60.86885,R,ugm-3,3.0,R,ugm-3 (BAM),0.66354,R,ugm-3
1855,19-03-2021,08:00,12.561,R,ugm-3 (Ref.eq),5.28129,R,ugm-3,22.59392,R,ugm-3,30.69178,R,ugm-3,54.38283,R,ugm-3,3.0,R,ugm-3 (BAM),0.99531,R,ugm-3
1856,19-03-2021,09:00,11.594,R,ugm-3 (Ref.eq),5.76455,R,ugm-3,21.74854,R,ugm-3,30.58739,R,ugm-3,53.38498,R,ugm-3,5.0,R,ugm-3 (BAM),1.19437,R,ugm-3
1857,19-03-2021,10:00,19.324,R,ugm-3 (Ref.eq),6.35136,R,ugm-3,20.90097,R,ugm-3,30.63959,R,ugm-3,53.63444,R,ugm-3,7.0,R,ugm-3 (BAM),0.79625,R,ugm-3
1858,19-03-2021,11:00,16.425,R,ugm-3 (Ref.eq),4.97063,R,ugm-3,16.33686,R,ugm-3,23.95838,R,ugm-3,58.22455,R,ugm-3,6.0,R,ugm-3 (BAM),0.46448,R,ugm-3
1859,19-03-2021,12:00,13.527,R,ugm-3 (Ref.eq),5.24677,R,ugm-3,17.16617,R,ugm-3,25.21111,R,ugm-3,58.97294,R,ugm-3,4.0,R,ugm-3 (BAM),0.59719,R,ugm-3
1860,19-03-2021,13:00,12.561,R,ugm-3 (Ref.eq),5.52292,R,ugm-3,18.72623,R,ugm-3,27.19459,R,ugm-3,63.16391,R,ugm-3,15.0,R,ugm-3 (BAM),1.52614,R,ugm-3
1861,19-03-2021,14:00,11.594,R,ugm-3 (Ref.eq),4.31478,R,ugm-3,16.35074,R,ugm-3,22.96664,R,ugm-3,63.26369,R,ugm-3,6.0,R,ugm-3 (BAM),1.12802,R,ugm-3
1862,19-03-2021,15:00,12.561,R,ugm-3 (Ref.eq),4.3493,R,ugm-3,20.05599,R,ugm-3,26.72482,R,ugm-3,59.92089,R,ugm-3,6.0,R,ugm-3 (BAM),0.8626,R,ugm-3
1863,19-03-2021,16:00,12.561,R,ugm-3 (Ref.eq),4.79804,R,ugm-3,22.18656,R,ugm-3,29.54345,R,ugm-3,61.01853,R,ugm-3,5.0,R,ugm-3 (BAM),0.92896,R,ugm-3
1864,19-03-2021,17:00,16.425,R,ugm-3 (Ref.eq),3.86604,R,ugm-3,23.87659,R,ugm-3,29.80443,R,ugm-3,58.42412,R,ugm-3,6.0,R,ugm-3 (BAM),0.66354,R,ugm-3
1865,19-03-2021,18:00,11.594,R,ugm-3 (Ref.eq),3.38279,R,ugm-3,24.14779,R,ugm-3,29.33466,R,ugm-3,60.71917,R,ugm-3,6.0,R,ugm-3 (BAM),0.46448,R,ugm-3
1866,19-03-2021,19:00,16.425,R,ugm-3 (Ref.eq),10.70065,R,ugm-3,45.81127,R,ugm-3,62.21871,R,ugm-3,38.98267,R,ugm-3,8.0,R,ugm-3 (BAM),1.5925,R,ugm-3
1867,19-03-2021,20:00,22.223,R,ugm-3 (Ref.eq),5.97166,R,ugm-3,47.9992,R,ugm-3,57.15561,R,ugm-3,36.47142,R,ugm-3,8.0,R,ugm-3 (BAM),1.26072,R,ugm-3
1868,19-03-2021,21:00,16.425,R,ugm-3 (Ref.eq),5.41936,R,ugm-3,46.96695,R,ugm-3,55.27653,R,ugm-3,39.0492,R,ugm-3,8.0,R,ugm-3 (BAM),1.26072,R,ugm-3
1869,19-03-2021,22:00,14.493,R,ugm-3 (Ref.eq),2.4508,R,ugm-3,42.38423,R,ugm-3,46.14207,R,ugm-3,34.12647,R,ugm-3,10.0,R,ugm-3 (BAM),0.79625,R,ugm-3
1870,19-03-2021,23:00,12.561,R,ugm-3 (Ref.eq),3.90056,R,ugm-3,38.85637,R,ugm-3,44.83714,R,ugm-3,29.73593,R,ugm-3,7.0,R,ugm-3 (BAM),0.72989,R,ugm-3
1871,19-03-2021,24:00,11.594,R,ugm-3 (Ref.eq),2.41628,R,ugm-3,33.51149,R,ugm-3,37.2164,R,ugm-3,29.73593,R,ugm-3,5.0,R,ugm-3 (BAM),0.59719,R,ugm-3
1872,20-03-2021,01:00,13.527,R,ugm-3 (Ref.eq),2.34767,R,ugm-3,33.40245,R,ugm-3,37.00216,R,ugm-3,28.87113,R,ugm-3,5.0,R,ugm-3 (BAM),0.44222,R,ugm-3
1873,20-03-2021,02:00,8.696,R,ugm-3 (Ref.eq),2.27862,R,ugm-3,36.22599,R,ugm-3,39.71983,R,ugm-3,25.61148,R,ugm-3,7.0,R,ugm-3 (BAM),0.44222,R,ugm-3
1874,20-03-2021,03:00,7.73,R,ugm-3 (Ref.eq),2.34767,R,ugm-3,30.7893,R,ugm-3,34.38901,R,ugm-3,38.51701,R,ugm-3,8.0,R,ugm-3 (BAM),1.45932,R,ugm-3
1875,20-03-2021,04:00,5.797,R,ugm-3 (Ref.eq),1.62266,R,ugm-3,19.09656,R,ugm-3,21.58459,R,ugm-3,53.38498,R,ugm-3,6.0,R,ugm-3 (BAM),1.06133,R,ugm-3
1876,20-03-2021,05:00,5.797,R,ugm-3 (Ref.eq),1.31193,R,ugm-3,16.90758,R,ugm-3,18.91918,R,ugm-3,53.53465,R,ugm-3,3.0,R,ugm-3 (BAM),0.597,R,ugm-3
1877,20-03-2021,06:00,4.831,R,ugm-3 (Ref.eq),2.48577,R,ugm-3,19.49781,R,ugm-3,23.30927,R,ugm-3,50.79057,R,ugm-3,4.0,R,ugm-3 (BAM),0.86233,R,ugm-3
1878,20-03-2021,07:00,4.831,R,ugm-3 (Ref.eq),2.07147,R,ugm-3,20.44663,R,ugm-3,23.62285,R,ugm-3,48.89465,R,ugm-3,5.0,R,ugm-3 (BAM),0.66333,R,ugm-3
1879,20-03-2021,08:00,5.797,R,ugm-3 (Ref.eq),5.35131,R,ugm-3,32.35082,R,ugm-3,40.55604,R,ugm-3,37.21981,R,ugm-3,6.0,R,ugm-3 (BAM),1.06133,R,ugm-3
1880,20-03-2021,09:00,8.696,R,ugm-3 (Ref.eq),5.7656,R,ugm-3,28.5798,R,ugm-3,37.42026,R,ugm-3,41.21121,R,ugm-3,6.0,R,ugm-3 (BAM),1.19399,R,ugm-3
1881,20-03-2021,10:00,12.561,R,ugm-3 (Ref.eq),4.86796,R,ugm-3,25.40928,R,ugm-3,32.87339,R,ugm-3,42.65809,R,ugm-3,6.0,R,ugm-3 (BAM),0.86233,R,ugm-3
1882,20-03-2021,11:00,12.561,R,ugm-3 (Ref.eq),10.42642,R,ugm-3,33.34926,R,ugm-3,49.33621,R,ugm-3,36.07228,R,ugm-3,16.0,R,ugm-3 (BAM),1.12766,R,ugm-3
1883,20-03-2021,12:00,13.527,R,ugm-3 (Ref.eq),6.62872,R,ugm-3,26.26338,R,ugm-3,36.42727,R,ugm-3,37.86841,R,ugm-3,21.0,R,ugm-3 (BAM),0.92866,R,ugm-3
1884,20-03-2021,13:00,18.358,R,ugm-3 (Ref.eq),7.35373,R,ugm-3,26.19696,R,ugm-3,37.47253,R,ugm-3,37.58568,R,ugm-3,8.0,R,ugm-3 (BAM),0.86233,R,ugm-3
1885,20-03-2021,14:00,18.358,R,ugm-3 (Ref.eq),13.01576,R,ugm-3,34.76207,R,ugm-3,54.71929,R,ugm-3,30.88346,R,ugm-3,12.0,R,ugm-3 (BAM),1.19399,R,ugm-3
1886,20-03-2021,15:00,18.358,R,ugm-3 (Ref.eq),7.80255,R,ugm-3,26.03141,R,ugm-3,37.99515,R,ugm-3,35.274,R,ugm-3,10.0,R,ugm-3 (BAM),1.06133,R,ugm-3
1887,20-03-2021,16:00,10.628,R,ugm-3 (Ref.eq),5.14416,R,ugm-3,26.29236,R,ugm-3,34.17996,R,ugm-3,39.01594,R,ugm-3,8.0,R,ugm-3 (BAM),1.26033,R,ugm-3
1888,20-03-2021,17:00,10.628,R,ugm-3 (Ref.eq),7.00849,R,ugm-3,29.86211,R,ugm-3,40.6083,R,ugm-3,41.9097,R,ugm-3,7.0,R,ugm-3 (BAM),1.32666,R,ugm-3
1889,20-03-2021,18:00,18.358,R,ugm-3 (Ref.eq),4.0739,R,ugm-3,33.73459,R,ugm-3,39.98115,R,ugm-3,34.42583,R,ugm-3,5.0,R,ugm-3 (BAM),0.398,R,ugm-3
1890,20-03-2021,19:00,15.459,R,ugm-3 (Ref.eq),25.4446,R,ugm-3,55.79045,R,ugm-3,94.80496,R,ugm-3,21.15442,R,ugm-3,6.0,R,ugm-3 (BAM),1.79099,R,ugm-3
1891,20-03-2021,20:00,23.189,R,ugm-3 (Ref.eq),72.32896,R,ugm-3,90.5185,R,ugm-3,201.42135,R,ugm-3,6.05362,R,ugm-3,13.0,R,ugm-3 (BAM),3.84731,R,ugm-3
1892,20-03-2021,21:00,24.155,R,ugm-3 (Ref.eq),25.89342,R,ugm-3,53.53438,R,ugm-3,93.23708,R,ugm-3,15.11743,R,ugm-3,16.0,R,ugm-3 (BAM),1.79099,R,ugm-3
1893,20-03-2021,22:00,23.189,R,ugm-3 (Ref.eq),16.29559,R,ugm-3,47.92057,R,ugm-3,72.9068,R,ugm-3,13.9699,R,ugm-3,17.0,R,ugm-3 (BAM),1.59199,R,ugm-3
1894,20-03-2021,23:00,21.256,R,ugm-3 (Ref.eq),39.0818,R,ugm-3,59.86205,R,ugm-3,119.78665,R,ugm-3,9.42968,R,ugm-3,20.0,R,ugm-3 (BAM),3.05131,R,ugm-3
1895,20-03-2021,24:00,13.527,R,ugm-3 (Ref.eq),7.28468,R,ugm-3,23.63742,R,ugm-3,34.80712,R,ugm-3,34.37593,R,ugm-3,12.0,R,ugm-3 (BAM),1.72465,R,ugm-3
1896,21-03-2021,01:00,8.696,R,ugm-3 (Ref.eq),4.466,R,ugm-3,19.24695,R,ugm-3,26.09471,R,ugm-3,37.9183,R,ugm-3,8.0,R,ugm-3 (BAM),1.6799,R,ugm-3
1897,21-03-2021,02:00,12.561,R,ugm-3 (Ref.eq),3.86746,R,ugm-3,16.74586,R,ugm-3,22.67588,R,ugm-3,40.71228,R,ugm-3,8.0,R,ugm-3 (BAM),1.59148,R,ugm-3
1898,21-03-2021,03:00,7.73,R,ugm-3 (Ref.eq),4.31636,R,ugm-3,16.82505,R,ugm-3,23.44338,R,ugm-3,41.66024,R,ugm-3,7.0,R,ugm-3 (BAM),1.79042,R,ugm-3
1899,21-03-2021,04:00,4.831,R,ugm-3 (Ref.eq),3.2459,R,ugm-3,19.04201,R,ugm-3,24.01899,R,ugm-3,40.41293,R,ugm-3,1.0,R,ugm-3 (BAM),1.1273,R,ugm-3
1900,21-03-2021,05:00,3.865,R,ugm-3 (Ref.eq),2.45169,R,ugm-3,18.1143,R,ugm-3,21.87351,R,ugm-3,39.31529,R,ugm-3,5.0,R,ugm-3 (BAM),0.79574,R,ugm-3
1901,21-03-2021,06:00,9.662,R,ugm-3 (Ref.eq),2.38263,R,ugm-3,16.65032,R,ugm-3,20.30364,R,ugm-3,36.32174,R,ugm-3,9.0,R,ugm-3 (BAM),0.72943,R,ugm-3
1902,21-03-2021,07:00,12.561,R,ugm-3 (Ref.eq),3.21137,R,ugm-3,18.88564,R,ugm-3,23.80968,R,ugm-3,32.08088,R,ugm-3,7.0,R,ugm-3 (BAM),0.86205,R,ugm-3
1903,21-03-2021,08:00,11.594,R,ugm-3 (Ref.eq),4.04011,R,ugm-3,19.08014,R,ugm-3,25.27489,R,ugm-3,34.47572,R,ugm-3,11.0,R,ugm-3 (BAM),0.92836,R,ugm-3
1904,21-03-2021,09:00,11.594,R,ugm-3 (Ref.eq),3.26892,R,ugm-3,15.08204,R,ugm-3,20.09432,R,ugm-3,45.60175,R,ugm-3,9.0,R,ugm-3 (BAM),1.1273,R,ugm-3
1905,21-03-2021,10:00,18.358,R,ugm-3 (Ref.eq),3.52215,R,ugm-3,13.90883,R,ugm-3,19.30939,R,ugm-3,57.92519,R,ugm-3,8.0,R,ugm-3 (BAM),1.39255,R,ugm-3
1906,21-03-2021,11:00,21.256,R,ugm-3 (Ref.eq),3.6948,R,ugm-3,14.69068,R,ugm-3,20.35597,R,ugm-3,60.02068,R,ugm-3,17.0,R,ugm-3 (BAM),1.19361,R,ugm-3
1907,21-03-2021,12:00,13.527,R,ugm-3 (Ref.eq),3.07325,R,ugm-3,14.38782,R,ugm-3,19.10007,R,ugm-3,63.41337,R,ugm-3,10.0,R,ugm-3 (BAM),0.99468,R,ugm-3
1908,21-03-2021,13:00,12.561,R,ugm-3 (Ref.eq),3.03872,R,ugm-3,13.60351,R,ugm-3,18.26281,R,ugm-3,65.40907,R,ugm-3,8.0,R,ugm-3 (BAM),0.79574,R,ugm-3
1909,21-03-2021,14:00,10.628,R,ugm-3 (Ref.eq),3.59121,R,ugm-3,17.20432,R,ugm-3,22.71077,R,ugm-3,63.71272,R,ugm-3,6.0,R,ugm-3 (BAM),0.53049,R,ugm-3
1910,21-03-2021,15:00,12.561,R,ugm-3 (Ref.eq),3.3495,R,ugm-3,18.72618,R,ugm-3,23.86201,R,ugm-3,63.61294,R,ugm-3,8.0,R,ugm-3 (BAM),0.59681,R,ugm-3
1911,21-03-2021,16:00,11.594,R,ugm-3 (Ref.eq),3.14231,R,ugm-3,18.67756,R,ugm-3,23.49571,R,ugm-3,61.96649,R,ugm-3,8.0,R,ugm-3 (BAM),1.32624,R,ugm-3
1912,21-03-2021,17:00,11.594,R,ugm-3 (Ref.eq),2.86606,R,ugm-3,21.82224,R,ugm-3,26.21681,R,ugm-3,58.37423,R,ugm-3,8.0,R,ugm-3 (BAM),1.79042,R,ugm-3
1913,21-03-2021,18:00,19.324,R,ugm-3 (Ref.eq),2.83153,R,ugm-3,23.49739,R,ugm-3,27.83901,R,ugm-3,56.82756,R,ugm-3,11.0,R,ugm-3 (BAM),1.32624,R,ugm-3
1914,21-03-2021,19:00,14.493,R,ugm-3 (Ref.eq),1.31217,R,ugm-3,18.44865,R,ugm-3,20.46063,R,ugm-3,59.77122,R,ugm-3,9.0,R,ugm-3 (BAM),0.92836,R,ugm-3
1915,21-03-2021,20:00,16.425,R,ugm-3 (Ref.eq),1.58842,R,ugm-3,26.39771,R,ugm-3,28.83326,R,ugm-3,49.94239,R,ugm-3,19.0,R,ugm-3 (BAM),1.06099,R,ugm-3
1916,21-03-2021,21:00,18.358,R,ugm-3 (Ref.eq),0.82874,R,ugm-3,29.55104,R,ugm-3,30.82176,R,ugm-3,44.85336,R,ugm-3,9.0,R,ugm-3 (BAM),0.66312,R,ugm-3
1917,21-03-2021,22:00,22.223,R,ugm-3 (Ref.eq),1.76108,R,ugm-3,42.45962,R,ugm-3,45.1599,R,ugm-3,30.43443,R,ugm-3,16.0,R,ugm-3 (BAM),0.72943,R,ugm-3
1918,21-03-2021,23:00,23.189,R,ugm-3 (Ref.eq),6.90618,R,ugm-3,56.49641,R,ugm-3,67.08573,R,ugm-3,20.10668,R,ugm-3,27.0,R,ugm-3 (BAM),1.45886,R,ugm-3
1919,21-03-2021,24:00,23.189,R,ugm-3 (Ref.eq),1.17405,R,ugm-3,39.64435,R,ugm-3,41.44454,R,ugm-3,39.41508,R,ugm-3,,,,1.25992,R,ugm-3
1920,22-03-2021,01:00,26.087,R,ugm-3 (Ref.eq),1.10519,R,ugm-3,44.83215,R,ugm-3,46.52675,R,ugm-3,30.20159,R,ugm-3,16.0,R,ugm-3 (BAM),0.53033,R,ugm-3
1921,22-03-2021,02:00,22.223,R,ugm-3 (Ref.eq),0.87494,R,ugm-3,35.54451,R,ugm-3,36.88607,R,ugm-3,38.11787,R,ugm-3,15.0,R,ugm-3 (BAM),0.26516,R,ugm-3
1922,22-03-2021,03:00,23.189,R,ugm-3 (Ref.eq),1.17427,R,ugm-3,33.82808,R,ugm-3,35.62859,R,ugm-3,39.96389,R,ugm-3,16.0,R,ugm-3 (BAM),0.19887,R,ugm-3
1923,22-03-2021,04:00,19.324,R,ugm-3 (Ref.eq),1.03612,R,ugm-3,21.98906,R,ugm-3,23.57775,R,ugm-3,49.84261,R,ugm-3,10.0,R,ugm-3 (BAM),0.39774,R,ugm-3
1924,22-03-2021,05:00,13.527,R,ugm-3 (Ref.eq),1.10519,R,ugm-3,16.90562,R,ugm-3,18.60022,R,ugm-3,52.28734,R,ugm-3,12.0,R,ugm-3 (BAM),0.33145,R,ugm-3
1925,22-03-2021,06:00,19.324,R,ugm-3 (Ref.eq),1.03612,R,ugm-3,23.82288,R,ugm-3,25.41157,R,ugm-3,44.6039,R,ugm-3,10.0,R,ugm-3 (BAM),0.66291,R,ugm-3
1926,22-03-2021,07:00,24.155,R,ugm-3 (Ref.eq),1.51964,R,ugm-3,23.44826,R,ugm-3,25.77834,R,ugm-3,40.36303,R,ugm-3,13.0,R,ugm-3 (BAM),1.19323,R,ugm-3
1927,22-03-2021,08:00,23.189,R,ugm-3 (Ref.eq),34.91712,R,ugm-3,55.28556,R,ugm-3,108.8244,R,ugm-3,18.56001,R,ugm-3,23.0,R,ugm-3 (BAM),2.65163,R,ugm-3
1928,22-03-2021,09:00,28.986,R,ugm-3 (Ref.eq),33.29387,R,ugm-3,54.10686,R,ugm-3,105.15675,R,ugm-3,15.26711,R,ugm-3,21.0,R,ugm-3 (BAM),2.45275,R,ugm-3
1929,22-03-2021,10:00,29.952,R,ugm-3 (Ref.eq),18.23565,R,ugm-3,46.9639,R,ugm-3,74.92484,R,ugm-3,26.34324,R,ugm-3,20.0,R,ugm-3 (BAM),2.05501,R,ugm-3
1930,22-03-2021,11:00,18.358,R,ugm-3 (Ref.eq),16.19795,R,ugm-3,40.50004,R,ugm-3,65.33655,R,ugm-3,40.06368,R,ugm-3,23.0,R,ugm-3 (BAM),1.98872,R,ugm-3
1931,22-03-2021,12:00,18.358,R,ugm-3 (Ref.eq),7.1492,R,ugm-3,23.93311,R,ugm-3,34.89506,R,ugm-3,54.93164,R,ugm-3,9.0,R,ugm-3 (BAM),1.65727,R,ugm-3
1932,22-03-2021,13:00,21.256,R,ugm-3 (Ref.eq),27.76792,R,ugm-3,51.15776,R,ugm-3,93.73464,R,ugm-3,41.36088,R,ugm-3,14.0,R,ugm-3 (BAM),2.45275,R,ugm-3
1933,22-03-2021,14:00,24.155,R,ugm-3 (Ref.eq),20.96409,R,ugm-3,45.34771,R,ugm-3,77.49219,R,ugm-3,43.35658,R,ugm-3,10.0,R,ugm-3 (BAM),1.25952,R,ugm-3
1934,22-03-2021,15:00,26.087,R,ugm-3 (Ref.eq),14.36748,R,ugm-3,39.21992,R,ugm-3,61.24975,R,ugm-3,50.64089,R,ugm-3,10.0,R,ugm-3 (BAM),0.79549,R,ugm-3
1935,22-03-2021,16:00,24.155,R,ugm-3 (Ref.eq),18.3738,R,ugm-3,45.33741,R,ugm-3,73.51017,R,ugm-3,44.554,R,ugm-3,13.0,R,ugm-3 (BAM),1.45839,R,ugm-3
1936,22-03-2021,17:00,17.392,R,ugm-3 (Ref.eq),12.4334,R,ugm-3,43.18098,R,ugm-3,62.24525,R,ugm-3,49.04433,R,ugm-3,14.0,R,ugm-3 (BAM),0.86178,R,ugm-3
1937,22-03-2021,18:00,22.223,R,ugm-3 (Ref.eq),21.68937,R,ugm-3,64.46009,R,ugm-3,97.71666,R,ugm-3,35.22411,R,ugm-3,13.0,R,ugm-3 (BAM),1.32581,R,ugm-3
1938,22-03-2021,19:00,26.087,R,ugm-3 (Ref.eq),14.71285,R,ugm-3,58.28608,R,ugm-3,80.84547,R,ugm-3,32.33034,R,ugm-3,18.0,R,ugm-3 (BAM),0.86178,R,ugm-3
1939,22-03-2021,20:00,25.121,R,ugm-3 (Ref.eq),6.66568,R,ugm-3,46.628,R,ugm-3,56.84857,R,ugm-3,31.43228,R,ugm-3,15.0,R,ugm-3 (BAM),0.79549,R,ugm-3
1940,22-03-2021,21:00,25.121,R,ugm-3 (Ref.eq),3.79909,R,ugm-3,44.05484,R,ugm-3,49.88003,R,ugm-3,30.68389,R,ugm-3,12.0,R,ugm-3 (BAM),0.66291,R,ugm-3
1941,22-03-2021,22:00,24.155,R,ugm-3 (Ref.eq),4.80067,R,ugm-3,51.79302,R,ugm-3,59.15395,R,ugm-3,20.90496,R,ugm-3,14.0,R,ugm-3 (BAM),0.79549,R,ugm-3
1942,22-03-2021,23:00,20.29,R,ugm-3 (Ref.eq),4.97336,R,ugm-3,47.7034,R,ugm-3,55.32911,R,ugm-3,17.36259,R,ugm-3,20.0,R,ugm-3 (BAM),0.7292,R,ugm-3
1943,22-03-2021,24:00,28.986,R,ugm-3 (Ref.eq),4.04085,R,ugm-3,47.2994,R,ugm-3,53.49529,R,ugm-3,16.26496,R,ugm-3,19.0,R,ugm-3 (BAM),0.66291,R,ugm-3
