,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Ozone,status.4,unit.4,PM<sub>2.5</sub> particulate matter (Hourly measured),status.5,unit.5,Sulphur dioxide,status.6,unit.6
442,19-01-2023,11:00,17.35,P,ugm-3 (FIDAS),16.65457,P,ugm-3,46.15341,P,ugm-3,71.69006,P,ugm-3,14.06969,P,ugm-3,8.066,P,ugm-3 (Ref.eq),5.3218,P,ugm-3
443,19-01-2023,12:00,18.675,P,ugm-3 (FIDAS),26.25005,P,ugm-3,54.30639,P,ugm-3,94.55591,P,ugm-3,8.6813,P,ugm-3,9.976,P,ugm-3 (Ref.eq),5.78746,P,ugm-3
444,19-01-2023,13:00,16.575,P,ugm-3 (FIDAS),33.55362,P,ugm-3,64.4742,P,ugm-3,115.92236,P,ugm-3,6.43613,P,ugm-3,10.448,P,ugm-3 (Ref.eq),6.51921,P,ugm-3
445,19-01-2023,14:00,16.725,P,ugm-3 (FIDAS),30.10047,P,ugm-3,56.93034,P,ugm-3,103.08375,P,ugm-3,13.9699,P,ugm-3,8.632,P,ugm-3 (Ref.eq),6.12007,P,ugm-3
446,19-01-2023,15:00,15.9,P,ugm-3 (FIDAS),20.65778,P,ugm-3,48.40251,P,ugm-3,80.07733,P,ugm-3,18.16087,P,ugm-3,7.052,P,ugm-3 (Ref.eq),5.65441,P,ugm-3
447,19-01-2023,16:00,13.925,P,ugm-3 (FIDAS),21.26896,P,ugm-3,53.2287,P,ugm-3,85.84065,P,ugm-3,14.6185,P,ugm-3,5.59,P,ugm-3 (Ref.eq),5.3218,P,ugm-3
448,19-01-2023,17:00,12.15,P,ugm-3 (FIDAS),13.93484,P,ugm-3,54.35325,P,ugm-3,75.7197,P,ugm-3,12.6727,P,ugm-3,6.109,P,ugm-3 (Ref.eq),4.85614,P,ugm-3
449,19-01-2023,18:00,11.175,P,ugm-3 (FIDAS),13.96539,P,ugm-3,58.75774,P,ugm-3,80.17104,P,ugm-3,5.88732,P,ugm-3,7.618,P,ugm-3 (Ref.eq),4.7231,P,ugm-3
450,19-01-2023,19:00,12.025,P,ugm-3 (FIDAS),14.82104,P,ugm-3,62.31881,P,ugm-3,85.04409,P,ugm-3,2.54452,P,ugm-3,8.538,P,ugm-3 (Ref.eq),4.92267,P,ugm-3
451,19-01-2023,20:00,13.05,P,ugm-3 (FIDAS),30.71164,P,ugm-3,85.60637,P,ugm-3,132.6969,P,ugm-3,-0.59871,P,ugm-3,9.953,P,ugm-3 (Ref.eq),5.25528,P,ugm-3
452,19-01-2023,21:00,13.7,P,ugm-3 (FIDAS),32.14791,P,ugm-3,86.49664,P,ugm-3,135.78941,P,ugm-3,-0.19957,P,ugm-3,10.236,P,ugm-3 (Ref.eq),4.7231,P,ugm-3
453,19-01-2023,22:00,13.725,P,ugm-3 (FIDAS),17.69357,P,ugm-3,73.65803,P,ugm-3,100.78779,P,ugm-3,3.39269,P,ugm-3,10.212,P,ugm-3 (Ref.eq),4.78962,P,ugm-3
454,19-01-2023,23:00,13.4,P,ugm-3 (FIDAS),18.1214,P,ugm-3,74.40773,P,ugm-3,102.19348,P,ugm-3,1.89592,P,ugm-3,10.0,P,ugm-3 (Ref.eq),4.59005,P,ugm-3
455,19-01-2023,24:00,18.325,P,ugm-3 (FIDAS),7.02854,P,ugm-3,60.06971,P,ugm-3,70.84665,P,ugm-3,4.6899,P,ugm-3,10.448,P,ugm-3 (Ref.eq),3.92483,P,ugm-3
456,20-01-2023,01:00,15.65,P,ugm-3 (FIDAS),6.27475,P,ugm-3,53.60355,P,ugm-3,63.2247,P,ugm-3,15.36689,P,ugm-3,8.868,P,ugm-3 (Ref.eq),3.99135,P,ugm-3
457,20-01-2023,02:00,11.65,P,ugm-3 (FIDAS),1.22235,P,ugm-3,35.04848,P,ugm-3,36.92273,P,ugm-3,28.53851,P,ugm-3,7.618,P,ugm-3 (Ref.eq),3.99135,P,ugm-3
458,20-01-2023,03:00,10.875,P,ugm-3 (FIDAS),1.00844,P,ugm-3,33.92393,P,ugm-3,35.47018,P,ugm-3,27.9398,P,ugm-3,6.792,P,ugm-3 (Ref.eq),3.59222,P,ugm-3
459,20-01-2023,04:00,8.0,P,ugm-3 (FIDAS),0.76397,P,ugm-3,27.64519,P,ugm-3,28.81659,P,ugm-3,34.85823,P,ugm-3,5.024,P,ugm-3 (Ref.eq),3.59222,P,ugm-3
460,20-01-2023,05:00,7.9,P,ugm-3 (FIDAS),0.45838,P,ugm-3,25.4898,P,ugm-3,26.19264,P,ugm-3,,,,4.458,P,ugm-3 (Ref.eq),3.45917,P,ugm-3
461,20-01-2023,06:00,7.425,P,ugm-3 (FIDAS),1.13068,P,ugm-3,37.39129,P,ugm-3,39.12497,P,ugm-3,,,,4.269,P,ugm-3 (Ref.eq),3.39265,P,ugm-3
462,20-01-2023,07:00,10.35,P,ugm-3 (FIDAS),7.24245,P,ugm-3,53.27556,P,ugm-3,64.38049,P,ugm-3,,,,4.929,P,ugm-3 (Ref.eq),3.79178,P,ugm-3
463,20-01-2023,08:00,8.875,P,ugm-3 (FIDAS),13.38478,P,ugm-3,64.52106,P,ugm-3,85.04409,P,ugm-3,,,,4.717,P,ugm-3 (Ref.eq),4.1244,P,ugm-3
464,20-01-2023,09:00,11.45,P,ugm-3 (FIDAS),14.94328,P,ugm-3,62.69366,P,ugm-3,85.60637,P,ugm-3,,,,5.495,P,ugm-3 (Ref.eq),5.3218,P,ugm-3
465,20-01-2023,10:00,11.625,P,ugm-3 (FIDAS),23.53032,P,ugm-3,66.25474,P,ugm-3,102.33405,P,ugm-3,,,,6.25,P,ugm-3 (Ref.eq),5.18876,P,ugm-3
466,20-01-2023,11:00,11.9,P,ugm-3 (FIDAS),19.22152,P,ugm-3,52.66643,P,ugm-3,82.13901,P,ugm-3,,,,6.289,P,ugm-3 (Ref.eq),5.98703,P,ugm-3
467,20-01-2023,12:00,,,,18.51866,P,ugm-3,43.90431,P,ugm-3,72.29919,P,ugm-3,,,,,,,5.52137,P,ugm-3
468,20-01-2023,13:00,,,,16.4101,P,ugm-3,39.07811,P,ugm-3,64.23992,P,ugm-3,,,,,,,5.58789,P,ugm-3
469,20-01-2023,14:00,27.025,P,ugm-3 (FIDAS),24.75267,P,ugm-3,46.71568,P,ugm-3,84.66924,P,ugm-3,,,,9.434,P,ugm-3 (Ref.eq),5.72094,P,ugm-3
470,20-01-2023,15:00,27.45,P,ugm-3 (FIDAS),25.73055,P,ugm-3,49.38649,P,ugm-3,88.83945,P,ugm-3,,,,9.009,P,ugm-3 (Ref.eq),5.25528,P,ugm-3
471,20-01-2023,16:00,25.825,P,ugm-3 (FIDAS),24.78323,P,ugm-3,55.38409,P,ugm-3,93.38451,P,ugm-3,,,,8.443,P,ugm-3 (Ref.eq),56.94326,P,ugm-3
472,20-01-2023,17:00,23.475,P,ugm-3 (FIDAS),18.88537,P,ugm-3,54.40011,P,ugm-3,83.35727,P,ugm-3,,,,8.797,P,ugm-3 (Ref.eq),9.57924,P,ugm-3
473,20-01-2023,18:00,16.875,P,ugm-3 (FIDAS),22.64411,P,ugm-3,56.64921,P,ugm-3,91.36969,P,ugm-3,,,,7.642,P,ugm-3 (Ref.eq),5.25528,P,ugm-3
474,20-01-2023,19:00,14.25,P,ugm-3 (FIDAS),16.01284,P,ugm-3,53.13499,P,ugm-3,77.68766,P,ugm-3,,,,7.076,P,ugm-3 (Ref.eq),6.91834,P,ugm-3
475,20-01-2023,20:00,12.725,P,ugm-3 (FIDAS),10.42057,P,ugm-3,48.02766,P,ugm-3,64.00564,P,ugm-3,,,,7.17,P,ugm-3 (Ref.eq),8.31531,P,ugm-3
476,20-01-2023,21:00,11.975,P,ugm-3 (FIDAS),10.45113,P,ugm-3,49.62077,P,ugm-3,65.64561,P,ugm-3,,,,7.264,P,ugm-3 (Ref.eq),7.84966,P,ugm-3
477,20-01-2023,22:00,11.6,P,ugm-3 (FIDAS),7.12021,P,ugm-3,45.35685,P,ugm-3,56.27436,P,ugm-3,,,,7.264,P,ugm-3 (Ref.eq),9.4462,P,ugm-3
478,20-01-2023,23:00,12.25,P,ugm-3 (FIDAS),9.56492,P,ugm-3,50.37047,P,ugm-3,65.03648,P,ugm-3,,,,8.349,P,ugm-3 (Ref.eq),6.71877,P,ugm-3
479,20-01-2023,24:00,12.25,P,ugm-3 (FIDAS),6.57015,P,ugm-3,39.31239,P,ugm-3,49.38649,P,ugm-3,,,,8.231,P,ugm-3 (Ref.eq),5.52137,P,ugm-3
480,21-01-2023,01:00,12.475,P,ugm-3 (FIDAS),4.64495,P,ugm-3,34.11135,P,ugm-3,41.2335,P,ugm-3,,,,8.656,P,ugm-3 (Ref.eq),4.16874,P,ugm-3
481,21-01-2023,02:00,11.6,P,ugm-3 (FIDAS),4.84867,P,ugm-3,33.7365,P,ugm-3,41.17102,P,ugm-3,,,,8.892,P,ugm-3 (Ref.eq),4.70092,P,ugm-3
482,21-01-2023,03:00,12.675,P,ugm-3 (FIDAS),4.6755,P,ugm-3,36.92273,P,ugm-3,44.09173,P,ugm-3,,,,9.316,P,ugm-3 (Ref.eq),4.1244,P,ugm-3
483,21-01-2023,04:00,13.0,P,ugm-3 (FIDAS),7.36468,P,ugm-3,38.42213,P,ugm-3,49.71448,P,ugm-3,,,,9.788,P,ugm-3 (Ref.eq),5.25528,P,ugm-3
484,21-01-2023,05:00,12.4,P,ugm-3 (FIDAS),5.07277,P,ugm-3,34.15821,P,ugm-3,41.93634,P,ugm-3,,,,9.953,P,ugm-3 (Ref.eq),3.99135,P,ugm-3
485,21-01-2023,06:00,12.725,P,ugm-3 (FIDAS),3.66706,P,ugm-3,31.25312,P,ugm-3,36.87587,P,ugm-3,,,,10.189,P,ugm-3 (Ref.eq),3.39265,P,ugm-3
486,21-01-2023,07:00,13.6,P,ugm-3 (FIDAS),6.69239,P,ugm-3,38.89069,P,ugm-3,49.15221,P,ugm-3,,,,10.991,P,ugm-3 (Ref.eq),3.72526,P,ugm-3
487,21-01-2023,08:00,14.575,P,ugm-3 (FIDAS),5.83674,P,ugm-3,39.7341,P,ugm-3,48.68364,P,ugm-3,,,,11.793,P,ugm-3 (Ref.eq),3.59222,P,ugm-3
488,21-01-2023,09:00,17.15,P,ugm-3 (FIDAS),17.75469,P,ugm-3,45.77856,P,ugm-3,73.00204,P,ugm-3,,,,12.995,P,ugm-3 (Ref.eq),3.59222,P,ugm-3
489,21-01-2023,10:00,19.025,P,ugm-3 (FIDAS),18.42699,P,ugm-3,46.34083,P,ugm-3,74.59515,P,ugm-3,,,,14.741,P,ugm-3 (Ref.eq),5.85398,P,ugm-3
490,21-01-2023,11:00,20.275,P,ugm-3 (FIDAS),18.09084,P,ugm-3,43.71688,P,ugm-3,71.45578,P,ugm-3,,,,15.354,P,ugm-3 (Ref.eq),4.65658,P,ugm-3
491,21-01-2023,12:00,22.175,P,ugm-3 (FIDAS),14.8516,P,ugm-3,41.56149,P,ugm-3,64.33363,P,ugm-3,,,,15.731,P,ugm-3 (Ref.eq),4.32396,P,ugm-3
492,21-01-2023,13:00,23.375,P,ugm-3 (FIDAS),13.04863,P,ugm-3,39.45296,P,ugm-3,59.46058,P,ugm-3,,,,14.764,P,ugm-3 (Ref.eq),4.45701,P,ugm-3
493,21-01-2023,14:00,26.475,P,ugm-3 (FIDAS),8.28145,P,ugm-3,32.9868,P,ugm-3,45.68484,P,ugm-3,,,,14.198,P,ugm-3 (Ref.eq),4.1244,P,ugm-3
494,21-01-2023,15:00,25.55,P,ugm-3 (FIDAS),7.4258,P,ugm-3,36.45416,P,ugm-3,47.84023,P,ugm-3,,,,13.302,P,ugm-3 (Ref.eq),3.12656,P,ugm-3
495,21-01-2023,16:00,24.075,P,ugm-3 (FIDAS),4.3088,P,ugm-3,36.45416,P,ugm-3,43.06089,P,ugm-3,,,,11.415,P,ugm-3 (Ref.eq),3.32613,P,ugm-3
496,21-01-2023,17:00,22.425,P,ugm-3 (FIDAS),6.66183,P,ugm-3,49.90191,P,ugm-3,60.11657,P,ugm-3,,,,10.92,P,ugm-3 (Ref.eq),2.86047,P,ugm-3
497,21-01-2023,18:00,21.8,P,ugm-3 (FIDAS),3.30036,P,ugm-3,53.2287,P,ugm-3,58.28918,P,ugm-3,13.72044,P,ugm-3,12.429,P,ugm-3 (Ref.eq),2.79395,P,ugm-3
498,21-01-2023,19:00,21.325,P,ugm-3 (FIDAS),5.3478,P,ugm-3,61.4754,P,ugm-3,69.67524,P,ugm-3,-1.69634,P,ugm-3,14.576,P,ugm-3 (Ref.eq),2.86047,P,ugm-3
499,21-01-2023,20:00,25.975,P,ugm-3 (FIDAS),17.54078,P,ugm-3,72.29919,P,ugm-3,99.19468,P,ugm-3,4.98925,P,ugm-3,20.236,P,ugm-3 (Ref.eq),3.39265,P,ugm-3
500,21-01-2023,21:00,53.775,P,ugm-3 (FIDAS),64.78476,P,ugm-3,81.99844,P,ugm-3,181.33369,P,ugm-3,4.49033,P,ugm-3,45.849,P,ugm-3 (Ref.eq),6.7853,P,ugm-3
501,21-01-2023,22:00,79.825,P,ugm-3 (FIDAS),96.07702,P,ugm-3,87.01206,P,ugm-3,234.32811,P,ugm-3,2.89377,P,ugm-3,68.963,P,ugm-3 (Ref.eq),6.58573,P,ugm-3
502,21-01-2023,23:00,46.45,P,ugm-3 (FIDAS),50.17763,P,ugm-3,72.34605,P,ugm-3,149.28401,P,ugm-3,17.02997,P,ugm-3,41.109,P,ugm-3 (Ref.eq),5.52137,P,ugm-3
503,21-01-2023,24:00,41.025,P,ugm-3 (FIDAS),49.5359,P,ugm-3,66.34845,P,ugm-3,142.30243,P,ugm-3,3.32617,P,ugm-3,35.991,P,ugm-3 (Ref.eq),4.98919,P,ugm-3
504,22-01-2023,01:00,39.075,P,ugm-3 (FIDAS),51.21663,P,ugm-3,63.2247,P,ugm-3,141.75578,P,ugm-3,7.65018,P,ugm-3,34.245,P,ugm-3 (Ref.eq),4.78962,P,ugm-3
505,22-01-2023,02:00,32.3,P,ugm-3 (FIDAS),42.78239,P,ugm-3,57.66442,P,ugm-3,123.26317,P,ugm-3,,,,28.373,P,ugm-3 (Ref.eq),4.43483,P,ugm-3
506,22-01-2023,03:00,30.85,P,ugm-3 (FIDAS),37.31236,P,ugm-3,55.71208,P,ugm-3,112.92356,P,ugm-3,-1.69634,P,ugm-3,27.194,P,ugm-3 (Ref.eq),4.52353,P,ugm-3
507,22-01-2023,04:00,29.65,P,ugm-3 (FIDAS),33.00356,P,ugm-3,53.32241,P,ugm-3,103.92716,P,ugm-3,,,,26.25,P,ugm-3 (Ref.eq),3.99135,P,ugm-3
508,22-01-2023,05:00,29.1,P,ugm-3 (FIDAS),27.74744,P,ugm-3,51.21388,P,ugm-3,93.75936,P,ugm-3,-4.45706,P,ugm-3,25.896,P,ugm-3 (Ref.eq),3.92483,P,ugm-3
509,22-01-2023,06:00,27.925,P,ugm-3 (FIDAS),23.95814,P,ugm-3,50.18304,P,ugm-3,86.91834,P,ugm-3,-3.52574,P,ugm-3,25.071,P,ugm-3 (Ref.eq),3.92483,P,ugm-3
510,22-01-2023,07:00,27.15,P,ugm-3 (FIDAS),40.00154,P,ugm-3,51.91673,P,ugm-3,113.25156,P,ugm-3,,,,24.198,P,ugm-3 (Ref.eq),4.7231,P,ugm-3
511,22-01-2023,08:00,28.925,P,ugm-3 (FIDAS),63.40961,P,ugm-3,55.29038,P,ugm-3,152.51709,P,ugm-3,,,,25.849,P,ugm-3 (Ref.eq),6.12007,P,ugm-3
512,22-01-2023,09:00,31.975,P,ugm-3 (FIDAS),103.19724,P,ugm-3,63.30279,P,ugm-3,221.53635,P,ugm-3,-0.8648,P,ugm-3,27.972,P,ugm-3 (Ref.eq),7.58357,P,ugm-3
513,22-01-2023,10:00,40.075,P,ugm-3 (FIDAS),155.94181,P,ugm-3,78.67164,P,ugm-3,317.77909,P,ugm-3,-1.19742,P,ugm-3,34.505,P,ugm-3 (Ref.eq),10.6436,P,ugm-3
514,22-01-2023,11:00,37.95,P,ugm-3 (FIDAS),148.33266,P,ugm-3,88.83945,P,ugm-3,316.27969,P,ugm-3,,,,31.863,P,ugm-3 (Ref.eq),9.91185,P,ugm-3
515,22-01-2023,12:00,28.525,P,ugm-3 (FIDAS),77.03886,P,ugm-3,80.92074,P,ugm-3,199.04535,P,ugm-3,6.28646,P,ugm-3,23.467,P,ugm-3 (Ref.eq),5.78746,P,ugm-3
516,22-01-2023,13:00,16.95,P,ugm-3 (FIDAS),9.56492,P,ugm-3,41.37407,P,ugm-3,56.04008,P,ugm-3,37.21981,P,ugm-3,12.594,P,ugm-3 (Ref.eq),3.39265,P,ugm-3
517,22-01-2023,14:00,16.8,P,ugm-3 (FIDAS),5.31724,P,ugm-3,32.00282,P,ugm-3,40.15581,P,ugm-3,29.68604,P,ugm-3,9.788,P,ugm-3 (Ref.eq),3.59222,P,ugm-3
518,22-01-2023,15:00,18.25,P,ugm-3 (FIDAS),5.92842,P,ugm-3,32.47138,P,ugm-3,41.56149,P,ugm-3,35.42368,P,ugm-3,9.717,P,ugm-3 (Ref.eq),3.19308,P,ugm-3
519,22-01-2023,16:00,20.8,P,ugm-3 (FIDAS),5.13389,P,ugm-3,39.68724,P,ugm-3,47.55909,P,ugm-3,28.03959,P,ugm-3,10.637,P,ugm-3 (Ref.eq),2.86047,P,ugm-3
520,22-01-2023,17:00,27.225,P,ugm-3 (FIDAS),17.66302,P,ugm-3,58.66403,P,ugm-3,85.74694,P,ugm-3,4.93936,P,ugm-3,20.094,P,ugm-3 (Ref.eq),3.32613,P,ugm-3
521,22-01-2023,18:00,24.425,P,ugm-3 (FIDAS),28.02247,P,ugm-3,70.79979,P,ugm-3,113.76698,P,ugm-3,-0.74839,P,ugm-3,20.731,P,ugm-3 (Ref.eq),3.59222,P,ugm-3
522,22-01-2023,19:00,19.45,P,ugm-3 (FIDAS),6.17289,P,ugm-3,65.27076,P,ugm-3,74.73572,P,ugm-3,1.04774,P,ugm-3,14.576,P,ugm-3 (Ref.eq),2.6609,P,ugm-3
523,22-01-2023,20:00,22.775,P,ugm-3 (FIDAS),18.30475,P,ugm-3,72.7209,P,ugm-3,100.78779,P,ugm-3,-4.73979,P,ugm-3,17.547,P,ugm-3 (Ref.eq),3.59222,P,ugm-3
524,22-01-2023,21:00,32.4,P,ugm-3 (FIDAS),39.05421,P,ugm-3,78.57793,P,ugm-3,138.46022,P,ugm-3,-0.49892,P,ugm-3,27.712,P,ugm-3 (Ref.eq),4.25744,P,ugm-3
525,22-01-2023,22:00,32.95,P,ugm-3 (FIDAS),32.48406,P,ugm-3,77.50024,P,ugm-3,127.30843,P,ugm-3,-0.69849,P,ugm-3,27.783,P,ugm-3 (Ref.eq),4.05787,P,ugm-3
526,22-01-2023,23:00,31.75,P,ugm-3 (FIDAS),51.79725,P,ugm-3,79.56191,P,ugm-3,158.98326,P,ugm-3,-2.49462,P,ugm-3,27.83,P,ugm-3 (Ref.eq),4.98919,P,ugm-3
527,22-01-2023,24:00,34.675,P,ugm-3 (FIDAS),65.97656,P,ugm-3,78.10937,P,ugm-3,179.27201,P,ugm-3,-0.84817,P,ugm-3,30.755,P,ugm-3 (Ref.eq),5.45485,P,ugm-3
528,23-01-2023,01:00,31.4,P,ugm-3 (FIDAS),61.64739,P,ugm-3,74.53267,P,ugm-3,169.05735,P,ugm-3,-1.06437,P,ugm-3,28.208,P,ugm-3 (Ref.eq),5.49919,P,ugm-3
529,23-01-2023,02:00,27.425,P,ugm-3 (FIDAS),56.55425,P,ugm-3,72.40853,P,ugm-3,159.12383,P,ugm-3,-0.53219,P,ugm-3,24.458,P,ugm-3 (Ref.eq),4.78962,P,ugm-3
530,23-01-2023,03:00,25.775,P,ugm-3 (FIDAS),61.82055,P,ugm-3,68.50384,P,ugm-3,163.29403,P,ugm-3,-1.49677,P,ugm-3,23.137,P,ugm-3 (Ref.eq),5.25528,P,ugm-3
531,23-01-2023,04:00,24.4,P,ugm-3 (FIDAS),48.46634,P,ugm-3,66.39531,P,ugm-3,140.70932,P,ugm-3,-1.74624,P,ugm-3,21.392,P,ugm-3 (Ref.eq),4.1244,P,ugm-3
532,23-01-2023,05:00,22.85,P,ugm-3 (FIDAS),53.93637,P,ugm-3,62.69366,P,ugm-3,145.39494,P,ugm-3,1.09764,P,ugm-3,20.448,P,ugm-3 (Ref.eq),4.78962,P,ugm-3
533,23-01-2023,06:00,14.0,P,ugm-3 (FIDAS),14.72937,P,ugm-3,58.14861,P,ugm-3,80.73332,P,ugm-3,2.94366,P,ugm-3,12.476,P,ugm-3 (Ref.eq),2.59438,P,ugm-3
534,23-01-2023,07:00,14.6,P,ugm-3 (FIDAS),14.72937,P,ugm-3,58.05489,P,ugm-3,80.63961,P,ugm-3,-0.84817,P,ugm-3,12.665,P,ugm-3 (Ref.eq),2.99351,P,ugm-3
535,23-01-2023,08:00,18.0,P,ugm-3 (FIDAS),59.19249,P,ugm-3,65.59875,P,ugm-3,156.35931,P,ugm-3,-0.54882,P,ugm-3,15.283,P,ugm-3 (Ref.eq),5.25528,P,ugm-3
536,23-01-2023,09:00,40.175,P,ugm-3 (FIDAS),173.42147,P,ugm-3,85.09095,P,ugm-3,351.00017,P,ugm-3,1.3471,P,ugm-3,32.618,P,ugm-3 (Ref.eq),11.37535,P,ugm-3
537,23-01-2023,10:00,51.025,P,ugm-3 (FIDAS),277.13821,P,ugm-3,111.00246,P,ugm-3,535.94179,P,ugm-3,-0.24946,P,ugm-3,36.274,P,ugm-3 (Ref.eq),14.23582,P,ugm-3
538,23-01-2023,11:00,39.25,P,ugm-3 (FIDAS),192.09293,P,ugm-3,106.87911,P,ugm-3,401.41749,P,ugm-3,-0.04989,P,ugm-3,28.609,P,ugm-3 (Ref.eq),11.2423,P,ugm-3
539,23-01-2023,12:00,24.9,P,ugm-3 (FIDAS),103.5945,P,ugm-3,84.29439,P,ugm-3,243.13708,P,ugm-3,9.82882,P,ugm-3,15.731,P,ugm-3 (Ref.eq),5.52137,P,ugm-3
540,23-01-2023,13:00,24.675,P,ugm-3 (FIDAS),28.6642,P,ugm-3,61.24112,P,ugm-3,105.19228,P,ugm-3,5.58796,P,ugm-3,12.406,P,ugm-3 (Ref.eq),3.72526,P,ugm-3
541,23-01-2023,14:00,29.85,P,ugm-3 (FIDAS),21.94125,P,ugm-3,56.55549,P,ugm-3,90.19828,P,ugm-3,15.01764,P,ugm-3,12.571,P,ugm-3 (Ref.eq),3.06004,P,ugm-3
542,23-01-2023,15:00,20.875,P,ugm-3 (FIDAS),12.59025,P,ugm-3,49.10535,P,ugm-3,68.41013,P,ugm-3,17.41248,P,ugm-3,10.212,P,ugm-3 (Ref.eq),3.06004,P,ugm-3
543,23-01-2023,16:00,29.075,P,ugm-3 (FIDAS),13.07919,P,ugm-3,55.00924,P,ugm-3,75.06371,P,ugm-3,9.42968,P,ugm-3,13.538,P,ugm-3 (Ref.eq),2.99351,P,ugm-3
544,23-01-2023,17:00,23.075,P,ugm-3 (FIDAS),7.24245,P,ugm-3,44.88829,P,ugm-3,55.99322,P,ugm-3,23.05034,P,ugm-3,10.943,P,ugm-3 (Ref.eq),2.32829,P,ugm-3
545,23-01-2023,18:00,20.75,P,ugm-3 (FIDAS),5.07277,P,ugm-3,50.41733,P,ugm-3,58.19546,P,ugm-3,12.92216,P,ugm-3,11.486,P,ugm-3 (Ref.eq),2.19524,P,ugm-3
546,23-01-2023,19:00,25.65,P,ugm-3 (FIDAS),17.54078,P,ugm-3,61.05369,P,ugm-3,87.94918,P,ugm-3,2.79398,P,ugm-3,14.434,P,ugm-3 (Ref.eq),2.92699,P,ugm-3
547,23-01-2023,20:00,25.2,P,ugm-3 (FIDAS),19.98549,P,ugm-3,65.9736,P,ugm-3,96.61759,P,ugm-3,1.14753,P,ugm-3,17.264,P,ugm-3 (Ref.eq),2.6609,P,ugm-3
548,23-01-2023,21:00,26.45,P,ugm-3 (FIDAS),14.3321,P,ugm-3,63.81821,P,ugm-3,85.79379,P,ugm-3,1.54667,P,ugm-3,18.962,P,ugm-3 (Ref.eq),2.59438,P,ugm-3
549,23-01-2023,22:00,24.8,P,ugm-3 (FIDAS),13.23198,P,ugm-3,60.30399,P,ugm-3,80.59275,P,ugm-3,3.54237,P,ugm-3,18.16,P,ugm-3 (Ref.eq),2.59438,P,ugm-3
550,23-01-2023,23:00,22.425,P,ugm-3 (FIDAS),7.51748,P,ugm-3,55.75894,P,ugm-3,67.28558,P,ugm-3,1.04774,P,ugm-3,17.854,P,ugm-3 (Ref.eq),2.32829,P,ugm-3
551,23-01-2023,24:00,22.75,P,ugm-3 (FIDAS),11.94851,P,ugm-3,57.02406,P,ugm-3,75.34485,P,ugm-3,1.49678,P,ugm-3,17.83,P,ugm-3 (Ref.eq),2.46133,P,ugm-3
552,24-01-2023,01:00,19.65,P,ugm-3 (FIDAS),9.6566,P,ugm-3,53.04128,P,ugm-3,67.84785,P,ugm-3,8.8476,P,ugm-3,15.896,P,ugm-3 (Ref.eq),2.39481,P,ugm-3
553,24-01-2023,02:00,40.35,P,ugm-3 (FIDAS),1.7113,P,ugm-3,35.04848,P,ugm-3,37.67243,P,ugm-3,26.07715,P,ugm-3,35.755,P,ugm-3 (Ref.eq),1.86263,P,ugm-3
554,24-01-2023,03:00,16.025,P,ugm-3 (FIDAS),1.039,P,ugm-3,27.59833,P,ugm-3,29.19144,P,ugm-3,30.98324,P,ugm-3,13.915,P,ugm-3 (Ref.eq),1.99568,P,ugm-3
555,24-01-2023,04:00,14.95,P,ugm-3 (FIDAS),1.31403,P,ugm-3,30.7377,P,ugm-3,32.75252,P,ugm-3,25.79442,P,ugm-3,12.995,P,ugm-3 (Ref.eq),2.12872,P,ugm-3
556,24-01-2023,05:00,16.625,P,ugm-3 (FIDAS),2.38359,P,ugm-3,35.04848,P,ugm-3,38.70326,P,ugm-3,25.04604,P,ugm-3,14.057,P,ugm-3 (Ref.eq),2.0622,P,ugm-3
557,24-01-2023,06:00,17.05,P,ugm-3 (FIDAS),4.00321,P,ugm-3,36.21988,P,ugm-3,42.35805,P,ugm-3,21.20431,P,ugm-3,14.623,P,ugm-3 (Ref.eq),2.39481,P,ugm-3
558,24-01-2023,07:00,18.325,P,ugm-3 (FIDAS),7.08965,P,ugm-3,40.62437,P,ugm-3,51.49502,P,ugm-3,20.00689,P,ugm-3,15.0,P,ugm-3 (Ref.eq),2.12872,P,ugm-3
559,24-01-2023,08:00,15.425,P,ugm-3 (FIDAS),4.70606,P,ugm-3,35.14219,P,ugm-3,42.35805,P,ugm-3,30.93335,P,ugm-3,12.877,P,ugm-3 (Ref.eq),2.0622,P,ugm-3
560,24-01-2023,09:00,14.65,P,ugm-3 (FIDAS),6.29512,P,ugm-3,31.67483,P,ugm-3,41.32721,P,ugm-3,35.22411,P,ugm-3,10.377,P,ugm-3 (Ref.eq),2.0622,P,ugm-3
561,24-01-2023,10:00,16.65,P,ugm-3 (FIDAS),7.54804,P,ugm-3,32.93994,P,ugm-3,44.51344,P,ugm-3,37.16991,P,ugm-3,10.354,P,ugm-3 (Ref.eq),1.86263,P,ugm-3
562,24-01-2023,11:00,24.425,P,ugm-3 (FIDAS),6.57015,P,ugm-3,27.45776,P,ugm-3,37.53186,P,ugm-3,40.76217,P,ugm-3,11.84,P,ugm-3 (Ref.eq),1.99568,P,ugm-3
563,24-01-2023,12:00,23.375,P,ugm-3 (FIDAS),6.08121,P,ugm-3,24.97438,P,ugm-3,34.29878,P,ugm-3,44.00519,P,ugm-3,12.689,P,ugm-3 (Ref.eq),1.72959,P,ugm-3
