,Date,time,Carbon monoxide,status,unit,PM10 particulate matter (Hourly measured),status.1,unit.1,Nitric oxide,status.2,unit.2,Nitrogen dioxide,status.3,unit.3,Nitrogen oxides as nitrogen dioxide,status.4,unit.4,Ozone,status.5,unit.5,Sulphur dioxide,status.6,unit.6
6738,08-10-1995,19:00,1.5,R,mgm-3,43.0,R,ugm-3 (GRAV EQ),56.0,R,ugm-3,111.0,R,ugm-3,197.0,R,ugm-3,6.0,R,ugm-3,19.0,R,ugm-3
6739,08-10-1995,20:00,1.7,R,mgm-3,53.0,R,ugm-3 (GRAV EQ),70.0,R,ugm-3,111.0,R,ugm-3,218.0,R,ugm-3,6.0,R,ugm-3,19.0,R,ugm-3
6740,08-10-1995,21:00,1.3,R,mgm-3,43.0,R,ugm-3 (GRAV EQ),39.0,R,ugm-3,109.0,R,ugm-3,168.0,R,ugm-3,8.0,R,ugm-3,13.0,R,ugm-3
6741,08-10-1995,22:00,1.3,R,mgm-3,40.0,R,ugm-3 (GRAV EQ),39.0,R,ugm-3,107.0,R,ugm-3,166.0,R,ugm-3,4.0,R,ugm-3,13.0,R,ugm-3
6742,08-10-1995,23:00,1.2,R,mgm-3,42.0,R,ugm-3 (GRAV EQ),43.0,R,ugm-3,107.0,R,ugm-3,172.0,R,ugm-3,4.0,R,ugm-3,16.0,R,ugm-3
6743,08-10-1995,24:00,1.0,R,mgm-3,44.0,R,ugm-3 (GRAV EQ),33.0,R,ugm-3,99.0,R,ugm-3,149.0,R,ugm-3,2.0,R,ugm-3,13.0,R,ugm-3
6744,09-10-1995,01:00,1.0,R,mgm-3,43.0,R,ugm-3 (GRAV EQ),26.0,R,ugm-3,92.0,R,ugm-3,132.0,R,ugm-3,6.0,R,ugm-3,13.0,R,ugm-3
6745,09-10-1995,02:00,0.3,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,44.0,R,ugm-3,46.0,R,ugm-3,30.0,R,ugm-3,13.0,R,ugm-3
6746,09-10-1995,03:00,0.3,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,44.0,R,ugm-3,50.0,R,ugm-3,32.0,R,ugm-3,11.0,R,ugm-3
6747,09-10-1995,04:00,0.2,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,32.0,R,ugm-3,38.0,R,ugm-3,30.0,R,ugm-3,13.0,R,ugm-3
6748,09-10-1995,05:00,0.2,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,32.0,R,ugm-3,44.0,R,ugm-3,22.0,R,ugm-3,13.0,R,ugm-3
6749,09-10-1995,06:00,0.3,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),20.0,R,ugm-3,55.0,R,ugm-3,86.0,R,ugm-3,10.0,R,ugm-3,13.0,R,ugm-3
6750,09-10-1995,07:00,0.8,R,mgm-3,42.0,R,ugm-3 (GRAV EQ),68.0,R,ugm-3,69.0,R,ugm-3,172.0,R,ugm-3,2.0,R,ugm-3,16.0,R,ugm-3
6751,09-10-1995,08:00,1.2,R,mgm-3,48.0,R,ugm-3 (GRAV EQ),88.0,R,ugm-3,69.0,R,ugm-3,202.0,R,ugm-3,2.0,R,ugm-3,16.0,R,ugm-3
6752,09-10-1995,09:00,1.3,R,mgm-3,55.0,R,ugm-3 (GRAV EQ),86.0,R,ugm-3,80.0,R,ugm-3,212.0,R,ugm-3,6.0,R,ugm-3,16.0,R,ugm-3
6753,09-10-1995,10:00,0.9,R,mgm-3,53.0,R,ugm-3 (GRAV EQ),65.0,R,ugm-3,76.0,R,ugm-3,176.0,R,ugm-3,10.0,R,ugm-3,19.0,R,ugm-3
6754,09-10-1995,11:00,0.8,R,mgm-3,52.0,R,ugm-3 (GRAV EQ),50.0,R,ugm-3,76.0,R,ugm-3,153.0,R,ugm-3,18.0,R,ugm-3,16.0,R,ugm-3
6755,09-10-1995,12:00,0.6,R,mgm-3,42.0,R,ugm-3 (GRAV EQ),25.0,R,ugm-3,63.0,R,ugm-3,101.0,R,ugm-3,30.0,R,ugm-3,13.0,R,ugm-3
6756,09-10-1995,13:00,0.7,R,mgm-3,36.0,R,ugm-3 (GRAV EQ),33.0,R,ugm-3,65.0,R,ugm-3,115.0,R,ugm-3,30.0,R,ugm-3,11.0,R,ugm-3
6757,09-10-1995,14:00,0.5,R,mgm-3,40.0,R,ugm-3 (GRAV EQ),13.0,R,ugm-3,63.0,R,ugm-3,82.0,R,ugm-3,40.0,R,ugm-3,11.0,R,ugm-3
6758,09-10-1995,15:00,0.5,R,mgm-3,43.0,R,ugm-3 (GRAV EQ),20.0,R,ugm-3,69.0,R,ugm-3,99.0,R,ugm-3,38.0,R,ugm-3,11.0,R,ugm-3
6759,09-10-1995,16:00,0.7,R,mgm-3,51.0,R,ugm-3 (GRAV EQ),20.0,R,ugm-3,78.0,R,ugm-3,109.0,R,ugm-3,28.0,R,ugm-3,11.0,R,ugm-3
6760,09-10-1995,17:00,1.2,R,mgm-3,60.0,R,ugm-3 (GRAV EQ),39.0,R,ugm-3,88.0,R,ugm-3,147.0,R,ugm-3,16.0,R,ugm-3,16.0,R,ugm-3
6761,09-10-1995,18:00,1.3,R,mgm-3,61.0,R,ugm-3 (GRAV EQ),44.0,R,ugm-3,94.0,R,ugm-3,160.0,R,ugm-3,8.0,R,ugm-3,19.0,R,ugm-3
6762,09-10-1995,19:00,1.2,R,mgm-3,64.0,R,ugm-3 (GRAV EQ),40.0,R,ugm-3,92.0,R,ugm-3,153.0,R,ugm-3,4.0,R,ugm-3,16.0,R,ugm-3
6763,09-10-1995,20:00,0.9,R,mgm-3,56.0,R,ugm-3 (GRAV EQ),38.0,R,ugm-3,82.0,R,ugm-3,139.0,R,ugm-3,2.0,R,ugm-3,13.0,R,ugm-3
6764,09-10-1995,21:00,0.8,R,mgm-3,52.0,R,ugm-3 (GRAV EQ),29.0,R,ugm-3,74.0,R,ugm-3,118.0,R,ugm-3,2.0,R,ugm-3,13.0,R,ugm-3
6765,09-10-1995,22:00,0.9,R,mgm-3,61.0,R,ugm-3 (GRAV EQ),56.0,R,ugm-3,76.0,R,ugm-3,162.0,R,ugm-3,2.0,R,ugm-3,16.0,R,ugm-3
6766,09-10-1995,23:00,1.3,R,mgm-3,61.0,R,ugm-3 (GRAV EQ),91.0,R,ugm-3,78.0,R,ugm-3,218.0,R,ugm-3,2.0,R,ugm-3,19.0,R,ugm-3
6767,09-10-1995,24:00,1.4,R,mgm-3,48.0,R,ugm-3 (GRAV EQ),103.0,R,ugm-3,73.0,R,ugm-3,229.0,R,ugm-3,2.0,R,ugm-3,16.0,R,ugm-3
6768,10-10-1995,01:00,0.9,R,mgm-3,36.0,R,ugm-3 (GRAV EQ),55.0,R,ugm-3,69.0,R,ugm-3,153.0,R,ugm-3,2.0,R,ugm-3,16.0,R,ugm-3
6769,10-10-1995,02:00,0.8,R,mgm-3,42.0,R,ugm-3 (GRAV EQ),41.0,R,ugm-3,67.0,R,ugm-3,130.0,R,ugm-3,2.0,R,ugm-3,16.0,R,ugm-3
6770,10-10-1995,03:00,1.0,R,mgm-3,48.0,R,ugm-3 (GRAV EQ),84.0,R,ugm-3,65.0,R,ugm-3,193.0,R,ugm-3,2.0,R,ugm-3,16.0,R,ugm-3
6771,10-10-1995,04:00,1.3,R,mgm-3,44.0,R,ugm-3 (GRAV EQ),121.0,R,ugm-3,65.0,R,ugm-3,250.0,R,ugm-3,2.0,R,ugm-3,19.0,R,ugm-3
6772,10-10-1995,05:00,0.8,R,mgm-3,35.0,R,ugm-3 (GRAV EQ),99.0,R,ugm-3,59.0,R,ugm-3,210.0,R,ugm-3,2.0,R,ugm-3,19.0,R,ugm-3
6773,10-10-1995,06:00,0.8,R,mgm-3,40.0,R,ugm-3 (GRAV EQ),91.0,R,ugm-3,53.0,R,ugm-3,193.0,R,ugm-3,2.0,R,ugm-3,35.0,R,ugm-3
6774,10-10-1995,07:00,1.3,R,mgm-3,49.0,R,ugm-3 (GRAV EQ),151.0,R,ugm-3,65.0,R,ugm-3,296.0,R,ugm-3,4.0,R,ugm-3,24.0,R,ugm-3
6775,10-10-1995,08:00,1.9,R,mgm-3,61.0,R,ugm-3 (GRAV EQ),244.0,R,ugm-3,74.0,R,ugm-3,447.0,R,ugm-3,4.0,R,ugm-3,43.0,R,ugm-3
6776,10-10-1995,09:00,1.6,R,mgm-3,69.0,R,ugm-3 (GRAV EQ),173.0,R,ugm-3,74.0,R,ugm-3,338.0,R,ugm-3,4.0,R,ugm-3,64.0,R,ugm-3
6777,10-10-1995,10:00,1.2,R,mgm-3,48.0,R,ugm-3 (GRAV EQ),73.0,R,ugm-3,76.0,R,ugm-3,187.0,R,ugm-3,6.0,R,ugm-3,43.0,R,ugm-3
6778,10-10-1995,11:00,0.7,R,mgm-3,35.0,R,ugm-3 (GRAV EQ),21.0,R,ugm-3,63.0,R,ugm-3,96.0,R,ugm-3,14.0,R,ugm-3,29.0,R,ugm-3
6779,10-10-1995,12:00,0.8,R,mgm-3,36.0,R,ugm-3 (GRAV EQ),50.0,R,ugm-3,73.0,R,ugm-3,149.0,R,ugm-3,8.0,R,ugm-3,35.0,R,ugm-3
6780,10-10-1995,13:00,0.8,R,mgm-3,36.0,R,ugm-3 (GRAV EQ),48.0,R,ugm-3,80.0,R,ugm-3,153.0,R,ugm-3,10.0,R,ugm-3,19.0,R,ugm-3
6781,10-10-1995,14:00,0.6,R,mgm-3,23.0,R,ugm-3 (GRAV EQ),39.0,R,ugm-3,73.0,R,ugm-3,132.0,R,ugm-3,12.0,R,ugm-3,16.0,R,ugm-3
6782,10-10-1995,15:00,0.6,R,mgm-3,8.0,R,ugm-3 (GRAV EQ),25.0,R,ugm-3,65.0,R,ugm-3,103.0,R,ugm-3,18.0,R,ugm-3,16.0,R,ugm-3
6783,10-10-1995,16:00,0.6,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),18.0,R,ugm-3,69.0,R,ugm-3,96.0,R,ugm-3,18.0,R,ugm-3,27.0,R,ugm-3
6784,10-10-1995,17:00,0.8,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),36.0,R,ugm-3,84.0,R,ugm-3,139.0,R,ugm-3,6.0,R,ugm-3,13.0,R,ugm-3
6785,10-10-1995,18:00,1.2,R,mgm-3,36.0,R,ugm-3 (GRAV EQ),51.0,R,ugm-3,92.0,R,ugm-3,170.0,R,ugm-3,2.0,R,ugm-3,16.0,R,ugm-3
6786,10-10-1995,19:00,1.4,R,mgm-3,42.0,R,ugm-3 (GRAV EQ),88.0,R,ugm-3,88.0,R,ugm-3,222.0,R,ugm-3,2.0,R,ugm-3,19.0,R,ugm-3
6787,10-10-1995,20:00,1.7,R,mgm-3,39.0,R,ugm-3 (GRAV EQ),129.0,R,ugm-3,94.0,R,ugm-3,290.0,R,ugm-3,4.0,R,ugm-3,29.0,R,ugm-3
6788,10-10-1995,21:00,2.9,R,mgm-3,66.0,R,ugm-3 (GRAV EQ),236.0,R,ugm-3,96.0,R,ugm-3,456.0,R,ugm-3,6.0,R,ugm-3,35.0,R,ugm-3
6789,10-10-1995,22:00,1.9,R,mgm-3,46.0,R,ugm-3 (GRAV EQ),191.0,R,ugm-3,84.0,R,ugm-3,376.0,R,ugm-3,4.0,R,ugm-3,32.0,R,ugm-3
6790,10-10-1995,23:00,1.0,R,mgm-3,33.0,R,ugm-3 (GRAV EQ),114.0,R,ugm-3,69.0,R,ugm-3,243.0,R,ugm-3,2.0,R,ugm-3,27.0,R,ugm-3
6791,10-10-1995,24:00,1.0,R,mgm-3,42.0,R,ugm-3 (GRAV EQ),106.0,R,ugm-3,69.0,R,ugm-3,231.0,R,ugm-3,2.0,R,ugm-3,32.0,R,ugm-3
6792,11-10-1995,01:00,1.0,R,mgm-3,44.0,R,ugm-3 (GRAV EQ),116.0,R,ugm-3,71.0,R,ugm-3,248.0,R,ugm-3,2.0,R,ugm-3,21.0,R,ugm-3
6793,11-10-1995,02:00,0.7,R,mgm-3,56.0,R,ugm-3 (GRAV EQ),64.0,R,ugm-3,59.0,R,ugm-3,157.0,R,ugm-3,2.0,R,ugm-3,21.0,R,ugm-3
6794,11-10-1995,03:00,0.5,R,mgm-3,43.0,R,ugm-3 (GRAV EQ),49.0,R,ugm-3,50.0,R,ugm-3,124.0,R,ugm-3,2.0,R,ugm-3,29.0,R,ugm-3
6795,11-10-1995,04:00,0.3,R,mgm-3,33.0,R,ugm-3 (GRAV EQ),34.0,R,ugm-3,53.0,R,ugm-3,105.0,R,ugm-3,2.0,R,ugm-3,29.0,R,ugm-3
6796,11-10-1995,05:00,0.2,R,mgm-3,33.0,R,ugm-3 (GRAV EQ),30.0,R,ugm-3,52.0,R,ugm-3,97.0,R,ugm-3,0.0,R,ugm-3,29.0,R,ugm-3
6797,11-10-1995,06:00,0.3,R,mgm-3,33.0,R,ugm-3 (GRAV EQ),36.0,R,ugm-3,44.0,R,ugm-3,99.0,R,ugm-3,2.0,R,ugm-3,37.0,R,ugm-3
6798,11-10-1995,07:00,0.8,R,mgm-3,39.0,R,ugm-3 (GRAV EQ),83.0,R,ugm-3,57.0,R,ugm-3,183.0,R,ugm-3,2.0,R,ugm-3,48.0,R,ugm-3
6799,11-10-1995,08:00,1.2,R,mgm-3,49.0,R,ugm-3 (GRAV EQ),130.0,R,ugm-3,69.0,R,ugm-3,267.0,R,ugm-3,2.0,R,ugm-3,37.0,R,ugm-3
6800,11-10-1995,09:00,1.2,R,mgm-3,57.0,R,ugm-3 (GRAV EQ),129.0,R,ugm-3,74.0,R,ugm-3,271.0,R,ugm-3,2.0,R,ugm-3,21.0,R,ugm-3
6801,11-10-1995,10:00,0.9,R,mgm-3,55.0,R,ugm-3 (GRAV EQ),86.0,R,ugm-3,76.0,R,ugm-3,208.0,R,ugm-3,4.0,R,ugm-3,13.0,R,ugm-3
6802,11-10-1995,11:00,0.8,R,mgm-3,,,,66.0,R,ugm-3,73.0,R,ugm-3,174.0,R,ugm-3,,,,,,
6803,11-10-1995,12:00,,,,,,,,,,,,,,,,,,,,,
6804,11-10-1995,13:00,0.8,R,mgm-3,69.0,R,ugm-3 (GRAV EQ),35.0,R,ugm-3,69.0,R,ugm-3,122.0,R,ugm-3,24.0,R,ugm-3,11.0,R,ugm-3
6805,11-10-1995,14:00,1.0,R,mgm-3,79.0,R,ugm-3 (GRAV EQ),59.0,R,ugm-3,96.0,R,ugm-3,185.0,R,ugm-3,22.0,R,ugm-3,13.0,R,ugm-3
6806,11-10-1995,15:00,0.9,R,mgm-3,72.0,R,ugm-3 (GRAV EQ),43.0,R,ugm-3,96.0,R,ugm-3,160.0,R,ugm-3,30.0,R,ugm-3,11.0,R,ugm-3
6807,11-10-1995,16:00,0.8,R,mgm-3,68.0,R,ugm-3 (GRAV EQ),25.0,R,ugm-3,90.0,R,ugm-3,128.0,R,ugm-3,34.0,R,ugm-3,11.0,R,ugm-3
6808,11-10-1995,17:00,1.5,R,mgm-3,91.0,R,ugm-3 (GRAV EQ),55.0,R,ugm-3,122.0,R,ugm-3,206.0,R,ugm-3,14.0,R,ugm-3,13.0,R,ugm-3
6809,11-10-1995,18:00,1.9,R,mgm-3,107.0,R,ugm-3 (GRAV EQ),81.0,R,ugm-3,113.0,R,ugm-3,237.0,R,ugm-3,4.0,R,ugm-3,16.0,R,ugm-3
6810,11-10-1995,19:00,1.9,R,mgm-3,108.0,R,ugm-3 (GRAV EQ),95.0,R,ugm-3,111.0,R,ugm-3,256.0,R,ugm-3,4.0,R,ugm-3,16.0,R,ugm-3
6811,11-10-1995,20:00,1.5,R,mgm-3,109.0,R,ugm-3 (GRAV EQ),80.0,R,ugm-3,103.0,R,ugm-3,225.0,R,ugm-3,2.0,R,ugm-3,11.0,R,ugm-3
6812,11-10-1995,21:00,1.3,R,mgm-3,96.0,R,ugm-3 (GRAV EQ),46.0,R,ugm-3,86.0,R,ugm-3,157.0,R,ugm-3,10.0,R,ugm-3,11.0,R,ugm-3
6813,11-10-1995,22:00,0.9,R,mgm-3,78.0,R,ugm-3 (GRAV EQ),29.0,R,ugm-3,73.0,R,ugm-3,117.0,R,ugm-3,18.0,R,ugm-3,8.0,R,ugm-3
6814,11-10-1995,23:00,0.8,R,mgm-3,74.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,63.0,R,ugm-3,84.0,R,ugm-3,18.0,R,ugm-3,11.0,R,ugm-3
6815,11-10-1995,24:00,0.8,R,mgm-3,68.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,52.0,R,ugm-3,73.0,R,ugm-3,18.0,R,ugm-3,11.0,R,ugm-3
6816,12-10-1995,01:00,0.8,R,mgm-3,73.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,50.0,R,ugm-3,71.0,R,ugm-3,12.0,R,ugm-3,11.0,R,ugm-3
6817,12-10-1995,02:00,0.6,R,mgm-3,70.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,38.0,R,ugm-3,53.0,R,ugm-3,18.0,R,ugm-3,11.0,R,ugm-3
6818,12-10-1995,03:00,0.6,R,mgm-3,64.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,36.0,R,ugm-3,46.0,R,ugm-3,28.0,R,ugm-3,11.0,R,ugm-3
6819,12-10-1995,04:00,0.5,R,mgm-3,62.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,32.0,R,ugm-3,46.0,R,ugm-3,30.0,R,ugm-3,11.0,R,ugm-3
6820,12-10-1995,05:00,0.5,R,mgm-3,61.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,34.0,R,ugm-3,46.0,R,ugm-3,26.0,R,ugm-3,11.0,R,ugm-3
6821,12-10-1995,06:00,0.6,R,mgm-3,64.0,R,ugm-3 (GRAV EQ),23.0,R,ugm-3,53.0,R,ugm-3,88.0,R,ugm-3,10.0,R,ugm-3,11.0,R,ugm-3
6822,12-10-1995,07:00,0.7,R,mgm-3,60.0,R,ugm-3 (GRAV EQ),36.0,R,ugm-3,61.0,R,ugm-3,117.0,R,ugm-3,8.0,R,ugm-3,11.0,R,ugm-3
6823,12-10-1995,08:00,1.0,R,mgm-3,66.0,R,ugm-3 (GRAV EQ),68.0,R,ugm-3,74.0,R,ugm-3,178.0,R,ugm-3,4.0,R,ugm-3,11.0,R,ugm-3
6824,12-10-1995,09:00,1.4,R,mgm-3,81.0,R,ugm-3 (GRAV EQ),94.0,R,ugm-3,92.0,R,ugm-3,235.0,R,ugm-3,4.0,R,ugm-3,13.0,R,ugm-3
6825,12-10-1995,10:00,1.6,R,mgm-3,86.0,R,ugm-3 (GRAV EQ),113.0,R,ugm-3,107.0,R,ugm-3,279.0,R,ugm-3,4.0,R,ugm-3,21.0,R,ugm-3
6826,12-10-1995,11:00,1.3,R,mgm-3,75.0,R,ugm-3 (GRAV EQ),75.0,R,ugm-3,109.0,R,ugm-3,223.0,R,ugm-3,6.0,R,ugm-3,16.0,R,ugm-3
6827,12-10-1995,12:00,1.0,R,mgm-3,72.0,R,ugm-3 (GRAV EQ),51.0,R,ugm-3,99.0,R,ugm-3,178.0,R,ugm-3,16.0,R,ugm-3,13.0,R,ugm-3
6828,12-10-1995,13:00,1.3,R,mgm-3,79.0,R,ugm-3 (GRAV EQ),50.0,R,ugm-3,113.0,R,ugm-3,189.0,R,ugm-3,16.0,R,ugm-3,13.0,R,ugm-3
6829,12-10-1995,14:00,1.0,R,mgm-3,79.0,R,ugm-3 (GRAV EQ),41.0,R,ugm-3,96.0,R,ugm-3,159.0,R,ugm-3,24.0,R,ugm-3,11.0,R,ugm-3
6830,12-10-1995,15:00,0.9,R,mgm-3,75.0,R,ugm-3 (GRAV EQ),35.0,R,ugm-3,103.0,R,ugm-3,157.0,R,ugm-3,24.0,R,ugm-3,8.0,R,ugm-3
6831,12-10-1995,16:00,0.9,R,mgm-3,79.0,R,ugm-3 (GRAV EQ),40.0,R,ugm-3,109.0,R,ugm-3,170.0,R,ugm-3,20.0,R,ugm-3,11.0,R,ugm-3
6832,12-10-1995,17:00,0.8,R,mgm-3,57.0,R,ugm-3 (GRAV EQ),24.0,R,ugm-3,96.0,R,ugm-3,132.0,R,ugm-3,24.0,R,ugm-3,11.0,R,ugm-3
6833,12-10-1995,18:00,1.3,R,mgm-3,64.0,R,ugm-3 (GRAV EQ),40.0,R,ugm-3,111.0,R,ugm-3,172.0,R,ugm-3,16.0,R,ugm-3,11.0,R,ugm-3
6834,12-10-1995,19:00,1.4,R,mgm-3,73.0,R,ugm-3 (GRAV EQ),50.0,R,ugm-3,124.0,R,ugm-3,201.0,R,ugm-3,6.0,R,ugm-3,13.0,R,ugm-3
6835,12-10-1995,20:00,0.9,R,mgm-3,72.0,R,ugm-3 (GRAV EQ),26.0,R,ugm-3,103.0,R,ugm-3,143.0,R,ugm-3,12.0,R,ugm-3,8.0,R,ugm-3
6836,12-10-1995,21:00,0.7,R,mgm-3,66.0,R,ugm-3 (GRAV EQ),21.0,R,ugm-3,80.0,R,ugm-3,113.0,R,ugm-3,6.0,R,ugm-3,8.0,R,ugm-3
6837,12-10-1995,22:00,0.6,R,mgm-3,57.0,R,ugm-3 (GRAV EQ),25.0,R,ugm-3,67.0,R,ugm-3,105.0,R,ugm-3,4.0,R,ugm-3,8.0,R,ugm-3
6838,12-10-1995,23:00,0.6,R,mgm-3,70.0,R,ugm-3 (GRAV EQ),34.0,R,ugm-3,71.0,R,ugm-3,122.0,R,ugm-3,2.0,R,ugm-3,5.0,R,ugm-3
6839,12-10-1995,24:00,0.5,R,mgm-3,59.0,R,ugm-3 (GRAV EQ),16.0,R,ugm-3,65.0,R,ugm-3,90.0,R,ugm-3,6.0,R,ugm-3,5.0,R,ugm-3
6840,13-10-1995,01:00,0.2,R,mgm-3,55.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,32.0,R,ugm-3,44.0,R,ugm-3,40.0,R,ugm-3,5.0,R,ugm-3
6841,13-10-1995,02:00,0.2,R,mgm-3,55.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,34.0,R,ugm-3,46.0,R,ugm-3,38.0,R,ugm-3,5.0,R,ugm-3
6842,13-10-1995,03:00,0.3,R,mgm-3,55.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,32.0,R,ugm-3,42.0,R,ugm-3,42.0,R,ugm-3,5.0,R,ugm-3
6843,13-10-1995,04:00,0.2,R,mgm-3,55.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,34.0,R,ugm-3,44.0,R,ugm-3,34.0,R,ugm-3,5.0,R,ugm-3
6844,13-10-1995,05:00,0.2,R,mgm-3,53.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,29.0,R,ugm-3,40.0,R,ugm-3,42.0,R,ugm-3,5.0,R,ugm-3
6845,13-10-1995,06:00,0.2,R,mgm-3,53.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,38.0,R,ugm-3,52.0,R,ugm-3,30.0,R,ugm-3,8.0,R,ugm-3
6846,13-10-1995,07:00,0.5,R,mgm-3,60.0,R,ugm-3 (GRAV EQ),26.0,R,ugm-3,71.0,R,ugm-3,111.0,R,ugm-3,8.0,R,ugm-3,8.0,R,ugm-3
6847,13-10-1995,08:00,1.0,R,mgm-3,78.0,R,ugm-3 (GRAV EQ),94.0,R,ugm-3,86.0,R,ugm-3,229.0,R,ugm-3,4.0,R,ugm-3,11.0,R,ugm-3
6848,13-10-1995,09:00,1.9,R,mgm-3,104.0,R,ugm-3 (GRAV EQ),179.0,R,ugm-3,111.0,R,ugm-3,384.0,R,ugm-3,6.0,R,ugm-3,16.0,R,ugm-3
6849,13-10-1995,10:00,1.7,R,mgm-3,99.0,R,ugm-3 (GRAV EQ),160.0,R,ugm-3,118.0,R,ugm-3,363.0,R,ugm-3,6.0,R,ugm-3,16.0,R,ugm-3
6850,13-10-1995,11:00,1.5,R,mgm-3,94.0,R,ugm-3 (GRAV EQ),128.0,R,ugm-3,124.0,R,ugm-3,319.0,R,ugm-3,8.0,R,ugm-3,13.0,R,ugm-3
6851,13-10-1995,12:00,1.4,R,mgm-3,78.0,R,ugm-3 (GRAV EQ),100.0,R,ugm-3,130.0,R,ugm-3,283.0,R,ugm-3,10.0,R,ugm-3,13.0,R,ugm-3
6852,13-10-1995,13:00,1.4,R,mgm-3,81.0,R,ugm-3 (GRAV EQ),103.0,R,ugm-3,126.0,R,ugm-3,283.0,R,ugm-3,8.0,R,ugm-3,13.0,R,ugm-3
6853,13-10-1995,14:00,1.4,R,mgm-3,78.0,R,ugm-3 (GRAV EQ),93.0,R,ugm-3,124.0,R,ugm-3,265.0,R,ugm-3,8.0,R,ugm-3,16.0,R,ugm-3
6854,13-10-1995,15:00,1.3,R,mgm-3,86.0,R,ugm-3 (GRAV EQ),69.0,R,ugm-3,120.0,R,ugm-3,225.0,R,ugm-3,10.0,R,ugm-3,21.0,R,ugm-3
6855,13-10-1995,16:00,1.4,R,mgm-3,70.0,R,ugm-3 (GRAV EQ),63.0,R,ugm-3,109.0,R,ugm-3,204.0,R,ugm-3,14.0,R,ugm-3,16.0,R,ugm-3
6856,13-10-1995,17:00,1.6,R,mgm-3,79.0,R,ugm-3 (GRAV EQ),79.0,R,ugm-3,118.0,R,ugm-3,239.0,R,ugm-3,6.0,R,ugm-3,13.0,R,ugm-3
6857,13-10-1995,18:00,2.0,R,mgm-3,94.0,R,ugm-3 (GRAV EQ),113.0,R,ugm-3,107.0,R,ugm-3,279.0,R,ugm-3,4.0,R,ugm-3,13.0,R,ugm-3
6858,13-10-1995,19:00,1.7,R,mgm-3,88.0,R,ugm-3 (GRAV EQ),109.0,R,ugm-3,99.0,R,ugm-3,265.0,R,ugm-3,4.0,R,ugm-3,16.0,R,ugm-3
6859,13-10-1995,20:00,1.6,R,mgm-3,75.0,R,ugm-3 (GRAV EQ),120.0,R,ugm-3,103.0,R,ugm-3,287.0,R,ugm-3,2.0,R,ugm-3,13.0,R,ugm-3
6860,13-10-1995,21:00,1.5,R,mgm-3,85.0,R,ugm-3 (GRAV EQ),135.0,R,ugm-3,105.0,R,ugm-3,311.0,R,ugm-3,4.0,R,ugm-3,27.0,R,ugm-3
6861,13-10-1995,22:00,1.4,R,mgm-3,70.0,R,ugm-3 (GRAV EQ),136.0,R,ugm-3,94.0,R,ugm-3,302.0,R,ugm-3,2.0,R,ugm-3,27.0,R,ugm-3
6862,13-10-1995,23:00,1.0,R,mgm-3,59.0,R,ugm-3 (GRAV EQ),103.0,R,ugm-3,88.0,R,ugm-3,244.0,R,ugm-3,2.0,R,ugm-3,29.0,R,ugm-3
6863,13-10-1995,24:00,0.8,R,mgm-3,49.0,R,ugm-3 (GRAV EQ),53.0,R,ugm-3,71.0,R,ugm-3,151.0,R,ugm-3,2.0,R,ugm-3,24.0,R,ugm-3
6864,14-10-1995,01:00,0.8,R,mgm-3,55.0,R,ugm-3 (GRAV EQ),46.0,R,ugm-3,73.0,R,ugm-3,143.0,R,ugm-3,2.0,R,ugm-3,19.0,R,ugm-3
6865,14-10-1995,02:00,0.7,R,mgm-3,55.0,R,ugm-3 (GRAV EQ),51.0,R,ugm-3,71.0,R,ugm-3,149.0,R,ugm-3,2.0,R,ugm-3,21.0,R,ugm-3
6866,14-10-1995,03:00,0.7,R,mgm-3,49.0,R,ugm-3 (GRAV EQ),56.0,R,ugm-3,71.0,R,ugm-3,157.0,R,ugm-3,2.0,R,ugm-3,21.0,R,ugm-3
6867,14-10-1995,04:00,0.5,R,mgm-3,51.0,R,ugm-3 (GRAV EQ),46.0,R,ugm-3,71.0,R,ugm-3,141.0,R,ugm-3,2.0,R,ugm-3,11.0,R,ugm-3
