,Unnamed: 0,Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status.1,unit.1,Nitrogen oxides as nitrogen dioxide,status.2,unit.2
5434,5434,14-08-2020,11:00,9.86873,R,ugm-3,30.8282,R,ugm-3,45.96004,R,ugm-3
5435,5435,14-08-2020,12:00,11.71192,R,ugm-3,32.85862,R,ugm-3,50.81665,R,ugm-3
5436,5436,14-08-2020,13:00,6.06716,R,ugm-3,21.96894,R,ugm-3,31.27178,R,ugm-3
5437,5437,14-08-2020,14:00,10.29113,R,ugm-3,34.0895,R,ugm-3,49.86902,R,ugm-3
5438,5438,14-08-2020,15:00,9.10074,R,ugm-3,29.39979,R,ugm-3,43.35406,R,ugm-3
5439,5439,14-08-2020,16:00,7.10395,R,ugm-3,25.53194,R,ugm-3,36.42452,R,ugm-3
5440,5440,14-08-2020,17:00,3.72478,R,ugm-3,19.99322,R,ugm-3,25.70446,R,ugm-3
5441,5441,14-08-2020,18:00,4.18557,R,ugm-3,29.65137,R,ugm-3,36.06916,R,ugm-3
5442,5442,14-08-2020,19:00,5.68316,R,ugm-3,37.48289,R,ugm-3,46.19695,R,ugm-3
5443,5443,14-08-2020,20:00,6.25916,R,ugm-3,36.59971,R,ugm-3,46.19695,R,ugm-3
5444,5444,14-08-2020,21:00,3.14878,R,ugm-3,21.29099,R,ugm-3,26.11905,R,ugm-3
5445,5445,14-08-2020,22:00,5.10717,R,ugm-3,27.34988,R,ugm-3,35.18076,R,ugm-3
5446,5446,14-08-2020,23:00,2.76478,R,ugm-3,20.69524,R,ugm-3,24.93451,R,ugm-3
5447,5447,14-08-2020,24:00,3.64798,R,ugm-3,21.11783,R,ugm-3,26.71131,R,ugm-3
5448,5448,15-08-2020,01:00,2.97142,R,ugm-3,17.17645,R,ugm-3,21.73256,R,ugm-3
5449,5449,15-08-2020,02:00,2.04926,R,ugm-3,11.55697,R,ugm-3,14.69912,R,ugm-3
5450,5450,15-08-2020,03:00,1.15271,R,ugm-3,9.19761,R,ugm-3,10.96507,R,ugm-3
5451,5451,15-08-2020,04:00,1.3064,R,ugm-3,9.91028,R,ugm-3,11.9134,R,ugm-3
5452,5452,15-08-2020,05:00,3.61181,R,ugm-3,17.87386,R,ugm-3,23.4119,R,ugm-3
5453,5453,15-08-2020,06:00,3.57339,R,ugm-3,20.00725,R,ugm-3,25.48637,R,ugm-3
5454,5454,15-08-2020,07:00,4.14974,R,ugm-3,21.02018,R,ugm-3,27.38303,R,ugm-3
5455,5455,15-08-2020,08:00,4.80294,R,ugm-3,22.74507,R,ugm-3,30.10948,R,ugm-3
5456,5456,15-08-2020,09:00,6.45516,R,ugm-3,29.28012,R,ugm-3,39.17789,R,ugm-3
5457,5457,15-08-2020,10:00,12.06499,R,ugm-3,33.65876,R,ugm-3,52.15816,R,ugm-3
5458,5458,15-08-2020,11:00,13.60194,R,ugm-3,35.6289,R,ugm-3,56.48491,R,ugm-3
5459,5459,15-08-2020,12:00,12.37238,R,ugm-3,33.2467,R,ugm-3,52.21743,R,ugm-3
5460,5460,15-08-2020,13:00,6.30146,R,ugm-3,26.43371,R,ugm-3,36.09581,R,ugm-3
5461,5461,15-08-2020,14:00,9.45219,R,ugm-3,28.35951,R,ugm-3,42.85267,R,ugm-3
5462,5462,15-08-2020,15:00,12.98716,R,ugm-3,33.78583,R,ugm-3,53.69919,R,ugm-3
5463,5463,15-08-2020,16:00,3.18915,R,ugm-3,17.21798,R,ugm-3,22.10795,R,ugm-3
5464,5464,15-08-2020,17:00,4.14974,R,ugm-3,18.94571,R,ugm-3,25.30856,R,ugm-3
5465,5465,15-08-2020,18:00,5.41772,R,ugm-3,26.42554,R,ugm-3,34.73259,R,ugm-3
5466,5466,15-08-2020,19:00,8.60688,R,ugm-3,39.67238,R,ugm-3,52.8694,R,ugm-3
5467,5467,15-08-2020,20:00,10.83544,R,ugm-3,42.71579,R,ugm-3,59.3299,R,ugm-3
5468,5468,15-08-2020,21:00,8.83742,R,ugm-3,40.03013,R,ugm-3,53.58065,R,ugm-3
5469,5469,15-08-2020,22:00,8.10737,R,ugm-3,35.57809,R,ugm-3,48.00921,R,ugm-3
5470,5470,15-08-2020,23:00,4.68767,R,ugm-3,28.43399,R,ugm-3,35.62165,R,ugm-3
5471,5471,15-08-2020,24:00,3.57339,R,ugm-3,22.67443,R,ugm-3,28.15355,R,ugm-3
5472,5472,16-08-2020,01:00,1.5379,R,ugm-3,14.48722,R,ugm-3,16.84529,R,ugm-3
5473,5473,16-08-2020,02:00,2.05053,R,ugm-3,14.96657,R,ugm-3,18.11066,R,ugm-3
5474,5474,16-08-2020,03:00,2.11461,R,ugm-3,13.66226,R,ugm-3,16.90461,R,ugm-3
5475,5475,16-08-2020,04:00,3.84474,R,ugm-3,17.8899,R,ugm-3,23.78507,R,ugm-3
5476,5476,16-08-2020,05:00,7.72792,R,ugm-3,26.11191,R,ugm-3,37.96122,R,ugm-3
5477,5477,16-08-2020,06:00,4.383,R,ugm-3,23.29258,R,ugm-3,30.01309,R,ugm-3
5478,5478,16-08-2020,07:00,9.38115,R,ugm-3,26.42407,R,ugm-3,40.80831,R,ugm-3
5479,5479,16-08-2020,08:00,5.34418,R,ugm-3,20.86976,R,ugm-3,29.06406,R,ugm-3
5480,5480,16-08-2020,09:00,11.34197,R,ugm-3,34.33138,R,ugm-3,51.72216,R,ugm-3
5481,5481,16-08-2020,10:00,8.91979,R,ugm-3,27.60601,R,ugm-3,41.28282,R,ugm-3
5482,5482,16-08-2020,11:00,8.41997,R,ugm-3,31.3381,R,ugm-3,44.24854,R,ugm-3
5483,5483,16-08-2020,12:00,7.45879,R,ugm-3,28.48195,R,ugm-3,39.91859,R,ugm-3
5484,5484,16-08-2020,13:00,8.11239,R,ugm-3,34.24161,R,ugm-3,46.68043,R,ugm-3
5485,5485,16-08-2020,14:00,9.72718,R,ugm-3,46.59423,R,ugm-3,61.50903,R,ugm-3
5486,5486,16-08-2020,15:00,10.11165,R,ugm-3,45.88609,R,ugm-3,61.39041,R,ugm-3
5487,5487,16-08-2020,16:00,8.18929,R,ugm-3,42.48703,R,ugm-3,55.04376,R,ugm-3
5488,5488,16-08-2020,17:00,15.30205,R,ugm-3,50.79882,R,ugm-3,74.26163,R,ugm-3
5489,5489,16-08-2020,18:00,17.60889,R,ugm-3,52.71863,R,ugm-3,79.71855,R,ugm-3
5490,5490,16-08-2020,19:00,13.49502,R,ugm-3,49.53617,R,ugm-3,70.22825,R,ugm-3
5491,5491,16-08-2020,20:00,13.91794,R,ugm-3,47.99799,R,ugm-3,69.33853,R,ugm-3
5492,5492,16-08-2020,21:00,13.30279,R,ugm-3,53.56774,R,ugm-3,73.96506,R,ugm-3
5493,5493,16-08-2020,22:00,8.45842,R,ugm-3,48.24307,R,ugm-3,61.21246,R,ugm-3
5494,5494,16-08-2020,23:00,11.30352,R,ugm-3,50.64248,R,ugm-3,67.9743,R,ugm-3
5495,5495,16-08-2020,24:00,6.99742,R,ugm-3,44.43317,R,ugm-3,55.16239,R,ugm-3
5496,5496,17-08-2020,01:00,7.74553,R,ugm-3,39.72573,R,ugm-3,51.60204,R,ugm-3
5497,5497,17-08-2020,02:00,8.61754,R,ugm-3,35.38118,R,ugm-3,48.59456,R,ugm-3
5498,5498,17-08-2020,03:00,6.84787,R,ugm-3,32.77219,R,ugm-3,43.27211,R,ugm-3
5499,5499,17-08-2020,04:00,7.04022,R,ugm-3,29.15319,R,ugm-3,39.94805,R,ugm-3
5500,5500,17-08-2020,05:00,7.65576,R,ugm-3,28.56553,R,ugm-3,40.3042,R,ugm-3
5501,5501,17-08-2020,06:00,12.50313,R,ugm-3,29.50251,R,ugm-3,48.6737,R,ugm-3
5502,5502,17-08-2020,07:00,27.23758,R,ugm-3,43.11847,R,ugm-3,84.88218,R,ugm-3
5503,5503,17-08-2020,08:00,28.35324,R,ugm-3,44.49444,R,ugm-3,87.96881,R,ugm-3
5504,5504,17-08-2020,09:00,20.005,R,ugm-3,47.5008,R,ugm-3,78.17471,R,ugm-3
5505,5505,17-08-2020,10:00,7.57882,R,ugm-3,31.5327,R,ugm-3,43.15339,R,ugm-3
5506,5506,17-08-2020,11:00,15.42694,R,ugm-3,47.69422,R,ugm-3,71.34852,R,ugm-3
5507,5507,17-08-2020,12:00,18.35074,R,ugm-3,54.4298,R,ugm-3,82.56722,R,ugm-3
5508,5508,17-08-2020,13:00,30.00751,R,ugm-3,52.22691,R,ugm-3,98.23777,R,ugm-3
5509,5509,17-08-2020,14:00,15.88859,R,ugm-3,38.49814,R,ugm-3,62.8603,R,ugm-3
5510,5510,17-08-2020,15:00,9.50238,R,ugm-3,33.0945,R,ugm-3,47.66461,R,ugm-3
5511,5511,17-08-2020,16:00,13.08019,R,ugm-3,48.38395,R,ugm-3,68.43997,R,ugm-3
5512,5512,17-08-2020,17:00,15.81165,R,ugm-3,49.59738,R,ugm-3,73.84156,R,ugm-3
5513,5513,17-08-2020,18:00,16.42719,R,ugm-3,66.16423,R,ugm-3,91.35222,R,ugm-3
5514,5514,17-08-2020,19:00,26.96828,R,ugm-3,82.17356,R,ugm-3,123.52435,R,ugm-3
5515,5515,17-08-2020,20:00,10.73345,R,ugm-3,48.95497,R,ugm-3,65.4127,R,ugm-3
5516,5516,17-08-2020,21:00,14.61904,R,ugm-3,47.56773,R,ugm-3,69.98328,R,ugm-3
5517,5517,17-08-2020,22:00,12.34924,R,ugm-3,45.40902,R,ugm-3,64.34426,R,ugm-3
5518,5518,17-08-2020,23:00,10.46416,R,ugm-3,41.71068,R,ugm-3,57.7555,R,ugm-3
5519,5519,17-08-2020,24:00,5.57832,R,ugm-3,34.12522,R,ugm-3,42.67852,R,ugm-3
5520,5520,18-08-2020,01:00,1.79643,R,ugm-3,14.90769,R,ugm-3,17.66218,R,ugm-3
5521,5521,18-08-2020,02:00,2.66898,R,ugm-3,13.01537,R,ugm-3,17.10776,R,ugm-3
5522,5522,18-08-2020,03:00,2.11722,R,ugm-3,10.17847,R,ugm-3,13.42484,R,ugm-3
5523,5523,18-08-2020,04:00,4.38843,R,ugm-3,12.69561,R,ugm-3,19.42443,R,ugm-3
5524,5524,18-08-2020,05:00,7.42953,R,ugm-3,19.08141,R,ugm-3,30.4732,R,ugm-3
5525,5525,18-08-2020,06:00,26.52303,R,ugm-3,42.61344,R,ugm-3,83.28152,R,ugm-3
5526,5526,18-08-2020,07:00,32.45126,R,ugm-3,45.46341,R,ugm-3,95.22131,R,ugm-3
5527,5527,18-08-2020,08:00,23.48193,R,ugm-3,33.61395,R,ugm-3,69.61907,R,ugm-3
5528,5528,18-08-2020,09:00,23.48193,R,ugm-3,34.38618,R,ugm-3,70.3913,R,ugm-3
5529,5529,18-08-2020,10:00,,,,,,,,,
5530,5530,18-08-2020,11:00,,,,,,,,,
5531,5531,18-08-2020,12:00,,,,,,,,,
5532,5532,18-08-2020,13:00,17.45105,R,ugm-3,28.4463,R,ugm-3,55.2042,R,ugm-3
5533,5533,18-08-2020,14:00,18.59307,R,ugm-3,33.92246,R,ugm-3,62.43144,R,ugm-3
5534,5534,18-08-2020,15:00,21.67267,R,ugm-3,35.67529,R,ugm-3,68.90625,R,ugm-3
5535,5535,18-08-2020,16:00,23.59741,R,ugm-3,43.11939,R,ugm-3,79.30159,R,ugm-3
5536,5536,18-08-2020,17:00,19.01651,R,ugm-3,37.01551,R,ugm-3,66.17376,R,ugm-3
5537,5537,18-08-2020,18:00,18.70855,R,ugm-3,38.08173,R,ugm-3,66.76778,R,ugm-3
5538,5538,18-08-2020,19:00,22.9045,R,ugm-3,47.62715,R,ugm-3,82.7469,R,ugm-3
5539,5539,18-08-2020,20:00,17.36123,R,ugm-3,40.91983,R,ugm-3,67.54001,R,ugm-3
5540,5540,18-08-2020,21:00,18.24661,R,ugm-3,39.56225,R,ugm-3,67.54001,R,ugm-3
5541,5541,18-08-2020,22:00,14.35862,R,ugm-3,44.21692,R,ugm-3,66.23316,R,ugm-3
5542,5542,18-08-2020,23:00,15.85993,R,ugm-3,44.40983,R,ugm-3,68.72804,R,ugm-3
5543,5543,18-08-2020,24:00,10.81709,R,ugm-3,33.90568,R,ugm-3,50.49165,R,ugm-3
5544,5544,19-08-2020,01:00,2.97835,R,ugm-3,17.62127,R,ugm-3,22.18801,R,ugm-3
5545,5545,19-08-2020,02:00,2.31079,R,ugm-3,18.48637,R,ugm-3,22.02953,R,ugm-3
5546,5546,19-08-2020,03:00,2.27227,R,ugm-3,20.82365,R,ugm-3,24.30776,R,ugm-3
5547,5547,19-08-2020,04:00,7.27898,R,ugm-3,28.83691,R,ugm-3,39.99785,R,ugm-3
5548,5548,19-08-2020,05:00,10.283,R,ugm-3,33.32392,R,ugm-3,49.09097,R,ugm-3
5549,5549,19-08-2020,06:00,31.23413,R,ugm-3,54.2128,R,ugm-3,102.10447,R,ugm-3
5550,5550,19-08-2020,07:00,40.28471,R,ugm-3,54.65859,R,ugm-3,116.42762,R,ugm-3
5551,5551,19-08-2020,08:00,34.46923,R,ugm-3,48.59863,R,ugm-3,101.45071,R,ugm-3
5552,5552,19-08-2020,09:00,17.94711,R,ugm-3,39.87756,R,ugm-3,67.39608,R,ugm-3
5553,5553,19-08-2020,10:00,20.72005,R,ugm-3,37.82477,R,ugm-3,69.59507,R,ugm-3
5554,5554,19-08-2020,11:00,14.63498,R,ugm-3,30.39521,R,ugm-3,52.8352,R,ugm-3
5555,5555,19-08-2020,12:00,10.24449,R,ugm-3,26.36998,R,ugm-3,42.07798,R,ugm-3
5556,5556,19-08-2020,13:00,13.5181,R,ugm-3,28.95783,R,ugm-3,49.6853,R,ugm-3
5557,5557,19-08-2020,14:00,9.82084,R,ugm-3,25.53376,R,ugm-3,40.59217,R,ugm-3
5558,5558,19-08-2020,15:00,17.21536,R,ugm-3,34.69975,R,ugm-3,61.09627,R,ugm-3
5559,5559,19-08-2020,16:00,16.29105,R,ugm-3,33.38314,R,ugm-3,58.36239,R,ugm-3
5560,5560,19-08-2020,17:00,24.0707,R,ugm-3,42.73123,R,ugm-3,79.63911,R,ugm-3
5561,5561,19-08-2020,18:00,27.57539,R,ugm-3,46.09397,R,ugm-3,88.37564,R,ugm-3
5562,5562,19-08-2020,19:00,21.25924,R,ugm-3,42.04976,R,ugm-3,74.64681,R,ugm-3
5563,5563,19-08-2020,20:00,20.83559,R,ugm-3,42.22388,R,ugm-3,74.17135,R,ugm-3
5564,5564,19-08-2020,21:00,17.52347,R,ugm-3,37.02064,R,ugm-3,63.88958,R,ugm-3
5565,5565,19-08-2020,22:00,15.32822,R,ugm-3,31.65011,R,ugm-3,55.15305,R,ugm-3
5566,5566,19-08-2020,23:00,14.28836,R,ugm-3,29.26258,R,ugm-3,51.1711,R,ugm-3
5567,5567,19-08-2020,24:00,5.81548,R,ugm-3,16.81718,R,ugm-3,25.73413,R,ugm-3
5568,5568,20-08-2020,01:00,2.00363,R,ugm-3,8.3446,R,ugm-3,11.41678,R,ugm-3
5569,5569,20-08-2020,02:00,1.74675,R,ugm-3,5.17072,R,ugm-3,7.84904,R,ugm-3
5570,5570,20-08-2020,03:00,1.11741,R,ugm-3,4.23291,R,ugm-3,5.94624,R,ugm-3
5571,5571,20-08-2020,04:00,2.04216,R,ugm-3,7.03681,R,ugm-3,10.16807,R,ugm-3
5572,5572,20-08-2020,05:00,6.8971,R,ugm-3,20.5829,R,ugm-3,31.1583,R,ugm-3
5573,5573,20-08-2020,06:00,18.03263,R,ugm-3,42.93223,R,ugm-3,70.58187,R,ugm-3
5574,5574,20-08-2020,07:00,28.55166,R,ugm-3,54.09651,R,ugm-3,97.87511,R,ugm-3
5575,5575,20-08-2020,08:00,23.96644,R,ugm-3,44.35868,R,ugm-3,81.10671,R,ugm-3
5576,5576,20-08-2020,09:00,27.54985,R,ugm-3,49.32959,R,ugm-3,91.5721,R,ugm-3
5577,5577,20-08-2020,10:00,22.3096,R,ugm-3,47.91,R,ugm-3,82.11758,R,ugm-3
5578,5578,20-08-2020,11:00,21.6931,R,ugm-3,44.45507,R,ugm-3,77.71736,R,ugm-3
5579,5579,20-08-2020,12:00,14.48775,R,ugm-3,33.02633,R,ugm-3,55.24057,R,ugm-3
5580,5580,20-08-2020,13:00,16.72257,R,ugm-3,32.51332,R,ugm-3,58.15423,R,ugm-3
5581,5581,20-08-2020,14:00,14.02538,R,ugm-3,31.77303,R,ugm-3,53.27831,R,ugm-3
5582,5582,20-08-2020,15:00,14.44922,R,ugm-3,35.34498,R,ugm-3,57.50014,R,ugm-3
5583,5583,20-08-2020,16:00,18.26382,R,ugm-3,43.46968,R,ugm-3,71.47381,R,ugm-3
5584,5584,20-08-2020,17:00,14.68041,R,ugm-3,38.02308,R,ugm-3,60.53272,R,ugm-3
5585,5585,20-08-2020,18:00,18.14822,R,ugm-3,40.91165,R,ugm-3,68.73853,R,ugm-3
5586,5586,20-08-2020,19:00,15.60516,R,ugm-3,46.05967,R,ugm-3,69.98725,R,ugm-3
5587,5587,20-08-2020,20:00,18.495,R,ugm-3,60.35929,R,ugm-3,88.7179,R,ugm-3
5588,5588,20-08-2020,21:00,18.22528,R,ugm-3,64.93522,R,ugm-3,92.88027,R,ugm-3
5589,5589,20-08-2020,22:00,22.27107,R,ugm-3,74.6677,R,ugm-3,108.81619,R,ugm-3
5590,5590,20-08-2020,23:00,8.36128,R,ugm-3,38.25775,R,ugm-3,51.0782,R,ugm-3
5591,5591,20-08-2020,24:00,8.16863,R,ugm-3,28.80132,R,ugm-3,41.32637,R,ugm-3
5592,5592,21-08-2020,01:00,3.23815,R,ugm-3,15.18308,R,ugm-3,20.14817,R,ugm-3
5593,5593,21-08-2020,02:00,1.54198,R,ugm-3,8.82028,R,ugm-3,11.18461,R,ugm-3
5594,5594,21-08-2020,03:00,0.73244,R,ugm-3,5.24265,R,ugm-3,6.36571,R,ugm-3
5595,5595,21-08-2020,04:00,1.23358,R,ugm-3,5.60461,R,ugm-3,7.49607,R,ugm-3
5596,5596,21-08-2020,05:00,3.81639,R,ugm-3,10.9847,R,ugm-3,16.83642,R,ugm-3
5597,5597,21-08-2020,06:00,8.63507,R,ugm-3,18.76679,R,ugm-3,32.00703,R,ugm-3
5598,5598,21-08-2020,07:00,14.30183,R,ugm-3,31.01928,R,ugm-3,52.94844,R,ugm-3
5599,5599,21-08-2020,08:00,12.75985,R,ugm-3,22.49646,R,ugm-3,42.06129,R,ugm-3
5600,5600,21-08-2020,09:00,13.33809,R,ugm-3,26.54772,R,ugm-3,46.99918,R,ugm-3
5601,5601,21-08-2020,10:00,14.72587,R,ugm-3,30.90452,R,ugm-3,53.48387,R,ugm-3
5602,5602,21-08-2020,11:00,16.3835,R,ugm-3,35.26401,R,ugm-3,60.38502,R,ugm-3
5603,5603,21-08-2020,12:00,10.75528,R,ugm-3,24.32074,R,ugm-3,40.81195,R,ugm-3
5604,5604,21-08-2020,13:00,8.98201,R,ugm-3,18.3538,R,ugm-3,32.12602,R,ugm-3
5605,5605,21-08-2020,14:00,9.13621,R,ugm-3,21.0325,R,ugm-3,35.04116,R,ugm-3
5606,5606,21-08-2020,15:00,10.36979,R,ugm-3,18.12966,R,ugm-3,34.02978,R,ugm-3
5607,5607,21-08-2020,16:00,10.40834,R,ugm-3,22.23504,R,ugm-3,38.19427,R,ugm-3
5608,5608,21-08-2020,17:00,10.90948,R,ugm-3,26.34503,R,ugm-3,43.07266,R,ugm-3
5609,5609,21-08-2020,18:00,15.26556,R,ugm-3,28.58969,R,ugm-3,51.99656,R,ugm-3
5610,5610,21-08-2020,19:00,13.06825,R,ugm-3,30.23357,R,ugm-3,50.27127,R,ugm-3
5611,5611,21-08-2020,20:00,8.59652,R,ugm-3,20.67017,R,ugm-3,33.85131,R,ugm-3
5612,5612,21-08-2020,21:00,10.71673,R,ugm-3,25.45072,R,ugm-3,41.88281,R,ugm-3
5613,5613,21-08-2020,22:00,8.90491,R,ugm-3,24.06432,R,ugm-3,37.71833,R,ugm-3
5614,5614,21-08-2020,23:00,10.25414,R,ugm-3,26.93342,R,ugm-3,42.65622,R,ugm-3
5615,5615,21-08-2020,24:00,5.20417,R,ugm-3,17.00729,R,ugm-3,24.9869,R,ugm-3
5616,5616,22-08-2020,01:00,2.72544,R,ugm-3,6.4558,R,ugm-3,10.63475,R,ugm-3
5617,5617,22-08-2020,02:00,1.13132,R,ugm-3,5.88427,R,ugm-3,7.61893,R,ugm-3
5618,5618,22-08-2020,03:00,2.00551,R,ugm-3,6.62715,R,ugm-3,9.70223,R,ugm-3
5619,5619,22-08-2020,04:00,3.23967,R,ugm-3,10.15138,R,ugm-3,15.11881,R,ugm-3
5620,5620,22-08-2020,05:00,3.31681,R,ugm-3,9.43788,R,ugm-3,14.52358,R,ugm-3
5621,5621,22-08-2020,06:00,7.2507,R,ugm-3,17.27482,R,ugm-3,28.39241,R,ugm-3
5622,5622,22-08-2020,07:00,11.91737,R,ugm-3,27.32146,R,ugm-3,45.59451,R,ugm-3
5623,5623,22-08-2020,08:00,8.09918,R,ugm-3,19.12854,R,ugm-3,31.54712,R,ugm-3
5624,5624,22-08-2020,09:00,12.84299,R,ugm-3,24.23556,R,ugm-3,43.92787,R,ugm-3
5625,5625,22-08-2020,10:00,9.17908,R,ugm-3,19.61555,R,ugm-3,33.68994,R,ugm-3
5626,5626,22-08-2020,11:00,8.562,R,ugm-3,18.59748,R,ugm-3,31.72568,R,ugm-3
5627,5627,22-08-2020,12:00,10.52894,R,ugm-3,22.30762,R,ugm-3,38.45177,R,ugm-3
5628,5628,22-08-2020,13:00,10.99175,R,ugm-3,22.72892,R,ugm-3,39.5827,R,ugm-3
5629,5629,22-08-2020,14:00,8.48486,R,ugm-3,20.79905,R,ugm-3,33.80898,R,ugm-3
5630,5630,22-08-2020,15:00,7.44354,R,ugm-3,16.68153,R,ugm-3,28.09479,R,ugm-3
5631,5631,22-08-2020,16:00,7.71351,R,ugm-3,20.31513,R,ugm-3,32.14235,R,ugm-3
5632,5632,22-08-2020,17:00,10.72178,R,ugm-3,23.85715,R,ugm-3,40.29698,R,ugm-3
5633,5633,22-08-2020,18:00,14.19286,R,ugm-3,29.48711,R,ugm-3,51.24918,R,ugm-3
5634,5634,22-08-2020,19:00,9.83472,R,ugm-3,28.6696,R,ugm-3,43.7493,R,ugm-3
5635,5635,22-08-2020,20:00,10.64464,R,ugm-3,29.68961,R,ugm-3,46.01117,R,ugm-3
5636,5636,22-08-2020,21:00,7.17356,R,ugm-3,21.73826,R,ugm-3,32.73757,R,ugm-3
5637,5637,22-08-2020,22:00,8.44629,R,ugm-3,21.27484,R,ugm-3,34.22565,R,ugm-3
5638,5638,22-08-2020,23:00,6.20938,R,ugm-3,17.08581,R,ugm-3,26.60672,R,ugm-3
5639,5639,22-08-2020,24:00,6.09367,R,ugm-3,14.70373,R,ugm-3,24.04724,R,ugm-3
5640,5640,23-08-2020,01:00,3.75567,R,ugm-3,8.61353,R,ugm-3,14.37215,R,ugm-3
5641,5641,23-08-2020,02:00,2.0579,R,ugm-3,5.02322,R,ugm-3,8.17863,R,ugm-3
5642,5642,23-08-2020,03:00,1.15757,R,ugm-3,4.53771,R,ugm-3,6.31263,R,ugm-3
5643,5643,23-08-2020,04:00,1.96787,R,ugm-3,5.61784,R,ugm-3,8.6352,R,ugm-3
5644,5644,23-08-2020,05:00,1.69777,R,ugm-3,4.72182,R,ugm-3,7.32503,R,ugm-3
5645,5645,23-08-2020,06:00,4.36018,R,ugm-3,11.47817,R,ugm-3,18.16369,R,ugm-3
5646,5646,23-08-2020,07:00,4.70745,R,ugm-3,11.12436,R,ugm-3,18.34235,R,ugm-3
5647,5647,23-08-2020,08:00,5.6721,R,ugm-3,11.01498,R,ugm-3,19.71207,R,ugm-3
5648,5648,23-08-2020,09:00,8.60461,R,ugm-3,15.27283,R,ugm-3,28.46638,R,ugm-3
5649,5649,23-08-2020,10:00,5.1319,R,ugm-3,12.49836,R,ugm-3,20.36716,R,ugm-3
5650,5650,23-08-2020,11:00,6.71391,R,ugm-3,17.51678,R,ugm-3,27.81129,R,ugm-3
5651,5651,23-08-2020,12:00,9.45349,R,ugm-3,20.3434,R,ugm-3,34.83856,R,ugm-3
5652,5652,23-08-2020,13:00,9.83935,R,ugm-3,20.94283,R,ugm-3,36.02962,R,ugm-3
5653,5653,23-08-2020,14:00,7.44704,R,ugm-3,20.74004,R,ugm-3,32.15867,R,ugm-3
5654,5654,23-08-2020,15:00,6.28947,R,ugm-3,17.27428,R,ugm-3,26.918,R,ugm-3
5655,5655,23-08-2020,16:00,6.13512,R,ugm-3,16.73675,R,ugm-3,26.14381,R,ugm-3
5656,5656,23-08-2020,17:00,1.50484,R,ugm-3,11.50892,R,ugm-3,13.81632,R,ugm-3
5657,5657,23-08-2020,18:00,2.31514,R,ugm-3,10.20693,R,ugm-3,13.75676,R,ugm-3
5658,5658,23-08-2020,19:00,3.7814,R,ugm-3,16.29613,R,ugm-3,22.0942,R,ugm-3
5659,5659,23-08-2020,20:00,3.35696,R,ugm-3,15.51766,R,ugm-3,20.66492,R,ugm-3
5660,5660,23-08-2020,21:00,4.01291,R,ugm-3,15.58383,R,ugm-3,21.73688,R,ugm-3
5661,5661,23-08-2020,22:00,4.36018,R,ugm-3,14.15806,R,ugm-3,20.84358,R,ugm-3
5662,5662,23-08-2020,23:00,4.78463,R,ugm-3,14.81743,R,ugm-3,22.15375,R,ugm-3
5663,5663,23-08-2020,24:00,3.31837,R,ugm-3,14.68353,R,ugm-3,19.77163,R,ugm-3
5664,5664,24-08-2020,01:00,2.31623,R,ugm-3,12.09905,R,ugm-3,15.65055,R,ugm-3
5665,5665,24-08-2020,02:00,2.41917,R,ugm-3,9.47843,R,ugm-3,13.18778,R,ugm-3
5666,5666,24-08-2020,03:00,1.9688,R,ugm-3,8.54039,R,ugm-3,11.55916,R,ugm-3
5667,5667,24-08-2020,04:00,3.74457,R,ugm-3,11.00132,R,ugm-3,16.74291,R,ugm-3
5668,5668,24-08-2020,05:00,10.65466,R,ugm-3,23.82224,R,ugm-3,40.15916,R,ugm-3
5669,5669,24-08-2020,06:00,12.19881,R,ugm-3,26.99582,R,ugm-3,45.70041,R,ugm-3
5670,5670,24-08-2020,07:00,17.71916,R,ugm-3,36.82349,R,ugm-3,63.99249,R,ugm-3
5671,5671,24-08-2020,08:00,19.80377,R,ugm-3,33.21005,R,ugm-3,63.5754,R,ugm-3
5672,5672,24-08-2020,09:00,19.49494,R,ugm-3,28.85733,R,ugm-3,58.74915,R,ugm-3
5673,5673,24-08-2020,10:00,12.54625,R,ugm-3,23.2456,R,ugm-3,42.48291,R,ugm-3
5674,5674,24-08-2020,11:00,14.47644,R,ugm-3,25.29101,R,ugm-3,47.48791,R,ugm-3
5675,5675,24-08-2020,12:00,14.93968,R,ugm-3,24.22321,R,ugm-3,47.13041,R,ugm-3
5676,5676,24-08-2020,13:00,14.43783,R,ugm-3,28.50812,R,ugm-3,50.64582,R,ugm-3
5677,5677,24-08-2020,14:00,18.68426,R,ugm-3,40.40827,R,ugm-3,69.05707,R,ugm-3
5678,5678,24-08-2020,15:00,12.58485,R,ugm-3,29.02557,R,ugm-3,48.32207,R,ugm-3
5679,5679,24-08-2020,16:00,16.75406,R,ugm-3,38.48203,R,ugm-3,64.17124,R,ugm-3
5680,5680,24-08-2020,17:00,22.00419,R,ugm-3,39.96529,R,ugm-3,73.70457,R,ugm-3
5681,5681,24-08-2020,18:00,23.74136,R,ugm-3,47.78832,R,ugm-3,84.19123,R,ugm-3
5682,5682,24-08-2020,19:00,20.1126,R,ugm-3,48.34735,R,ugm-3,79.18623,R,ugm-3
5683,5683,24-08-2020,20:00,16.29082,R,ugm-3,39.01358,R,ugm-3,63.99249,R,ugm-3
