,Unnamed: 0,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Non-volatile PM<sub>10</sub> (Hourly measured),status.4,unit.4,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.5,unit.5,Ozone,status.6,unit.6,PM<sub>2.5</sub> particulate matter (Hourly measured),status.7,unit.7,Sulphur dioxide,status.8,unit.8,Volatile PM<sub>10</sub> (Hourly measured),status.9,unit.9,Volatile PM<sub>2.5</sub> (Hourly measured),status.10,unit.10
4692,4692,14-07-2020,13:00,7.73,R,ugm-3 (Ref.eq),6.17635,R,ugm-3,23.00353,R,ugm-3,32.4738,R,ugm-3,,,,,,,39.06583,R,ugm-3,,,,,,,,,,,,
4693,4693,14-07-2020,14:00,7.73,R,ugm-3 (Ref.eq),4.00527,R,ugm-3,19.41366,R,ugm-3,25.55498,R,ugm-3,,,,,,,42.45852,R,ugm-3,,,,,,,,,,,,
4694,4694,14-07-2020,15:00,6.763,R,ugm-3 (Ref.eq),3.96784,R,ugm-3,18.80149,R,ugm-3,24.88542,R,ugm-3,,,,,,,46.89895,R,ugm-3,,,,,,,,,,,,
4695,4695,14-07-2020,16:00,8.696,R,ugm-3 (Ref.eq),4.2673,R,ugm-3,20.29522,R,ugm-3,26.83831,R,ugm-3,,,,,,,49.14411,R,ugm-3,,,,,,,,,,,,
4696,4696,14-07-2020,17:00,11.594,R,ugm-3 (Ref.eq),3.40635,R,ugm-3,18.71388,R,ugm-3,23.93687,R,ugm-3,,,,,,,47.54755,R,ugm-3,,,,,,,,,,,,
4697,4697,14-07-2020,18:00,13.527,R,ugm-3 (Ref.eq),3.25662,R,ugm-3,21.45432,R,ugm-3,26.44773,R,ugm-3,,,,,,,45.05293,R,ugm-3,,,,,,,,,,,,
4698,4698,14-07-2020,19:00,8.696,R,ugm-3 (Ref.eq),3.06946,R,ugm-3,21.01594,R,ugm-3,25.72237,R,ugm-3,,,,,,,43.2568,R,ugm-3,,,,,,,,,,,,
4699,4699,14-07-2020,20:00,10.628,R,ugm-3 (Ref.eq),2.5454,R,ugm-3,24.21874,R,ugm-3,28.12164,R,ugm-3,,,,,,,37.76862,R,ugm-3,,,,,,,,,,,,
4700,4700,14-07-2020,21:00,10.628,R,ugm-3 (Ref.eq),2.43311,R,ugm-3,21.09891,R,ugm-3,24.82962,R,ugm-3,,,,,,,42.75787,R,ugm-3,,,,,,,,,,,,
4701,4701,14-07-2020,22:00,8.696,R,ugm-3 (Ref.eq),4.90365,R,ugm-3,23.61585,R,ugm-3,31.13467,R,ugm-3,,,,,,,39.96389,R,ugm-3,,,,,,,,,,,,
4702,4702,14-07-2020,23:00,10.628,R,ugm-3 (Ref.eq),1.57216,R,ugm-3,15.16541,R,ugm-3,17.57602,R,ugm-3,,,,,,,45.00304,R,ugm-3,,,,,,,,,,,,
4703,4703,14-07-2020,24:00,8.696,R,ugm-3 (Ref.eq),1.72189,R,ugm-3,16.60974,R,ugm-3,19.24993,R,ugm-3,,,,,,,38.71658,R,ugm-3,,,,,,,,,,,,
4704,4704,15-07-2020,01:00,9.662,R,ugm-3 (Ref.eq),1.79371,R,ugm-3,15.20873,R,ugm-3,17.95904,R,ugm-3,,,,,,,38.18439,R,ugm-3,,,,,,,,,,,,
4705,4705,15-07-2020,02:00,11.594,R,ugm-3 (Ref.eq),1.53213,R,ugm-3,12.90112,R,ugm-3,15.25035,R,ugm-3,,,,,,,37.65221,R,ugm-3,,,,,,,,,,,,
4706,4706,15-07-2020,03:00,7.73,R,ugm-3 (Ref.eq),1.19581,R,ugm-3,10.91218,R,ugm-3,12.74573,R,ugm-3,,,,,,,38.46712,R,ugm-3,,,,,,,,,,,,
4707,4707,15-07-2020,04:00,5.797,R,ugm-3 (Ref.eq),1.45739,R,ugm-3,13.18269,R,ugm-3,15.41732,R,ugm-3,,,,,,,33.62755,R,ugm-3,,,,,,,,,,,,
4708,4708,15-07-2020,05:00,7.73,R,ugm-3 (Ref.eq),2.50372,R,ugm-3,16.81021,R,ugm-3,20.64919,R,ugm-3,,,,,,,28.83787,R,ugm-3,,,,,,,,,,,,
4709,4709,15-07-2020,06:00,25.121,R,ugm-3 (Ref.eq),10.9491,R,ugm-3,32.24649,R,ugm-3,49.03487,R,ugm-3,,,,,,,16.6641,R,ugm-3,,,,,,,,,,,,
4710,4710,15-07-2020,07:00,10.628,R,ugm-3 (Ref.eq),11.0612,R,ugm-3,28.90208,R,ugm-3,45.86235,R,ugm-3,,,,,,,21.3041,R,ugm-3,,,,,,,,,,,,
4711,4711,15-07-2020,08:00,10.628,R,ugm-3 (Ref.eq),10.57541,R,ugm-3,27.25366,R,ugm-3,43.46905,R,ugm-3,,,,,,,22.95055,R,ugm-3,,,,,,,,,,,,
4712,4712,15-07-2020,09:00,10.628,R,ugm-3 (Ref.eq),12.96702,R,ugm-3,32.43622,R,ugm-3,52.3187,R,ugm-3,,,,,,,26.39313,R,ugm-3,,,,,,,,,,,,
4713,4713,15-07-2020,10:00,6.763,R,ugm-3 (Ref.eq),15.95653,R,ugm-3,39.81888,R,ugm-3,64.28522,R,ugm-3,,,,,,,24.29765,R,ugm-3,,,,,,,,,,,,
4714,4714,15-07-2020,11:00,16.425,R,ugm-3 (Ref.eq),16.85338,R,ugm-3,37.16358,R,ugm-3,63.00508,R,ugm-3,,,,,,,27.54066,R,ugm-3,,,,,,,,,,,,
4715,4715,15-07-2020,12:00,10.628,R,ugm-3 (Ref.eq),6.53956,R,ugm-3,24.53655,R,ugm-3,34.56374,R,ugm-3,,,,,,,32.43013,R,ugm-3,,,,,,,,,,,,
4716,4716,15-07-2020,13:00,8.696,R,ugm-3 (Ref.eq),6.46482,R,ugm-3,27.21143,R,ugm-3,37.12402,R,ugm-3,,,,,,,33.22841,R,ugm-3,,,,,,,,,,,,
4717,4717,15-07-2020,14:00,6.763,R,ugm-3 (Ref.eq),12.48122,R,ugm-3,31.95662,R,ugm-3,51.09422,R,ugm-3,,,,,,,35.82282,R,ugm-3,,,,,,,,,,,,
4718,4718,15-07-2020,15:00,7.73,R,ugm-3 (Ref.eq),35.01468,R,ugm-3,49.16792,R,ugm-3,102.85634,R,ugm-3,,,,,,,20.6056,R,ugm-3,,,,,,,,,,,,
4719,4719,15-07-2020,16:00,9.662,R,ugm-3 (Ref.eq),31.46463,R,ugm-3,46.26252,R,ugm-3,94.50762,R,ugm-3,,,,,,,18.01119,R,ugm-3,,,,,,,,,,,,
4720,4720,15-07-2020,17:00,7.73,R,ugm-3 (Ref.eq),28.84881,R,ugm-3,41.86901,R,ugm-3,86.10323,R,ugm-3,,,,,,,19.3084,R,ugm-3,,,,,,,,,,,,
4721,4721,15-07-2020,18:00,8.696,R,ugm-3 (Ref.eq),14.20019,R,ugm-3,35.61028,R,ugm-3,57.3836,R,ugm-3,,,,,,,20.70539,R,ugm-3,,,,,,,,,,,,
4722,4722,15-07-2020,19:00,8.696,R,ugm-3 (Ref.eq),18.34814,R,ugm-3,38.37812,R,ugm-3,66.51154,R,ugm-3,,,,,,,17.76173,R,ugm-3,,,,,,,,,,,,
4723,4723,15-07-2020,20:00,7.73,R,ugm-3 (Ref.eq),7.43642,R,ugm-3,19.71059,R,ugm-3,31.11293,R,ugm-3,,,,,,,24.39743,R,ugm-3,,,,,,,,,,,,
4724,4724,15-07-2020,21:00,6.763,R,ugm-3 (Ref.eq),6.16587,R,ugm-3,21.26912,R,ugm-3,30.72332,R,ugm-3,,,,,,,21.3041,R,ugm-3,,,,,,,,,,,,
4725,4725,15-07-2020,22:00,6.763,R,ugm-3 (Ref.eq),23.16873,R,ugm-3,42.8975,R,ugm-3,78.4224,R,ugm-3,,,,,,,9.08044,R,ugm-3,,,,,,,,,,,,
4726,4726,15-07-2020,23:00,10.628,R,ugm-3 (Ref.eq),5.00744,R,ugm-3,16.4777,R,ugm-3,24.15566,R,ugm-3,,,,,,,23.54926,R,ugm-3,,,,,,,,,,,,
4727,4727,15-07-2020,24:00,6.763,R,ugm-3 (Ref.eq),3.28847,R,ugm-3,13.32496,R,ugm-3,18.3672,R,ugm-3,,,,,,,25.2955,R,ugm-3,,,,,,,,,,,,
4728,4728,16-07-2020,01:00,4.831,R,ugm-3 (Ref.eq),8.35642,R,ugm-3,22.05324,R,ugm-3,34.86624,R,ugm-3,,,,,,,18.16087,R,ugm-3,,,,,,,,,,,,
4729,4729,16-07-2020,02:00,4.831,R,ugm-3 (Ref.eq),10.03516,R,ugm-3,17.03635,R,ugm-3,32.42338,R,ugm-3,,,,,,,20.09005,R,ugm-3,,,,,,,,,,,,
