,Unnamed: 0,Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status.1,unit.1,Nitrogen oxides as nitrogen dioxide,status.2,unit.2,Ozone,status.3,unit.3
2134,2134,29-03-2020,23:00,0.78336,R,ugm-3,6.33537,R,ugm-3,7.5365,R,ugm-3,69.2009,R,ugm-3
2135,2135,29-03-2020,24:00,0.71808,R,ugm-3,5.03797,R,ugm-3,6.139,R,ugm-3,65.80821,R,ugm-3
2136,2136,30-03-2020,01:00,0.52118,R,ugm-3,3.72211,R,ugm-3,4.52125,R,ugm-3,65.65853,R,ugm-3
2137,2137,30-03-2020,02:00,0.60805,R,ugm-3,2.25914,R,ugm-3,3.19147,R,ugm-3,69.51688,R,ugm-3
2138,2138,30-03-2020,03:00,0.7492,R,ugm-3,2.44164,R,ugm-3,3.59041,R,ugm-3,68.40262,R,ugm-3
2139,2139,30-03-2020,04:00,0.61891,R,ugm-3,3.33956,R,ugm-3,4.28854,R,ugm-3,62.5652,R,ugm-3
2140,2140,30-03-2020,05:00,0.42346,R,ugm-3,5.53417,R,ugm-3,6.18347,R,ugm-3,59.97079,R,ugm-3
2141,2141,30-03-2020,06:00,0.8795,R,ugm-3,9.672,R,ugm-3,11.02055,R,ugm-3,58.27444,R,ugm-3
2142,2142,30-03-2020,07:00,1.46583,R,ugm-3,13.21111,R,ugm-3,15.45869,R,ugm-3,56.22885,R,ugm-3
2143,2143,30-03-2020,08:00,2.34533,R,ugm-3,14.60523,R,ugm-3,18.20136,R,ugm-3,53.98369,R,ugm-3
2144,2144,30-03-2020,09:00,2.14989,R,ugm-3,12.51131,R,ugm-3,15.80775,R,ugm-3,54.93164,R,ugm-3
2145,2145,30-03-2020,10:00,1.56355,R,ugm-3,8.3738,R,ugm-3,10.77121,R,ugm-3,58.72347,R,ugm-3
2146,2146,30-03-2020,11:00,2.14989,R,ugm-3,9.41957,R,ugm-3,12.71602,R,ugm-3,57.77552,R,ugm-3
2147,2147,30-03-2020,12:00,1.95444,R,ugm-3,10.26778,R,ugm-3,13.26455,R,ugm-3,59.47186,R,ugm-3
2148,2148,30-03-2020,13:00,3.84374,R,ugm-3,9.76451,R,ugm-3,15.65815,R,ugm-3,62.16606,R,ugm-3
2149,2149,30-03-2020,14:00,1.27039,R,ugm-3,6.13051,R,ugm-3,8.07841,R,ugm-3,72.89294,R,ugm-3
2150,2150,30-03-2020,15:00,0.84693,R,ugm-3,4.58567,R,ugm-3,5.88428,R,ugm-3,77.98198,R,ugm-3
2151,2151,30-03-2020,16:00,0.8795,R,ugm-3,4.63546,R,ugm-3,5.98401,R,ugm-3,81.92349,R,ugm-3
2152,2152,30-03-2020,17:00,0.61891,R,ugm-3,5.5337,R,ugm-3,6.48268,R,ugm-3,80.07746,R,ugm-3
2153,2153,30-03-2020,18:00,0.7492,R,ugm-3,6.03205,R,ugm-3,7.18081,R,ugm-3,76.93424,R,ugm-3
2154,2154,30-03-2020,19:00,1.07494,R,ugm-3,6.33045,R,ugm-3,7.97868,R,ugm-3,77.48305,R,ugm-3
2155,2155,30-03-2020,20:00,0.81435,R,ugm-3,5.78256,R,ugm-3,7.03121,R,ugm-3,75.73682,R,ugm-3
2156,2156,30-03-2020,21:00,0.55376,R,ugm-3,4.93546,R,ugm-3,5.78454,R,ugm-3,76.73467,R,ugm-3
2157,2157,30-03-2020,22:00,0.48861,R,ugm-3,4.33721,R,ugm-3,5.08641,R,ugm-3,79.52865,R,ugm-3
2158,2158,30-03-2020,23:00,0.65148,R,ugm-3,4.98508,R,ugm-3,5.98401,R,ugm-3,75.8366,R,ugm-3
2159,2159,30-03-2020,24:00,0.8795,R,ugm-3,5.08426,R,ugm-3,6.43281,R,ugm-3,72.64348,R,ugm-3
2160,2160,31-03-2020,01:00,1.12695,R,ugm-3,7.50587,R,ugm-3,9.23384,R,ugm-3,63.33021,R,ugm-3
2161,2161,31-03-2020,02:00,0.34675,R,ugm-3,4.58347,R,ugm-3,5.11515,R,ugm-3,66.85595,R,ugm-3
2162,2162,31-03-2020,03:00,0.65017,R,ugm-3,4.33414,R,ugm-3,5.33105,R,ugm-3,67.25509,R,ugm-3
2163,2163,31-03-2020,04:00,0.84522,R,ugm-3,7.72197,R,ugm-3,9.01794,R,ugm-3,60.5695,R,ugm-3
2164,2164,31-03-2020,05:00,0.74769,R,ugm-3,9.86442,R,ugm-3,11.01086,R,ugm-3,52.23745,R,ugm-3
2165,2165,31-03-2020,06:00,0.97525,R,ugm-3,15.24513,R,ugm-3,16.74049,R,ugm-3,52.48691,R,ugm-3
2166,2166,31-03-2020,07:00,2.66568,R,ugm-3,18.1337,R,ugm-3,22.22101,R,ugm-3,53.08562,R,ugm-3
2167,2167,31-03-2020,08:00,2.17805,R,ugm-3,13.60015,R,ugm-3,16.93978,R,ugm-3,58.32433,R,ugm-3
2168,2168,31-03-2020,09:00,1.88548,R,ugm-3,9.5647,R,ugm-3,12.45572,R,ugm-3,65.70842,R,ugm-3
2169,2169,31-03-2020,10:00,1.85297,R,ugm-3,7.27287,R,ugm-3,10.11405,R,ugm-3,73.8409,R,ugm-3
2170,2170,31-03-2020,11:00,1.49538,R,ugm-3,6.97417,R,ugm-3,9.26706,R,ugm-3,77.1837,R,ugm-3
2171,2171,31-03-2020,12:00,3.28333,R,ugm-3,8.11887,R,ugm-3,13.15324,R,ugm-3,80.32693,R,ugm-3
2172,2172,31-03-2020,13:00,1.13779,R,ugm-3,7.12389,R,ugm-3,8.86848,R,ugm-3,79.42886,R,ugm-3
2173,2173,31-03-2020,14:00,1.36535,R,ugm-3,6.57568,R,ugm-3,8.66918,R,ugm-3,81.1751,R,ugm-3
2174,2174,31-03-2020,15:00,1.13779,R,ugm-3,6.22708,R,ugm-3,7.97166,R,ugm-3,82.12306,R,ugm-3
2175,2175,31-03-2020,16:00,1.13779,R,ugm-3,7.02424,R,ugm-3,8.76883,R,ugm-3,82.22284,R,ugm-3
2176,2176,31-03-2020,17:00,1.13779,R,ugm-3,9.06698,R,ugm-3,10.81157,R,ugm-3,78.83015,R,ugm-3
2177,2177,31-03-2020,18:00,1.36535,R,ugm-3,12.20567,R,ugm-3,14.29917,R,ugm-3,76.88434,R,ugm-3
2178,2178,31-03-2020,19:00,0.84522,R,ugm-3,16.64027,R,ugm-3,17.93624,R,ugm-3,74.43961,R,ugm-3
2179,2179,31-03-2020,20:00,0.68267,R,ugm-3,19.23117,R,ugm-3,20.27792,R,ugm-3,67.95359,R,ugm-3
2180,2180,31-03-2020,21:00,1.39786,R,ugm-3,27.94968,R,ugm-3,30.09303,R,ugm-3,55.92949,R,ugm-3
2181,2181,31-03-2020,22:00,1.65792,R,ugm-3,33.72896,R,ugm-3,36.27107,R,ugm-3,41.11142,R,ugm-3
2182,2182,31-03-2020,23:00,1.43036,R,ugm-3,34.72557,R,ugm-3,36.91876,R,ugm-3,37.71873,R,ugm-3
2183,2183,31-03-2020,24:00,1.46287,R,ugm-3,32.63299,R,ugm-3,34.87603,R,ugm-3,34.52561,R,ugm-3
2184,2184,01-04-2020,01:00,1.16793,R,ugm-3,26.21822,R,ugm-3,28.00902,R,ugm-3,28.07285,R,ugm-3
2185,2185,01-04-2020,02:00,1.12467,R,ugm-3,15.73138,R,ugm-3,17.45586,R,ugm-3,28.67156,R,ugm-3
2186,2186,01-04-2020,03:00,1.26526,R,ugm-3,14.88529,R,ugm-3,16.82532,R,ugm-3,34.17636,R,ugm-3
2187,2187,01-04-2020,04:00,1.42747,R,ugm-3,15.83126,R,ugm-3,18.02002,R,ugm-3,31.13292,R,ugm-3
2188,2188,01-04-2020,05:00,1.03816,R,ugm-3,16.32864,R,ugm-3,17.92046,R,ugm-3,29.38668,R,ugm-3
2189,2189,01-04-2020,06:00,2.40074,R,ugm-3,27.23171,R,ugm-3,30.9128,R,ugm-3,22.30195,R,ugm-3
2190,2190,01-04-2020,07:00,16.15636,R,ugm-3,44.66905,R,ugm-3,69.44179,R,ugm-3,13.9699,R,ugm-3
2191,2191,01-04-2020,08:00,11.51708,R,ugm-3,41.52802,R,ugm-3,59.1873,R,ugm-3,31.98109,R,ugm-3
2192,2192,01-04-2020,09:00,3.37402,R,ugm-3,19.16854,R,ugm-3,24.34196,R,ugm-3,63.41337,R,ugm-3
2193,2193,01-04-2020,10:00,3.21181,R,ugm-3,16.13184,R,ugm-3,21.05654,R,ugm-3,71.49595,R,ugm-3
2194,2194,01-04-2020,11:00,2.20609,R,ugm-3,14.18938,R,ugm-3,17.57201,R,ugm-3,72.29423,R,ugm-3
2195,2195,01-04-2020,12:00,2.62784,R,ugm-3,11.75066,R,ugm-3,15.77996,R,ugm-3,71.44606,R,ugm-3
2196,2196,01-04-2020,13:00,1.20037,R,ugm-3,5.92499,R,ugm-3,7.76553,R,ugm-3,78.28133,R,ugm-3
2197,2197,01-04-2020,14:00,1.26526,R,ugm-3,5.32771,R,ugm-3,7.26774,R,ugm-3,81.57424,R,ugm-3
2198,2198,01-04-2020,15:00,1.49236,R,ugm-3,7.8169,R,ugm-3,10.10515,R,ugm-3,79.42886,R,ugm-3
2199,2199,01-04-2020,16:00,1.2977,R,ugm-3,8.31449,R,ugm-3,10.30427,R,ugm-3,76.43531,R,ugm-3
2200,2200,01-04-2020,17:00,1.26526,R,ugm-3,10.00694,R,ugm-3,11.94697,R,ugm-3,76.78456,R,ugm-3
2201,2201,01-04-2020,18:00,1.33014,R,ugm-3,12.54574,R,ugm-3,14.58526,R,ugm-3,71.89509,R,ugm-3
2202,2202,01-04-2020,19:00,1.39503,R,ugm-3,14.2383,R,ugm-3,16.37731,R,ugm-3,69.69982,R,ugm-3
2203,2203,01-04-2020,20:00,1.13549,R,ugm-3,19.96261,R,ugm-3,21.70367,R,ugm-3,63.06412,R,ugm-3
2204,2204,01-04-2020,21:00,1.58968,R,ugm-3,22.45205,R,ugm-3,24.88953,R,ugm-3,56.5282,R,ugm-3
2205,2205,01-04-2020,22:00,1.71945,R,ugm-3,19.31611,R,ugm-3,21.95256,R,ugm-3,55.92949,R,ugm-3
2206,2206,01-04-2020,23:00,1.0706,R,ugm-3,15.63177,R,ugm-3,17.27333,R,ugm-3,57.37638,R,ugm-3
2207,2207,01-04-2020,24:00,0.77862,R,ugm-3,12.49537,R,ugm-3,13.68924,R,ugm-3,59.47186,R,ugm-3
2208,2208,02-04-2020,01:00,0.82021,R,ugm-3,12.93348,R,ugm-3,14.19112,R,ugm-3,57.14354,R,ugm-3
2209,2209,02-04-2020,02:00,0.60437,R,ugm-3,8.62248,R,ugm-3,9.54916,R,ugm-3,60.93537,R,ugm-3
2210,2210,02-04-2020,03:00,0.58278,R,ugm-3,8.10849,R,ugm-3,9.00208,R,ugm-3,61.91659,R,ugm-3
2211,2211,02-04-2020,04:00,1.03606,R,ugm-3,7.71189,R,ugm-3,9.30049,R,ugm-3,62.91444,R,ugm-3
2212,2212,02-04-2020,05:00,1.03606,R,ugm-3,11.44203,R,ugm-3,13.03063,R,ugm-3,57.8753,R,ugm-3
2213,2213,02-04-2020,06:00,1.97498,R,ugm-3,20.84465,R,ugm-3,23.87291,R,ugm-3,49.34368,R,ugm-3
2214,2214,02-04-2020,07:00,2.71964,R,ugm-3,25.67107,R,ugm-3,29.84113,R,ugm-3,43.95529,R,ugm-3
2215,2215,02-04-2020,08:00,3.01103,R,ugm-3,19.50473,R,ugm-3,24.12158,R,ugm-3,48.19616,R,ugm-3
2216,2216,02-04-2020,09:00,3.10816,R,ugm-3,14.63095,R,ugm-3,19.39674,R,ugm-3,54.5824,R,ugm-3
2217,2217,02-04-2020,10:00,2.00736,R,ugm-3,8.65961,R,ugm-3,11.73751,R,ugm-3,63.61294,R,ugm-3
2218,2218,02-04-2020,11:00,0.93893,R,ugm-3,3.7328,R,ugm-3,5.17246,R,ugm-3,79.1794,R,ugm-3
2219,2219,02-04-2020,12:00,1.26269,R,ugm-3,3.53477,R,ugm-3,5.47088,R,ugm-3,82.77166,R,ugm-3
2220,2220,02-04-2020,13:00,1.48933,R,ugm-3,3.18727,R,ugm-3,5.47088,R,ugm-3,83.22069,R,ugm-3
2221,2221,02-04-2020,14:00,1.03606,R,ugm-3,3.73307,R,ugm-3,5.32167,R,ugm-3,84.11876,R,ugm-3
2222,2222,02-04-2020,15:00,0.71229,R,ugm-3,3.98083,R,ugm-3,5.07299,R,ugm-3,81.97338,R,ugm-3
2223,2223,02-04-2020,16:00,0.93893,R,ugm-3,5.22486,R,ugm-3,6.66452,R,ugm-3,80.07746,R,ugm-3
2224,2224,02-04-2020,17:00,1.58646,R,ugm-3,6.61928,R,ugm-3,9.05181,R,ugm-3,77.13381,R,ugm-3
2225,2225,02-04-2020,18:00,0.9713,R,ugm-3,7.31383,R,ugm-3,8.80313,R,ugm-3,74.43961,R,ugm-3
2226,2226,02-04-2020,19:00,0.84179,R,ugm-3,7.96002,R,ugm-3,9.25075,R,ugm-3,72.4938,R,ugm-3
2227,2227,02-04-2020,20:00,0.61516,R,ugm-3,11.39111,R,ugm-3,12.33434,R,ugm-3,68.15316,R,ugm-3
2228,2228,02-04-2020,21:00,1.10081,R,ugm-3,14.62527,R,ugm-3,16.31315,R,ugm-3,60.02068,R,ugm-3
2229,2229,02-04-2020,22:00,0.58278,R,ugm-3,12.28625,R,ugm-3,13.17984,R,ugm-3,58.77337,R,ugm-3
2230,2230,02-04-2020,23:00,0.9713,R,ugm-3,6.86621,R,ugm-3,8.35552,R,ugm-3,61.96649,R,ugm-3
2231,2231,02-04-2020,24:00,0.90655,R,ugm-3,6.81629,R,ugm-3,8.20631,R,ugm-3,62.5153,R,ugm-3
2232,2232,03-04-2020,01:00,0.86163,R,ugm-3,7.95459,R,ugm-3,9.27573,R,ugm-3,57.60921,R,ugm-3
2233,2233,03-04-2020,02:00,0.99087,R,ugm-3,5.23872,R,ugm-3,6.75803,R,ugm-3,63.19717,R,ugm-3
2234,2234,03-04-2020,03:00,0.5816,R,ugm-3,3.9283,R,ugm-3,4.82006,R,ugm-3,70.34843,R,ugm-3
2235,2235,03-04-2020,04:00,0.74315,R,ugm-3,4.52534,R,ugm-3,5.66482,R,ugm-3,71.64563,R,ugm-3
2236,2236,03-04-2020,05:00,0.77546,R,ugm-3,7.75543,R,ugm-3,8.94445,R,ugm-3,68.00348,R,ugm-3
2237,2237,03-04-2020,06:00,1.26013,R,ugm-3,15.90704,R,ugm-3,17.83921,R,ugm-3,54.5325,R,ugm-3
2238,2238,03-04-2020,07:00,2.29408,R,ugm-3,28.08619,R,ugm-3,31.60372,R,ugm-3,40.91185,R,ugm-3
2239,2239,03-04-2020,08:00,3.90962,R,ugm-3,30.37943,R,ugm-3,36.3741,R,ugm-3,38.46712,R,ugm-3
2240,2240,03-04-2020,09:00,3.10185,R,ugm-3,23.12077,R,ugm-3,27.87687,R,ugm-3,43.45637,R,ugm-3
2241,2241,03-04-2020,10:00,1.55093,R,ugm-3,11.68461,R,ugm-3,14.06266,R,ugm-3,62.81466,R,ugm-3
2242,2242,03-04-2020,11:00,1.32475,R,ugm-3,10.14314,R,ugm-3,12.17439,R,ugm-3,69.64993,R,ugm-3
2243,2243,03-04-2020,12:00,1.35706,R,ugm-3,8.85131,R,ugm-3,10.93211,R,ugm-3,71.34628,R,ugm-3
2244,2244,03-04-2020,13:00,1.38937,R,ugm-3,6.8638,R,ugm-3,8.99414,R,ugm-3,74.19015,R,ugm-3
2245,2245,03-04-2020,14:00,1.29244,R,ugm-3,4.92539,R,ugm-3,6.9071,R,ugm-3,76.28563,R,ugm-3
2246,2246,03-04-2020,15:00,0.90471,R,ugm-3,3.73102,R,ugm-3,5.11821,R,ugm-3,79.97768,R,ugm-3
2247,2247,03-04-2020,16:00,1.06626,R,ugm-3,4.92435,R,ugm-3,6.55926,R,ugm-3,80.72607,R,ugm-3
2248,2248,03-04-2020,17:00,1.06626,R,ugm-3,6.56417,R,ugm-3,8.19908,R,ugm-3,83.52005,R,ugm-3
2249,2249,03-04-2020,18:00,0.90471,R,ugm-3,6.1162,R,ugm-3,7.5034,R,ugm-3,84.71747,R,ugm-3
2250,2250,03-04-2020,19:00,1.00164,R,ugm-3,11.38394,R,ugm-3,12.91976,R,ugm-3,77.73252,R,ugm-3
2251,2251,03-04-2020,20:00,1.80941,R,ugm-3,26.14599,R,ugm-3,28.92039,R,ugm-3,50.39143,R,ugm-3
2252,2252,03-04-2020,21:00,2.19714,R,ugm-3,44.38452,R,ugm-3,47.75343,R,ugm-3,21.85292,R,ugm-3
2253,2253,03-04-2020,22:00,3.23109,R,ugm-3,49.35841,R,ugm-3,54.31269,R,ugm-3,13.17162,R,ugm-3
2254,2254,03-04-2020,23:00,4.32967,R,ugm-3,49.71131,R,ugm-3,56.35003,R,ugm-3,5.63785,R,ugm-3
2255,2255,03-04-2020,24:00,2.9403,R,ugm-3,41.05861,R,ugm-3,45.567,R,ugm-3,6.98495,R,ugm-3
2256,2256,04-04-2020,01:00,1.80573,R,ugm-3,31.78595,R,ugm-3,34.5547,R,ugm-3,12.37334,R,ugm-3
2257,2257,04-04-2020,02:00,1.59076,R,ugm-3,25.49589,R,ugm-3,27.93502,R,ugm-3,14.63513,R,ugm-3
2258,2258,04-04-2020,03:00,1.83797,R,ugm-3,27.31788,R,ugm-3,30.13607,R,ugm-3,15.16732,R,ugm-3
2259,2259,04-04-2020,04:00,1.93471,R,ugm-3,27.81497,R,ugm-3,30.78148,R,ugm-3,12.87227,R,ugm-3
2260,2260,04-04-2020,05:00,3.06329,R,ugm-3,31.94292,R,ugm-3,36.6399,R,ugm-3,10.57721,R,ugm-3
2261,2261,04-04-2020,06:00,7.28741,R,ugm-3,32.41669,R,ugm-3,43.59055,R,ugm-3,5.9871,R,ugm-3
2262,2262,04-04-2020,07:00,19.02464,R,ugm-3,37.70454,R,ugm-3,66.87525,R,ugm-3,8.28216,R,ugm-3
2263,2263,04-04-2020,08:00,5.51392,R,ugm-3,21.63186,R,ugm-3,30.08642,R,ugm-3,36.97034,R,ugm-3
2264,2264,04-04-2020,09:00,3.09554,R,ugm-3,14.31824,R,ugm-3,19.06466,R,ugm-3,51.68863,R,ugm-3
2265,2265,04-04-2020,10:00,2.70859,R,ugm-3,12.32987,R,ugm-3,16.48299,R,ugm-3,60.86885,R,ugm-3
2266,2266,04-04-2020,11:00,2.54737,R,ugm-3,10.49188,R,ugm-3,14.39779,R,ugm-3,64.81036,R,ugm-3
2267,2267,04-04-2020,12:00,1.58001,R,ugm-3,6.31532,R,ugm-3,8.73797,R,ugm-3,74.83875,R,ugm-3
2268,2268,04-04-2020,13:00,1.09634,R,ugm-3,5.71646,R,ugm-3,7.39749,R,ugm-3,82.07316,R,ugm-3
2269,2269,04-04-2020,14:00,0.77388,R,ugm-3,4.32427,R,ugm-3,5.51088,R,ugm-3,87.06241,R,ugm-3
2270,2270,04-04-2020,15:00,0.74164,R,ugm-3,3.48006,R,ugm-3,4.61722,R,ugm-3,91.90199,R,ugm-3
2271,2271,04-04-2020,16:00,0.96736,R,ugm-3,3.63044,R,ugm-3,5.1137,R,ugm-3,93.24908,R,ugm-3
2272,2272,04-04-2020,17:00,0.96736,R,ugm-3,4.27586,R,ugm-3,5.75912,R,ugm-3,92.65037,R,ugm-3
2273,2273,04-04-2020,18:00,0.96736,R,ugm-3,5.76529,R,ugm-3,7.24854,R,ugm-3,89.25768,R,ugm-3
2274,2274,04-04-2020,19:00,0.61266,R,ugm-3,10.47954,R,ugm-3,11.41894,R,ugm-3,84.61768,R,ugm-3
2275,2275,04-04-2020,20:00,0.9996,R,ugm-3,14.15593,R,ugm-3,15.68863,R,ugm-3,76.43531,R,ugm-3
2276,2276,04-04-2020,21:00,1.28981,R,ugm-3,24.43482,R,ugm-3,26.4125,R,ugm-3,62.86455,R,ugm-3
2277,2277,04-04-2020,22:00,1.6445,R,ugm-3,36.05461,R,ugm-3,38.57615,R,ugm-3,41.61035,R,ugm-3
2278,2278,04-04-2020,23:00,2.16043,R,ugm-3,41.51913,R,ugm-3,44.83174,R,ugm-3,25.44518,R,ugm-3
2279,2279,04-04-2020,24:00,2.6441,R,ugm-3,44.15354,R,ugm-3,48.20777,R,ugm-3,10.07829,R,ugm-3
2280,2280,05-04-2020,01:00,2.10239,R,ugm-3,36.98847,R,ugm-3,40.21208,R,ugm-3,16.89693,R,ugm-3
2281,2281,05-04-2020,02:00,1.58752,R,ugm-3,30.70113,R,ugm-3,33.13529,R,ugm-3,10.44416,R,ugm-3
2282,2282,05-04-2020,03:00,2.12384,R,ugm-3,29.53155,R,ugm-3,32.78806,R,ugm-3,8.58151,R,ugm-3
2283,2283,05-04-2020,04:00,1.0941,R,ugm-3,20.9913,R,ugm-3,22.6689,R,ugm-3,29.2869,R,ugm-3
2284,2284,05-04-2020,05:00,1.83422,R,ugm-3,25.26327,R,ugm-3,28.07571,R,ugm-3,18.46023,R,ugm-3
2285,2285,05-04-2020,06:00,3.41101,R,ugm-3,28.6988,R,ugm-3,33.92894,R,ugm-3,14.41893,R,ugm-3
2286,2286,05-04-2020,07:00,14.73816,R,ugm-3,37.17429,R,ugm-3,59.77248,R,ugm-3,10.42753,R,ugm-3
2287,2287,05-04-2020,08:00,3.86153,R,ugm-3,21.0635,R,ugm-3,26.98442,R,ugm-3,40.86196,R,ugm-3
2288,2288,05-04-2020,09:00,1.99512,R,ugm-3,12.36761,R,ugm-3,15.42676,R,ugm-3,63.81251,R,ugm-3
2289,2289,05-04-2020,10:00,1.41589,R,ugm-3,9.28745,R,ugm-3,11.45846,R,ugm-3,73.14241,R,ugm-3
2290,2290,05-04-2020,11:00,1.57679,R,ugm-3,6.95739,R,ugm-3,9.3751,R,ugm-3,83.22069,R,ugm-3
2291,2291,05-04-2020,12:00,0.9332,R,ugm-3,4.52156,R,ugm-3,5.95245,R,ugm-3,93.24908,R,ugm-3
2292,2292,05-04-2020,13:00,0.74013,R,ugm-3,4.27196,R,ugm-3,5.40681,R,ugm-3,95.54414,R,ugm-3
2293,2293,05-04-2020,14:00,0.83666,R,ugm-3,3.72711,R,ugm-3,5.00998,R,ugm-3,97.24048,R,ugm-3
2294,2294,05-04-2020,15:00,0.77231,R,ugm-3,3.77619,R,ugm-3,4.96037,R,ugm-3,98.58758,R,ugm-3
2295,2295,05-04-2020,16:00,0.9332,R,ugm-3,3.7775,R,ugm-3,5.20839,R,ugm-3,99.68522,R,ugm-3
2296,2296,05-04-2020,17:00,0.64359,R,ugm-3,3.67593,R,ugm-3,4.66275,R,ugm-3,101.23188,R,ugm-3
2297,2297,05-04-2020,18:00,0.70795,R,ugm-3,6.40466,R,ugm-3,7.49016,R,ugm-3,103.07791,R,ugm-3
2298,2298,05-04-2020,19:00,0.9332,R,ugm-3,9.53153,R,ugm-3,10.96242,R,ugm-3,96.94113,R,ugm-3
2299,2299,05-04-2020,20:00,0.83666,R,ugm-3,11.36608,R,ugm-3,12.64895,R,ugm-3,92.40091,R,ugm-3
2300,2300,05-04-2020,21:00,0.99756,R,ugm-3,11.11938,R,ugm-3,12.64895,R,ugm-3,88.70887,R,ugm-3
2301,2301,05-04-2020,22:00,1.0941,R,ugm-3,11.02096,R,ugm-3,12.69855,R,ugm-3,85.31618,R,ugm-3
2302,2302,05-04-2020,23:00,0.51487,R,ugm-3,8.18882,R,ugm-3,8.97827,R,ugm-3,86.66327,R,ugm-3
2303,2303,05-04-2020,24:00,0.48269,R,ugm-3,11.71042,R,ugm-3,12.45053,R,ugm-3,81.27488,R,ugm-3
2304,2304,06-04-2020,01:00,0.72791,R,ugm-3,10.91042,R,ugm-3,12.02653,R,ugm-3,77.49968,R,ugm-3
2305,2305,06-04-2020,02:00,0.77073,R,ugm-3,9.25885,R,ugm-3,10.44062,R,ugm-3,73.57481,R,ugm-3
2306,2306,06-04-2020,03:00,0.7065,R,ugm-3,9.37385,R,ugm-3,10.45714,R,ugm-3,71.74542,R,ugm-3
2307,2307,06-04-2020,04:00,0.54593,R,ugm-3,11.85025,R,ugm-3,12.68733,R,ugm-3,67.50455,R,ugm-3
2308,2308,06-04-2020,05:00,1.05975,R,ugm-3,11.65712,R,ugm-3,13.28205,R,ugm-3,64.41122,R,ugm-3
2309,2309,06-04-2020,06:00,0.86707,R,ugm-3,10.31709,R,ugm-3,11.64657,R,ugm-3,67.15531,R,ugm-3
2310,2310,06-04-2020,07:00,1.28454,R,ugm-3,13.74088,R,ugm-3,15.71048,R,ugm-3,61.36778,R,ugm-3
2311,2311,06-04-2020,08:00,1.83048,R,ugm-3,15.72871,R,ugm-3,18.5354,R,ugm-3,55.43057,R,ugm-3
2312,2312,06-04-2020,09:00,1.38089,R,ugm-3,7.84421,R,ugm-3,9.96154,R,ugm-3,71.24649,R,ugm-3
2313,2313,06-04-2020,10:00,1.38089,R,ugm-3,8.09201,R,ugm-3,10.20934,R,ugm-3,81.72392,R,ugm-3
2314,2314,06-04-2020,11:00,2.18373,R,ugm-3,9.04164,R,ugm-3,12.38997,R,ugm-3,75.58714,R,ugm-3
2315,2315,06-04-2020,12:00,1.25243,R,ugm-3,5.76142,R,ugm-3,7.68178,R,ugm-3,77.88219,R,ugm-3
2316,2316,06-04-2020,13:00,1.02764,R,ugm-3,2.58735,R,ugm-3,4.16303,R,ugm-3,92.25123,R,ugm-3
2317,2317,06-04-2020,14:00,0.99552,R,ugm-3,2.09143,R,ugm-3,3.61787,R,ugm-3,98.68737,R,ugm-3
2318,2318,06-04-2020,15:00,0.93129,R,ugm-3,2.33859,R,ugm-3,3.76655,R,ugm-3,99.28608,R,ugm-3
2319,2319,06-04-2020,16:00,0.77073,R,ugm-3,2.98127,R,ugm-3,4.16303,R,ugm-3,99.785,R,ugm-3
2320,2320,06-04-2020,17:00,0.7065,R,ugm-3,4.07094,R,ugm-3,5.15423,R,ugm-3,97.29038,R,ugm-3
2321,2321,06-04-2020,18:00,1.09186,R,ugm-3,4.27302,R,ugm-3,5.94719,R,ugm-3,96.59188,R,ugm-3
2322,2322,06-04-2020,19:00,0.64227,R,ugm-3,7.48994,R,ugm-3,8.47474,R,ugm-3,95.69382,R,ugm-3
2323,2323,06-04-2020,20:00,1.22032,R,ugm-3,17.01119,R,ugm-3,18.88232,R,ugm-3,76.93424,R,ugm-3
2324,2324,06-04-2020,21:00,1.1882,R,ugm-3,21.61994,R,ugm-3,23.44182,R,ugm-3,61.66713,R,ugm-3
2325,2325,06-04-2020,22:00,1.05975,R,ugm-3,18.24859,R,ugm-3,19.87351,R,ugm-3,58.17466,R,ugm-3
2326,2326,06-04-2020,23:00,0.80284,R,ugm-3,15.76804,R,ugm-3,16.99904,R,ugm-3,62.5153,R,ugm-3
2327,2327,06-04-2020,24:00,1.09186,R,ugm-3,15.62223,R,ugm-3,17.2964,R,ugm-3,56.87745,R,ugm-3
2328,2328,07-04-2020,01:00,1.06826,R,ugm-3,12.1605,R,ugm-3,13.79847,R,ugm-3,56.07917,R,ugm-3
2329,2329,07-04-2020,02:00,0.64096,R,ugm-3,9.31655,R,ugm-3,10.29934,R,ugm-3,48.62856,R,ugm-3
2330,2330,07-04-2020,03:00,0.8012,R,ugm-3,12.98262,R,ugm-3,14.21111,R,ugm-3,33.77722,R,ugm-3
2331,2331,07-04-2020,04:00,0.89734,R,ugm-3,12.1915,R,ugm-3,13.5674,R,ugm-3,28.73808,R,ugm-3
2332,2332,07-04-2020,05:00,1.76263,R,ugm-3,14.87553,R,ugm-3,17.5782,R,ugm-3,18.51012,R,ugm-3
2333,2333,07-04-2020,06:00,3.07659,R,ugm-3,21.7242,R,ugm-3,26.44157,R,ugm-3,13.12173,R,ugm-3
2334,2334,07-04-2020,07:00,15.12658,R,ugm-3,38.20614,R,ugm-3,61.3999,R,ugm-3,8.18237,R,ugm-3
