,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,PM<sub>2.5</sub> particulate matter (Hourly measured),status.1,unit.1
1740,13-03-2020,13:00,10.05,R,ugm-3 (FIDAS),5.071,R,ugm-3 (Ref.eq)
1741,13-03-2020,14:00,9.45,R,ugm-3 (FIDAS),4.859,R,ugm-3 (Ref.eq)
1742,13-03-2020,15:00,9.825,R,ugm-3 (FIDAS),5.142,R,ugm-3 (Ref.eq)
1743,13-03-2020,16:00,9.05,R,ugm-3 (FIDAS),4.788,R,ugm-3 (Ref.eq)
1744,13-03-2020,17:00,11.1,R,ugm-3 (FIDAS),5.637,R,ugm-3 (Ref.eq)
1745,13-03-2020,18:00,11.0,R,ugm-3 (FIDAS),5.967,R,ugm-3 (Ref.eq)
1746,13-03-2020,19:00,13.55,R,ugm-3 (FIDAS),7.759,R,ugm-3 (Ref.eq)
1747,13-03-2020,20:00,15.925,R,ugm-3 (FIDAS),8.774,R,ugm-3 (Ref.eq)
1748,13-03-2020,21:00,16.525,R,ugm-3 (FIDAS),9.08,R,ugm-3 (Ref.eq)
1749,13-03-2020,22:00,17.875,R,ugm-3 (FIDAS),10.519,R,ugm-3 (Ref.eq)
1750,13-03-2020,23:00,14.85,R,ugm-3 (FIDAS),8.326,R,ugm-3 (Ref.eq)
1751,13-03-2020,24:00,10.225,R,ugm-3 (FIDAS),5.92,R,ugm-3 (Ref.eq)
1752,14-03-2020,01:00,7.375,R,ugm-3 (FIDAS),4.34,R,ugm-3 (Ref.eq)
1753,14-03-2020,02:00,6.85,R,ugm-3 (FIDAS),4.387,R,ugm-3 (Ref.eq)
1754,14-03-2020,03:00,7.0,R,ugm-3 (FIDAS),4.41,R,ugm-3 (Ref.eq)
1755,14-03-2020,04:00,8.8,R,ugm-3 (FIDAS),4.929,R,ugm-3 (Ref.eq)
1756,14-03-2020,05:00,8.45,R,ugm-3 (FIDAS),5.377,R,ugm-3 (Ref.eq)
1757,14-03-2020,06:00,6.2,R,ugm-3 (FIDAS),4.623,R,ugm-3 (Ref.eq)
1758,14-03-2020,07:00,4.075,R,ugm-3 (FIDAS),3.255,R,ugm-3 (Ref.eq)
1759,14-03-2020,08:00,2.1,R,ugm-3 (FIDAS),1.651,R,ugm-3 (Ref.eq)
1760,14-03-2020,09:00,4.175,R,ugm-3 (FIDAS),2.594,R,ugm-3 (Ref.eq)
1761,14-03-2020,10:00,5.425,R,ugm-3 (FIDAS),3.609,R,ugm-3 (Ref.eq)
1762,14-03-2020,11:00,5.575,R,ugm-3 (FIDAS),3.585,R,ugm-3 (Ref.eq)
1763,14-03-2020,12:00,7.45,R,ugm-3 (FIDAS),4.552,R,ugm-3 (Ref.eq)
1764,14-03-2020,13:00,7.7,R,ugm-3 (FIDAS),5.071,R,ugm-3 (Ref.eq)
1765,14-03-2020,14:00,3.225,R,ugm-3 (FIDAS),2.382,R,ugm-3 (Ref.eq)
1766,14-03-2020,15:00,3.225,R,ugm-3 (FIDAS),1.958,R,ugm-3 (Ref.eq)
1767,14-03-2020,16:00,4.45,R,ugm-3 (FIDAS),2.665,R,ugm-3 (Ref.eq)
1768,14-03-2020,17:00,5.6,R,ugm-3 (FIDAS),4.033,R,ugm-3 (Ref.eq)
1769,14-03-2020,18:00,8.825,R,ugm-3 (FIDAS),7.099,R,ugm-3 (Ref.eq)
1770,14-03-2020,19:00,10.525,R,ugm-3 (FIDAS),7.807,R,ugm-3 (Ref.eq)
1771,14-03-2020,20:00,10.825,R,ugm-3 (FIDAS),6.651,R,ugm-3 (Ref.eq)
1772,14-03-2020,21:00,13.8,R,ugm-3 (FIDAS),8.019,R,ugm-3 (Ref.eq)
1773,14-03-2020,22:00,10.175,R,ugm-3 (FIDAS),6.415,R,ugm-3 (Ref.eq)
1774,14-03-2020,23:00,13.4,R,ugm-3 (FIDAS),7.524,R,ugm-3 (Ref.eq)
1775,14-03-2020,24:00,12.025,R,ugm-3 (FIDAS),6.863,R,ugm-3 (Ref.eq)
1776,15-03-2020,01:00,12.05,R,ugm-3 (FIDAS),6.344,R,ugm-3 (Ref.eq)
1777,15-03-2020,02:00,9.475,R,ugm-3 (FIDAS),5.236,R,ugm-3 (Ref.eq)
1778,15-03-2020,03:00,6.925,R,ugm-3 (FIDAS),3.821,R,ugm-3 (Ref.eq)
1779,15-03-2020,04:00,5.25,R,ugm-3 (FIDAS),3.09,R,ugm-3 (Ref.eq)
1780,15-03-2020,05:00,3.725,R,ugm-3 (FIDAS),2.288,R,ugm-3 (Ref.eq)
1781,15-03-2020,06:00,4.475,R,ugm-3 (FIDAS),2.547,R,ugm-3 (Ref.eq)
1782,15-03-2020,07:00,4.625,R,ugm-3 (FIDAS),2.594,R,ugm-3 (Ref.eq)
1783,15-03-2020,08:00,4.575,R,ugm-3 (FIDAS),2.453,R,ugm-3 (Ref.eq)
1784,15-03-2020,09:00,4.725,R,ugm-3 (FIDAS),2.594,R,ugm-3 (Ref.eq)
1785,15-03-2020,10:00,4.95,R,ugm-3 (FIDAS),2.547,R,ugm-3 (Ref.eq)
1786,15-03-2020,11:00,4.825,R,ugm-3 (FIDAS),2.759,R,ugm-3 (Ref.eq)
1787,15-03-2020,12:00,6.075,R,ugm-3 (FIDAS),3.278,R,ugm-3 (Ref.eq)
1788,15-03-2020,13:00,6.475,R,ugm-3 (FIDAS),3.821,R,ugm-3 (Ref.eq)
1789,15-03-2020,14:00,6.575,R,ugm-3 (FIDAS),4.198,R,ugm-3 (Ref.eq)
1790,15-03-2020,15:00,9.175,R,ugm-3 (FIDAS),5.566,R,ugm-3 (Ref.eq)
1791,15-03-2020,16:00,8.725,R,ugm-3 (FIDAS),5.566,R,ugm-3 (Ref.eq)
1792,15-03-2020,17:00,6.575,R,ugm-3 (FIDAS),4.599,R,ugm-3 (Ref.eq)
1793,15-03-2020,18:00,3.15,R,ugm-3 (FIDAS),2.406,R,ugm-3 (Ref.eq)
1794,15-03-2020,19:00,4.625,R,ugm-3 (FIDAS),3.585,R,ugm-3 (Ref.eq)
1795,15-03-2020,20:00,4.925,R,ugm-3 (FIDAS),3.986,R,ugm-3 (Ref.eq)
1796,15-03-2020,21:00,5.2,R,ugm-3 (FIDAS),4.292,R,ugm-3 (Ref.eq)
1797,15-03-2020,22:00,8.975,R,ugm-3 (FIDAS),7.524,R,ugm-3 (Ref.eq)
1798,15-03-2020,23:00,9.9,R,ugm-3 (FIDAS),8.561,R,ugm-3 (Ref.eq)
1799,15-03-2020,24:00,9.425,R,ugm-3 (FIDAS),7.83,R,ugm-3 (Ref.eq)
1800,16-03-2020,01:00,7.2,R,ugm-3 (FIDAS),5.212,R,ugm-3 (Ref.eq)
1801,16-03-2020,02:00,7.625,R,ugm-3 (FIDAS),4.835,R,ugm-3 (Ref.eq)
1802,16-03-2020,03:00,9.25,R,ugm-3 (FIDAS),5.094,R,ugm-3 (Ref.eq)
1803,16-03-2020,04:00,9.4,R,ugm-3 (FIDAS),5.354,R,ugm-3 (Ref.eq)
1804,16-03-2020,05:00,10.45,R,ugm-3 (FIDAS),6.297,R,ugm-3 (Ref.eq)
1805,16-03-2020,06:00,9.25,R,ugm-3 (FIDAS),5.873,R,ugm-3 (Ref.eq)
1806,16-03-2020,07:00,10.25,R,ugm-3 (FIDAS),6.297,R,ugm-3 (Ref.eq)
1807,16-03-2020,08:00,10.95,R,ugm-3 (FIDAS),6.722,R,ugm-3 (Ref.eq)
1808,16-03-2020,09:00,13.425,R,ugm-3 (FIDAS),7.712,R,ugm-3 (Ref.eq)
1809,16-03-2020,10:00,16.475,R,ugm-3 (FIDAS),8.774,R,ugm-3 (Ref.eq)
1810,16-03-2020,11:00,15.325,R,ugm-3 (FIDAS),8.16,R,ugm-3 (Ref.eq)
1811,16-03-2020,12:00,10.925,R,ugm-3 (FIDAS),6.226,R,ugm-3 (Ref.eq)
1812,16-03-2020,13:00,9.6,R,ugm-3 (FIDAS),5.024,R,ugm-3 (Ref.eq)
1813,16-03-2020,14:00,8.45,R,ugm-3 (FIDAS),4.552,R,ugm-3 (Ref.eq)
1814,16-03-2020,15:00,10.05,R,ugm-3 (FIDAS),5.212,R,ugm-3 (Ref.eq)
1815,16-03-2020,16:00,9.1,R,ugm-3 (FIDAS),4.575,R,ugm-3 (Ref.eq)
1816,16-03-2020,17:00,8.35,R,ugm-3 (FIDAS),4.434,R,ugm-3 (Ref.eq)
1817,16-03-2020,18:00,7.1,R,ugm-3 (FIDAS),3.962,R,ugm-3 (Ref.eq)
1818,16-03-2020,19:00,9.0,R,ugm-3 (FIDAS),5.307,R,ugm-3 (Ref.eq)
1819,16-03-2020,20:00,11.575,R,ugm-3 (FIDAS),7.335,R,ugm-3 (Ref.eq)
1820,16-03-2020,21:00,13.8,R,ugm-3 (FIDAS),8.844,R,ugm-3 (Ref.eq)
1821,16-03-2020,22:00,15.725,R,ugm-3 (FIDAS),10.519,R,ugm-3 (Ref.eq)
1822,16-03-2020,23:00,13.9,R,ugm-3 (FIDAS),9.151,R,ugm-3 (Ref.eq)
1823,16-03-2020,24:00,12.55,R,ugm-3 (FIDAS),8.113,R,ugm-3 (Ref.eq)
1824,17-03-2020,01:00,12.0,R,ugm-3 (FIDAS),7.406,R,ugm-3 (Ref.eq)
1825,17-03-2020,02:00,12.525,R,ugm-3 (FIDAS),7.311,R,ugm-3 (Ref.eq)
1826,17-03-2020,03:00,11.75,R,ugm-3 (FIDAS),7.406,R,ugm-3 (Ref.eq)
1827,17-03-2020,04:00,10.95,R,ugm-3 (FIDAS),6.604,R,ugm-3 (Ref.eq)
1828,17-03-2020,05:00,9.05,R,ugm-3 (FIDAS),5.259,R,ugm-3 (Ref.eq)
1829,17-03-2020,06:00,9.075,R,ugm-3 (FIDAS),4.67,R,ugm-3 (Ref.eq)
1830,17-03-2020,07:00,9.05,R,ugm-3 (FIDAS),4.575,R,ugm-3 (Ref.eq)
1831,17-03-2020,08:00,8.8,R,ugm-3 (FIDAS),4.575,R,ugm-3 (Ref.eq)
1832,17-03-2020,09:00,9.825,R,ugm-3 (FIDAS),4.811,R,ugm-3 (Ref.eq)
1833,17-03-2020,10:00,9.8,R,ugm-3 (FIDAS),4.788,R,ugm-3 (Ref.eq)
1834,17-03-2020,11:00,8.925,R,ugm-3 (FIDAS),4.717,R,ugm-3 (Ref.eq)
1835,17-03-2020,12:00,10.2,R,ugm-3 (FIDAS),4.976,R,ugm-3 (Ref.eq)
1836,17-03-2020,13:00,10.075,R,ugm-3 (FIDAS),5.425,R,ugm-3 (Ref.eq)
1837,17-03-2020,14:00,10.5,R,ugm-3 (FIDAS),5.519,R,ugm-3 (Ref.eq)
1838,17-03-2020,15:00,11.25,R,ugm-3 (FIDAS),5.708,R,ugm-3 (Ref.eq)
1839,17-03-2020,16:00,9.275,R,ugm-3 (FIDAS),5.189,R,ugm-3 (Ref.eq)
1840,17-03-2020,17:00,8.75,R,ugm-3 (FIDAS),4.929,R,ugm-3 (Ref.eq)
1841,17-03-2020,18:00,11.175,R,ugm-3 (FIDAS),6.061,R,ugm-3 (Ref.eq)
1842,17-03-2020,19:00,10.75,R,ugm-3 (FIDAS),6.321,R,ugm-3 (Ref.eq)
1843,17-03-2020,20:00,11.175,R,ugm-3 (FIDAS),7.099,R,ugm-3 (Ref.eq)
1844,17-03-2020,21:00,11.225,R,ugm-3 (FIDAS),7.736,R,ugm-3 (Ref.eq)
1845,17-03-2020,22:00,10.425,R,ugm-3 (FIDAS),7.193,R,ugm-3 (Ref.eq)
1846,17-03-2020,23:00,9.775,R,ugm-3 (FIDAS),6.675,R,ugm-3 (Ref.eq)
1847,17-03-2020,24:00,8.8,R,ugm-3 (FIDAS),5.873,R,ugm-3 (Ref.eq)
1848,18-03-2020,01:00,7.325,R,ugm-3 (FIDAS),5.189,R,ugm-3 (Ref.eq)
1849,18-03-2020,02:00,7.0,R,ugm-3 (FIDAS),4.811,R,ugm-3 (Ref.eq)
1850,18-03-2020,03:00,7.4,R,ugm-3 (FIDAS),4.906,R,ugm-3 (Ref.eq)
1851,18-03-2020,04:00,6.45,R,ugm-3 (FIDAS),4.198,R,ugm-3 (Ref.eq)
1852,18-03-2020,05:00,7.225,R,ugm-3 (FIDAS),4.505,R,ugm-3 (Ref.eq)
1853,18-03-2020,06:00,7.925,R,ugm-3 (FIDAS),4.976,R,ugm-3 (Ref.eq)
1854,18-03-2020,07:00,6.725,R,ugm-3 (FIDAS),4.316,R,ugm-3 (Ref.eq)
1855,18-03-2020,08:00,8.775,R,ugm-3 (FIDAS),5.33,R,ugm-3 (Ref.eq)
1856,18-03-2020,09:00,10.9,R,ugm-3 (FIDAS),6.604,R,ugm-3 (Ref.eq)
1857,18-03-2020,10:00,15.15,R,ugm-3 (FIDAS),7.406,R,ugm-3 (Ref.eq)
1858,18-03-2020,11:00,15.75,R,ugm-3 (FIDAS),7.948,R,ugm-3 (Ref.eq)
1859,18-03-2020,12:00,14.1,R,ugm-3 (FIDAS),7.5,R,ugm-3 (Ref.eq)
1860,18-03-2020,13:00,14.075,R,ugm-3 (FIDAS),7.359,R,ugm-3 (Ref.eq)
1861,18-03-2020,14:00,11.9,R,ugm-3 (FIDAS),5.778,R,ugm-3 (Ref.eq)
1862,18-03-2020,15:00,15.775,R,ugm-3 (FIDAS),6.769,R,ugm-3 (Ref.eq)
1863,18-03-2020,16:00,9.9,R,ugm-3 (FIDAS),5.047,R,ugm-3 (Ref.eq)
1864,18-03-2020,17:00,10.4,R,ugm-3 (FIDAS),5.024,R,ugm-3 (Ref.eq)
1865,18-03-2020,18:00,8.575,R,ugm-3 (FIDAS),4.057,R,ugm-3 (Ref.eq)
1866,18-03-2020,19:00,7.55,R,ugm-3 (FIDAS),4.316,R,ugm-3 (Ref.eq)
1867,18-03-2020,20:00,9.75,R,ugm-3 (FIDAS),5.212,R,ugm-3 (Ref.eq)
1868,18-03-2020,21:00,8.225,R,ugm-3 (FIDAS),5.354,R,ugm-3 (Ref.eq)
1869,18-03-2020,22:00,8.2,R,ugm-3 (FIDAS),5.802,R,ugm-3 (Ref.eq)
1870,18-03-2020,23:00,9.2,R,ugm-3 (FIDAS),6.344,R,ugm-3 (Ref.eq)
1871,18-03-2020,24:00,10.7,R,ugm-3 (FIDAS),8.821,R,ugm-3 (Ref.eq)
1872,19-03-2020,01:00,12.35,R,ugm-3 (FIDAS),10.189,R,ugm-3 (Ref.eq)
1873,19-03-2020,02:00,8.5,R,ugm-3 (FIDAS),7.076,R,ugm-3 (Ref.eq)
1874,19-03-2020,03:00,6.675,R,ugm-3 (FIDAS),5.896,R,ugm-3 (Ref.eq)
1875,19-03-2020,04:00,6.525,R,ugm-3 (FIDAS),5.59,R,ugm-3 (Ref.eq)
1876,19-03-2020,05:00,5.95,R,ugm-3 (FIDAS),5.283,R,ugm-3 (Ref.eq)
1877,19-03-2020,06:00,8.225,R,ugm-3 (FIDAS),7.264,R,ugm-3 (Ref.eq)
1878,19-03-2020,07:00,9.9,R,ugm-3 (FIDAS),8.42,R,ugm-3 (Ref.eq)
1879,19-03-2020,08:00,14.425,R,ugm-3 (FIDAS),10.708,R,ugm-3 (Ref.eq)
1880,19-03-2020,09:00,17.8,R,ugm-3 (FIDAS),13.491,R,ugm-3 (Ref.eq)
1881,19-03-2020,10:00,,,,,,
1882,19-03-2020,11:00,,,,,,
1883,19-03-2020,12:00,,,,,,
1884,19-03-2020,13:00,,,,,,
1885,19-03-2020,14:00,16.025,R,ugm-3 (FIDAS),12.052,R,ugm-3 (Ref.eq)
1886,19-03-2020,15:00,15.375,R,ugm-3 (FIDAS),11.745,R,ugm-3 (Ref.eq)
1887,19-03-2020,16:00,18.425,R,ugm-3 (FIDAS),14.929,R,ugm-3 (Ref.eq)
1888,19-03-2020,17:00,20.975,R,ugm-3 (FIDAS),16.91,R,ugm-3 (Ref.eq)
1889,19-03-2020,18:00,16.85,R,ugm-3 (FIDAS),14.057,R,ugm-3 (Ref.eq)
1890,19-03-2020,19:00,9.675,R,ugm-3 (FIDAS),7.712,R,ugm-3 (Ref.eq)
1891,19-03-2020,20:00,8.95,R,ugm-3 (FIDAS),7.453,R,ugm-3 (Ref.eq)
1892,19-03-2020,21:00,8.675,R,ugm-3 (FIDAS),6.722,R,ugm-3 (Ref.eq)
1893,19-03-2020,22:00,8.875,R,ugm-3 (FIDAS),6.392,R,ugm-3 (Ref.eq)
1894,19-03-2020,23:00,11.2,R,ugm-3 (FIDAS),8.255,R,ugm-3 (Ref.eq)
1895,19-03-2020,24:00,11.7,R,ugm-3 (FIDAS),8.373,R,ugm-3 (Ref.eq)
1896,20-03-2020,01:00,10.725,R,ugm-3 (FIDAS),7.476,R,ugm-3 (Ref.eq)
1897,20-03-2020,02:00,9.6,R,ugm-3 (FIDAS),6.486,R,ugm-3 (Ref.eq)
1898,20-03-2020,03:00,8.05,R,ugm-3 (FIDAS),5.165,R,ugm-3 (Ref.eq)
1899,20-03-2020,04:00,8.5,R,ugm-3 (FIDAS),5.212,R,ugm-3 (Ref.eq)
1900,20-03-2020,05:00,8.125,R,ugm-3 (FIDAS),4.929,R,ugm-3 (Ref.eq)
1901,20-03-2020,06:00,9.0,R,ugm-3 (FIDAS),5.071,R,ugm-3 (Ref.eq)
1902,20-03-2020,07:00,10.175,R,ugm-3 (FIDAS),5.684,R,ugm-3 (Ref.eq)
1903,20-03-2020,08:00,11.1,R,ugm-3 (FIDAS),6.109,R,ugm-3 (Ref.eq)
1904,20-03-2020,09:00,12.45,R,ugm-3 (FIDAS),6.604,R,ugm-3 (Ref.eq)
1905,20-03-2020,10:00,11.425,R,ugm-3 (FIDAS),5.495,R,ugm-3 (Ref.eq)
1906,20-03-2020,11:00,10.75,R,ugm-3 (FIDAS),5.118,R,ugm-3 (Ref.eq)
1907,20-03-2020,12:00,8.925,R,ugm-3 (FIDAS),4.906,R,ugm-3 (Ref.eq)
1908,20-03-2020,13:00,10.075,R,ugm-3 (FIDAS),5.59,R,ugm-3 (Ref.eq)
1909,20-03-2020,14:00,9.4,R,ugm-3 (FIDAS),4.906,R,ugm-3 (Ref.eq)
1910,20-03-2020,15:00,9.3,R,ugm-3 (FIDAS),4.693,R,ugm-3 (Ref.eq)
1911,20-03-2020,16:00,8.275,R,ugm-3 (FIDAS),4.08,R,ugm-3 (Ref.eq)
1912,20-03-2020,17:00,9.25,R,ugm-3 (FIDAS),4.741,R,ugm-3 (Ref.eq)
1913,20-03-2020,18:00,8.85,R,ugm-3 (FIDAS),4.481,R,ugm-3 (Ref.eq)
1914,20-03-2020,19:00,8.925,R,ugm-3 (FIDAS),4.882,R,ugm-3 (Ref.eq)
1915,20-03-2020,20:00,9.55,R,ugm-3 (FIDAS),5.755,R,ugm-3 (Ref.eq)
1916,20-03-2020,21:00,10.525,R,ugm-3 (FIDAS),5.519,R,ugm-3 (Ref.eq)
1917,20-03-2020,22:00,11.5,R,ugm-3 (FIDAS),6.297,R,ugm-3 (Ref.eq)
1918,20-03-2020,23:00,11.625,R,ugm-3 (FIDAS),6.651,R,ugm-3 (Ref.eq)
1919,20-03-2020,24:00,11.0,R,ugm-3 (FIDAS),5.943,R,ugm-3 (Ref.eq)
1920,21-03-2020,01:00,10.2,R,ugm-3 (FIDAS),5.236,R,ugm-3 (Ref.eq)
1921,21-03-2020,02:00,12.625,R,ugm-3 (FIDAS),5.873,R,ugm-3 (Ref.eq)
1922,21-03-2020,03:00,12.65,R,ugm-3 (FIDAS),6.274,R,ugm-3 (Ref.eq)
1923,21-03-2020,04:00,12.95,R,ugm-3 (FIDAS),6.462,R,ugm-3 (Ref.eq)
1924,21-03-2020,05:00,13.0,R,ugm-3 (FIDAS),6.226,R,ugm-3 (Ref.eq)
1925,21-03-2020,06:00,13.85,R,ugm-3 (FIDAS),7.099,R,ugm-3 (Ref.eq)
1926,21-03-2020,07:00,18.025,R,ugm-3 (FIDAS),10.189,R,ugm-3 (Ref.eq)
1927,21-03-2020,08:00,17.925,R,ugm-3 (FIDAS),10.92,R,ugm-3 (Ref.eq)
1928,21-03-2020,09:00,16.35,R,ugm-3 (FIDAS),9.552,R,ugm-3 (Ref.eq)
1929,21-03-2020,10:00,14.475,R,ugm-3 (FIDAS),6.698,R,ugm-3 (Ref.eq)
1930,21-03-2020,11:00,13.025,R,ugm-3 (FIDAS),5.165,R,ugm-3 (Ref.eq)
1931,21-03-2020,12:00,9.4,R,ugm-3 (FIDAS),3.42,R,ugm-3 (Ref.eq)
1932,21-03-2020,13:00,8.525,R,ugm-3 (FIDAS),2.972,R,ugm-3 (Ref.eq)
1933,21-03-2020,14:00,9.375,R,ugm-3 (FIDAS),3.302,R,ugm-3 (Ref.eq)
1934,21-03-2020,15:00,9.225,R,ugm-3 (FIDAS),3.986,R,ugm-3 (Ref.eq)
1935,21-03-2020,16:00,10.375,R,ugm-3 (FIDAS),4.316,R,ugm-3 (Ref.eq)
1936,21-03-2020,17:00,11.75,R,ugm-3 (FIDAS),5.377,R,ugm-3 (Ref.eq)
1937,21-03-2020,18:00,13.35,R,ugm-3 (FIDAS),6.274,R,ugm-3 (Ref.eq)
1938,21-03-2020,19:00,13.575,R,ugm-3 (FIDAS),7.5,R,ugm-3 (Ref.eq)
1939,21-03-2020,20:00,17.2,R,ugm-3 (FIDAS),9.67,R,ugm-3 (Ref.eq)
1940,21-03-2020,21:00,20.175,R,ugm-3 (FIDAS),12.076,R,ugm-3 (Ref.eq)
1941,21-03-2020,22:00,17.55,R,ugm-3 (FIDAS),10.92,R,ugm-3 (Ref.eq)
1942,21-03-2020,23:00,18.425,R,ugm-3 (FIDAS),11.203,R,ugm-3 (Ref.eq)
1943,21-03-2020,24:00,16.875,R,ugm-3 (FIDAS),10.189,R,ugm-3 (Ref.eq)
1944,22-03-2020,01:00,15.625,R,ugm-3 (FIDAS),8.561,R,ugm-3 (Ref.eq)
1945,22-03-2020,02:00,16.55,R,ugm-3 (FIDAS),8.538,R,ugm-3 (Ref.eq)
1946,22-03-2020,03:00,17.075,R,ugm-3 (FIDAS),9.316,R,ugm-3 (Ref.eq)
1947,22-03-2020,04:00,16.775,R,ugm-3 (FIDAS),8.986,R,ugm-3 (Ref.eq)
1948,22-03-2020,05:00,15.95,R,ugm-3 (FIDAS),8.986,R,ugm-3 (Ref.eq)
1949,22-03-2020,06:00,16.1,R,ugm-3 (FIDAS),9.104,R,ugm-3 (Ref.eq)
1950,22-03-2020,07:00,15.5,R,ugm-3 (FIDAS),9.245,R,ugm-3 (Ref.eq)
1951,22-03-2020,08:00,16.45,R,ugm-3 (FIDAS),10.071,R,ugm-3 (Ref.eq)
1952,22-03-2020,09:00,16.775,R,ugm-3 (FIDAS),10.283,R,ugm-3 (Ref.eq)
1953,22-03-2020,10:00,18.3,R,ugm-3 (FIDAS),11.439,R,ugm-3 (Ref.eq)
1954,22-03-2020,11:00,17.15,R,ugm-3 (FIDAS),11.722,R,ugm-3 (Ref.eq)
1955,22-03-2020,12:00,16.8,R,ugm-3 (FIDAS),10.495,R,ugm-3 (Ref.eq)
1956,22-03-2020,13:00,13.525,R,ugm-3 (FIDAS),9.009,R,ugm-3 (Ref.eq)
1957,22-03-2020,14:00,13.825,R,ugm-3 (FIDAS),8.585,R,ugm-3 (Ref.eq)
1958,22-03-2020,15:00,15.1,R,ugm-3 (FIDAS),8.939,R,ugm-3 (Ref.eq)
1959,22-03-2020,16:00,15.3,R,ugm-3 (FIDAS),9.127,R,ugm-3 (Ref.eq)
1960,22-03-2020,17:00,15.95,R,ugm-3 (FIDAS),9.34,R,ugm-3 (Ref.eq)
1961,22-03-2020,18:00,17.95,R,ugm-3 (FIDAS),10.401,R,ugm-3 (Ref.eq)
1962,22-03-2020,19:00,17.175,R,ugm-3 (FIDAS),10.33,R,ugm-3 (Ref.eq)
1963,22-03-2020,20:00,19.425,R,ugm-3 (FIDAS),11.509,R,ugm-3 (Ref.eq)
1964,22-03-2020,21:00,20.0,R,ugm-3 (FIDAS),12.193,R,ugm-3 (Ref.eq)
1965,22-03-2020,22:00,19.875,R,ugm-3 (FIDAS),11.887,R,ugm-3 (Ref.eq)
1966,22-03-2020,23:00,19.825,R,ugm-3 (FIDAS),11.533,R,ugm-3 (Ref.eq)
1967,22-03-2020,24:00,19.15,R,ugm-3 (FIDAS),10.165,R,ugm-3 (Ref.eq)
1968,23-03-2020,01:00,17.325,R,ugm-3 (FIDAS),9.269,R,ugm-3 (Ref.eq)
1969,23-03-2020,02:00,15.8,R,ugm-3 (FIDAS),9.646,R,ugm-3 (Ref.eq)
1970,23-03-2020,03:00,16.625,R,ugm-3 (FIDAS),10.094,R,ugm-3 (Ref.eq)
1971,23-03-2020,04:00,16.525,R,ugm-3 (FIDAS),10.071,R,ugm-3 (Ref.eq)
1972,23-03-2020,05:00,14.825,R,ugm-3 (FIDAS),9.34,R,ugm-3 (Ref.eq)
1973,23-03-2020,06:00,12.35,R,ugm-3 (FIDAS),8.302,R,ugm-3 (Ref.eq)
1974,23-03-2020,07:00,11.875,R,ugm-3 (FIDAS),7.712,R,ugm-3 (Ref.eq)
1975,23-03-2020,08:00,11.975,R,ugm-3 (FIDAS),7.854,R,ugm-3 (Ref.eq)
1976,23-03-2020,09:00,12.025,R,ugm-3 (FIDAS),7.995,R,ugm-3 (Ref.eq)
1977,23-03-2020,10:00,12.525,R,ugm-3 (FIDAS),8.042,R,ugm-3 (Ref.eq)
1978,23-03-2020,11:00,13.675,R,ugm-3 (FIDAS),8.137,R,ugm-3 (Ref.eq)
1979,23-03-2020,12:00,15.15,R,ugm-3 (FIDAS),8.491,R,ugm-3 (Ref.eq)
1980,23-03-2020,13:00,18.275,R,ugm-3 (FIDAS),9.576,R,ugm-3 (Ref.eq)
1981,23-03-2020,14:00,17.9,R,ugm-3 (FIDAS),10.142,R,ugm-3 (Ref.eq)
1982,23-03-2020,15:00,21.7,R,ugm-3 (FIDAS),11.981,R,ugm-3 (Ref.eq)
1983,23-03-2020,16:00,25.8,R,ugm-3 (FIDAS),13.75,R,ugm-3 (Ref.eq)
1984,23-03-2020,17:00,22.7,R,ugm-3 (FIDAS),12.382,R,ugm-3 (Ref.eq)
1985,23-03-2020,18:00,16.675,R,ugm-3 (FIDAS),10.991,R,ugm-3 (Ref.eq)
1986,23-03-2020,19:00,17.025,R,ugm-3 (FIDAS),12.5,R,ugm-3 (Ref.eq)
1987,23-03-2020,20:00,27.85,R,ugm-3 (FIDAS),18.184,R,ugm-3 (Ref.eq)
1988,23-03-2020,21:00,30.175,R,ugm-3 (FIDAS),21.627,R,ugm-3 (Ref.eq)
1989,23-03-2020,22:00,35.475,R,ugm-3 (FIDAS),25.59,R,ugm-3 (Ref.eq)
1990,23-03-2020,23:00,36.725,R,ugm-3 (FIDAS),26.274,R,ugm-3 (Ref.eq)
1991,23-03-2020,24:00,34.725,R,ugm-3 (FIDAS),26.84,R,ugm-3 (Ref.eq)
1992,24-03-2020,01:00,29.925,R,ugm-3 (FIDAS),23.113,R,ugm-3 (Ref.eq)
1993,24-03-2020,02:00,24.5,R,ugm-3 (FIDAS),18.703,R,ugm-3 (Ref.eq)
1994,24-03-2020,03:00,18.925,R,ugm-3 (FIDAS),13.821,R,ugm-3 (Ref.eq)
1995,24-03-2020,04:00,17.225,R,ugm-3 (FIDAS),12.099,R,ugm-3 (Ref.eq)
1996,24-03-2020,05:00,16.9,R,ugm-3 (FIDAS),11.745,R,ugm-3 (Ref.eq)
1997,24-03-2020,06:00,16.825,R,ugm-3 (FIDAS),11.439,R,ugm-3 (Ref.eq)
1998,24-03-2020,07:00,16.675,R,ugm-3 (FIDAS),11.415,R,ugm-3 (Ref.eq)
1999,24-03-2020,08:00,16.9,R,ugm-3 (FIDAS),11.297,R,ugm-3 (Ref.eq)
