,Unnamed: 0,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Ozone,status.4,unit.4,PM<sub>2.5</sub> particulate matter (Hourly measured),status.5,unit.5
129,129,06-01-2020,10:00,7.39,R,ugm-3 (FIDAS),2.80683,R,ugm-3,27.05125,R,ugm-3,31.355,R,ugm-3,49.69293,R,ugm-3,4.912,R,ugm-3 (Ref.eq)
130,130,06-01-2020,11:00,7.352,R,ugm-3 (FIDAS),3.31717,R,ugm-3,23.06423,R,ugm-3,28.15048,R,ugm-3,53.38498,R,ugm-3,5.084,R,ugm-3 (Ref.eq)
131,131,06-01-2020,12:00,8.717,R,ugm-3 (FIDAS),4.21025,R,ugm-3,21.74415,R,ugm-3,28.19978,R,ugm-3,51.83831,R,ugm-3,6.168,R,ugm-3 (Ref.eq)
132,132,06-01-2020,13:00,8.892,R,ugm-3 (FIDAS),4.14646,R,ugm-3,28.251,R,ugm-3,34.60882,R,ugm-3,47.69723,R,ugm-3,6.708,R,ugm-3 (Ref.eq)
133,133,06-01-2020,14:00,10.063,R,ugm-3 (FIDAS),4.43352,R,ugm-3,31.45907,R,ugm-3,38.25704,R,ugm-3,42.05938,R,ugm-3,6.838,R,ugm-3 (Ref.eq)
134,134,06-01-2020,15:00,11.128,R,ugm-3 (FIDAS),4.49731,R,ugm-3,40.33392,R,ugm-3,47.22969,R,ugm-3,33.47787,R,ugm-3,7.546,R,ugm-3 (Ref.eq)
135,135,06-01-2020,16:00,11.082,R,ugm-3 (FIDAS),6.92139,R,ugm-3,42.58238,R,ugm-3,53.19503,R,ugm-3,31.53206,R,ugm-3,7.601,R,ugm-3 (Ref.eq)
136,136,06-01-2020,17:00,10.46,R,ugm-3 (FIDAS),9.1222,R,ugm-3,51.13852,R,ugm-3,65.12571,R,ugm-3,24.49722,R,ugm-3,7.441,R,ugm-3 (Ref.eq)
137,137,06-01-2020,18:00,7.317,R,ugm-3 (FIDAS),8.61187,R,ugm-3,48.2728,R,ugm-3,61.47748,R,ugm-3,23.79872,R,ugm-3,5.973,R,ugm-3 (Ref.eq)
138,138,06-01-2020,19:00,6.671,R,ugm-3 (FIDAS),13.26866,R,ugm-3,57.45089,R,ugm-3,77.79589,R,ugm-3,13.87012,R,ugm-3,5.201,R,ugm-3 (Ref.eq)
139,139,06-01-2020,20:00,7.345,R,ugm-3 (FIDAS),5.93262,R,ugm-3,45.38028,R,ugm-3,54.47684,R,ugm-3,25.54496,R,ugm-3,4.8,R,ugm-3 (Ref.eq)
140,140,06-01-2020,21:00,13.325,R,ugm-3 (FIDAS),0.82929,R,ugm-3,17.75836,R,ugm-3,19.02992,R,ugm-3,45.9011,R,ugm-3,7.939,R,ugm-3 (Ref.eq)
141,141,06-01-2020,22:00,20.31,R,ugm-3 (FIDAS),0.66981,R,ugm-3,11.93895,R,ugm-3,12.96598,R,ugm-3,52.48691,R,ugm-3,11.903,R,ugm-3 (Ref.eq)
142,142,06-01-2020,23:00,25.853,R,ugm-3 (FIDAS),0.82929,R,ugm-3,19.92757,R,ugm-3,21.19913,R,ugm-3,38.91615,R,ugm-3,13.078,R,ugm-3 (Ref.eq)
143,143,06-01-2020,24:00,24.308,R,ugm-3 (FIDAS),1.62669,R,ugm-3,33.1992,R,ugm-3,35.69342,R,ugm-3,28.38883,R,ugm-3,12.873,R,ugm-3 (Ref.eq)
144,144,07-01-2020,01:00,20.973,R,ugm-3 (FIDAS),0.59502,R,ugm-3,15.5116,R,ugm-3,16.42395,R,ugm-3,41.17794,R,ugm-3,11.92,R,ugm-3 (Ref.eq)
145,145,07-01-2020,02:00,20.825,R,ugm-3 (FIDAS),0.68002,R,ugm-3,14.65861,R,ugm-3,15.70129,R,ugm-3,38.71658,R,ugm-3,11.908,R,ugm-3 (Ref.eq)
146,146,07-01-2020,03:00,18.693,R,ugm-3 (FIDAS),0.82878,R,ugm-3,13.75714,R,ugm-3,15.02791,R,ugm-3,36.42153,R,ugm-3,11.295,R,ugm-3 (Ref.eq)
147,147,07-01-2020,04:00,18.463,R,ugm-3 (FIDAS),2.9326,R,ugm-3,19.05535,R,ugm-3,23.55194,R,ugm-3,33.42798,R,ugm-3,10.951,R,ugm-3 (Ref.eq)
148,148,07-01-2020,05:00,19.52,R,ugm-3 (FIDAS),2.70947,R,ugm-3,25.45792,R,ugm-3,29.61238,R,ugm-3,22.40173,R,ugm-3,10.767,R,ugm-3 (Ref.eq)
149,149,07-01-2020,06:00,17.05,R,ugm-3 (FIDAS),1.65756,R,ugm-3,27.02155,R,ugm-3,29.56311,R,ugm-3,27.84002,R,ugm-3,10.153,R,ugm-3 (Ref.eq)
150,150,07-01-2020,07:00,17.423,R,ugm-3 (FIDAS),3.12386,R,ugm-3,36.49996,R,ugm-3,41.28981,R,ugm-3,22.90066,R,ugm-3,10.429,R,ugm-3 (Ref.eq)
151,151,07-01-2020,08:00,18.545,R,ugm-3 (FIDAS),7.93715,R,ugm-3,52.32672,R,ugm-3,64.49685,R,ugm-3,12.77248,R,ugm-3,11.158,R,ugm-3 (Ref.eq)
152,152,07-01-2020,09:00,19.978,R,ugm-3 (FIDAS),12.9417,R,ugm-3,57.95658,R,ugm-3,77.80024,R,ugm-3,9.28001,R,ugm-3,12.094,R,ugm-3 (Ref.eq)
153,153,07-01-2020,10:00,19.478,R,ugm-3 (FIDAS),16.09743,R,ugm-3,57.01033,R,ugm-3,81.69272,R,ugm-3,12.42323,R,ugm-3,11.738,R,ugm-3 (Ref.eq)
154,154,07-01-2020,11:00,18.378,R,ugm-3 (FIDAS),13.19671,R,ugm-3,43.5231,R,ugm-3,63.75777,R,ugm-3,26.44303,R,ugm-3,11.354,R,ugm-3 (Ref.eq)
155,155,07-01-2020,12:00,16.913,R,ugm-3 (FIDAS),5.83333,R,ugm-3,26.0387,R,ugm-3,34.98301,R,ugm-3,44.15486,R,ugm-3,11.21,R,ugm-3 (Ref.eq)
156,156,07-01-2020,13:00,17.498,R,ugm-3 (FIDAS),6.02458,R,ugm-3,28.30758,R,ugm-3,37.54515,R,ugm-3,43.80562,R,ugm-3,11.906,R,ugm-3 (Ref.eq)
157,157,07-01-2020,14:00,16.01,R,ugm-3 (FIDAS),3.82513,R,ugm-3,30.94095,R,ugm-3,36.80607,R,ugm-3,39.31529,R,ugm-3,10.941,R,ugm-3 (Ref.eq)
158,158,07-01-2020,15:00,14.183,R,ugm-3 (FIDAS),6.98087,R,ugm-3,43.24882,R,ugm-3,53.95267,R,ugm-3,27.44088,R,ugm-3,10.038,R,ugm-3 (Ref.eq)
159,159,07-01-2020,16:00,6.203,R,ugm-3 (FIDAS),10.35974,R,ugm-3,44.52258,R,ugm-3,60.40728,R,ugm-3,24.79657,R,ugm-3,4.155,R,ugm-3 (Ref.eq)
160,160,07-01-2020,17:00,3.252,R,ugm-3 (FIDAS),8.5428,R,ugm-3,41.1988,R,ugm-3,54.29757,R,ugm-3,28.6383,R,ugm-3,2.141,R,ugm-3 (Ref.eq)
161,161,07-01-2020,18:00,2.651,R,ugm-3 (FIDAS),7.68214,R,ugm-3,38.97088,R,ugm-3,50.75,R,ugm-3,28.73808,R,ugm-3,2.159,R,ugm-3 (Ref.eq)
162,162,07-01-2020,19:00,3.107,R,ugm-3 (FIDAS),6.08834,R,ugm-3,39.54235,R,ugm-3,48.87767,R,ugm-3,26.79227,R,ugm-3,2.638,R,ugm-3 (Ref.eq)
163,163,07-01-2020,20:00,2.267,R,ugm-3 (FIDAS),5.89708,R,ugm-3,39.29362,R,ugm-3,48.33568,R,ugm-3,31.9312,R,ugm-3,1.567,R,ugm-3 (Ref.eq)
164,164,07-01-2020,21:00,2.348,R,ugm-3 (FIDAS),6.18396,R,ugm-3,34.96126,R,ugm-3,44.44321,R,ugm-3,35.77292,R,ugm-3,1.826,R,ugm-3 (Ref.eq)
165,165,07-01-2020,22:00,2.106,R,ugm-3 (FIDAS),7.04462,R,ugm-3,35.56321,R,ugm-3,46.36481,R,ugm-3,34.07658,R,ugm-3,1.596,R,ugm-3 (Ref.eq)
166,166,07-01-2020,23:00,1.601,R,ugm-3 (FIDAS),9.02094,R,ugm-3,38.79042,R,ugm-3,52.62233,R,ugm-3,30.88346,R,ugm-3,1.289,R,ugm-3 (Ref.eq)
167,167,07-01-2020,24:00,1.642,R,ugm-3 (FIDAS),2.42258,R,ugm-3,18.35921,R,ugm-3,22.07379,R,ugm-3,45.70153,R,ugm-3,1.174,R,ugm-3 (Ref.eq)
168,168,08-01-2020,01:00,1.319,R,ugm-3 (FIDAS),0.6796,R,ugm-3,7.82177,R,ugm-3,8.86381,R,ugm-3,55.54698,R,ugm-3,0.913,R,ugm-3 (Ref.eq)
169,169,08-01-2020,02:00,1.125,R,ugm-3 (FIDAS),0.72208,R,ugm-3,7.42835,R,ugm-3,8.53552,R,ugm-3,55.54698,R,ugm-3,0.755,R,ugm-3 (Ref.eq)
170,170,08-01-2020,03:00,1.561,R,ugm-3 (FIDAS),0.44599,R,ugm-3,4.92991,R,ugm-3,5.61375,R,ugm-3,58.02498,R,ugm-3,1.002,R,ugm-3 (Ref.eq)
171,171,08-01-2020,04:00,1.815,R,ugm-3 (FIDAS),0.5097,R,ugm-3,3.15794,R,ugm-3,3.93947,R,ugm-3,58.47401,R,ugm-3,1.16,R,ugm-3 (Ref.eq)
172,172,08-01-2020,05:00,1.662,R,ugm-3 (FIDAS),0.63713,R,ugm-3,4.43986,R,ugm-3,5.41677,R,ugm-3,56.27874,R,ugm-3,0.966,R,ugm-3 (Ref.eq)
173,173,08-01-2020,06:00,2.187,R,ugm-3 (FIDAS),0.25485,R,ugm-3,9.80261,R,ugm-3,10.19338,R,ugm-3,50.89035,R,ugm-3,1.482,R,ugm-3 (Ref.eq)
174,174,08-01-2020,07:00,7.87,R,ugm-3 (FIDAS),0.57342,R,ugm-3,12.81044,R,ugm-3,13.68966,R,ugm-3,47.04863,R,ugm-3,4.563,R,ugm-3 (Ref.eq)
175,175,08-01-2020,08:00,12.833,R,ugm-3 (FIDAS),0.86012,R,ugm-3,17.68911,R,ugm-3,19.00795,R,ugm-3,45.60175,R,ugm-3,7.484,R,ugm-3 (Ref.eq)
176,176,08-01-2020,09:00,18.25,R,ugm-3 (FIDAS),0.70084,R,ugm-3,18.62275,R,ugm-3,19.69735,R,ugm-3,47.39788,R,ugm-3,10.568,R,ugm-3 (Ref.eq)
177,177,08-01-2020,10:00,20.248,R,ugm-3 (FIDAS),1.27426,R,ugm-3,15.87227,R,ugm-3,17.82611,R,ugm-3,47.29809,R,ugm-3,11.651,R,ugm-3 (Ref.eq)
178,178,08-01-2020,11:00,22.333,R,ugm-3 (FIDAS),0.89198,R,ugm-3,13.45458,R,ugm-3,14.82226,R,ugm-3,49.14411,R,ugm-3,13.201,R,ugm-3 (Ref.eq)
179,179,08-01-2020,12:00,24.14,R,ugm-3 (FIDAS),1.46539,R,ugm-3,11.98443,R,ugm-3,14.23134,R,ugm-3,49.19401,R,ugm-3,14.175,R,ugm-3 (Ref.eq)
180,180,08-01-2020,13:00,24.763,R,ugm-3 (FIDAS),1.36983,R,ugm-3,10.40745,R,ugm-3,12.50782,R,ugm-3,49.2439,R,ugm-3,14.818,R,ugm-3 (Ref.eq)
181,181,08-01-2020,14:00,26.18,R,ugm-3 (FIDAS),1.56096,R,ugm-3,13.75839,R,ugm-3,16.15183,R,ugm-3,45.45207,R,ugm-3,15.484,R,ugm-3 (Ref.eq)
182,182,08-01-2020,15:00,27.908,R,ugm-3 (FIDAS),1.49725,R,ugm-3,15.33338,R,ugm-3,17.62913,R,ugm-3,42.90755,R,ugm-3,15.708,R,ugm-3 (Ref.eq)
183,183,08-01-2020,16:00,28.31,R,ugm-3 (FIDAS),2.77151,R,ugm-3,30.91019,R,ugm-3,35.15978,R,ugm-3,26.29335,R,ugm-3,15.783,R,ugm-3 (Ref.eq)
184,184,08-01-2020,17:00,27.445,R,ugm-3 (FIDAS),7.16769,R,ugm-3,51.25333,R,ugm-3,62.24364,R,ugm-3,8.78108,R,ugm-3,15.816,R,ugm-3 (Ref.eq)
185,185,08-01-2020,18:00,27.138,R,ugm-3 (FIDAS),15.64149,R,ugm-3,61.40475,R,ugm-3,85.38803,R,ugm-3,3.74194,R,ugm-3,16.205,R,ugm-3 (Ref.eq)
186,186,08-01-2020,19:00,27.915,R,ugm-3 (FIDAS),34.37305,R,ugm-3,65.52876,R,ugm-3,118.23336,R,ugm-3,2.59441,R,ugm-3,18.135,R,ugm-3 (Ref.eq)
187,187,08-01-2020,20:00,26.44,R,ugm-3 (FIDAS),44.91751,R,ugm-3,70.73243,R,ugm-3,139.60499,R,ugm-3,1.94581,R,ugm-3,17.073,R,ugm-3 (Ref.eq)
188,188,08-01-2020,21:00,26.36,R,ugm-3 (FIDAS),33.8952,R,ugm-3,59.21964,R,ugm-3,111.19156,R,ugm-3,2.14538,R,ugm-3,17.649,R,ugm-3 (Ref.eq)
189,189,08-01-2020,22:00,22.33,R,ugm-3 (FIDAS),20.03767,R,ugm-3,48.11466,R,ugm-3,78.83866,R,ugm-3,5.88732,R,ugm-3,16.828,R,ugm-3 (Ref.eq)
190,190,08-01-2020,23:00,14.33,R,ugm-3 (FIDAS),17.29802,R,ugm-3,44.97813,R,ugm-3,71.50139,R,ugm-3,15.91571,R,ugm-3,11.25,R,ugm-3 (Ref.eq)
191,191,08-01-2020,24:00,6.34,R,ugm-3 (FIDAS),8.53751,R,ugm-3,32.31173,R,ugm-3,45.4024,R,ugm-3,27.2912,R,ugm-3,5.28,R,ugm-3 (Ref.eq)
192,192,09-01-2020,01:00,1.42,R,ugm-3 (FIDAS),8.87182,R,ugm-3,27.14669,R,ugm-3,40.74996,R,ugm-3,30.46769,R,ugm-3,1.029,R,ugm-3 (Ref.eq)
193,193,09-01-2020,02:00,0.989,R,ugm-3 (FIDAS),0.67918,R,ugm-3,2.96141,R,ugm-3,4.00281,R,ugm-3,56.14569,R,ugm-3,0.654,R,ugm-3 (Ref.eq)
194,194,09-01-2020,03:00,1.464,R,ugm-3 (FIDAS),0.28653,R,ugm-3,2.46434,R,ugm-3,2.90368,R,ugm-3,56.47831,R,ugm-3,0.674,R,ugm-3 (Ref.eq)
195,195,09-01-2020,04:00,2.183,R,ugm-3 (FIDAS),0.31837,R,ugm-3,2.85846,R,ugm-3,3.34662,R,ugm-3,56.22885,R,ugm-3,1.053,R,ugm-3 (Ref.eq)
196,196,09-01-2020,05:00,2.61,R,ugm-3 (FIDAS),0.47755,R,ugm-3,4.87827,R,ugm-3,5.6105,R,ugm-3,55.33078,R,ugm-3,1.298,R,ugm-3 (Ref.eq)
197,197,09-01-2020,06:00,1.495,R,ugm-3 (FIDAS),0.66857,R,ugm-3,8.27649,R,ugm-3,9.30162,R,ugm-3,51.93809,R,ugm-3,0.818,R,ugm-3 (Ref.eq)
198,198,09-01-2020,07:00,1.852,R,ugm-3 (FIDAS),1.01877,R,ugm-3,13.25159,R,ugm-3,14.81369,R,ugm-3,49.09422,R,ugm-3,0.882,R,ugm-3 (Ref.eq)
199,199,09-01-2020,08:00,2.619,R,ugm-3 (FIDAS),1.46449,R,ugm-3,18.9169,R,ugm-3,21.16242,R,ugm-3,48.99444,R,ugm-3,1.367,R,ugm-3 (Ref.eq)
200,200,09-01-2020,09:00,6.214,R,ugm-3 (FIDAS),1.44326,R,ugm-3,18.71977,R,ugm-3,20.93275,R,ugm-3,48.74497,R,ugm-3,3.781,R,ugm-3 (Ref.eq)
201,201,09-01-2020,10:00,8.074,R,ugm-3 (FIDAS),3.01387,R,ugm-3,26.02328,R,ugm-3,30.64449,R,ugm-3,42.20906,R,ugm-3,4.608,R,ugm-3 (Ref.eq)
202,202,09-01-2020,11:00,10.945,R,ugm-3 (FIDAS),5.12571,R,ugm-3,29.39639,R,ugm-3,37.2557,R,ugm-3,45.05293,R,ugm-3,5.952,R,ugm-3 (Ref.eq)
203,203,09-01-2020,12:00,12.638,R,ugm-3 (FIDAS),5.7306,R,ugm-3,24.92542,R,ugm-3,33.71222,R,ugm-3,49.14411,R,ugm-3,6.908,R,ugm-3 (Ref.eq)
204,204,09-01-2020,13:00,12.073,R,ugm-3 (FIDAS),6.78121,R,ugm-3,26.11976,R,ugm-3,36.51747,R,ugm-3,48.5454,R,ugm-3,6.713,R,ugm-3 (Ref.eq)
205,205,09-01-2020,14:00,12.298,R,ugm-3 (FIDAS),5.63509,R,ugm-3,28.91063,R,ugm-3,37.55099,R,ugm-3,44.50411,R,ugm-3,6.898,R,ugm-3 (Ref.eq)
206,206,09-01-2020,15:00,8.007,R,ugm-3 (FIDAS),3.40653,R,ugm-3,37.79058,R,ugm-3,43.01384,R,ugm-3,33.62755,R,ugm-3,4.469,R,ugm-3 (Ref.eq)
207,207,09-01-2020,16:00,5.06,R,ugm-3 (FIDAS),19.42037,R,ugm-3,61.07325,R,ugm-3,90.85074,R,ugm-3,10.32775,R,ugm-3,3.377,R,ugm-3 (Ref.eq)
208,208,09-01-2020,17:00,4.394,R,ugm-3 (FIDAS),13.53059,R,ugm-3,56.8161,R,ugm-3,77.56272,R,ugm-3,14.01979,R,ugm-3,2.526,R,ugm-3 (Ref.eq)
209,209,09-01-2020,18:00,6.85,R,ugm-3 (FIDAS),7.8955,R,ugm-3,45.4752,R,ugm-3,57.58146,R,ugm-3,31.43228,R,ugm-3,3.995,R,ugm-3 (Ref.eq)
210,210,09-01-2020,19:00,9.739,R,ugm-3 (FIDAS),4.45714,R,ugm-3,52.56823,R,ugm-3,59.40241,R,ugm-3,33.32819,R,ugm-3,5.203,R,ugm-3 (Ref.eq)
211,211,09-01-2020,20:00,15.293,R,ugm-3 (FIDAS),9.00978,R,ugm-3,66.89767,R,ugm-3,80.71247,R,ugm-3,23.34969,R,ugm-3,7.723,R,ugm-3 (Ref.eq)
212,212,09-01-2020,21:00,12.445,R,ugm-3 (FIDAS),5.18938,R,ugm-3,51.78998,R,ugm-3,59.74692,R,ugm-3,35.17421,R,ugm-3,7.102,R,ugm-3 (Ref.eq)
213,213,09-01-2020,22:00,3.065,R,ugm-3 (FIDAS),1.65551,R,ugm-3,20.88789,R,ugm-3,23.4263,R,ugm-3,40.71228,R,ugm-3,2.365,R,ugm-3 (Ref.eq)
214,214,09-01-2020,23:00,6.137,R,ugm-3 (FIDAS),1.11428,R,ugm-3,16.15647,R,ugm-3,17.86502,R,ugm-3,35.274,R,ugm-3,5.363,R,ugm-3 (Ref.eq)
215,215,09-01-2020,24:00,7.693,R,ugm-3 (FIDAS),2.19673,R,ugm-3,19.91038,R,ugm-3,23.27866,R,ugm-3,30.5841,R,ugm-3,6.789,R,ugm-3 (Ref.eq)
216,216,10-01-2020,01:00,10.315,R,ugm-3 (FIDAS),1.82762,R,ugm-3,16.11619,R,ugm-3,18.9185,R,ugm-3,32.19729,R,ugm-3,8.938,R,ugm-3 (Ref.eq)
217,217,10-01-2020,02:00,12.71,R,ugm-3 (FIDAS),0.97756,R,ugm-3,19.06182,R,ugm-3,20.56073,R,ugm-3,29.53636,R,ugm-3,11.202,R,ugm-3 (Ref.eq)
218,218,10-01-2020,03:00,12.26,R,ugm-3 (FIDAS),0.66942,R,ugm-3,13.75365,R,ugm-3,14.78008,R,ugm-3,40.6125,R,ugm-3,10.719,R,ugm-3 (Ref.eq)
219,219,10-01-2020,04:00,9.471,R,ugm-3 (FIDAS),0.47816,R,ugm-3,11.63284,R,ugm-3,12.366,R,ugm-3,47.14841,R,ugm-3,8.292,R,ugm-3 (Ref.eq)
220,220,10-01-2020,05:00,10.49,R,ugm-3 (FIDAS),0.60566,R,ugm-3,13.1124,R,ugm-3,14.04108,R,ugm-3,46.99874,R,ugm-3,9.309,R,ugm-3 (Ref.eq)
221,221,10-01-2020,06:00,13.308,R,ugm-3 (FIDAS),3.18771,R,ugm-3,19.59792,R,ugm-3,24.48567,R,ugm-3,34.97464,R,ugm-3,11.396,R,ugm-3 (Ref.eq)
222,222,10-01-2020,07:00,8.066,R,ugm-3 (FIDAS),4.30341,R,ugm-3,29.3664,R,ugm-3,35.96486,R,ugm-3,36.37163,R,ugm-3,6.445,R,ugm-3 (Ref.eq)
223,223,10-01-2020,08:00,3.563,R,ugm-3 (FIDAS),7.80988,R,ugm-3,40.83916,R,ugm-3,52.81415,R,ugm-3,31.48217,R,ugm-3,1.989,R,ugm-3 (Ref.eq)
224,224,10-01-2020,09:00,3.612,R,ugm-3 (FIDAS),8.82995,R,ugm-3,35.48153,R,ugm-3,49.0206,R,ugm-3,36.92045,R,ugm-3,1.956,R,ugm-3 (Ref.eq)
225,225,10-01-2020,10:00,4.099,R,ugm-3 (FIDAS),10.42381,R,ugm-3,33.48106,R,ugm-3,49.464,R,ugm-3,42.5583,R,ugm-3,1.766,R,ugm-3 (Ref.eq)
226,226,10-01-2020,11:00,4.47,R,ugm-3 (FIDAS),8.16053,R,ugm-3,21.48154,R,ugm-3,33.99418,R,ugm-3,49.79272,R,ugm-3,1.948,R,ugm-3 (Ref.eq)
227,227,10-01-2020,12:00,5.491,R,ugm-3 (FIDAS),7.20422,R,ugm-3,18.95725,R,ugm-3,30.00356,R,ugm-3,48.5953,R,ugm-3,3.379,R,ugm-3 (Ref.eq)
228,228,10-01-2020,13:00,8.437,R,ugm-3 (FIDAS),6.08852,R,ugm-3,18.50021,R,ugm-3,27.83582,R,ugm-3,47.2482,R,ugm-3,4.726,R,ugm-3 (Ref.eq)
229,229,10-01-2020,14:00,7.45,R,ugm-3 (FIDAS),5.57849,R,ugm-3,19.03592,R,ugm-3,27.58948,R,ugm-3,48.04648,R,ugm-3,4.113,R,ugm-3 (Ref.eq)
230,230,10-01-2020,15:00,7.882,R,ugm-3 (FIDAS),10.77445,R,ugm-3,30.57859,R,ugm-3,47.09919,R,ugm-3,39.36518,R,ugm-3,3.536,R,ugm-3 (Ref.eq)
231,231,10-01-2020,16:00,6.32,R,ugm-3 (FIDAS),1.33884,R,ugm-3,20.3636,R,ugm-3,22.41646,R,ugm-3,43.45637,R,ugm-3,2.983,R,ugm-3 (Ref.eq)
232,232,10-01-2020,17:00,6.217,R,ugm-3 (FIDAS),7.6505,R,ugm-3,56.6519,R,ugm-3,68.3825,R,ugm-3,13.87012,R,ugm-3,3.3,R,ugm-3 (Ref.eq)
233,233,10-01-2020,18:00,7.461,R,ugm-3 (FIDAS),23.07901,R,ugm-3,74.92135,R,ugm-3,110.30866,R,ugm-3,5.73764,R,ugm-3,4.765,R,ugm-3 (Ref.eq)
234,234,10-01-2020,19:00,7.361,R,ugm-3 (FIDAS),20.27382,R,ugm-3,77.10409,R,ugm-3,108.19018,R,ugm-3,5.53807,R,ugm-3,5.367,R,ugm-3 (Ref.eq)
235,235,10-01-2020,20:00,10.777,R,ugm-3 (FIDAS),33.82158,R,ugm-3,80.71828,R,ugm-3,132.57731,R,ugm-3,4.44043,R,ugm-3,7.927,R,ugm-3 (Ref.eq)
236,236,10-01-2020,21:00,12.055,R,ugm-3 (FIDAS),34.0766,R,ugm-3,75.9425,R,ugm-3,128.19256,R,ugm-3,5.13893,R,ugm-3,9.033,R,ugm-3 (Ref.eq)
237,237,10-01-2020,22:00,12.205,R,ugm-3 (FIDAS),33.21592,R,ugm-3,67.65515,R,ugm-3,118.58551,R,ugm-3,5.9871,R,ugm-3,9.626,R,ugm-3 (Ref.eq)
238,238,10-01-2020,23:00,9.838,R,ugm-3 (FIDAS),20.56072,R,ugm-3,55.13454,R,ugm-3,86.66053,R,ugm-3,15.56646,R,ugm-3,7.731,R,ugm-3 (Ref.eq)
239,239,10-01-2020,24:00,7.89,R,ugm-3 (FIDAS),1.14758,R,ugm-3,21.00173,R,ugm-3,22.76132,R,ugm-3,42.30884,R,ugm-3,5.515,R,ugm-3 (Ref.eq)
240,240,11-01-2020,01:00,7.791,R,ugm-3 (FIDAS),0.38301,R,ugm-3,13.28779,R,ugm-3,13.87506,R,ugm-3,48.96117,R,ugm-3,5.146,R,ugm-3 (Ref.eq)
241,241,11-01-2020,02:00,8.161,R,ugm-3 (FIDAS),0.63835,R,ugm-3,13.29083,R,ugm-3,14.26961,R,ugm-3,49.62641,R,ugm-3,5.08,R,ugm-3 (Ref.eq)
242,242,11-01-2020,03:00,7.798,R,ugm-3 (FIDAS),0.35109,R,ugm-3,10.06524,R,ugm-3,10.60357,R,ugm-3,55.68003,R,ugm-3,4.567,R,ugm-3 (Ref.eq)
243,243,11-01-2020,04:00,9.485,R,ugm-3 (FIDAS),0.47876,R,ugm-3,7.45285,R,ugm-3,8.18694,R,ugm-3,61.96649,R,ugm-3,4.867,R,ugm-3 (Ref.eq)
244,244,11-01-2020,05:00,10.731,R,ugm-3 (FIDAS),0.47876,R,ugm-3,9.27765,R,ugm-3,10.01175,R,ugm-3,62.86455,R,ugm-3,5.483,R,ugm-3 (Ref.eq)
245,245,11-01-2020,06:00,11.148,R,ugm-3 (FIDAS),0.70219,R,ugm-3,14.01493,R,ugm-3,15.0916,R,ugm-3,60.36993,R,ugm-3,5.915,R,ugm-3 (Ref.eq)
246,246,11-01-2020,07:00,11.51,R,ugm-3 (FIDAS),0.70219,R,ugm-3,20.72231,R,ugm-3,21.79897,R,ugm-3,55.53035,R,ugm-3,6.039,R,ugm-3 (Ref.eq)
247,247,11-01-2020,08:00,10.45,R,ugm-3 (FIDAS),0.86177,R,ugm-3,25.31087,R,ugm-3,26.63223,R,ugm-3,52.88605,R,ugm-3,5.661,R,ugm-3 (Ref.eq)
248,248,11-01-2020,09:00,9.738,R,ugm-3 (FIDAS),1.2767,R,ugm-3,25.90762,R,ugm-3,27.8652,R,ugm-3,52.13766,R,ugm-3,5.41,R,ugm-3 (Ref.eq)
249,249,11-01-2020,10:00,7.762,R,ugm-3 (FIDAS),1.91505,R,ugm-3,27.54274,R,ugm-3,30.47911,R,ugm-3,51.2396,R,ugm-3,4.746,R,ugm-3 (Ref.eq)
250,250,11-01-2020,11:00,6.295,R,ugm-3 (FIDAS),2.96833,R,ugm-3,27.9005,R,ugm-3,32.45186,R,ugm-3,50.09207,R,ugm-3,3.95,R,ugm-3 (Ref.eq)
251,251,11-01-2020,12:00,4.322,R,ugm-3 (FIDAS),4.0216,R,ugm-3,29.04735,R,ugm-3,35.21373,R,ugm-3,48.09637,R,ugm-3,3.026,R,ugm-3 (Ref.eq)
252,252,11-01-2020,13:00,3.693,R,ugm-3 (FIDAS),4.05352,R,ugm-3,19.52918,R,ugm-3,25.74449,R,ugm-3,55.82971,R,ugm-3,2.504,R,ugm-3 (Ref.eq)
253,253,11-01-2020,14:00,7.789,R,ugm-3 (FIDAS),2.45765,R,ugm-3,24.24482,R,ugm-3,28.01316,R,ugm-3,52.5867,R,ugm-3,5.752,R,ugm-3 (Ref.eq)
254,254,11-01-2020,15:00,13.281,R,ugm-3 (FIDAS),2.17039,R,ugm-3,26.90463,R,ugm-3,30.23251,R,ugm-3,50.14196,R,ugm-3,9.356,R,ugm-3 (Ref.eq)
255,255,11-01-2020,16:00,12.885,R,ugm-3 (FIDAS),3.8301,R,ugm-3,28.35461,R,ugm-3,34.22735,R,ugm-3,48.64519,R,ugm-3,8.501,R,ugm-3 (Ref.eq)
256,256,11-01-2020,17:00,10.998,R,ugm-3 (FIDAS),3.95777,R,ugm-3,30.77276,R,ugm-3,36.84125,R,ugm-3,49.49336,R,ugm-3,6.779,R,ugm-3 (Ref.eq)
257,257,11-01-2020,18:00,11.808,R,ugm-3 (FIDAS),2.26614,R,ugm-3,22.5657,R,ugm-3,26.0404,R,ugm-3,56.32863,R,ugm-3,7.1,R,ugm-3 (Ref.eq)
