,Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status.1,unit.1,Nitrogen oxides as nitrogen dioxide,status.2,unit.2
1935,22-03-2019,16:00,28.32733,R,ugm-3,47.35875,R,ugm-3,90.79339,R,ugm-3
1936,22-03-2019,17:00,34.25328,R,ugm-3,53.15076,R,ugm-3,105.67172,R,ugm-3
1937,22-03-2019,18:00,33.92768,R,ugm-3,56.49365,R,ugm-3,108.51536,R,ugm-3
1938,22-03-2019,19:00,10.25645,R,ugm-3,42.97454,R,ugm-3,58.70087,R,ugm-3
1939,22-03-2019,20:00,10.25645,R,ugm-3,37.38881,R,ugm-3,53.11515,R,ugm-3
1940,22-03-2019,21:00,24.25731,R,ugm-3,57.35703,R,ugm-3,94.55106,R,ugm-3
1941,22-03-2019,22:00,26.27604,R,ugm-3,66.09326,R,ugm-3,106.38263,R,ugm-3
1942,22-03-2019,23:00,21.8153,R,ugm-3,63.48802,R,ugm-3,96.93768,R,ugm-3
1943,22-03-2019,24:00,17.12664,R,ugm-3,66.71642,R,ugm-3,92.9769,R,ugm-3
1944,23-03-2019,01:00,26.78066,R,ugm-3,66.03952,R,ugm-3,107.10262,R,ugm-3
1945,23-03-2019,02:00,18.40356,R,ugm-3,52.07471,R,ugm-3,80.29312,R,ugm-3
1946,23-03-2019,03:00,6.64091,R,ugm-3,33.02743,R,ugm-3,43.21002,R,ugm-3
1947,23-03-2019,04:00,5.56664,R,ugm-3,29.80016,R,ugm-3,38.33556,R,ugm-3
1948,23-03-2019,05:00,5.6643,R,ugm-3,25.13139,R,ugm-3,33.81654,R,ugm-3
1949,23-03-2019,06:00,5.95729,R,ugm-3,24.12363,R,ugm-3,33.258,R,ugm-3
1950,23-03-2019,07:00,8.3988,R,ugm-3,33.07392,R,ugm-3,45.9519,R,ugm-3
1951,23-03-2019,08:00,6.67346,R,ugm-3,28.71237,R,ugm-3,38.94487,R,ugm-3
1952,23-03-2019,09:00,9.99392,R,ugm-3,30.17113,R,ugm-3,45.49492,R,ugm-3
1953,23-03-2019,10:00,7.0641,R,ugm-3,25.06686,R,ugm-3,35.89834,R,ugm-3
1954,23-03-2019,11:00,10.31945,R,ugm-3,26.62545,R,ugm-3,42.44838,R,ugm-3
1955,23-03-2019,12:00,9.70093,R,ugm-3,24.22264,R,ugm-3,39.0972,R,ugm-3
1956,23-03-2019,13:00,6.18516,R,ugm-3,18.74744,R,ugm-3,28.23122,R,ugm-3
1957,23-03-2019,14:00,7.58496,R,ugm-3,19.29222,R,ugm-3,30.92233,R,ugm-3
1958,23-03-2019,15:00,7.51985,R,ugm-3,21.67695,R,ugm-3,33.20723,R,ugm-3
1959,23-03-2019,16:00,7.94305,R,ugm-3,23.31296,R,ugm-3,35.49213,R,ugm-3
1960,23-03-2019,17:00,15.85354,R,ugm-3,38.80562,R,ugm-3,63.11404,R,ugm-3
1961,23-03-2019,18:00,30.47005,R,ugm-3,50.36282,R,ugm-3,97.08291,R,ugm-3
1962,23-03-2019,19:00,29.98175,R,ugm-3,57.96624,R,ugm-3,103.93761,R,ugm-3
1963,23-03-2019,20:00,25.65214,R,ugm-3,61.50757,R,ugm-3,100.8403,R,ugm-3
1964,23-03-2019,21:00,14.64906,R,ugm-3,61.87665,R,ugm-3,84.33824,R,ugm-3
1965,23-03-2019,22:00,7.68262,R,ugm-3,52.80668,R,ugm-3,64.58654,R,ugm-3
1966,23-03-2019,23:00,7.71517,R,ugm-3,53.72151,R,ugm-3,65.55127,R,ugm-3
1967,23-03-2019,24:00,11.10073,R,ugm-3,53.15096,R,ugm-3,70.17185,R,ugm-3
1968,24-03-2019,01:00,13.62626,R,ugm-3,60.13858,R,ugm-3,81.03189,R,ugm-3
1969,24-03-2019,02:00,6.59615,R,ugm-3,63.20061,R,ugm-3,73.31456,R,ugm-3
1970,24-03-2019,03:00,8.03906,R,ugm-3,63.62832,R,ugm-3,75.9547,R,ugm-3
1971,24-03-2019,04:00,13.73475,R,ugm-3,61.39385,R,ugm-3,82.4535,R,ugm-3
1972,24-03-2019,05:00,16.82669,R,ugm-3,60.56236,R,ugm-3,86.36293,R,ugm-3
1973,24-03-2019,06:00,14.64606,R,ugm-3,49.58829,R,ugm-3,72.04527,R,ugm-3
1974,24-03-2019,07:00,12.59561,R,ugm-3,44.45646,R,ugm-3,63.76945,R,ugm-3
1975,24-03-2019,08:00,25.71197,R,ugm-3,48.25853,R,ugm-3,87.683,R,ugm-3
1976,24-03-2019,09:00,30.75672,R,ugm-3,50.3731,R,ugm-3,97.53274,R,ugm-3
1977,24-03-2019,10:00,12.33523,R,ugm-3,27.23786,R,ugm-3,46.15162,R,ugm-3
1978,24-03-2019,11:00,9.73149,R,ugm-3,21.12661,R,ugm-3,36.04802,R,ugm-3
1979,24-03-2019,12:00,7.97396,R,ugm-3,17.67805,R,ugm-3,29.90463,R,ugm-3
1980,24-03-2019,13:00,8.6249,R,ugm-3,18.40621,R,ugm-3,31.63087,R,ugm-3
1981,24-03-2019,14:00,6.83483,R,ugm-3,15.56604,R,ugm-3,26.04596,R,ugm-3
1982,24-03-2019,15:00,2.40846,R,ugm-3,9.91393,R,ugm-3,13.60686,R,ugm-3
1983,24-03-2019,16:00,2.31082,R,ugm-3,8.23586,R,ugm-3,11.77907,R,ugm-3
1984,24-03-2019,17:00,1.13914,R,ugm-3,8.66158,R,ugm-3,10.40823,R,ugm-3
1985,24-03-2019,18:00,1.17169,R,ugm-3,11.35335,R,ugm-3,13.14991,R,ugm-3
1986,24-03-2019,19:00,4.71929,R,ugm-3,27.59336,R,ugm-3,34.82949,R,ugm-3
1987,24-03-2019,20:00,3.93816,R,ugm-3,35.036,R,ugm-3,41.07443,R,ugm-3
1988,24-03-2019,21:00,3.64524,R,ugm-3,26.34621,R,ugm-3,31.9355,R,ugm-3
1989,24-03-2019,22:00,3.0594,R,ugm-3,21.20264,R,ugm-3,25.89365,R,ugm-3
1990,24-03-2019,23:00,2.37592,R,ugm-3,15.19334,R,ugm-3,18.83636,R,ugm-3
1991,24-03-2019,24:00,3.22213,R,ugm-3,13.08348,R,ugm-3,18.02401,R,ugm-3
1992,25-03-2019,01:00,2.55982,R,ugm-3,13.33616,R,ugm-3,17.26117,R,ugm-3
1993,25-03-2019,02:00,1.86563,R,ugm-3,6.61612,R,ugm-3,9.47672,R,ugm-3
1994,25-03-2019,03:00,2.05003,R,ugm-3,6.45185,R,ugm-3,9.59518,R,ugm-3
1995,25-03-2019,04:00,1.52939,R,ugm-3,5.87941,R,ugm-3,8.22444,R,ugm-3
1996,25-03-2019,05:00,1.95241,R,ugm-3,6.8046,R,ugm-3,9.79825,R,ugm-3
1997,25-03-2019,06:00,3.48179,R,ugm-3,13.344,R,ugm-3,18.68268,R,ugm-3
1998,25-03-2019,07:00,9.17631,R,ugm-3,25.6813,R,ugm-3,39.75145,R,ugm-3
1999,25-03-2019,08:00,8.46043,R,ugm-3,25.25593,R,ugm-3,38.22841,R,ugm-3
2000,25-03-2019,09:00,8.42789,R,ugm-3,21.49821,R,ugm-3,34.4208,R,ugm-3
2001,25-03-2019,10:00,7.51677,R,ugm-3,19.23994,R,ugm-3,30.76549,R,ugm-3
2002,25-03-2019,11:00,7.90725,R,ugm-3,19.96119,R,ugm-3,32.08546,R,ugm-3
2003,25-03-2019,12:00,9.30647,R,ugm-3,21.67412,R,ugm-3,35.94384,R,ugm-3
2004,25-03-2019,13:00,10.15252,R,ugm-3,24.08294,R,ugm-3,39.64992,R,ugm-3
2005,25-03-2019,14:00,8.65567,R,ugm-3,23.63659,R,ugm-3,36.90844,R,ugm-3
2006,25-03-2019,15:00,9.50171,R,ugm-3,27.16232,R,ugm-3,41.73141,R,ugm-3
2007,25-03-2019,16:00,12.39778,R,ugm-3,29.62621,R,ugm-3,48.63588,R,ugm-3
2008,25-03-2019,17:00,10.2176,R,ugm-3,31.44607,R,ugm-3,47.11283,R,ugm-3
2009,25-03-2019,18:00,10.7057,R,ugm-3,37.29752,R,ugm-3,53.71269,R,ugm-3
2010,25-03-2019,19:00,12.88589,R,ugm-3,51.57115,R,ugm-3,71.32923,R,ugm-3
2011,25-03-2019,20:00,14.31765,R,ugm-3,63.69242,R,ugm-3,85.64585,R,ugm-3
2012,25-03-2019,21:00,12.72319,R,ugm-3,65.98493,R,ugm-3,85.49354,R,ugm-3
2013,25-03-2019,22:00,7.51677,R,ugm-3,56.09761,R,ugm-3,67.62316,R,ugm-3
2014,25-03-2019,23:00,30.84803,R,ugm-3,84.03752,R,ugm-3,131.33717,R,ugm-3
2015,25-03-2019,24:00,9.20885,R,ugm-3,77.41491,R,ugm-3,91.53495,R,ugm-3
2016,26-03-2019,01:00,29.23671,R,ugm-3,85.66939,R,ugm-3,130.49839,R,ugm-3
2017,26-03-2019,02:00,51.18594,R,ugm-3,77.46428,R,ugm-3,155.94829,R,ugm-3
2018,26-03-2019,03:00,62.98473,R,ugm-3,68.45988,R,ugm-3,165.03512,R,ugm-3
2019,26-03-2019,04:00,64.64393,R,ugm-3,64.79899,R,ugm-3,163.9183,R,ugm-3
2020,26-03-2019,05:00,56.21777,R,ugm-3,67.05839,R,ugm-3,153.25777,R,ugm-3
2021,26-03-2019,06:00,44.50574,R,ugm-3,68.67045,R,ugm-3,136.91163,R,ugm-3
2022,26-03-2019,07:00,23.13127,R,ugm-3,62.10175,R,ugm-3,97.56921,R,ugm-3
2023,26-03-2019,08:00,16.16912,R,ugm-3,54.34943,R,ugm-3,79.14173,R,ugm-3
2024,26-03-2019,09:00,21.37447,R,ugm-3,44.43895,R,ugm-3,77.21268,R,ugm-3
2025,26-03-2019,10:00,30.80916,R,ugm-3,42.61296,R,ugm-3,89.85302,R,ugm-3
2026,26-03-2019,11:00,24.20487,R,ugm-3,38.82994,R,ugm-3,75.94357,R,ugm-3
2027,26-03-2019,12:00,13.69658,R,ugm-3,29.96635,R,ugm-3,50.96748,R,ugm-3
2028,26-03-2019,13:00,9.85763,R,ugm-3,24.43066,R,ugm-3,39.54548,R,ugm-3
2029,26-03-2019,14:00,10.37817,R,ugm-3,25.20621,R,ugm-3,41.11918,R,ugm-3
2030,26-03-2019,15:00,8.9467,R,ugm-3,24.81212,R,ugm-3,38.53019,R,ugm-3
2031,26-03-2019,16:00,10.5083,R,ugm-3,29.01707,R,ugm-3,45.12957,R,ugm-3
2032,26-03-2019,17:00,12.10244,R,ugm-3,36.42105,R,ugm-3,54.97786,R,ugm-3
2033,26-03-2019,18:00,12.26511,R,ugm-3,44.64929,R,ugm-3,63.45552,R,ugm-3
2034,26-03-2019,19:00,6.27895,R,ugm-3,56.97532,R,ugm-3,66.60291,R,ugm-3
2035,26-03-2019,20:00,36.04705,R,ugm-3,88.64576,R,ugm-3,143.91712,R,ugm-3
2036,26-03-2019,21:00,97.86057,R,ugm-3,113.72113,R,ugm-3,263.77191,R,ugm-3
2037,26-03-2019,22:00,138.72256,R,ugm-3,112.69495,R,ugm-3,325.39991,R,ugm-3
2038,26-03-2019,23:00,163.2853,R,ugm-3,112.80133,R,ugm-3,363.16863,R,ugm-3
2039,26-03-2019,24:00,8.39363,R,ugm-3,50.12859,R,ugm-3,62.99864,R,ugm-3
2040,27-03-2019,01:00,4.98744,R,ugm-3,31.67532,R,ugm-3,39.32262,R,ugm-3
2041,27-03-2019,02:00,2.81899,R,ugm-3,21.73477,R,ugm-3,26.05716,R,ugm-3
2042,27-03-2019,03:00,1.75645,R,ugm-3,20.55522,R,ugm-3,23.2484,R,ugm-3
2043,27-03-2019,04:00,1.52876,R,ugm-3,22.83324,R,ugm-3,25.17731,R,ugm-3
2044,27-03-2019,05:00,1.95161,R,ugm-3,23.4539,R,ugm-3,26.44632,R,ugm-3
2045,27-03-2019,06:00,4.6188,R,ugm-3,43.9832,R,ugm-3,51.06526,R,ugm-3
2046,27-03-2019,07:00,18.54025,R,ugm-3,64.41333,R,ugm-3,92.84131,R,ugm-3
2047,27-03-2019,08:00,58.87342,R,ugm-3,84.44699,R,ugm-3,174.71831,R,ugm-3
2048,27-03-2019,09:00,53.01861,R,ugm-3,82.45994,R,ugm-3,163.754,R,ugm-3
2049,27-03-2019,10:00,55.39306,R,ugm-3,81.30643,R,ugm-3,166.24128,R,ugm-3
2050,27-03-2019,11:00,27.32247,R,ugm-3,58.91687,R,ugm-3,100.81074,R,ugm-3
2051,27-03-2019,12:00,11.48194,R,ugm-3,28.58683,R,ugm-3,46.19223,R,ugm-3
2052,27-03-2019,13:00,12.62038,R,ugm-3,33.69395,R,ugm-3,53.04493,R,ugm-3
2053,27-03-2019,14:00,19.0932,R,ugm-3,38.64197,R,ugm-3,67.91781,R,ugm-3
2054,27-03-2019,15:00,16.39348,R,ugm-3,35.11662,R,ugm-3,60.25295,R,ugm-3
2055,27-03-2019,16:00,14.47441,R,ugm-3,32.37397,R,ugm-3,54.56775,R,ugm-3
2056,27-03-2019,17:00,10.92899,R,ugm-3,31.51587,R,ugm-3,48.27342,R,ugm-3
2057,27-03-2019,18:00,13.56366,R,ugm-3,41.89214,R,ugm-3,62.68946,R,ugm-3
2058,27-03-2019,19:00,18.86552,R,ugm-3,60.36134,R,ugm-3,89.28806,R,ugm-3
2059,27-03-2019,20:00,47.48906,R,ugm-3,99.87234,R,ugm-3,172.68789,R,ugm-3
2060,27-03-2019,21:00,29.59935,R,ugm-3,100.45045,R,ugm-3,145.83548,R,ugm-3
2061,27-03-2019,22:00,15.3201,R,ugm-3,93.71595,R,ugm-3,117.20645,R,ugm-3
2062,27-03-2019,23:00,43.71596,R,ugm-3,97.07913,R,ugm-3,164.10933,R,ugm-3
2063,27-03-2019,24:00,67.36291,R,ugm-3,98.78998,R,ugm-3,202.07833,R,ugm-3
2064,28-03-2019,01:00,51.12156,R,ugm-3,95.27124,R,ugm-3,173.65653,R,ugm-3
2065,28-03-2019,02:00,49.12699,R,ugm-3,87.16299,R,ugm-3,162.49,R,ugm-3
2066,28-03-2019,03:00,35.38184,R,ugm-3,84.41665,R,ugm-3,138.66805,R,ugm-3
2067,28-03-2019,04:00,10.24382,R,ugm-3,74.94498,R,ugm-3,90.65196,R,ugm-3
2068,28-03-2019,05:00,5.59345,R,ugm-3,51.62127,R,ugm-3,60.19777,R,ugm-3
2069,28-03-2019,06:00,5.36581,R,ugm-3,36.23565,R,ugm-3,44.46311,R,ugm-3
2070,28-03-2019,07:00,8.97554,R,ugm-3,48.71953,R,ugm-3,62.48184,R,ugm-3
2071,28-03-2019,08:00,27.7071,R,ugm-3,62.27876,R,ugm-3,104.7624,R,ugm-3
2072,28-03-2019,09:00,39.73953,R,ugm-3,82.10006,R,ugm-3,143.03315,R,ugm-3
2073,28-03-2019,10:00,46.27607,R,ugm-3,86.34022,R,ugm-3,157.29587,R,ugm-3
2074,28-03-2019,11:00,22.11365,R,ugm-3,51.00929,R,ugm-3,84.91642,R,ugm-3
2075,28-03-2019,12:00,16.32508,R,ugm-3,43.99805,R,ugm-3,69.02949,R,ugm-3
2076,28-03-2019,13:00,34.04852,R,ugm-3,56.51444,R,ugm-3,108.72144,R,ugm-3
2077,28-03-2019,14:00,17.6584,R,ugm-3,36.8272,R,ugm-3,63.90303,R,ugm-3
2078,28-03-2019,15:00,17.6584,R,ugm-3,41.49684,R,ugm-3,68.57267,R,ugm-3
2079,28-03-2019,16:00,15.7072,R,ugm-3,40.5296,R,ugm-3,64.61363,R,ugm-3
2080,28-03-2019,17:00,25.39818,R,ugm-3,52.77452,R,ugm-3,91.71785,R,ugm-3
2081,28-03-2019,18:00,30.14611,R,ugm-3,63.36092,R,ugm-3,109.58431,R,ugm-3
2082,28-03-2019,19:00,23.25185,R,ugm-3,68.75475,R,ugm-3,104.4071,R,ugm-3
2083,28-03-2019,20:00,27.47946,R,ugm-3,87.54948,R,ugm-3,129.68407,R,ugm-3
2084,28-03-2019,21:00,40.58505,R,ugm-3,106.48664,R,ugm-3,168.71618,R,ugm-3
2085,28-03-2019,22:00,44.51998,R,ugm-3,91.97675,R,ugm-3,160.23977,R,ugm-3
2086,28-03-2019,23:00,30.69895,R,ugm-3,83.98344,R,ugm-3,131.05451,R,ugm-3
2087,28-03-2019,24:00,67.34907,R,ugm-3,100.47136,R,ugm-3,203.7385,R,ugm-3
2088,29-03-2019,01:00,58.61081,R,ugm-3,93.51976,R,ugm-3,183.38842,R,ugm-3
2089,29-03-2019,02:00,45.90891,R,ugm-3,87.82212,R,ugm-3,158.21481,R,ugm-3
2090,29-03-2019,03:00,38.39832,R,ugm-3,76.88835,R,ugm-3,135.76495,R,ugm-3
2091,29-03-2019,04:00,55.3378,R,ugm-3,70.35334,R,ugm-3,155.20345,R,ugm-3
2092,29-03-2019,05:00,65.80711,R,ugm-3,71.45522,R,ugm-3,172.35805,R,ugm-3
2093,29-03-2019,06:00,109.17998,R,ugm-3,77.782,R,ugm-3,245.18897,R,ugm-3
2094,29-03-2019,07:00,144.45701,R,ugm-3,81.75303,R,ugm-3,303.25069,R,ugm-3
2095,29-03-2019,08:00,141.59584,R,ugm-3,87.25668,R,ugm-3,304.36726,R,ugm-3
2096,29-03-2019,09:00,140.03519,R,ugm-3,95.74002,R,ugm-3,310.45765,R,ugm-3
2097,29-03-2019,10:00,105.14832,R,ugm-3,96.80437,R,ugm-3,258.02954,R,ugm-3
2098,29-03-2019,11:00,49.38785,R,ugm-3,72.77705,R,ugm-3,148.50402,R,ugm-3
2099,29-03-2019,12:00,35.56965,R,ugm-3,58.79264,R,ugm-3,113.33202,R,ugm-3
2100,29-03-2019,13:00,25.81564,R,ugm-3,52.58449,R,ugm-3,92.16791,R,ugm-3
2101,29-03-2019,14:00,21.68644,R,ugm-3,44.50192,R,ugm-3,77.75398,R,ugm-3
2102,29-03-2019,15:00,19.60558,R,ugm-3,43.78452,R,ugm-3,73.84598,R,ugm-3
2103,29-03-2019,16:00,23.57221,R,ugm-3,52.26862,R,ugm-3,88.41217,R,ugm-3
2104,29-03-2019,17:00,20.12579,R,ugm-3,49.6863,R,ugm-3,80.54541,R,ugm-3
2105,29-03-2019,18:00,25.16537,R,ugm-3,69.9241,R,ugm-3,108.51046,R,ugm-3
2106,29-03-2019,19:00,37.03276,R,ugm-3,86.59517,R,ugm-3,143.37794,R,ugm-3
2107,29-03-2019,20:00,47.11191,R,ugm-3,89.97015,R,ugm-3,162.2074,R,ugm-3
2108,29-03-2019,21:00,37.09778,R,ugm-3,93.2964,R,ugm-3,150.17888,R,ugm-3
2109,29-03-2019,22:00,55.07769,R,ugm-3,95.21524,R,ugm-3,179.66652,R,ugm-3
2110,29-03-2019,23:00,65.44946,R,ugm-3,89.9195,R,ugm-3,190.27395,R,ugm-3
2111,29-03-2019,24:00,80.3406,R,ugm-3,86.52525,R,ugm-3,209.71245,R,ugm-3
2112,30-03-2019,01:00,70.99467,R,ugm-3,80.94628,R,ugm-3,189.80325,R,ugm-3
2113,30-03-2019,02:00,90.67206,R,ugm-3,72.69849,R,ugm-3,211.72705,R,ugm-3
2114,30-03-2019,03:00,68.29661,R,ugm-3,63.86994,R,ugm-3,168.58995,R,ugm-3
2115,30-03-2019,04:00,55.81403,R,ugm-3,56.41687,R,ugm-3,141.99719,R,ugm-3
2116,30-03-2019,05:00,44.40417,R,ugm-3,53.86568,R,ugm-3,121.95113,R,ugm-3
2117,30-03-2019,06:00,41.1535,R,ugm-3,54.02877,R,ugm-3,117.12992,R,ugm-3
2118,30-03-2019,07:00,84.35493,R,ugm-3,61.78033,R,ugm-3,191.12274,R,ugm-3
2119,30-03-2019,08:00,99.08047,R,ugm-3,58.33405,R,ugm-3,210.25532,R,ugm-3
2120,30-03-2019,09:00,74.31035,R,ugm-3,63.88541,R,ugm-3,177.82636,R,ugm-3
2121,30-03-2019,10:00,55.684,R,ugm-3,71.23211,R,ugm-3,156.61306,R,ugm-3
2122,30-03-2019,11:00,48.23997,R,ugm-3,63.66582,R,ugm-3,137.63273,R,ugm-3
2123,30-03-2019,12:00,37.61027,R,ugm-3,66.66808,R,ugm-3,124.33636,R,ugm-3
2124,30-03-2019,13:00,30.62133,R,ugm-3,51.2483,R,ugm-3,98.20035,R,ugm-3
2125,30-03-2019,14:00,16.35088,R,ugm-3,39.17791,R,ugm-3,64.24891,R,ugm-3
2126,30-03-2019,15:00,15.63573,R,ugm-3,41.6447,R,ugm-3,65.61915,R,ugm-3
2127,30-03-2019,16:00,11.83244,R,ugm-3,35.44868,R,ugm-3,53.59151,R,ugm-3
2128,30-03-2019,17:00,1.9504,R,ugm-3,22.33344,R,ugm-3,25.32402,R,ugm-3
2129,30-03-2019,18:00,1.23526,R,ugm-3,20.33426,R,ugm-3,22.2283,R,ugm-3
2130,30-03-2019,19:00,1.85288,R,ugm-3,29.94315,R,ugm-3,32.7842,R,ugm-3
2131,30-03-2019,20:00,1.65784,R,ugm-3,33.64243,R,ugm-3,36.18442,R,ugm-3
2132,30-03-2019,21:00,6.14377,R,ugm-3,55.99583,R,ugm-3,65.41615,R,ugm-3
2133,30-03-2019,22:00,10.40215,R,ugm-3,56.52059,R,ugm-3,72.47033,R,ugm-3
2134,30-03-2019,23:00,5.62366,R,ugm-3,38.32049,R,ugm-3,46.94332,R,ugm-3
2135,30-03-2019,24:00,9.03687,R,ugm-3,38.77093,R,ugm-3,52.62727,R,ugm-3
2136,31-03-2019,01:00,7.84334,R,ugm-3,30.26189,R,ugm-3,42.28818,R,ugm-3
2137,31-03-2019,02:00,7.88668,R,ugm-3,30.12778,R,ugm-3,42.22052,R,ugm-3
2138,31-03-2019,03:00,4.55,R,ugm-3,23.77539,R,ugm-3,30.75196,R,ugm-3
2139,31-03-2019,04:00,4.77751,R,ugm-3,18.35198,R,ugm-3,25.67738,R,ugm-3
2140,31-03-2019,05:00,3.055,R,ugm-3,14.34541,R,ugm-3,19.02968,R,ugm-3
2141,31-03-2019,06:00,2.34,R,ugm-3,11.43281,R,ugm-3,15.02076,R,ugm-3
2142,31-03-2019,07:00,2.73,R,ugm-3,8.09454,R,ugm-3,12.28049,R,ugm-3
2143,31-03-2019,08:00,2.0475,R,ugm-3,9.64849,R,ugm-3,12.78795,R,ugm-3
2144,31-03-2019,09:00,3.6725,R,ugm-3,10.7598,R,ugm-3,16.3909,R,ugm-3
2145,31-03-2019,10:00,5.75251,R,ugm-3,12.89882,R,ugm-3,21.71921,R,ugm-3
2146,31-03-2019,11:00,5.65501,R,ugm-3,13.65727,R,ugm-3,22.32816,R,ugm-3
2147,31-03-2019,12:00,8.64501,R,ugm-3,13.63978,R,ugm-3,26.89528,R,ugm-3
2148,31-03-2019,13:00,9.71751,R,ugm-3,15.04006,R,ugm-3,29.94003,R,ugm-3
2149,31-03-2019,14:00,8.38501,R,ugm-3,11.90712,R,ugm-3,24.76396,R,ugm-3
2150,31-03-2019,15:00,5.62251,R,ugm-3,9.85042,R,ugm-3,18.47148,R,ugm-3
2151,31-03-2019,16:00,10.98501,R,ugm-3,16.14133,R,ugm-3,32.98478,R,ugm-3
2152,31-03-2019,17:00,7.44251,R,ugm-3,13.606,R,ugm-3,25.01769,R,ugm-3
2153,31-03-2019,18:00,8.02751,R,ugm-3,17.27613,R,ugm-3,29.58481,R,ugm-3
2154,31-03-2019,19:00,7.63751,R,ugm-3,22.74572,R,ugm-3,34.45641,R,ugm-3
2155,31-03-2019,20:00,3.96501,R,ugm-3,18.32915,R,ugm-3,24.40874,R,ugm-3
2156,31-03-2019,21:00,6.66251,R,ugm-3,21.04372,R,ugm-3,31.25942,R,ugm-3
2157,31-03-2019,22:00,4.225,R,ugm-3,18.74242,R,ugm-3,25.22067,R,ugm-3
2158,31-03-2019,23:00,3.9,R,ugm-3,19.34224,R,ugm-3,25.32216,R,ugm-3
2159,31-03-2019,24:00,9.45751,R,ugm-3,31.01768,R,ugm-3,45.51899,R,ugm-3
2160,01-04-2019,01:00,5.63218,R,ugm-3,22.95952,R,ugm-3,31.59541,R,ugm-3
2161,01-04-2019,02:00,4.80902,R,ugm-3,19.35045,R,ugm-3,26.72417,R,ugm-3
2162,01-04-2019,03:00,3.8992,R,ugm-3,20.61016,R,ugm-3,26.58886,R,ugm-3
2163,01-04-2019,04:00,4.09416,R,ugm-3,21.52904,R,ugm-3,27.80667,R,ugm-3
2164,01-04-2019,05:00,10.7553,R,ugm-3,34.75828,R,ugm-3,51.24951,R,ugm-3
2165,01-04-2019,06:00,20.27585,R,ugm-3,49.18478,R,ugm-3,80.27399,R,ugm-3
2166,01-04-2019,07:00,40.74667,R,ugm-3,62.65264,R,ugm-3,125.13,R,ugm-3
2167,01-04-2019,08:00,39.31696,R,ugm-3,53.12341,R,ugm-3,113.40857,R,ugm-3
2168,01-04-2019,09:00,16.08421,R,ugm-3,27.80521,R,ugm-3,52.46732,R,ugm-3
2169,01-04-2019,10:00,16.86405,R,ugm-3,24.42756,R,ugm-3,50.28541,R,ugm-3
2170,01-04-2019,11:00,18.22877,R,ugm-3,23.04541,R,ugm-3,50.9958,R,ugm-3
2171,01-04-2019,12:00,15.98673,R,ugm-3,21.61192,R,ugm-3,46.12456,R,ugm-3
2172,01-04-2019,13:00,17.18899,R,ugm-3,23.01598,R,ugm-3,49.37206,R,ugm-3
2173,01-04-2019,14:00,16.37665,R,ugm-3,24.87045,R,ugm-3,49.98096,R,ugm-3
2174,01-04-2019,15:00,15.10941,R,ugm-3,24.63161,R,ugm-3,47.79905,R,ugm-3
2175,01-04-2019,16:00,7.24602,R,ugm-3,18.32001,R,ugm-3,29.43041,R,ugm-3
2176,01-04-2019,17:00,11.17772,R,ugm-3,24.87553,R,ugm-3,42.01445,R,ugm-3
2177,01-04-2019,18:00,22.35543,R,ugm-3,37.87741,R,ugm-3,72.15525,R,ugm-3
2178,01-04-2019,19:00,13.45225,R,ugm-3,39.90882,R,ugm-3,60.53531,R,ugm-3
2179,01-04-2019,20:00,19.17108,R,ugm-3,48.54461,R,ugm-3,77.93985,R,ugm-3
2180,01-04-2019,21:00,10.59283,R,ugm-3,39.42196,R,ugm-3,55.66407,R,ugm-3
2181,01-04-2019,22:00,13.1923,R,ugm-3,40.86556,R,ugm-3,61.09348,R,ugm-3
2182,01-04-2019,23:00,19.95092,R,ugm-3,52.62604,R,ugm-3,83.21703,R,ugm-3
2183,01-04-2019,24:00,13.6797,R,ugm-3,49.30254,R,ugm-3,70.2778,R,ugm-3
2184,02-04-2019,01:00,8.40322,R,ugm-3,35.95938,R,ugm-3,48.84414,R,ugm-3
2185,02-04-2019,02:00,11.73852,R,ugm-3,49.11114,R,ugm-3,67.10995,R,ugm-3
2186,02-04-2019,03:00,7.17956,R,ugm-3,47.23915,R,ugm-3,58.24765,R,ugm-3
2187,02-04-2019,04:00,22.09094,R,ugm-3,50.81004,R,ugm-3,84.68234,R,ugm-3
2188,02-04-2019,05:00,28.81568,R,ugm-3,49.32739,R,ugm-3,93.51082,R,ugm-3
2189,02-04-2019,06:00,38.91904,R,ugm-3,56.21141,R,ugm-3,115.88644,R,ugm-3
2190,02-04-2019,07:00,48.73002,R,ugm-3,58.36843,R,ugm-3,133.08675,R,ugm-3
2191,02-04-2019,08:00,58.21613,R,ugm-3,58.84182,R,ugm-3,148.1053,R,ugm-3
2192,02-04-2019,09:00,33.23387,R,ugm-3,53.81685,R,ugm-3,104.77474,R,ugm-3
2193,02-04-2019,10:00,27.93854,R,ugm-3,54.8836,R,ugm-3,97.7221,R,ugm-3
2194,02-04-2019,11:00,10.20082,R,ugm-3,40.52634,R,ugm-3,56.16738,R,ugm-3
2195,02-04-2019,12:00,8.08918,R,ugm-3,27.5786,R,ugm-3,39.98184,R,ugm-3
2196,02-04-2019,13:00,7.34199,R,ugm-3,18.27217,R,ugm-3,29.52973,R,ugm-3
2197,02-04-2019,14:00,8.38156,R,ugm-3,18.91067,R,ugm-3,31.76222,R,ugm-3
