,Date,time,Carbon monoxide,status,unit,PM<sub>10</sub> particulate matter (Hourly measured),status.1,unit.1,Nitric oxide,status.2,unit.2,Nitrogen dioxide,status.3,unit.3,Nitrogen oxides as nitrogen dioxide,status.4,unit.4,Ozone,status.5,unit.5,PM<sub>2.5</sub> particulate matter (Hourly measured),status.6,unit.6,Sulphur dioxide,status.7,unit.7,Black carbon,status.8,unit.8,UV Particulate Matter,status.9,unit.9
3924,13-06-2019,13:00,0.116798,R,mgm-3,6.6,R,ugm-3 (FIDAS),1.61073,R,ugm-3,13.95655,R,ugm-3,16.4263,R,ugm-3,73.39187,R,ugm-3,3.302,R,ugm-3 (Ref.eq),1.36184,R,ugm-3,,,,,,
3925,13-06-2019,14:00,0.087599,R,mgm-3,5.95,R,ugm-3 (FIDAS),1.50335,R,ugm-3,13.52682,R,ugm-3,15.83192,R,ugm-3,76.03617,R,ugm-3,2.925,R,ugm-3 (Ref.eq),0.83223,R,ugm-3,,,,,,
3926,13-06-2019,15:00,0.134317,R,mgm-3,4.8,R,ugm-3 (FIDAS),0.93064,R,ugm-3,11.9194,R,ugm-3,13.34637,R,ugm-3,73.1923,R,ugm-3,2.476,R,ugm-3 (Ref.eq),1.13486,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
3927,13-06-2019,16:00,0.113879,R,mgm-3,5.875,R,ugm-3 (FIDAS),1.36017,R,ugm-3,12.55761,R,ugm-3,14.64318,R,ugm-3,68.80176,R,ugm-3,2.571,R,ugm-3 (Ref.eq),0.90789,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
3928,13-06-2019,17:00,0.093439,R,mgm-3,4.8,R,ugm-3 (FIDAS),1.43176,R,ugm-3,14.71727,R,ugm-3,16.9126,R,ugm-3,61.06842,R,ugm-3,2.406,R,ugm-3 (Ref.eq),1.05921,R,ugm-3,0.4,R,ugm-3,0.1,R,ugm-3
3929,13-06-2019,18:00,0.108038,R,mgm-3,3.75,R,ugm-3 (FIDAS),1.28858,R,ugm-3,12.66738,R,ugm-3,14.64318,R,ugm-3,60.86885,R,ugm-3,1.981,R,ugm-3 (Ref.eq),1.05921,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
3930,13-06-2019,19:00,0.122638,R,mgm-3,4.45,R,ugm-3 (FIDAS),1.07382,R,ugm-3,13.48298,R,ugm-3,15.12948,R,ugm-3,57.92519,R,ugm-3,2.217,R,ugm-3 (Ref.eq),0.75658,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
3931,13-06-2019,20:00,0.122638,R,mgm-3,3.0,R,ugm-3 (FIDAS),0.5727,R,ugm-3,12.03596,R,ugm-3,12.9141,R,ugm-3,57.52605,R,ugm-3,1.863,R,ugm-3 (Ref.eq),0.75658,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
3932,13-06-2019,21:00,0.131397,R,mgm-3,2.825,R,ugm-3 (FIDAS),0.6085,R,ugm-3,14.35857,R,ugm-3,15.29159,R,ugm-3,50.94024,R,ugm-3,1.745,R,ugm-3 (Ref.eq),0.90789,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
3933,13-06-2019,22:00,0.137238,R,mgm-3,3.6,R,ugm-3 (FIDAS),0.39373,R,ugm-3,12.90475,R,ugm-3,13.50847,R,ugm-3,51.53895,R,ugm-3,2.099,R,ugm-3 (Ref.eq),0.5296,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
3934,13-06-2019,23:00,0.122638,R,mgm-3,3.225,R,ugm-3 (FIDAS),0.50112,R,ugm-3,11.60539,R,ugm-3,12.37376,R,ugm-3,53.48476,R,ugm-3,1.84,R,ugm-3 (Ref.eq),0.30263,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
3935,13-06-2019,24:00,0.131397,R,mgm-3,5.825,R,ugm-3 (FIDAS),0.50112,R,ugm-3,12.68607,R,ugm-3,13.45443,R,ugm-3,45.10282,R,ugm-3,3.396,R,ugm-3 (Ref.eq),0.75658,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
3936,14-06-2019,01:00,0.140158,R,mgm-3,6.85,R,ugm-3 (FIDAS),0.66848,R,ugm-3,11.38596,R,ugm-3,12.41095,R,ugm-3,44.03845,R,ugm-3,4.175,R,ugm-3 (Ref.eq),1.11212,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
3937,14-06-2019,02:00,0.124585,R,mgm-3,7.725,R,ugm-3 (FIDAS),0.62073,R,ugm-3,8.13996,R,ugm-3,9.09174,R,ugm-3,49.42684,R,ugm-3,4.127,R,ugm-3 (Ref.eq),0.70771,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
3938,14-06-2019,03:00,0.116798,R,mgm-3,6.8,R,ugm-3 (FIDAS),0.64461,R,ugm-3,7.23748,R,ugm-3,8.22586,R,ugm-3,51.48906,R,ugm-3,3.75,R,ugm-3 (Ref.eq),1.21322,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
3939,14-06-2019,04:00,0.113879,R,mgm-3,6.275,R,ugm-3 (FIDAS),0.68042,R,ugm-3,8.26492,R,ugm-3,9.30821,R,ugm-3,53.03573,R,ugm-3,3.75,R,ugm-3 (Ref.eq),1.28905,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
3940,14-06-2019,05:00,0.110958,R,mgm-3,5.7,R,ugm-3 (FIDAS),0.78786,R,ugm-3,9.66959,R,ugm-3,10.87762,R,ugm-3,56.92734,R,ugm-3,3.656,R,ugm-3 (Ref.eq),1.13739,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
3941,14-06-2019,06:00,0.122638,R,mgm-3,6.025,R,ugm-3 (FIDAS),1.21759,R,ugm-3,13.77301,R,ugm-3,15.63996,R,ugm-3,54.18326,R,ugm-3,3.561,R,ugm-3 (Ref.eq),1.36487,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
3942,14-06-2019,07:00,0.125558,R,mgm-3,4.65,R,ugm-3 (FIDAS),2.11288,R,ugm-3,14.4026,R,ugm-3,17.64231,R,ugm-3,57.12691,R,ugm-3,2.759,R,ugm-3 (Ref.eq),1.59235,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
3943,14-06-2019,08:00,0.128478,R,mgm-3,5.475,R,ugm-3 (FIDAS),2.04126,R,ugm-3,14.02537,R,ugm-3,17.15525,R,ugm-3,57.8753,R,ugm-3,2.689,R,ugm-3 (Ref.eq),1.28905,R,ugm-3,0.4,R,ugm-3,0.0,R,ugm-3
3944,14-06-2019,09:00,0.122638,R,mgm-3,6.65,R,ugm-3 (FIDAS),2.72168,R,ugm-3,14.17265,R,ugm-3,18.34584,R,ugm-3,58.5738,R,ugm-3,3.325,R,ugm-3 (Ref.eq),1.13739,R,ugm-3,0.4,R,ugm-3,0.0,R,ugm-3
3945,14-06-2019,10:00,0.110958,R,mgm-3,7.175,R,ugm-3 (FIDAS),2.22032,R,ugm-3,13.75081,R,ugm-3,17.15525,R,ugm-3,57.92519,R,ugm-3,3.774,R,ugm-3 (Ref.eq),1.4407,R,ugm-3,0.4,R,ugm-3,0.0,R,ugm-3
3946,14-06-2019,11:00,0.125558,R,mgm-3,7.55,R,ugm-3 (FIDAS),2.43519,R,ugm-3,17.15546,R,ugm-3,20.88936,R,ugm-3,54.48261,R,ugm-3,4.033,R,ugm-3 (Ref.eq),1.21322,R,ugm-3,0.5,R,ugm-3,0.0,R,ugm-3
3947,14-06-2019,12:00,0.119718,R,mgm-3,6.95,R,ugm-3 (FIDAS),2.39938,R,ugm-3,13.15156,R,ugm-3,16.83055,R,ugm-3,62.36563,R,ugm-3,3.726,R,ugm-3 (Ref.eq),0.90991,R,ugm-3,0.4,R,ugm-3,0.0,R,ugm-3
3948,14-06-2019,13:00,0.122638,R,mgm-3,6.625,R,ugm-3 (FIDAS),2.22032,R,ugm-3,10.17906,R,ugm-3,13.5835,R,ugm-3,67.95359,R,ugm-3,3.821,R,ugm-3 (Ref.eq),1.13739,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
3949,14-06-2019,14:00,0.096359,R,mgm-3,7.225,R,ugm-3 (FIDAS),1.68315,R,ugm-3,9.37919,R,ugm-3,11.95997,R,ugm-3,70.19875,R,ugm-3,3.797,R,ugm-3 (Ref.eq),0.83409,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
3950,14-06-2019,15:00,0.102198,R,mgm-3,5.925,R,ugm-3 (FIDAS),2.11288,R,ugm-3,10.23555,R,ugm-3,13.47526,R,ugm-3,69.94929,R,ugm-3,2.995,R,ugm-3 (Ref.eq),1.06157,R,ugm-3,0.4,R,ugm-3,0.0,R,ugm-3
3951,14-06-2019,16:00,0.113879,R,mgm-3,6.325,R,ugm-3 (FIDAS),2.04126,R,ugm-3,10.34537,R,ugm-3,13.47526,R,ugm-3,73.39187,R,ugm-3,3.443,R,ugm-3 (Ref.eq),0.98574,R,ugm-3,0.4,R,ugm-3,-0.1,R,ugm-3
3952,14-06-2019,17:00,0.221916,R,mgm-3,7.2,R,ugm-3 (FIDAS),1.57571,R,ugm-3,8.84039,R,ugm-3,11.25644,R,ugm-3,77.03402,R,ugm-3,4.009,R,ugm-3 (Ref.eq),0.75826,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
3953,14-06-2019,18:00,0.192717,R,mgm-3,7.175,R,ugm-3 (FIDAS),1.25341,R,ugm-3,9.22635,R,ugm-3,11.14821,R,ugm-3,80.17725,R,ugm-3,3.962,R,ugm-3 (Ref.eq),0.75826,R,ugm-3,0.3,R,ugm-3,-0.1,R,ugm-3
3954,14-06-2019,19:00,0.186876,R,mgm-3,6.65,R,ugm-3 (FIDAS),1.00272,R,ugm-3,11.66719,R,ugm-3,13.20468,R,ugm-3,76.13596,R,ugm-3,3.609,R,ugm-3 (Ref.eq),1.06157,R,ugm-3,0.4,R,ugm-3,0.0,R,ugm-3
3955,14-06-2019,20:00,0.230676,R,mgm-3,6.925,R,ugm-3 (FIDAS),0.82367,R,ugm-3,15.67585,R,ugm-3,16.93878,R,ugm-3,71.1966,R,ugm-3,3.962,R,ugm-3 (Ref.eq),0.98574,R,ugm-3,0.4,R,ugm-3,0.0,R,ugm-3
3956,14-06-2019,21:00,0.131397,R,mgm-3,7.75,R,ugm-3 (FIDAS),0.78786,R,ugm-3,19.62722,R,ugm-3,20.83525,R,ugm-3,63.8624,R,ugm-3,4.458,R,ugm-3 (Ref.eq),0.90991,R,ugm-3,0.4,R,ugm-3,0.0,R,ugm-3
3957,14-06-2019,22:00,0.087599,R,mgm-3,8.575,R,ugm-3 (FIDAS),0.71623,R,ugm-3,23.52527,R,ugm-3,24.62347,R,ugm-3,57.72562,R,ugm-3,4.906,R,ugm-3 (Ref.eq),0.45496,R,ugm-3,0.5,R,ugm-3,0.0,R,ugm-3
3958,14-06-2019,23:00,0.122638,R,mgm-3,7.7,R,ugm-3 (FIDAS),0.50136,R,ugm-3,19.52533,R,ugm-3,20.29407,R,ugm-3,60.46971,R,ugm-3,4.882,R,ugm-3 (Ref.eq),0.30331,R,ugm-3,0.5,R,ugm-3,0.0,R,ugm-3
3959,14-06-2019,24:00,0.110958,R,mgm-3,7.85,R,ugm-3 (FIDAS),0.71623,R,ugm-3,20.2241,R,ugm-3,21.3223,R,ugm-3,57.67573,R,ugm-3,4.717,R,ugm-3 (Ref.eq),0.30331,R,ugm-3,0.5,R,ugm-3,0.0,R,ugm-3
3960,15-06-2019,01:00,0.101225,R,mgm-3,7.95,R,ugm-3 (FIDAS),0.57327,R,ugm-3,14.80321,R,ugm-3,15.68221,R,ugm-3,62.26584,R,ugm-3,4.505,R,ugm-3 (Ref.eq),2.12786,R,ugm-3,0.4,R,ugm-3,0.0,R,ugm-3
3961,15-06-2019,02:00,0.105118,R,mgm-3,7.85,R,ugm-3 (FIDAS),0.62104,R,ugm-3,12.77872,R,ugm-3,13.73096,R,ugm-3,60.07057,R,ugm-3,4.693,R,ugm-3 (Ref.eq),1.5199,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
3962,15-06-2019,03:00,0.113879,R,mgm-3,7.65,R,ugm-3 (FIDAS),0.64493,R,ugm-3,13.53704,R,ugm-3,14.52591,R,ugm-3,53.98369,R,ugm-3,4.67,R,ugm-3 (Ref.eq),2.50783,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
3963,15-06-2019,04:00,0.122638,R,mgm-3,6.5,R,ugm-3 (FIDAS),0.6091,R,ugm-3,12.83316,R,ugm-3,13.7671,R,ugm-3,53.68433,R,ugm-3,4.387,R,ugm-3 (Ref.eq),2.05186,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
3964,15-06-2019,05:00,0.110958,R,mgm-3,7.05,R,ugm-3 (FIDAS),0.8599,R,ugm-3,15.32126,R,ugm-3,16.63976,R,ugm-3,50.84046,R,ugm-3,4.458,R,ugm-3 (Ref.eq),2.20385,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
3965,15-06-2019,06:00,0.108038,R,mgm-3,7.925,R,ugm-3 (FIDAS),1.82729,R,ugm-3,16.92742,R,ugm-3,19.72923,R,ugm-3,53.43487,R,ugm-3,4.67,R,ugm-3 (Ref.eq),2.35584,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
3966,15-06-2019,07:00,0.113879,R,mgm-3,8.275,R,ugm-3 (FIDAS),3.1888,R,ugm-3,16.24904,R,ugm-3,21.13846,R,ugm-3,57.07702,R,ugm-3,4.811,R,ugm-3 (Ref.eq),2.35584,R,ugm-3,0.4,R,ugm-3,0.0,R,ugm-3
3967,15-06-2019,08:00,0.093439,R,mgm-3,7.6,R,ugm-3 (FIDAS),2.11392,R,ugm-3,10.25479,R,ugm-3,13.49609,R,ugm-3,71.49595,R,ugm-3,4.104,R,ugm-3 (Ref.eq),2.27985,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
3968,15-06-2019,09:00,0.087599,R,mgm-3,6.425,R,ugm-3 (FIDAS),1.36151,R,ugm-3,9.40303,R,ugm-3,11.49065,R,ugm-3,74.58929,R,ugm-3,3.679,R,ugm-3 (Ref.eq),1.59589,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
3969,15-06-2019,10:00,0.125558,R,mgm-3,6.075,R,ugm-3 (FIDAS),1.64814,R,ugm-3,10.96898,R,ugm-3,13.49609,R,ugm-3,74.09036,R,ugm-3,3.042,R,ugm-3 (Ref.eq),1.97587,R,ugm-3,0.3,R,ugm-3,-0.1,R,ugm-3
3970,15-06-2019,11:00,0.201476,R,mgm-3,6.175,R,ugm-3 (FIDAS),1.54066,R,ugm-3,8.09852,R,ugm-3,10.46083,R,ugm-3,78.18155,R,ugm-3,2.877,R,ugm-3 (Ref.eq),1.74788,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
3971,15-06-2019,12:00,0.201476,R,mgm-3,7.35,R,ugm-3 (FIDAS),0.93156,R,ugm-3,9.68287,R,ugm-3,11.11124,R,ugm-3,76.18585,R,ugm-3,3.231,R,ugm-3 (Ref.eq),1.89987,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
3972,15-06-2019,13:00,0.207316,R,mgm-3,7.875,R,ugm-3 (FIDAS),1.18236,R,ugm-3,9.62352,R,ugm-3,11.43645,R,ugm-3,77.53295,R,ugm-3,3.868,R,ugm-3 (Ref.eq),1.5199,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
3973,15-06-2019,14:00,0.113879,R,mgm-3,7.15,R,ugm-3 (FIDAS),1.18236,R,ugm-3,8.43109,R,ugm-3,10.24402,R,ugm-3,76.88434,R,ugm-3,3.986,R,ugm-3 (Ref.eq),0.98793,R,ugm-3,0.4,R,ugm-3,-0.1,R,ugm-3
3974,15-06-2019,15:00,0.116798,R,mgm-3,5.6,R,ugm-3 (FIDAS),1.36151,R,ugm-3,7.8312,R,ugm-3,9.91881,R,ugm-3,73.54155,R,ugm-3,3.373,R,ugm-3 (Ref.eq),0.98793,R,ugm-3,0.3,R,ugm-3,-0.1,R,ugm-3
3975,15-06-2019,16:00,0.122638,R,mgm-3,6.425,R,ugm-3 (FIDAS),1.14653,R,ugm-3,7.3478,R,ugm-3,9.1058,R,ugm-3,73.24219,R,ugm-3,4.057,R,ugm-3 (Ref.eq),1.29191,R,ugm-3,0.3,R,ugm-3,-0.1,R,ugm-3
3976,15-06-2019,17:00,0.119718,R,mgm-3,6.825,R,ugm-3 (FIDAS),1.18236,R,ugm-3,7.94328,R,ugm-3,9.75621,R,ugm-3,75.28778,R,ugm-3,4.41,R,ugm-3 (Ref.eq),1.29191,R,ugm-3,0.4,R,ugm-3,0.0,R,ugm-3
3977,15-06-2019,18:00,0.116798,R,mgm-3,6.05,R,ugm-3 (FIDAS),0.64493,R,ugm-3,9.47196,R,ugm-3,10.46083,R,ugm-3,73.54155,R,ugm-3,4.151,R,ugm-3 (Ref.eq),1.21592,R,ugm-3,0.5,R,ugm-3,0.0,R,ugm-3
3978,15-06-2019,19:00,0.119718,R,mgm-3,5.675,R,ugm-3 (FIDAS),0.96739,R,ugm-3,12.5548,R,ugm-3,14.0381,R,ugm-3,67.05552,R,ugm-3,4.387,R,ugm-3 (Ref.eq),0.60796,R,ugm-3,0.5,R,ugm-3,0.1,R,ugm-3
3979,15-06-2019,20:00,0.125558,R,mgm-3,5.475,R,ugm-3 (FIDAS),0.50161,R,ugm-3,12.99798,R,ugm-3,13.7671,R,ugm-3,63.8624,R,ugm-3,4.292,R,ugm-3 (Ref.eq),0.45597,R,ugm-3,0.3,R,ugm-3,0.2,R,ugm-3
3980,15-06-2019,21:00,0.137238,R,mgm-3,5.9,R,ugm-3 (FIDAS),0.53744,R,ugm-3,15.49049,R,ugm-3,16.31455,R,ugm-3,57.37638,R,ugm-3,4.623,R,ugm-3 (Ref.eq),0.75995,R,ugm-3,0.4,R,ugm-3,0.1,R,ugm-3
3981,15-06-2019,22:00,0.154757,R,mgm-3,6.5,R,ugm-3 (FIDAS),0.71658,R,ugm-3,17.43806,R,ugm-3,18.5368,R,ugm-3,51.18971,R,ugm-3,4.953,R,ugm-3 (Ref.eq),0.83594,R,ugm-3,0.4,R,ugm-3,0.1,R,ugm-3
3982,15-06-2019,23:00,0.143078,R,mgm-3,6.575,R,ugm-3 (FIDAS),0.71658,R,ugm-3,16.78764,R,ugm-3,17.88639,R,ugm-3,48.79487,R,ugm-3,4.575,R,ugm-3 (Ref.eq),0.83594,R,ugm-3,0.4,R,ugm-3,0.1,R,ugm-3
3983,15-06-2019,24:00,0.131397,R,mgm-3,6.1,R,ugm-3 (FIDAS),0.75241,R,ugm-3,13.26383,R,ugm-3,14.41751,R,ugm-3,52.13766,R,ugm-3,3.962,R,ugm-3 (Ref.eq),0.91194,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
3984,16-06-2019,01:00,,,,6.925,R,ugm-3 (FIDAS),0.71694,R,ugm-3,13.15953,R,ugm-3,14.25881,R,ugm-3,53.95042,R,ugm-3,4.245,R,ugm-3 (Ref.eq),2.13258,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
3985,16-06-2019,02:00,,,,7.65,R,ugm-3 (FIDAS),0.66914,R,ugm-3,10.12048,R,ugm-3,11.14648,R,ugm-3,57.60921,R,ugm-3,4.788,R,ugm-3 (Ref.eq),2.23413,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
3986,16-06-2019,03:00,,,,7.975,R,ugm-3 (FIDAS),0.5377,R,ugm-3,12.63817,R,ugm-3,13.46264,R,ugm-3,54.48261,R,ugm-3,5.566,R,ugm-3 (Ref.eq),1.59943,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
3987,16-06-2019,04:00,,,,9.05,R,ugm-3 (FIDAS),0.78863,R,ugm-3,12.79627,R,ugm-3,14.00548,R,ugm-3,51.38928,R,ugm-3,6.297,R,ugm-3 (Ref.eq),1.52327,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
3988,16-06-2019,05:00,,,,9.65,R,ugm-3 (FIDAS),1.11125,R,ugm-3,13.00729,R,ugm-3,14.71119,R,ugm-3,51.98799,R,ugm-3,7.099,R,ugm-3 (Ref.eq),1.82792,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
3989,16-06-2019,06:00,,,,8.8,R,ugm-3 (FIDAS),1.46972,R,ugm-3,12.94621,R,ugm-3,15.19975,R,ugm-3,50.14196,R,ugm-3,6.344,R,ugm-3 (Ref.eq),1.6756,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
3990,16-06-2019,07:00,,,,7.175,R,ugm-3 (FIDAS),1.6848,R,ugm-3,10.01076,R,ugm-3,12.59408,R,ugm-3,49.19401,R,ugm-3,4.953,R,ugm-3 (Ref.eq),2.05641,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
3991,16-06-2019,08:00,,,,6.7,R,ugm-3 (FIDAS),1.43387,R,ugm-3,8.22411,R,ugm-3,10.42269,R,ugm-3,49.44347,R,ugm-3,4.788,R,ugm-3 (Ref.eq),1.98025,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
3992,16-06-2019,09:00,,,,5.925,R,ugm-3 (FIDAS),1.6131,R,ugm-3,8.92642,R,ugm-3,11.39981,R,ugm-3,47.59745,R,ugm-3,4.198,R,ugm-3 (Ref.eq),1.90409,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
3993,16-06-2019,10:00,,,,5.55,R,ugm-3 (FIDAS),1.75649,R,ugm-3,7.5123,R,ugm-3,10.20555,R,ugm-3,46.05078,R,ugm-3,3.491,R,ugm-3 (Ref.eq),1.21862,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
3994,16-06-2019,11:00,,,,2.5,R,ugm-3 (FIDAS),1.93573,R,ugm-3,7.5089,R,ugm-3,10.47697,R,ugm-3,49.09422,R,ugm-3,1.792,R,ugm-3 (Ref.eq),0.91396,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
3995,16-06-2019,12:00,,,,2.725,R,ugm-3 (FIDAS),1.32633,R,ugm-3,5.78334,R,ugm-3,7.81702,R,ugm-3,61.16821,R,ugm-3,1.627,R,ugm-3 (Ref.eq),1.82792,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
3996,16-06-2019,13:00,,,,6.125,R,ugm-3 (FIDAS),1.03956,R,ugm-3,5.62592,R,ugm-3,7.21988,R,ugm-3,70.24864,R,ugm-3,3.373,R,ugm-3 (Ref.eq),2.13258,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
3997,16-06-2019,14:00,,,,7.425,R,ugm-3 (FIDAS),1.18294,R,ugm-3,5.35178,R,ugm-3,7.1656,R,ugm-3,71.44606,R,ugm-3,4.599,R,ugm-3 (Ref.eq),2.20874,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
3998,16-06-2019,15:00,,,,6.525,R,ugm-3 (FIDAS),1.25464,R,ugm-3,6.43611,R,ugm-3,8.35986,R,ugm-3,66.00778,R,ugm-3,3.868,R,ugm-3 (Ref.eq),2.05641,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
3999,16-06-2019,16:00,,,,7.05,R,ugm-3 (FIDAS),1.00371,R,ugm-3,6.16944,R,ugm-3,7.70844,R,ugm-3,66.10756,R,ugm-3,4.575,R,ugm-3 (Ref.eq),1.98025,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
4000,16-06-2019,17:00,,,,7.9,R,ugm-3 (FIDAS),1.25464,R,ugm-3,7.46753,R,ugm-3,9.39127,R,ugm-3,63.56305,R,ugm-3,4.646,R,ugm-3 (Ref.eq),1.59943,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
4001,16-06-2019,18:00,,,,6.2,R,ugm-3 (FIDAS),1.0754,R,ugm-3,7.09093,R,ugm-3,8.73986,R,ugm-3,64.16176,R,ugm-3,3.703,R,ugm-3 (Ref.eq),1.75176,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
4002,16-06-2019,19:00,,,,6.475,R,ugm-3 (FIDAS),0.57355,R,ugm-3,7.969,R,ugm-3,8.84843,R,ugm-3,63.66283,R,ugm-3,3.939,R,ugm-3 (Ref.eq),1.98025,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
4003,16-06-2019,20:00,,,,6.3,R,ugm-3 (FIDAS),0.64524,R,ugm-3,8.40192,R,ugm-3,9.39127,R,ugm-3,63.56305,R,ugm-3,3.703,R,ugm-3 (Ref.eq),1.6756,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
4004,16-06-2019,21:00,,,,7.2,R,ugm-3 (FIDAS),0.43016,R,ugm-3,8.51456,R,ugm-3,9.17413,R,ugm-3,65.40907,R,ugm-3,4.104,R,ugm-3 (Ref.eq),1.75176,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
4005,16-06-2019,22:00,,,,7.0,R,ugm-3 (FIDAS),0.35847,R,ugm-3,9.54733,R,ugm-3,10.09698,R,ugm-3,63.26369,R,ugm-3,4.245,R,ugm-3 (Ref.eq),1.52327,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
4006,16-06-2019,23:00,,,,8.35,R,ugm-3 (FIDAS),0.32262,R,ugm-3,11.77369,R,ugm-3,12.26837,R,ugm-3,59.07272,R,ugm-3,4.976,R,ugm-3 (Ref.eq),1.44711,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
4007,16-06-2019,24:00,,,,8.475,R,ugm-3 (FIDAS),0.32262,R,ugm-3,9.27659,R,ugm-3,9.77127,R,ugm-3,62.41552,R,ugm-3,4.906,R,ugm-3 (Ref.eq),0.60931,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
4008,17-06-2019,01:00,,,,7.875,R,ugm-3 (FIDAS),0.33473,R,ugm-3,6.66339,R,ugm-3,7.17664,R,ugm-3,65.52548,R,ugm-3,4.717,R,ugm-3 (Ref.eq),0.61066,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
4009,17-06-2019,02:00,0.085651,R,mgm-3,6.875,R,ugm-3 (FIDAS),0.43037,R,ugm-3,8.47401,R,ugm-3,9.1339,R,ugm-3,61.8667,R,ugm-3,4.481,R,ugm-3 (Ref.eq),1.01776,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
4010,17-06-2019,03:00,0.084678,R,mgm-3,6.825,R,ugm-3 (FIDAS),0.57383,R,ugm-3,8.19968,R,ugm-3,9.07953,R,ugm-3,61.06842,R,ugm-3,4.434,R,ugm-3 (Ref.eq),0.61066,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
4011,17-06-2019,04:00,0.090519,R,mgm-3,8.025,R,ugm-3 (FIDAS),0.5021,R,ugm-3,8.36403,R,ugm-3,9.1339,R,ugm-3,62.26584,R,ugm-3,4.929,R,ugm-3 (Ref.eq),0.76332,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3
4012,17-06-2019,05:00,0.090519,R,mgm-3,8.625,R,ugm-3 (FIDAS),0.68142,R,ugm-3,10.04633,R,ugm-3,11.09117,R,ugm-3,63.26369,R,ugm-3,5.259,R,ugm-3 (Ref.eq),0.76332,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
4013,17-06-2019,06:00,0.093439,R,mgm-3,9.25,R,ugm-3 (FIDAS),1.54217,R,ugm-3,13.78281,R,ugm-3,16.14744,R,ugm-3,59.57165,R,ugm-3,5.283,R,ugm-3 (Ref.eq),1.22131,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
