,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Ozone,status.4,unit.4,PM<sub>2.5</sub> particulate matter (Hourly measured),status.5,unit.5
6884,14-10-2019,21:00,8.566,R,ugm-3 (FIDAS),22.28307,R,ugm-3,57.36906,R,ugm-3,91.53595,R,ugm-3,12.82237,R,ugm-3,5.713,R,ugm-3 (Ref.eq)
6885,14-10-2019,22:00,7.512,R,ugm-3 (FIDAS),18.66527,R,ugm-3,52.66784,R,ugm-3,81.28752,R,ugm-3,13.67055,R,ugm-3,4.289,R,ugm-3 (Ref.eq)
6886,14-10-2019,23:00,5.461,R,ugm-3 (FIDAS),12.99846,R,ugm-3,31.36144,R,ugm-3,51.29213,R,ugm-3,14.46883,R,ugm-3,3.665,R,ugm-3 (Ref.eq)
6887,14-10-2019,24:00,5.418,R,ugm-3 (FIDAS),1.18459,R,ugm-3,10.78172,R,ugm-3,12.59807,R,ugm-3,26.99184,R,ugm-3,3.771,R,ugm-3 (Ref.eq)
6888,15-10-2019,01:00,2.961,R,ugm-3 (FIDAS),1.10974,R,ugm-3,7.82469,R,ugm-3,9.52626,R,ugm-3,34.05995,R,ugm-3,1.772,R,ugm-3 (Ref.eq)
6889,15-10-2019,02:00,4.539,R,ugm-3 (FIDAS),1.23778,R,ugm-3,9.42702,R,ugm-3,11.32493,R,ugm-3,33.19514,R,ugm-3,2.912,R,ugm-3 (Ref.eq)
6890,15-10-2019,03:00,4.254,R,ugm-3 (FIDAS),0.73627,R,ugm-3,7.16492,R,ugm-3,8.29385,R,ugm-3,36.07228,R,ugm-3,2.758,R,ugm-3 (Ref.eq)
6891,15-10-2019,04:00,6.08,R,ugm-3 (FIDAS),0.80029,R,ugm-3,7.2666,R,ugm-3,8.4937,R,ugm-3,33.42798,R,ugm-3,4.351,R,ugm-3 (Ref.eq)
6892,15-10-2019,05:00,6.332,R,ugm-3 (FIDAS),0.96035,R,ugm-3,11.56781,R,ugm-3,13.04032,R,ugm-3,31.48217,R,ugm-3,4.434,R,ugm-3 (Ref.eq)
6893,15-10-2019,06:00,5.509,R,ugm-3 (FIDAS),1.50455,R,ugm-3,19.12715,R,ugm-3,21.43409,R,ugm-3,29.9355,R,ugm-3,3.784,R,ugm-3 (Ref.eq)
6894,15-10-2019,07:00,8.278,R,ugm-3 (FIDAS),5.89014,R,ugm-3,26.89191,R,ugm-3,35.92334,R,ugm-3,20.70539,R,ugm-3,5.213,R,ugm-3 (Ref.eq)
6895,15-10-2019,08:00,7.46,R,ugm-3 (FIDAS),7.01055,R,ugm-3,28.32164,R,ugm-3,39.071,R,ugm-3,21.35399,R,ugm-3,4.844,R,ugm-3 (Ref.eq)
6896,15-10-2019,09:00,10.628,R,ugm-3 (FIDAS),11.04402,R,ugm-3,33.62855,R,ugm-3,50.56247,R,ugm-3,15.01764,R,ugm-3,6.711,R,ugm-3 (Ref.eq)
6897,15-10-2019,10:00,11.932,R,ugm-3 (FIDAS),29.16261,R,ugm-3,47.76599,R,ugm-3,92.48136,R,ugm-3,6.98495,R,ugm-3,7.324,R,ugm-3 (Ref.eq)
6898,15-10-2019,11:00,8.116,R,ugm-3 (FIDAS),12.83667,R,ugm-3,34.12745,R,ugm-3,53.81006,R,ugm-3,19.25851,R,ugm-3,5.266,R,ugm-3 (Ref.eq)
6899,15-10-2019,12:00,10.367,R,ugm-3 (FIDAS),11.17206,R,ugm-3,26.0377,R,ugm-3,43.16796,R,ugm-3,26.69249,R,ugm-3,6.525,R,ugm-3 (Ref.eq)
6900,15-10-2019,13:00,7.873,R,ugm-3 (FIDAS),7.26664,R,ugm-3,20.4845,R,ugm-3,31.62653,R,ugm-3,38.21766,R,ugm-3,4.213,R,ugm-3 (Ref.eq)
6901,15-10-2019,14:00,8.12,R,ugm-3 (FIDAS),6.81848,R,ugm-3,20.27234,R,ugm-3,30.7272,R,ugm-3,40.86196,R,ugm-3,3.59,R,ugm-3 (Ref.eq)
6902,15-10-2019,15:00,7.117,R,ugm-3 (FIDAS),4.44962,R,ugm-3,19.1081,R,ugm-3,25.93076,R,ugm-3,45.40218,R,ugm-3,3.089,R,ugm-3 (Ref.eq)
6903,15-10-2019,16:00,6.493,R,ugm-3 (FIDAS),6.30629,R,ugm-3,28.8519,R,ugm-3,38.52141,R,ugm-3,39.61465,R,ugm-3,3.221,R,ugm-3 (Ref.eq)
6904,15-10-2019,17:00,7.284,R,ugm-3 (FIDAS),7.39469,R,ugm-3,40.77296,R,ugm-3,52.11132,R,ugm-3,27.69034,R,ugm-3,4.109,R,ugm-3 (Ref.eq)
6905,15-10-2019,18:00,8.227,R,ugm-3 (FIDAS),12.13241,R,ugm-3,54.74279,R,ugm-3,73.34557,R,ugm-3,17.06324,R,ugm-3,4.544,R,ugm-3 (Ref.eq)
6906,15-10-2019,19:00,9.975,R,ugm-3 (FIDAS),13.76501,R,ugm-3,60.33351,R,ugm-3,81.43956,R,ugm-3,11.42538,R,ugm-3,6.211,R,ugm-3 (Ref.eq)
6907,15-10-2019,20:00,10.447,R,ugm-3 (FIDAS),15.55766,R,ugm-3,59.63329,R,ugm-3,83.48804,R,ugm-3,11.12603,R,ugm-3,5.773,R,ugm-3 (Ref.eq)
6908,15-10-2019,21:00,9.468,R,ugm-3 (FIDAS),20.71153,R,ugm-3,59.87475,R,ugm-3,91.63199,R,ugm-3,8.43183,R,ugm-3,5.451,R,ugm-3 (Ref.eq)
6909,15-10-2019,22:00,11.275,R,ugm-3 (FIDAS),30.57112,R,ugm-3,61.09481,R,ugm-3,107.96987,R,ugm-3,4.88947,R,ugm-3,5.598,R,ugm-3 (Ref.eq)
6910,15-10-2019,23:00,11.885,R,ugm-3 (FIDAS),14.62932,R,ugm-3,40.82174,R,ugm-3,63.25306,R,ugm-3,16.01549,R,ugm-3,5.433,R,ugm-3 (Ref.eq)
6911,15-10-2019,24:00,11.06,R,ugm-3 (FIDAS),5.40997,R,ugm-3,27.12854,R,ugm-3,35.42371,R,ugm-3,23.44948,R,ugm-3,4.808,R,ugm-3 (Ref.eq)
6912,16-10-2019,01:00,10.722,R,ugm-3 (FIDAS),1.66438,R,ugm-3,17.22165,R,ugm-3,19.77367,R,ugm-3,31.66511,R,ugm-3,4.413,R,ugm-3 (Ref.eq)
6913,16-10-2019,02:00,9.271,R,ugm-3 (FIDAS),1.2803,R,ugm-3,11.6854,R,ugm-3,13.64849,R,ugm-3,42.30884,R,ugm-3,4.215,R,ugm-3 (Ref.eq)
6914,16-10-2019,03:00,8.708,R,ugm-3 (FIDAS),4.25698,R,ugm-3,22.48409,R,ugm-3,29.01137,R,ugm-3,32.23056,R,ugm-3,4.18,R,ugm-3 (Ref.eq)
6915,16-10-2019,04:00,8.553,R,ugm-3 (FIDAS),1.95245,R,ugm-3,14.03361,R,ugm-3,17.02733,R,ugm-3,42.10927,R,ugm-3,4.163,R,ugm-3 (Ref.eq)
6916,16-10-2019,05:00,4.862,R,ugm-3 (FIDAS),2.78464,R,ugm-3,18.84949,R,ugm-3,23.11922,R,ugm-3,43.10712,R,ugm-3,2.56,R,ugm-3 (Ref.eq)
6917,16-10-2019,06:00,1.744,R,ugm-3 (FIDAS),3.80888,R,ugm-3,22.3223,R,ugm-3,28.1625,R,ugm-3,36.97034,R,ugm-3,0.724,R,ugm-3 (Ref.eq)
6918,16-10-2019,07:00,2.019,R,ugm-3 (FIDAS),10.21036,R,ugm-3,36.87439,R,ugm-3,52.53005,R,ugm-3,19.00904,R,ugm-3,0.687,R,ugm-3 (Ref.eq)
6919,16-10-2019,08:00,2.62,R,ugm-3 (FIDAS),13.50712,R,ugm-3,44.85208,R,ugm-3,65.5627,R,ugm-3,12.57291,R,ugm-3,1.012,R,ugm-3 (Ref.eq)
6920,16-10-2019,09:00,3.16,R,ugm-3 (FIDAS),7.32969,R,ugm-3,34.89986,R,ugm-3,46.13857,R,ugm-3,29.48647,R,ugm-3,1.659,R,ugm-3 (Ref.eq)
6921,16-10-2019,10:00,8.249,R,ugm-3 (FIDAS),2.88066,R,ugm-3,14.80745,R,ugm-3,19.2244,R,ugm-3,47.34798,R,ugm-3,4.071,R,ugm-3 (Ref.eq)
6922,16-10-2019,11:00,10.508,R,ugm-3 (FIDAS),6.97761,R,ugm-3,22.65673,R,ugm-3,33.35559,R,ugm-3,41.46067,R,ugm-3,5.08,R,ugm-3 (Ref.eq)
6923,16-10-2019,12:00,10.221,R,ugm-3 (FIDAS),4.16096,R,ugm-3,13.84302,R,ugm-3,20.22307,R,ugm-3,51.68863,R,ugm-3,4.837,R,ugm-3 (Ref.eq)
6924,16-10-2019,13:00,9.677,R,ugm-3 (FIDAS),2.11249,R,ugm-3,6.2982,R,ugm-3,9.5373,R,ugm-3,59.52175,R,ugm-3,4.637,R,ugm-3 (Ref.eq)
6925,16-10-2019,14:00,10.431,R,ugm-3 (FIDAS),2.78464,R,ugm-3,9.96133,R,ugm-3,14.23105,R,ugm-3,55.38068,R,ugm-3,4.338,R,ugm-3 (Ref.eq)
6926,16-10-2019,15:00,7.286,R,ugm-3 (FIDAS),3.23275,R,ugm-3,11.57119,R,ugm-3,16.52799,R,ugm-3,53.58455,R,ugm-3,3.359,R,ugm-3 (Ref.eq)
6927,16-10-2019,16:00,6.979,R,ugm-3 (FIDAS),4.25698,R,ugm-3,16.64187,R,ugm-3,23.16915,R,ugm-3,47.04863,R,ugm-3,3.427,R,ugm-3 (Ref.eq)
6928,16-10-2019,17:00,7.859,R,ugm-3 (FIDAS),2.62461,R,ugm-3,22.14082,R,ugm-3,26.16516,R,ugm-3,40.16346,R,ugm-3,3.566,R,ugm-3 (Ref.eq)
6929,16-10-2019,18:00,11.195,R,ugm-3 (FIDAS),22.34115,R,ugm-3,60.66765,R,ugm-3,94.92361,R,ugm-3,11.52517,R,ugm-3,4.352,R,ugm-3 (Ref.eq)
6930,16-10-2019,19:00,12.428,R,ugm-3 (FIDAS),28.71062,R,ugm-3,67.92859,R,ugm-3,111.95093,R,ugm-3,2.34495,R,ugm-3,5.795,R,ugm-3 (Ref.eq)
6931,16-10-2019,20:00,14.733,R,ugm-3 (FIDAS),25.25383,R,ugm-3,61.04516,R,ugm-3,99.76716,R,ugm-3,1.64645,R,ugm-3,7.516,R,ugm-3 (Ref.eq)
6932,16-10-2019,21:00,14.293,R,ugm-3 (FIDAS),48.20312,R,ugm-3,57.26492,R,ugm-3,131.17533,R,ugm-3,1.19742,R,ugm-3,7.682,R,ugm-3 (Ref.eq)
6933,16-10-2019,22:00,16.22,R,ugm-3 (FIDAS),24.80572,R,ugm-3,53.49322,R,ugm-3,91.52813,R,ugm-3,1.14753,R,ugm-3,7.901,R,ugm-3 (Ref.eq)
6934,16-10-2019,23:00,103.343,R,ugm-3 (FIDAS),42.98592,R,ugm-3,52.18194,R,ugm-3,118.09276,R,ugm-3,1.94581,R,ugm-3,90.982,R,ugm-3 (Ref.eq)
6935,16-10-2019,24:00,38.555,R,ugm-3 (FIDAS),27.36631,R,ugm-3,42.77608,R,ugm-3,84.73717,R,ugm-3,3.14323,R,ugm-3,29.278,R,ugm-3 (Ref.eq)
6936,17-10-2019,01:00,14.45,R,ugm-3 (FIDAS),3.15764,R,ugm-3,35.74702,R,ugm-3,40.58867,R,ugm-3,11.37549,R,ugm-3,6.455,R,ugm-3 (Ref.eq)
6937,17-10-2019,02:00,12.583,R,ugm-3 (FIDAS),1.40814,R,ugm-3,21.19601,R,ugm-3,23.35512,R,ugm-3,17.82825,R,ugm-3,5.922,R,ugm-3 (Ref.eq)
6938,17-10-2019,03:00,12.073,R,ugm-3 (FIDAS),3.1043,R,ugm-3,23.9849,R,ugm-3,28.74476,R,ugm-3,17.01334,R,ugm-3,6.079,R,ugm-3 (Ref.eq)
6939,17-10-2019,04:00,12.423,R,ugm-3 (FIDAS),5.69656,R,ugm-3,26.19828,R,ugm-3,34.93287,R,ugm-3,11.3256,R,ugm-3,6.069,R,ugm-3 (Ref.eq)
6940,17-10-2019,05:00,10.873,R,ugm-3 (FIDAS),15.84155,R,ugm-3,32.45093,R,ugm-3,56.74097,R,ugm-3,4.14108,R,ugm-3,5.929,R,ugm-3 (Ref.eq)
6941,17-10-2019,06:00,10.186,R,ugm-3 (FIDAS),27.17065,R,ugm-3,35.09142,R,ugm-3,76.75251,R,ugm-3,4.24086,R,ugm-3,5.404,R,ugm-3 (Ref.eq)
6942,17-10-2019,07:00,9.902,R,ugm-3 (FIDAS),22.14616,R,ugm-3,45.78978,R,ugm-3,79.74676,R,ugm-3,5.23871,R,ugm-3,5.04,R,ugm-3 (Ref.eq)
6943,17-10-2019,08:00,11.515,R,ugm-3 (FIDAS),52.29311,R,ugm-3,49.86845,R,ugm-3,130.0501,R,ugm-3,4.6899,R,ugm-3,5.899,R,ugm-3 (Ref.eq)
6944,17-10-2019,09:00,10.515,R,ugm-3 (FIDAS),26.08255,R,ugm-3,43.04775,R,ugm-3,83.04043,R,ugm-3,17.26281,R,ugm-3,5.167,R,ugm-3 (Ref.eq)
6945,17-10-2019,10:00,7.44,R,ugm-3 (FIDAS),15.13748,R,ugm-3,37.2234,R,ugm-3,60.43387,R,ugm-3,27.98969,R,ugm-3,3.84,R,ugm-3 (Ref.eq)
6946,17-10-2019,11:00,5.978,R,ugm-3 (FIDAS),9.47293,R,ugm-3,39.87052,R,ugm-3,54.39547,R,ugm-3,33.32819,R,ugm-3,3.05,R,ugm-3 (Ref.eq)
6947,17-10-2019,12:00,4.82,R,ugm-3 (FIDAS),10.30501,R,ugm-3,42.23768,R,ugm-3,58.03847,R,ugm-3,33.82712,R,ugm-3,3.157,R,ugm-3 (Ref.eq)
6948,17-10-2019,13:00,5.349,R,ugm-3 (FIDAS),7.74476,R,ugm-3,28.34758,R,ugm-3,40.22271,R,ugm-3,45.30239,R,ugm-3,3.188,R,ugm-3 (Ref.eq)
6949,17-10-2019,14:00,4.871,R,ugm-3 (FIDAS),4.57645,R,ugm-3,18.33416,R,ugm-3,25.35129,R,ugm-3,56.02928,R,ugm-3,2.837,R,ugm-3 (Ref.eq)
6950,17-10-2019,15:00,5.295,R,ugm-3 (FIDAS),8.67285,R,ugm-3,32.01475,R,ugm-3,45.31293,R,ugm-3,47.39788,R,ugm-3,2.95,R,ugm-3 (Ref.eq)
6951,17-10-2019,16:00,6.651,R,ugm-3 (FIDAS),9.2169,R,ugm-3,40.76213,R,ugm-3,54.89451,R,ugm-3,41.11142,R,ugm-3,3.416,R,ugm-3 (Ref.eq)
6952,17-10-2019,17:00,7.324,R,ugm-3 (FIDAS),8.60884,R,ugm-3,50.72712,R,ugm-3,63.92716,R,ugm-3,34.07658,R,ugm-3,3.818,R,ugm-3 (Ref.eq)
6953,17-10-2019,18:00,7.986,R,ugm-3 (FIDAS),19.20188,R,ugm-3,71.31392,R,ugm-3,100.75639,R,ugm-3,14.41893,R,ugm-3,4.104,R,ugm-3 (Ref.eq)
6954,17-10-2019,19:00,5.348,R,ugm-3 (FIDAS),23.42629,R,ugm-3,75.26654,R,ugm-3,111.18635,R,ugm-3,16.96345,R,ugm-3,3.16,R,ugm-3 (Ref.eq)
6955,17-10-2019,20:00,6.104,R,ugm-3 (FIDAS),17.21768,R,ugm-3,71.66149,R,ugm-3,98.06157,R,ugm-3,19.85722,R,ugm-3,3.495,R,ugm-3 (Ref.eq)
6956,17-10-2019,21:00,8.48,R,ugm-3 (FIDAS),19.84194,R,ugm-3,64.99277,R,ugm-3,95.41665,R,ugm-3,20.10668,R,ugm-3,3.941,R,ugm-3 (Ref.eq)
6957,17-10-2019,22:00,7.903,R,ugm-3 (FIDAS),31.04303,R,ugm-3,74.71631,R,ugm-3,122.31496,R,ugm-3,14.6684,R,ugm-3,4.166,R,ugm-3 (Ref.eq)
6958,17-10-2019,23:00,8.996,R,ugm-3 (FIDAS),19.00986,R,ugm-3,57.98453,R,ugm-3,87.13257,R,ugm-3,20.95485,R,ugm-3,4.349,R,ugm-3 (Ref.eq)
6959,17-10-2019,24:00,8.08,R,ugm-3 (FIDAS),5.47254,R,ugm-3,32.58017,R,ugm-3,40.97127,R,ugm-3,34.67529,R,ugm-3,3.771,R,ugm-3 (Ref.eq)
6960,18-10-2019,01:00,8.206,R,ugm-3 (FIDAS),4.30918,R,ugm-3,25.17949,R,ugm-3,31.78681,R,ugm-3,40.24662,R,ugm-3,3.625,R,ugm-3 (Ref.eq)
6961,18-10-2019,02:00,4.026,R,ugm-3 (FIDAS),4.13852,R,ugm-3,27.43615,R,ugm-3,33.7818,R,ugm-3,46.69938,R,ugm-3,1.615,R,ugm-3 (Ref.eq)
6962,18-10-2019,03:00,3.837,R,ugm-3 (FIDAS),1.88793,R,ugm-3,16.55634,R,ugm-3,19.45113,R,ugm-3,58.62369,R,ugm-3,1.926,R,ugm-3 (Ref.eq)
6963,18-10-2019,04:00,4.75,R,ugm-3 (FIDAS),1.91993,R,ugm-3,18.25289,R,ugm-3,21.19675,R,ugm-3,55.33078,R,ugm-3,2.167,R,ugm-3 (Ref.eq)
6964,18-10-2019,05:00,6.447,R,ugm-3 (FIDAS),1.08796,R,ugm-3,15.93758,R,ugm-3,17.60577,R,ugm-3,58.92304,R,ugm-3,3.281,R,ugm-3 (Ref.eq)
6965,18-10-2019,06:00,4.994,R,ugm-3 (FIDAS),1.40795,R,ugm-3,29.16248,R,ugm-3,31.32131,R,ugm-3,44.35443,R,ugm-3,2.081,R,ugm-3 (Ref.eq)
6966,18-10-2019,07:00,3.849,R,ugm-3 (FIDAS),1.40795,R,ugm-3,26.31963,R,ugm-3,28.47845,R,ugm-3,40.36303,R,ugm-3,1.78,R,ugm-3 (Ref.eq)
6967,18-10-2019,08:00,3.934,R,ugm-3 (FIDAS),5.34381,R,ugm-3,35.64613,R,ugm-3,43.83986,R,ugm-3,30.634,R,ugm-3,1.959,R,ugm-3 (Ref.eq)
6968,18-10-2019,09:00,5.931,R,ugm-3 (FIDAS),8.70369,R,ugm-3,32.14025,R,ugm-3,45.48572,R,ugm-3,35.22411,R,ugm-3,2.949,R,ugm-3 (Ref.eq)
6969,18-10-2019,10:00,7.793,R,ugm-3 (FIDAS),9.59966,R,ugm-3,27.17547,R,ugm-3,41.89475,R,ugm-3,41.76002,R,ugm-3,3.462,R,ugm-3 (Ref.eq)
6970,18-10-2019,11:00,10.284,R,ugm-3 (FIDAS),6.78376,R,ugm-3,20.62044,R,ugm-3,31.02206,R,ugm-3,50.29164,R,ugm-3,5.078,R,ugm-3 (Ref.eq)
6971,18-10-2019,12:00,9.899,R,ugm-3 (FIDAS),4.86383,R,ugm-3,20.37232,R,ugm-3,27.83008,R,ugm-3,53.63444,R,ugm-3,5.311,R,ugm-3 (Ref.eq)
6972,18-10-2019,13:00,8.962,R,ugm-3 (FIDAS),6.49577,R,ugm-3,30.58809,R,ugm-3,40.54813,R,ugm-3,47.8968,R,ugm-3,4.911,R,ugm-3 (Ref.eq)
6973,18-10-2019,14:00,9.054,R,ugm-3 (FIDAS),6.97575,R,ugm-3,34.19122,R,ugm-3,44.88723,R,ugm-3,45.35228,R,ugm-3,5.154,R,ugm-3 (Ref.eq)
6974,18-10-2019,15:00,11.318,R,ugm-3 (FIDAS),6.81576,R,ugm-3,25.90797,R,ugm-3,36.35865,R,ugm-3,51.8882,R,ugm-3,6.164,R,ugm-3 (Ref.eq)
6975,18-10-2019,16:00,11.269,R,ugm-3 (FIDAS),8.4157,R,ugm-3,36.67155,R,ugm-3,49.57545,R,ugm-3,44.85336,R,ugm-3,6.254,R,ugm-3 (Ref.eq)
6976,18-10-2019,17:00,13.083,R,ugm-3 (FIDAS),9.66366,R,ugm-3,44.58336,R,ugm-3,59.40076,R,ugm-3,33.07873,R,ugm-3,7.474,R,ugm-3 (Ref.eq)
6977,18-10-2019,18:00,13.095,R,ugm-3 (FIDAS),7.74373,R,ugm-3,43.43749,R,ugm-3,55.31104,R,ugm-3,38.11787,R,ugm-3,7.329,R,ugm-3 (Ref.eq)
6978,18-10-2019,19:00,12.883,R,ugm-3 (FIDAS),8.76769,R,ugm-3,45.95716,R,ugm-3,59.40076,R,ugm-3,35.02454,R,ugm-3,7.104,R,ugm-3 (Ref.eq)
6979,18-10-2019,20:00,12.34,R,ugm-3 (FIDAS),9.50366,R,ugm-3,44.87856,R,ugm-3,59.45064,R,ugm-3,34.07658,R,ugm-3,6.793,R,ugm-3 (Ref.eq)
6980,18-10-2019,21:00,14.52,R,ugm-3 (FIDAS),12.22357,R,ugm-3,46.09456,R,ugm-3,64.83711,R,ugm-3,31.58195,R,ugm-3,7.741,R,ugm-3 (Ref.eq)
6981,18-10-2019,22:00,9.643,R,ugm-3 (FIDAS),22.39921,R,ugm-3,69.69365,R,ugm-3,104.03862,R,ugm-3,14.56861,R,ugm-3,5.524,R,ugm-3 (Ref.eq)
6982,18-10-2019,23:00,14.355,R,ugm-3 (FIDAS),10.01565,R,ugm-3,34.31809,R,ugm-3,49.6752,R,ugm-3,36.42153,R,ugm-3,7.368,R,ugm-3 (Ref.eq)
6983,18-10-2019,24:00,8.5,R,ugm-3 (FIDAS),0.92797,R,ugm-3,5.31022,R,ugm-3,6.73308,R,ugm-3,60.46971,R,ugm-3,4.967,R,ugm-3 (Ref.eq)
6984,19-10-2019,01:00,6.675,R,ugm-3 (FIDAS),0.81053,R,ugm-3,5.40324,R,ugm-3,6.64604,R,ugm-3,60.53623,R,ugm-3,3.858,R,ugm-3 (Ref.eq)
6985,19-10-2019,02:00,8.236,R,ugm-3 (FIDAS),2.04766,R,ugm-3,19.5233,R,ugm-3,22.66299,R,ugm-3,41.51056,R,ugm-3,4.366,R,ugm-3 (Ref.eq)
6986,19-10-2019,03:00,9.073,R,ugm-3 (FIDAS),4.28728,R,ugm-3,25.87555,R,ugm-3,32.44928,R,ugm-3,35.57335,R,ugm-3,4.291,R,ugm-3 (Ref.eq)
6987,19-10-2019,04:00,9.322,R,ugm-3 (FIDAS),3.03949,R,ugm-3,18.3182,R,ugm-3,22.97868,R,ugm-3,40.5626,R,ugm-3,4.516,R,ugm-3 (Ref.eq)
6988,19-10-2019,05:00,10.717,R,ugm-3 (FIDAS),0.6079,R,ugm-3,13.72242,R,ugm-3,14.65452,R,ugm-3,47.69723,R,ugm-3,5.545,R,ugm-3 (Ref.eq)
6989,19-10-2019,06:00,9.728,R,ugm-3 (FIDAS),1.11981,R,ugm-3,23.40501,R,ugm-3,25.12203,R,ugm-3,42.00949,R,ugm-3,4.798,R,ugm-3 (Ref.eq)
6990,19-10-2019,07:00,8.795,R,ugm-3 (FIDAS),4.7672,R,ugm-3,45.02796,R,ugm-3,52.33755,R,ugm-3,24.34754,R,ugm-3,4.467,R,ugm-3 (Ref.eq)
6991,19-10-2019,08:00,8.25,R,ugm-3 (FIDAS),13.88566,R,ugm-3,55.67008,R,ugm-3,76.96113,R,ugm-3,18.56001,R,ugm-3,3.95,R,ugm-3 (Ref.eq)
6992,19-10-2019,09:00,7.374,R,ugm-3 (FIDAS),11.64604,R,ugm-3,36.22513,R,ugm-3,54.08214,R,ugm-3,32.5798,R,ugm-3,3.729,R,ugm-3 (Ref.eq)
6993,19-10-2019,10:00,6.716,R,ugm-3 (FIDAS),12.98981,R,ugm-3,31.32353,R,ugm-3,51.24096,R,ugm-3,34.72518,R,ugm-3,3.243,R,ugm-3 (Ref.eq)
6994,19-10-2019,11:00,4.935,R,ugm-3 (FIDAS),4.70321,R,ugm-3,13.87307,R,ugm-3,21.08456,R,ugm-3,47.2482,R,ugm-3,2.131,R,ugm-3 (Ref.eq)
6995,19-10-2019,12:00,3.627,R,ugm-3 (FIDAS),3.5514,R,ugm-3,9.15926,R,ugm-3,14.60467,R,ugm-3,52.5368,R,ugm-3,1.852,R,ugm-3 (Ref.eq)
6996,19-10-2019,13:00,3.941,R,ugm-3 (FIDAS),3.5514,R,ugm-3,11.4023,R,ugm-3,16.84771,R,ugm-3,52.5867,R,ugm-3,2.002,R,ugm-3 (Ref.eq)
6997,19-10-2019,14:00,3.547,R,ugm-3 (FIDAS),2.07965,R,ugm-3,10.76793,R,ugm-3,13.95668,R,ugm-3,55.72992,R,ugm-3,2.02,R,ugm-3 (Ref.eq)
6998,19-10-2019,15:00,3.138,R,ugm-3 (FIDAS),6.39892,R,ugm-3,19.3978,R,ugm-3,29.20934,R,ugm-3,48.09637,R,ugm-3,1.832,R,ugm-3 (Ref.eq)
6999,19-10-2019,16:00,3.853,R,ugm-3 (FIDAS),6.5269,R,ugm-3,28.3731,R,ugm-3,38.38087,R,ugm-3,41.31099,R,ugm-3,2.155,R,ugm-3 (Ref.eq)
7000,19-10-2019,17:00,4.46,R,ugm-3 (FIDAS),7.32677,R,ugm-3,45.98818,R,ugm-3,57.22239,R,ugm-3,23.84862,R,ugm-3,2.425,R,ugm-3 (Ref.eq)
7001,19-10-2019,18:00,4.815,R,ugm-3 (FIDAS),11.93399,R,ugm-3,59.90873,R,ugm-3,78.20726,R,ugm-3,9.82882,R,ugm-3,2.665,R,ugm-3 (Ref.eq)
7002,19-10-2019,19:00,6.734,R,ugm-3 (FIDAS),21.14844,R,ugm-3,64.97055,R,ugm-3,97.3977,R,ugm-3,3.39269,R,ugm-3,3.706,R,ugm-3 (Ref.eq)
7003,19-10-2019,20:00,9.263,R,ugm-3 (FIDAS),17.40507,R,ugm-3,58.69758,R,ugm-3,85.38498,R,ugm-3,4.19097,R,ugm-3,5.39,R,ugm-3 (Ref.eq)
7004,19-10-2019,21:00,10.158,R,ugm-3 (FIDAS),5.53507,R,ugm-3,43.80072,R,ugm-3,52.28771,R,ugm-3,10.22796,R,ugm-3,6.36,R,ugm-3 (Ref.eq)
7005,19-10-2019,22:00,11.169,R,ugm-3 (FIDAS),10.20628,R,ugm-3,47.40488,R,ugm-3,63.05429,R,ugm-3,4.73979,R,ugm-3,6.984,R,ugm-3 (Ref.eq)
7006,19-10-2019,23:00,12.323,R,ugm-3 (FIDAS),13.6617,R,ugm-3,45.59582,R,ugm-3,66.54346,R,ugm-3,2.04559,R,ugm-3,8.344,R,ugm-3 (Ref.eq)
7007,19-10-2019,24:00,14.008,R,ugm-3 (FIDAS),22.62019,R,ugm-3,45.81634,R,ugm-3,80.50014,R,ugm-3,1.3471,R,ugm-3,9.552,R,ugm-3 (Ref.eq)
7008,20-10-2019,01:00,12.653,R,ugm-3 (FIDAS),12.2843,R,ugm-3,43.06888,R,ugm-3,61.90454,R,ugm-3,1.86265,R,ugm-3,8.445,R,ugm-3 (Ref.eq)
7009,20-10-2019,02:00,9.171,R,ugm-3 (FIDAS),10.0663,R,ugm-3,41.22249,R,ugm-3,56.65726,R,ugm-3,1.72961,R,ugm-3,7.015,R,ugm-3 (Ref.eq)
7010,20-10-2019,03:00,10.609,R,ugm-3 (FIDAS),11.58051,R,ugm-3,33.20512,R,ugm-3,50.96165,R,ugm-3,1.49678,R,ugm-3,7.515,R,ugm-3 (Ref.eq)
7011,20-10-2019,04:00,11.43,R,ugm-3 (FIDAS),14.33168,R,ugm-3,28.53837,R,ugm-3,50.51331,R,ugm-3,1.44688,R,ugm-3,9.152,R,ugm-3 (Ref.eq)
7012,20-10-2019,05:00,12.78,R,ugm-3 (FIDAS),25.11243,R,ugm-3,24.26283,R,ugm-3,62.76801,R,ugm-3,1.84602,R,ugm-3,9.653,R,ugm-3 (Ref.eq)
7013,20-10-2019,06:00,14.66,R,ugm-3 (FIDAS),49.00922,R,ugm-3,26.47798,R,ugm-3,101.6244,R,ugm-3,1.54667,R,ugm-3,11.203,R,ugm-3 (Ref.eq)
