,Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status.1,unit.1,Nitrogen oxides as nitrogen dioxide,status.2,unit.2,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.3,unit.3,PM<sub>2.5</sub> particulate matter (Hourly measured),status.4,unit.4,Volatile PM<sub>2.5</sub> (Hourly measured),status.5,unit.5
2592,19-04-2019,01:00,0.7752,R,ugm-3,37.99157,R,ugm-3,39.18019,R,ugm-3,22.3,R,ugm-3 (TEOM FDMS),30.577,R,ugm-3 (TEOM FDMS),10.3,R,ugm-3 (TEOM FDMS)
2593,19-04-2019,02:00,0.62016,R,ugm-3,36.97714,R,ugm-3,37.92804,R,ugm-3,21.9,R,ugm-3 (TEOM FDMS),30.377,R,ugm-3 (TEOM FDMS),10.5,R,ugm-3 (TEOM FDMS)
2594,19-04-2019,03:00,0.3876,R,ugm-3,26.06437,R,ugm-3,26.65868,R,ugm-3,21.1,R,ugm-3 (TEOM FDMS),29.177,R,ugm-3 (TEOM FDMS),10.1,R,ugm-3 (TEOM FDMS)
2595,19-04-2019,04:00,0.54264,R,ugm-3,26.55371,R,ugm-3,27.38574,R,ugm-3,21.6,R,ugm-3 (TEOM FDMS),29.277,R,ugm-3 (TEOM FDMS),9.7,R,ugm-3 (TEOM FDMS)
2596,19-04-2019,05:00,23.83732,R,ugm-3,46.4554,R,ugm-3,83.00545,R,ugm-3,22.2,R,ugm-3 (TEOM FDMS),29.877,R,ugm-3 (TEOM FDMS),9.7,R,ugm-3 (TEOM FDMS)
2597,19-04-2019,06:00,61.51191,R,ugm-3,60.364,R,ugm-3,154.68095,R,ugm-3,27.7,R,ugm-3 (TEOM FDMS),35.277,R,ugm-3 (TEOM FDMS),9.6,R,ugm-3 (TEOM FDMS)
2598,19-04-2019,07:00,47.94596,R,ugm-3,60.50436,R,ugm-3,134.02047,R,ugm-3,29.5,R,ugm-3 (TEOM FDMS),36.077,R,ugm-3 (TEOM FDMS),8.6,R,ugm-3 (TEOM FDMS)
2599,19-04-2019,08:00,9.41865,R,ugm-3,35.90683,R,ugm-3,50.34856,R,ugm-3,27.3,R,ugm-3 (TEOM FDMS),37.077,R,ugm-3 (TEOM FDMS),11.8,R,ugm-3 (TEOM FDMS)
2600,19-04-2019,09:00,4.30235,R,ugm-3,23.15183,R,ugm-3,29.74867,R,ugm-3,24.7,R,ugm-3 (TEOM FDMS),33.077,R,ugm-3 (TEOM FDMS),10.4,R,ugm-3 (TEOM FDMS)
2601,19-04-2019,10:00,5.54266,R,ugm-3,26.40001,R,ugm-3,34.89864,R,ugm-3,22.5,R,ugm-3 (TEOM FDMS),32.977,R,ugm-3 (TEOM FDMS),12.5,R,ugm-3 (TEOM FDMS)
2602,19-04-2019,11:00,4.57366,R,ugm-3,26.06815,R,ugm-3,33.081,R,ugm-3,21.7,R,ugm-3 (TEOM FDMS),31.077,R,ugm-3 (TEOM FDMS),11.4,R,ugm-3 (TEOM FDMS)
2603,19-04-2019,12:00,2.67443,R,ugm-3,20.74031,R,ugm-3,24.84105,R,ugm-3,20.9,R,ugm-3 (TEOM FDMS),30.777,R,ugm-3 (TEOM FDMS),11.9,R,ugm-3 (TEOM FDMS)
2604,19-04-2019,13:00,1.51164,R,ugm-3,14.7074,R,ugm-3,17.02521,R,ugm-3,13.4,R,ugm-3 (TEOM FDMS),25.277,R,ugm-3 (TEOM FDMS),13.9,R,ugm-3 (TEOM FDMS)
2605,19-04-2019,14:00,1.43412,R,ugm-3,14.76567,R,ugm-3,16.96462,R,ugm-3,13.6,R,ugm-3 (TEOM FDMS),23.077,R,ugm-3 (TEOM FDMS),11.5,R,ugm-3 (TEOM FDMS)
2606,19-04-2019,15:00,1.82171,R,ugm-3,18.71546,R,ugm-3,21.50871,R,ugm-3,17.8,R,ugm-3 (TEOM FDMS),26.377,R,ugm-3 (TEOM FDMS),10.6,R,ugm-3 (TEOM FDMS)
2607,19-04-2019,16:00,1.78295,R,ugm-3,18.47195,R,ugm-3,21.20577,R,ugm-3,16.9,R,ugm-3 (TEOM FDMS),23.677,R,ugm-3 (TEOM FDMS),8.8,R,ugm-3 (TEOM FDMS)
2608,19-04-2019,17:00,1.43412,R,ugm-3,20.33976,R,ugm-3,22.53871,R,ugm-3,,,,,,,,,
2609,19-04-2019,18:00,1.20156,R,ugm-3,22.99869,R,ugm-3,24.84105,R,ugm-3,,,,,,,,,
2610,19-04-2019,19:00,0.73644,R,ugm-3,31.58829,R,ugm-3,32.71747,R,ugm-3,,,,,,,,,
2611,19-04-2019,20:00,2.20931,R,ugm-3,78.40612,R,ugm-3,81.79369,R,ugm-3,27.9,R,ugm-3 (TEOM FDMS),35.077,R,ugm-3 (TEOM FDMS),9.2,R,ugm-3 (TEOM FDMS)
2612,19-04-2019,21:00,4.9225,R,ugm-3,95.14878,R,ugm-3,102.69652,R,ugm-3,45.4,R,ugm-3 (TEOM FDMS),53.277,R,ugm-3 (TEOM FDMS),9.9,R,ugm-3 (TEOM FDMS)
2613,19-04-2019,22:00,25.62027,R,ugm-3,99.88657,R,ugm-3,139.17044,R,ugm-3,63.1,R,ugm-3 (TEOM FDMS),72.577,R,ugm-3 (TEOM FDMS),11.5,R,ugm-3 (TEOM FDMS)
2614,19-04-2019,23:00,25.77531,R,ugm-3,86.56186,R,ugm-3,126.08345,R,ugm-3,52.3,R,ugm-3 (TEOM FDMS),61.477,R,ugm-3 (TEOM FDMS),11.2,R,ugm-3 (TEOM FDMS)
2615,19-04-2019,24:00,13.60471,R,ugm-3,77.95862,R,ugm-3,98.81889,R,ugm-3,45.7,R,ugm-3 (TEOM FDMS),55.977,R,ugm-3 (TEOM FDMS),12.3,R,ugm-3 (TEOM FDMS)
2616,20-04-2019,01:00,12.5872,R,ugm-3,69.19912,R,ugm-3,88.49923,R,ugm-3,39.2,R,ugm-3 (TEOM FDMS),48.355,R,ugm-3 (TEOM FDMS),11.2,R,ugm-3 (TEOM FDMS)
2617,20-04-2019,02:00,2.36981,R,ugm-3,52.24462,R,ugm-3,55.87828,R,ugm-3,34.9,R,ugm-3 (TEOM FDMS),43.355,R,ugm-3 (TEOM FDMS),10.5,R,ugm-3 (TEOM FDMS)
2618,20-04-2019,03:00,2.52521,R,ugm-3,46.24257,R,ugm-3,50.11451,R,ugm-3,33.4,R,ugm-3 (TEOM FDMS),41.955,R,ugm-3 (TEOM FDMS),10.6,R,ugm-3 (TEOM FDMS)
2619,20-04-2019,04:00,3.26335,R,ugm-3,40.98513,R,ugm-3,45.98886,R,ugm-3,30.3,R,ugm-3 (TEOM FDMS),39.855,R,ugm-3 (TEOM FDMS),11.6,R,ugm-3 (TEOM FDMS)
2620,20-04-2019,05:00,6.449,R,ugm-3,49.99426,R,ugm-3,59.88259,R,ugm-3,31.1,R,ugm-3 (TEOM FDMS),41.155,R,ugm-3 (TEOM FDMS),12.1,R,ugm-3 (TEOM FDMS)
2621,20-04-2019,06:00,25.87369,R,ugm-3,51.21319,R,ugm-3,90.88563,R,ugm-3,30.4,R,ugm-3 (TEOM FDMS),37.655,R,ugm-3 (TEOM FDMS),9.3,R,ugm-3 (TEOM FDMS)
2622,20-04-2019,07:00,2.83601,R,ugm-3,26.77591,R,ugm-3,31.12439,R,ugm-3,28.7,R,ugm-3 (TEOM FDMS),37.255,R,ugm-3 (TEOM FDMS),10.6,R,ugm-3 (TEOM FDMS)
2623,20-04-2019,08:00,3.61299,R,ugm-3,22.24762,R,ugm-3,27.78746,R,ugm-3,26.8,R,ugm-3 (TEOM FDMS),36.955,R,ugm-3 (TEOM FDMS),12.2,R,ugm-3 (TEOM FDMS)
2624,20-04-2019,09:00,3.3022,R,ugm-3,19.56926,R,ugm-3,24.63255,R,ugm-3,24.3,R,ugm-3 (TEOM FDMS),33.855,R,ugm-3 (TEOM FDMS),11.6,R,ugm-3 (TEOM FDMS)
2625,20-04-2019,10:00,2.9137,R,ugm-3,16.70667,R,ugm-3,21.17429,R,ugm-3,24.1,R,ugm-3 (TEOM FDMS),33.555,R,ugm-3 (TEOM FDMS),11.5,R,ugm-3 (TEOM FDMS)
2626,20-04-2019,11:00,1.43743,R,ugm-3,12.05373,R,ugm-3,14.25776,R,ugm-3,17.8,R,ugm-3 (TEOM FDMS),26.855,R,ugm-3 (TEOM FDMS),11.1,R,ugm-3 (TEOM FDMS)
2627,20-04-2019,12:00,1.59283,R,ugm-3,14.0603,R,ugm-3,16.5026,R,ugm-3,18.6,R,ugm-3 (TEOM FDMS),28.855,R,ugm-3 (TEOM FDMS),12.3,R,ugm-3 (TEOM FDMS)
2628,20-04-2019,13:00,1.28203,R,ugm-3,13.32342,R,ugm-3,15.28917,R,ugm-3,9.6,R,ugm-3 (TEOM FDMS),21.355,R,ugm-3 (TEOM FDMS),13.8,R,ugm-3 (TEOM FDMS)
2629,20-04-2019,14:00,0.97124,R,ugm-3,9.4923,R,ugm-3,10.98151,R,ugm-3,14.4,R,ugm-3 (TEOM FDMS),22.455,R,ugm-3 (TEOM FDMS),10.1,R,ugm-3 (TEOM FDMS)
2630,20-04-2019,15:00,0.66044,R,ugm-3,7.35998,R,ugm-3,8.37264,R,ugm-3,2.2,R,ugm-3 (TEOM FDMS),13.455,R,ugm-3 (TEOM FDMS),13.3,R,ugm-3 (TEOM FDMS)
2631,20-04-2019,16:00,0.62159,R,ugm-3,8.93633,R,ugm-3,9.88943,R,ugm-3,7.9,R,ugm-3 (TEOM FDMS),14.555,R,ugm-3 (TEOM FDMS),8.7,R,ugm-3 (TEOM FDMS)
2632,20-04-2019,17:00,0.73814,R,ugm-3,10.82045,R,ugm-3,11.95225,R,ugm-3,,,,,,,,,
2633,20-04-2019,18:00,0.77699,R,ugm-3,16.82802,R,ugm-3,18.01938,R,ugm-3,,,,,,,,,
2634,20-04-2019,19:00,0.69929,R,ugm-3,27.44329,R,ugm-3,28.51552,R,ugm-3,,,,,,,,,
2635,20-04-2019,20:00,0.38849,R,ugm-3,37.62725,R,ugm-3,38.22293,R,ugm-3,20.8,R,ugm-3 (TEOM FDMS),23.655,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS)
2636,20-04-2019,21:00,0.50504,R,ugm-3,48.18737,R,ugm-3,48.96175,R,ugm-3,24.9,R,ugm-3 (TEOM FDMS),33.655,R,ugm-3 (TEOM FDMS),10.8,R,ugm-3 (TEOM FDMS)
2637,20-04-2019,22:00,1.08778,R,ugm-3,61.49093,R,ugm-3,63.15884,R,ugm-3,29.8,R,ugm-3 (TEOM FDMS),36.955,R,ugm-3 (TEOM FDMS),9.2,R,ugm-3 (TEOM FDMS)
2638,20-04-2019,23:00,4.27343,R,ugm-3,80.75352,R,ugm-3,87.30602,R,ugm-3,34.5,R,ugm-3 (TEOM FDMS),42.955,R,ugm-3 (TEOM FDMS),10.5,R,ugm-3 (TEOM FDMS)
2639,20-04-2019,24:00,3.4576,R,ugm-3,71.02294,R,ugm-3,76.32452,R,ugm-3,34.5,R,ugm-3 (TEOM FDMS),42.655,R,ugm-3 (TEOM FDMS),10.2,R,ugm-3 (TEOM FDMS)
2640,21-04-2019,01:00,0.72686,R,ugm-3,50.97254,R,ugm-3,52.08704,R,ugm-3,29.5,R,ugm-3 (TEOM FDMS),38.532,R,ugm-3 (TEOM FDMS),11.1,R,ugm-3 (TEOM FDMS)
2641,21-04-2019,02:00,1.44074,R,ugm-3,55.8724,R,ugm-3,58.08151,R,ugm-3,29.8,R,ugm-3 (TEOM FDMS),36.832,R,ugm-3 (TEOM FDMS),9.1,R,ugm-3 (TEOM FDMS)
2642,21-04-2019,03:00,1.4018,R,ugm-3,55.26381,R,ugm-3,57.41321,R,ugm-3,30.3,R,ugm-3 (TEOM FDMS),37.632,R,ugm-3 (TEOM FDMS),9.4,R,ugm-3 (TEOM FDMS)
2643,21-04-2019,04:00,2.76466,R,ugm-3,50.74393,R,ugm-3,54.98302,R,ugm-3,30.9,R,ugm-3 (TEOM FDMS),39.332,R,ugm-3 (TEOM FDMS),10.5,R,ugm-3 (TEOM FDMS)
2644,21-04-2019,05:00,6.69749,R,ugm-3,50.48537,R,ugm-3,60.75472,R,ugm-3,32.1,R,ugm-3 (TEOM FDMS),38.932,R,ugm-3 (TEOM FDMS),8.9,R,ugm-3 (TEOM FDMS)
2645,21-04-2019,06:00,12.88878,R,ugm-3,44.63748,R,ugm-3,64.4,R,ugm-3,29.8,R,ugm-3 (TEOM FDMS),36.632,R,ugm-3 (TEOM FDMS),8.9,R,ugm-3 (TEOM FDMS)
2646,21-04-2019,07:00,19.78097,R,ugm-3,43.24357,R,ugm-3,73.57396,R,ugm-3,29.6,R,ugm-3 (TEOM FDMS),37.532,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS)
2647,21-04-2019,08:00,7.9046,R,ugm-3,36.36205,R,ugm-3,48.48226,R,ugm-3,30.9,R,ugm-3 (TEOM FDMS),38.232,R,ugm-3 (TEOM FDMS),9.4,R,ugm-3 (TEOM FDMS)
2648,21-04-2019,09:00,3.54344,R,ugm-3,25.67321,R,ugm-3,31.10642,R,ugm-3,32.7,R,ugm-3 (TEOM FDMS),42.032,R,ugm-3 (TEOM FDMS),11.4,R,ugm-3 (TEOM FDMS)
2649,21-04-2019,10:00,5.49039,R,ugm-3,33.38077,R,ugm-3,41.79924,R,ugm-3,32.5,R,ugm-3 (TEOM FDMS),41.832,R,ugm-3 (TEOM FDMS),11.4,R,ugm-3 (TEOM FDMS)
2650,21-04-2019,11:00,4.59479,R,ugm-3,32.02003,R,ugm-3,39.06528,R,ugm-3,33.1,R,ugm-3 (TEOM FDMS),44.232,R,ugm-3 (TEOM FDMS),13.2,R,ugm-3 (TEOM FDMS)
2651,21-04-2019,12:00,3.30981,R,ugm-3,23.90503,R,ugm-3,28.98,R,ugm-3,28.9,R,ugm-3 (TEOM FDMS),40.032,R,ugm-3 (TEOM FDMS),13.2,R,ugm-3 (TEOM FDMS)
2652,21-04-2019,13:00,2.14164,R,ugm-3,21.32186,R,ugm-3,24.60566,R,ugm-3,22.0,R,ugm-3 (TEOM FDMS),38.632,R,ugm-3 (TEOM FDMS),18.7,R,ugm-3 (TEOM FDMS)
2653,21-04-2019,14:00,1.67437,R,ugm-3,17.42096,R,ugm-3,19.9883,R,ugm-3,18.0,R,ugm-3 (TEOM FDMS),30.532,R,ugm-3 (TEOM FDMS),14.6,R,ugm-3 (TEOM FDMS)
2654,21-04-2019,15:00,1.44074,R,ugm-3,16.98939,R,ugm-3,19.19849,R,ugm-3,16.7,R,ugm-3 (TEOM FDMS),28.232,R,ugm-3 (TEOM FDMS),13.6,R,ugm-3 (TEOM FDMS)
2655,21-04-2019,16:00,1.16817,R,ugm-3,15.28091,R,ugm-3,17.07208,R,ugm-3,16.8,R,ugm-3 (TEOM FDMS),27.932,R,ugm-3 (TEOM FDMS),13.2,R,ugm-3 (TEOM FDMS)
2656,21-04-2019,17:00,0.8956,R,ugm-3,14.30149,R,ugm-3,15.67472,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),22.032,R,ugm-3 (TEOM FDMS),11.1,R,ugm-3 (TEOM FDMS)
2657,21-04-2019,18:00,0.42833,R,ugm-3,15.26098,R,ugm-3,15.91774,R,ugm-3,20.3,R,ugm-3 (TEOM FDMS),27.732,R,ugm-3 (TEOM FDMS),9.5,R,ugm-3 (TEOM FDMS)
2658,21-04-2019,19:00,0.77878,R,ugm-3,31.7957,R,ugm-3,32.98981,R,ugm-3,,,,,,,,,
2659,21-04-2019,20:00,1.05135,R,ugm-3,58.04908,R,ugm-3,59.66113,R,ugm-3,40.5,R,ugm-3 (TEOM FDMS),48.332,R,ugm-3 (TEOM FDMS),9.9,R,ugm-3 (TEOM FDMS)
2660,21-04-2019,21:00,1.20711,R,ugm-3,82.71969,R,ugm-3,84.57056,R,ugm-3,44.5,R,ugm-3 (TEOM FDMS),56.432,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3 (TEOM FDMS)
2661,21-04-2019,22:00,3.03724,R,ugm-3,94.49467,R,ugm-3,99.1517,R,ugm-3,53.9,R,ugm-3 (TEOM FDMS),65.932,R,ugm-3 (TEOM FDMS),14.1,R,ugm-3 (TEOM FDMS)
2662,21-04-2019,23:00,1.75225,R,ugm-3,71.3125,R,ugm-3,73.99924,R,ugm-3,57.9,R,ugm-3 (TEOM FDMS),70.732,R,ugm-3 (TEOM FDMS),14.9,R,ugm-3 (TEOM FDMS)
2663,21-04-2019,24:00,0.85666,R,ugm-3,54.94535,R,ugm-3,56.25887,R,ugm-3,47.4,R,ugm-3 (TEOM FDMS),61.432,R,ugm-3 (TEOM FDMS),16.1,R,ugm-3 (TEOM FDMS)
2664,22-04-2019,01:00,0.62446,R,ugm-3,35.38315,R,ugm-3,36.34064,R,ugm-3,61.2,R,ugm-3 (TEOM FDMS),75.709,R,ugm-3 (TEOM FDMS),16.6,R,ugm-3 (TEOM FDMS)
2665,22-04-2019,02:00,0.19514,R,ugm-3,32.18834,R,ugm-3,32.48755,R,ugm-3,51.1,R,ugm-3 (TEOM FDMS),67.909,R,ugm-3 (TEOM FDMS),18.9,R,ugm-3 (TEOM FDMS)
2666,22-04-2019,03:00,0.19514,R,ugm-3,24.82693,R,ugm-3,25.12614,R,ugm-3,57.3,R,ugm-3 (TEOM FDMS),72.709,R,ugm-3 (TEOM FDMS),17.5,R,ugm-3 (TEOM FDMS)
2667,22-04-2019,04:00,0.31223,R,ugm-3,23.55231,R,ugm-3,24.03106,R,ugm-3,57.3,R,ugm-3 (TEOM FDMS),74.609,R,ugm-3 (TEOM FDMS),19.4,R,ugm-3 (TEOM FDMS)
2668,22-04-2019,05:00,0.85863,R,ugm-3,30.31928,R,ugm-3,31.63582,R,ugm-3,54.9,R,ugm-3 (TEOM FDMS),71.509,R,ugm-3 (TEOM FDMS),18.7,R,ugm-3 (TEOM FDMS)
2669,22-04-2019,06:00,2.22462,R,ugm-3,38.20223,R,ugm-3,41.61327,R,ugm-3,51.2,R,ugm-3 (TEOM FDMS),67.809,R,ugm-3 (TEOM FDMS),18.7,R,ugm-3 (TEOM FDMS)
2670,22-04-2019,07:00,3.7077,R,ugm-3,36.35408,R,ugm-3,42.03914,R,ugm-3,48.0,R,ugm-3 (TEOM FDMS),64.909,R,ugm-3 (TEOM FDMS),19.0,R,ugm-3 (TEOM FDMS)
2671,22-04-2019,08:00,10.38156,R,ugm-3,51.18627,R,ugm-3,67.10444,R,ugm-3,51.0,R,ugm-3 (TEOM FDMS),68.209,R,ugm-3 (TEOM FDMS),19.3,R,ugm-3 (TEOM FDMS)
2672,22-04-2019,09:00,9.40585,R,ugm-3,45.26009,R,ugm-3,59.68219,R,ugm-3,43.3,R,ugm-3 (TEOM FDMS),61.809,R,ugm-3 (TEOM FDMS),20.6,R,ugm-3 (TEOM FDMS)
2673,22-04-2019,10:00,6.59581,R,ugm-3,37.88785,R,ugm-3,48.00127,R,ugm-3,31.6,R,ugm-3 (TEOM FDMS),48.609,R,ugm-3 (TEOM FDMS),19.1,R,ugm-3 (TEOM FDMS)
2674,22-04-2019,11:00,4.56633,R,ugm-3,36.37597,R,ugm-3,43.37758,R,ugm-3,30.9,R,ugm-3 (TEOM FDMS),47.709,R,ugm-3 (TEOM FDMS),18.9,R,ugm-3 (TEOM FDMS)
2675,22-04-2019,12:00,1.71725,R,ugm-3,23.10144,R,ugm-3,25.73452,R,ugm-3,26.0,R,ugm-3 (TEOM FDMS),42.809,R,ugm-3 (TEOM FDMS),18.9,R,ugm-3 (TEOM FDMS)
2676,22-04-2019,13:00,1.366,R,ugm-3,22.05824,R,ugm-3,24.15273,R,ugm-3,22.3,R,ugm-3 (TEOM FDMS),38.509,R,ugm-3 (TEOM FDMS),18.3,R,ugm-3 (TEOM FDMS)
2677,22-04-2019,14:00,2.57588,R,ugm-3,34.19588,R,ugm-3,38.1455,R,ugm-3,29.1,R,ugm-3 (TEOM FDMS),42.509,R,ugm-3 (TEOM FDMS),15.5,R,ugm-3 (TEOM FDMS)
2678,22-04-2019,15:00,2.14657,R,ugm-3,29.50039,R,ugm-3,32.79174,R,ugm-3,26.9,R,ugm-3 (TEOM FDMS),40.409,R,ugm-3 (TEOM FDMS),15.6,R,ugm-3 (TEOM FDMS)
2679,22-04-2019,16:00,2.10754,R,ugm-3,35.64405,R,ugm-3,38.87556,R,ugm-3,,,,,,,,,
2680,22-04-2019,17:00,1.87337,R,ugm-3,41.05267,R,ugm-3,43.92512,R,ugm-3,42.6,R,ugm-3 (TEOM FDMS),56.309,R,ugm-3 (TEOM FDMS),15.8,R,ugm-3 (TEOM FDMS)
2681,22-04-2019,18:00,1.63919,R,ugm-3,57.95969,R,ugm-3,60.47309,R,ugm-3,45.3,R,ugm-3 (TEOM FDMS),58.109,R,ugm-3 (TEOM FDMS),14.9,R,ugm-3 (TEOM FDMS)
2682,22-04-2019,19:00,1.0928,R,ugm-3,59.22336,R,ugm-3,60.89895,R,ugm-3,49.3,R,ugm-3 (TEOM FDMS),62.409,R,ugm-3 (TEOM FDMS),15.2,R,ugm-3 (TEOM FDMS)
2683,22-04-2019,20:00,1.0928,R,ugm-3,64.51627,R,ugm-3,66.19187,R,ugm-3,53.1,R,ugm-3 (TEOM FDMS),66.709,R,ugm-3 (TEOM FDMS),15.7,R,ugm-3 (TEOM FDMS)
2684,22-04-2019,21:00,1.79531,R,ugm-3,95.01408,R,ugm-3,97.76685,R,ugm-3,64.7,R,ugm-3 (TEOM FDMS),80.109,R,ugm-3 (TEOM FDMS),17.5,R,ugm-3 (TEOM FDMS)
2685,22-04-2019,22:00,2.30268,R,ugm-3,82.61605,R,ugm-3,86.14677,R,ugm-3,56.2,R,ugm-3 (TEOM FDMS),71.709,R,ugm-3 (TEOM FDMS),17.6,R,ugm-3 (TEOM FDMS)
2686,22-04-2019,23:00,10.45962,R,ugm-3,90.79387,R,ugm-3,106.83173,R,ugm-3,58.8,R,ugm-3 (TEOM FDMS),76.209,R,ugm-3 (TEOM FDMS),19.5,R,ugm-3 (TEOM FDMS)
2687,22-04-2019,24:00,15.6504,R,ugm-3,78.27192,R,ugm-3,102.26887,R,ugm-3,59.7,R,ugm-3 (TEOM FDMS),77.709,R,ugm-3 (TEOM FDMS),20.1,R,ugm-3 (TEOM FDMS)
2688,23-04-2019,01:00,18.82878,R,ugm-3,72.7467,R,ugm-3,101.61709,R,ugm-3,68.5,R,ugm-3 (TEOM FDMS),85.886,R,ugm-3 (TEOM FDMS),19.5,R,ugm-3 (TEOM FDMS)
2689,23-04-2019,02:00,18.62015,R,ugm-3,68.01011,R,ugm-3,96.5606,R,ugm-3,63.1,R,ugm-3 (TEOM FDMS),79.686,R,ugm-3 (TEOM FDMS),18.7,R,ugm-3 (TEOM FDMS)
2690,23-04-2019,03:00,10.83567,R,ugm-3,61.85244,R,ugm-3,78.46691,R,ugm-3,56.9,R,ugm-3 (TEOM FDMS),71.686,R,ugm-3 (TEOM FDMS),16.9,R,ugm-3 (TEOM FDMS)
2691,23-04-2019,04:00,11.14862,R,ugm-3,59.11851,R,ugm-3,76.21282,R,ugm-3,49.1,R,ugm-3 (TEOM FDMS),66.486,R,ugm-3 (TEOM FDMS),19.5,R,ugm-3 (TEOM FDMS)
2692,23-04-2019,05:00,5.35916,R,ugm-3,58.97917,R,ugm-3,67.19643,R,ugm-3,33.2,R,ugm-3 (TEOM FDMS),49.886,R,ugm-3 (TEOM FDMS),18.8,R,ugm-3 (TEOM FDMS)
2693,23-04-2019,06:00,21.20193,R,ugm-3,76.17481,R,ugm-3,108.68398,R,ugm-3,25.5,R,ugm-3 (TEOM FDMS),37.986,R,ugm-3 (TEOM FDMS),14.6,R,ugm-3 (TEOM FDMS)
2694,23-04-2019,07:00,50.22746,R,ugm-3,81.56434,R,ugm-3,158.57871,R,ugm-3,21.3,R,ugm-3 (TEOM FDMS),31.686,R,ugm-3 (TEOM FDMS),12.5,R,ugm-3 (TEOM FDMS)
2695,23-04-2019,08:00,36.45794,R,ugm-3,68.01297,R,ugm-3,123.91436,R,ugm-3,17.3,R,ugm-3 (TEOM FDMS),26.886,R,ugm-3 (TEOM FDMS),11.7,R,ugm-3 (TEOM FDMS)
2696,23-04-2019,09:00,13.69129,R,ugm-3,48.03107,R,ugm-3,69.02408,R,ugm-3,15.3,R,ugm-3 (TEOM FDMS),23.886,R,ugm-3 (TEOM FDMS),10.7,R,ugm-3 (TEOM FDMS)
2697,23-04-2019,10:00,11.65715,R,ugm-3,43.83945,R,ugm-3,61.7135,R,ugm-3,11.8,R,ugm-3 (TEOM FDMS),20.486,R,ugm-3 (TEOM FDMS),10.8,R,ugm-3 (TEOM FDMS)
2698,23-04-2019,11:00,9.54478,R,ugm-3,40.74253,R,ugm-3,55.37766,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),20.686,R,ugm-3 (TEOM FDMS),12.8,R,ugm-3 (TEOM FDMS)
2699,23-04-2019,12:00,9.07537,R,ugm-3,40.3657,R,ugm-3,54.28107,R,ugm-3,11.2,R,ugm-3 (TEOM FDMS),19.186,R,ugm-3 (TEOM FDMS),10.1,R,ugm-3 (TEOM FDMS)
2700,23-04-2019,13:00,6.76741,R,ugm-3,32.39036,R,ugm-3,42.7669,R,ugm-3,8.9,R,ugm-3 (TEOM FDMS),16.186,R,ugm-3 (TEOM FDMS),9.4,R,ugm-3 (TEOM FDMS)
2701,23-04-2019,14:00,4.85063,R,ugm-3,30.94303,R,ugm-3,38.38056,R,ugm-3,10.4,R,ugm-3 (TEOM FDMS),17.886,R,ugm-3 (TEOM FDMS),9.6,R,ugm-3 (TEOM FDMS)
2702,23-04-2019,15:00,4.69416,R,ugm-3,38.73722,R,ugm-3,45.93482,R,ugm-3,30.1,R,ugm-3 (TEOM FDMS),38.986,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS)
2703,23-04-2019,16:00,3.95091,R,ugm-3,33.90653,R,ugm-3,39.96451,R,ugm-3,20.0,R,ugm-3 (TEOM FDMS),28.886,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS)
2704,23-04-2019,17:00,3.16856,R,ugm-3,36.08088,R,ugm-3,40.93926,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),19.286,R,ugm-3 (TEOM FDMS),9.4,R,ugm-3 (TEOM FDMS)
2705,23-04-2019,18:00,3.36414,R,ugm-3,50.15845,R,ugm-3,55.31674,R,ugm-3,13.8,R,ugm-3 (TEOM FDMS),19.886,R,ugm-3 (TEOM FDMS),8.2,R,ugm-3 (TEOM FDMS)
2706,23-04-2019,19:00,2.34708,R,ugm-3,53.91111,R,ugm-3,57.50991,R,ugm-3,15.8,R,ugm-3 (TEOM FDMS),23.386,R,ugm-3 (TEOM FDMS),9.7,R,ugm-3 (TEOM FDMS)
2707,23-04-2019,20:00,5.35916,R,ugm-3,77.01194,R,ugm-3,85.2292,R,ugm-3,20.0,R,ugm-3 (TEOM FDMS),25.586,R,ugm-3 (TEOM FDMS),7.7,R,ugm-3 (TEOM FDMS)
2708,23-04-2019,21:00,9.81861,R,ugm-3,79.79981,R,ugm-3,94.8548,R,ugm-3,20.1,R,ugm-3 (TEOM FDMS),28.586,R,ugm-3 (TEOM FDMS),10.6,R,ugm-3 (TEOM FDMS)
2709,23-04-2019,22:00,7.94095,R,ugm-3,81.33858,R,ugm-3,93.51453,R,ugm-3,18.8,R,ugm-3 (TEOM FDMS),26.086,R,ugm-3 (TEOM FDMS),9.4,R,ugm-3 (TEOM FDMS)
2710,23-04-2019,23:00,4.30298,R,ugm-3,72.35648,R,ugm-3,78.95428,R,ugm-3,24.3,R,ugm-3 (TEOM FDMS),32.986,R,ugm-3 (TEOM FDMS),10.8,R,ugm-3 (TEOM FDMS)
