,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Non-volatile PM<sub>10</sub> (Hourly measured),status.4,unit.4,Volatile PM<sub>10</sub> (Hourly measured),status.5,unit.5
4153,23-06-2019,02:00,33.817,R,ugm-3 (Ref.eq),21.21071,R,ugm-3,47.13793,R,ugm-3,79.66056,R,ugm-3,,,,,,
4154,23-06-2019,03:00,32.851,R,ugm-3 (Ref.eq),13.26944,R,ugm-3,43.26619,R,ugm-3,63.61238,R,ugm-3,,,,,,
4155,23-06-2019,04:00,39.614,R,ugm-3 (Ref.eq),19.57912,R,ugm-3,48.03579,R,ugm-3,78.05668,R,ugm-3,,,,,,
4156,23-06-2019,05:00,29.952,R,ugm-3 (Ref.eq),12.04575,R,ugm-3,34.14257,R,ugm-3,52.61246,R,ugm-3,,,,,,
4157,23-06-2019,06:00,36.716,R,ugm-3 (Ref.eq),13.15472,R,ugm-3,34.11281,R,ugm-3,54.2831,R,ugm-3,,,,,,
4158,23-06-2019,07:00,41.547,R,ugm-3 (Ref.eq),21.8353,R,ugm-3,42.1134,R,ugm-3,75.59373,R,ugm-3,,,,,,
4159,23-06-2019,08:00,51.209,R,ugm-3 (Ref.eq),23.67084,R,ugm-3,43.71751,R,ugm-3,80.0123,R,ugm-3,,,,,,
4160,23-06-2019,09:00,44.445,R,ugm-3 (Ref.eq),26.57712,R,ugm-3,49.22213,R,ugm-3,89.97314,R,ugm-3,,,,,,
4161,23-06-2019,10:00,44.445,R,ugm-3 (Ref.eq),29.25395,R,ugm-3,52.7861,R,ugm-3,97.64153,R,ugm-3,,,,,,
4162,23-06-2019,11:00,41.547,R,ugm-3 (Ref.eq),21.72058,R,ugm-3,42.56549,R,ugm-3,75.86992,R,ugm-3,,,,,,
4163,23-06-2019,12:00,36.716,R,ugm-3 (Ref.eq),18.73783,R,ugm-3,41.95987,R,ugm-3,70.6908,R,ugm-3,,,,,,
4164,23-06-2019,13:00,32.851,R,ugm-3 (Ref.eq),16.32868,R,ugm-3,47.43208,R,ugm-3,72.46903,R,ugm-3,,,,,,
4165,23-06-2019,14:00,30.918,R,ugm-3 (Ref.eq),17.24645,R,ugm-3,43.7863,R,ugm-3,70.23049,R,ugm-3,,,,,,
4166,23-06-2019,15:00,32.851,R,ugm-3 (Ref.eq),15.44915,R,ugm-3,37.15635,R,ugm-3,60.84471,R,ugm-3,,,,,,
4167,23-06-2019,16:00,36.716,R,ugm-3 (Ref.eq),13.57536,R,ugm-3,39.22788,R,ugm-3,60.04315,R,ugm-3,,,,,,
4168,23-06-2019,17:00,34.783,R,ugm-3 (Ref.eq),14.11073,R,ugm-3,48.272,R,ugm-3,69.90815,R,ugm-3,,,,,,
4169,23-06-2019,18:00,34.783,R,ugm-3 (Ref.eq),13.6136,R,ugm-3,47.4199,R,ugm-3,68.2938,R,ugm-3,,,,,,
4170,23-06-2019,19:00,44.445,R,ugm-3 (Ref.eq),15.67859,R,ugm-3,55.544,R,ugm-3,79.58417,R,ugm-3,,,,,,
4171,23-06-2019,20:00,46.378,R,ugm-3 (Ref.eq),13.38416,R,ugm-3,57.15203,R,ugm-3,77.67413,R,ugm-3,,,,,,
4172,23-06-2019,21:00,47.344,R,ugm-3 (Ref.eq),10.09548,R,ugm-3,46.09109,R,ugm-3,61.57061,R,ugm-3,,,,,,
4173,23-06-2019,22:00,48.31,R,ugm-3 (Ref.eq),10.2102,R,ugm-3,44.41916,R,ugm-3,60.07458,R,ugm-3,,,,,,
4174,23-06-2019,23:00,52.175,R,ugm-3 (Ref.eq),9.25419,R,ugm-3,44.77806,R,ugm-3,58.96762,R,ugm-3,,,,,,
4175,23-06-2019,24:00,49.276,R,ugm-3 (Ref.eq),12.12223,R,ugm-3,54.73342,R,ugm-3,73.32057,R,ugm-3,,,,,,
4176,24-06-2019,01:00,48.31,R,ugm-3 (Ref.eq),10.29833,R,ugm-3,46.74613,R,ugm-3,62.53668,R,ugm-3,,,,,,
4177,24-06-2019,02:00,57.006,R,ugm-3 (Ref.eq),13.61214,R,ugm-3,48.05285,R,ugm-3,68.92451,R,ugm-3,,,,,,
4178,24-06-2019,03:00,57.006,R,ugm-3 (Ref.eq),10.0944,R,ugm-3,51.51482,R,ugm-3,66.99268,R,ugm-3,,,,,,
4179,24-06-2019,04:00,71.499,R,ugm-3 (Ref.eq),18.81229,R,ugm-3,59.65101,R,ugm-3,88.49612,R,ugm-3,,,,,,
4180,24-06-2019,05:00,77.296,R,ugm-3 (Ref.eq),29.09787,R,ugm-3,64.93331,R,ugm-3,109.54942,R,ugm-3,,,,,,
4181,24-06-2019,06:00,80.195,R,ugm-3 (Ref.eq),81.17578,R,ugm-3,100.32434,R,ugm-3,224.79214,R,ugm-3,,,,,,
4182,24-06-2019,07:00,72.465,R,ugm-3 (Ref.eq),88.74658,R,ugm-3,83.78932,R,ugm-3,219.86551,R,ugm-3,,,,,,
4183,24-06-2019,08:00,37.682,R,ugm-3 (Ref.eq),55.40448,R,ugm-3,63.93712,R,ugm-3,148.88947,R,ugm-3,,,,,,
4184,24-06-2019,09:00,18.358,R,ugm-3 (Ref.eq),4.77954,R,ugm-3,28.26869,R,ugm-3,35.59722,R,ugm-3,,,,,,
4185,24-06-2019,10:00,20.29,R,ugm-3 (Ref.eq),5.20015,R,ugm-3,28.73382,R,ugm-3,36.70726,R,ugm-3,,,,,,
4186,24-06-2019,11:00,24.155,R,ugm-3 (Ref.eq),6.80607,R,ugm-3,30.07377,R,ugm-3,40.5096,R,ugm-3,,,,,,
4187,24-06-2019,12:00,17.392,R,ugm-3 (Ref.eq),5.27662,R,ugm-3,25.44778,R,ugm-3,33.53848,R,ugm-3,,,,,,
4188,24-06-2019,13:00,14.493,R,ugm-3 (Ref.eq),3.93835,R,ugm-3,25.40752,R,ugm-3,31.44623,R,ugm-3,,,,,,
4189,24-06-2019,14:00,17.392,R,ugm-3 (Ref.eq),3.47951,R,ugm-3,25.84569,R,ugm-3,31.18086,R,ugm-3,,,,,,
4190,24-06-2019,15:00,15.459,R,ugm-3 (Ref.eq),4.6266,R,ugm-3,24.78476,R,ugm-3,31.87878,R,ugm-3,,,,,,
4191,24-06-2019,16:00,21.256,R,ugm-3 (Ref.eq),3.55598,R,ugm-3,17.97879,R,ugm-3,23.43122,R,ugm-3,,,,,,
4192,24-06-2019,17:00,13.527,R,ugm-3 (Ref.eq),2.14124,R,ugm-3,18.1295,R,ugm-3,21.41269,R,ugm-3,,,,,,
4193,24-06-2019,18:00,12.561,R,ugm-3 (Ref.eq),1.83535,R,ugm-3,22.37866,R,ugm-3,25.19282,R,ugm-3,,,,,,
4194,24-06-2019,19:00,13.527,R,ugm-3 (Ref.eq),1.95005,R,ugm-3,23.60857,R,ugm-3,26.59861,R,ugm-3,,,,,,
4195,24-06-2019,20:00,13.527,R,ugm-3 (Ref.eq),1.87358,R,ugm-3,23.09069,R,ugm-3,25.96348,R,ugm-3,,,,,,
4196,24-06-2019,21:00,20.29,R,ugm-3 (Ref.eq),3.59422,R,ugm-3,32.11236,R,ugm-3,37.62342,R,ugm-3,,,,,,
4197,24-06-2019,22:00,20.29,R,ugm-3 (Ref.eq),2.103,R,ugm-3,28.19612,R,ugm-3,31.42067,R,ugm-3,,,,,,
4198,24-06-2019,23:00,16.425,R,ugm-3 (Ref.eq),1.52945,R,ugm-3,26.82431,R,ugm-3,29.16944,R,ugm-3,,,,,,
4199,24-06-2019,24:00,15.459,R,ugm-3 (Ref.eq),2.21771,R,ugm-3,34.07294,R,ugm-3,37.47338,R,ugm-3,,,,,,
4200,25-06-2019,01:00,17.392,R,ugm-3 (Ref.eq),2.95663,R,ugm-3,32.52528,R,ugm-3,37.05871,R,ugm-3,,,,,,
4201,25-06-2019,02:00,24.155,R,ugm-3 (Ref.eq),11.21479,R,ugm-3,41.89986,R,ugm-3,59.09564,R,ugm-3,,,,,,
4202,25-06-2019,03:00,22.223,R,ugm-3 (Ref.eq),12.76957,R,ugm-3,42.65839,R,ugm-3,62.23813,R,ugm-3,,,,,,
4203,25-06-2019,04:00,25.121,R,ugm-3 (Ref.eq),33.30029,R,ugm-3,46.12978,R,ugm-3,97.18951,R,ugm-3,,,,,,
4204,25-06-2019,05:00,22.223,R,ugm-3 (Ref.eq),31.31221,R,ugm-3,49.42552,R,ugm-3,97.43691,R,ugm-3,,,,,,
4205,25-06-2019,06:00,33.817,R,ugm-3 (Ref.eq),68.70336,R,ugm-3,91.8772,R,ugm-3,197.22088,R,ugm-3,,,,,,
4206,25-06-2019,07:00,30.918,R,ugm-3 (Ref.eq),74.93521,R,ugm-3,73.09779,R,ugm-3,187.99685,R,ugm-3,,,,,,
4207,25-06-2019,08:00,28.02,R,ugm-3 (Ref.eq),92.71321,R,ugm-3,79.64801,R,ugm-3,221.80629,R,ugm-3,,,,,,
4208,25-06-2019,09:00,35.749,R,ugm-3 (Ref.eq),113.81741,R,ugm-3,94.36803,R,ugm-3,268.88563,R,ugm-3,,,,,,
4209,25-06-2019,10:00,37.682,R,ugm-3 (Ref.eq),69.77386,R,ugm-3,74.55824,R,ugm-3,181.54333,R,ugm-3,,,,,,
4210,25-06-2019,11:00,35.749,R,ugm-3 (Ref.eq),81.96995,R,ugm-3,78.54934,R,ugm-3,204.23484,R,ugm-3,,,,,,
4211,25-06-2019,12:00,36.716,R,ugm-3 (Ref.eq),64.42134,R,ugm-3,72.07399,R,ugm-3,170.852,R,ugm-3,,,,,,
4212,25-06-2019,13:00,30.918,R,ugm-3 (Ref.eq),53.86924,R,ugm-3,74.01056,R,ugm-3,156.60891,R,ugm-3,,,,,,
4213,25-06-2019,14:00,35.749,R,ugm-3 (Ref.eq),55.81909,R,ugm-3,67.35954,R,ugm-3,152.94761,R,ugm-3,,,,,,
4214,25-06-2019,15:00,35.749,R,ugm-3 (Ref.eq),59.94817,R,ugm-3,68.84367,R,ugm-3,160.76292,R,ugm-3,,,,,,
4215,25-06-2019,16:00,28.02,R,ugm-3 (Ref.eq),42.89659,R,ugm-3,54.31395,R,ugm-3,120.0878,R,ugm-3,,,,,,
4216,25-06-2019,17:00,28.02,R,ugm-3 (Ref.eq),43.85239,R,ugm-3,57.70143,R,ugm-3,124.94083,R,ugm-3,,,,,,
4217,25-06-2019,18:00,27.054,R,ugm-3 (Ref.eq),35.17367,R,ugm-3,42.26615,R,ugm-3,96.19836,R,ugm-3,,,,,,
4218,25-06-2019,19:00,28.02,R,ugm-3 (Ref.eq),32.76504,R,ugm-3,43.61338,R,ugm-3,93.85241,R,ugm-3,,,,,,
4219,25-06-2019,20:00,30.918,R,ugm-3 (Ref.eq),28.63596,R,ugm-3,43.29389,R,ugm-3,87.20174,R,ugm-3,,,,,,
4220,25-06-2019,21:00,27.054,R,ugm-3 (Ref.eq),21.75415,R,ugm-3,41.14664,R,ugm-3,74.50255,R,ugm-3,,,,,,
4221,25-06-2019,22:00,28.02,R,ugm-3 (Ref.eq),16.70749,R,ugm-3,35.76318,R,ugm-3,61.38098,R,ugm-3,,,,,,
4222,25-06-2019,23:00,17.392,R,ugm-3 (Ref.eq),16.5928,R,ugm-3,28.72342,R,ugm-3,54.16536,R,ugm-3,,,,,,
4223,25-06-2019,24:00,18.358,R,ugm-3 (Ref.eq),11.852,R,ugm-3,24.18813,R,ugm-3,42.36094,R,ugm-3,,,,,,
4224,26-06-2019,01:00,16.425,R,ugm-3 (Ref.eq),9.32767,R,ugm-3,20.3451,R,ugm-3,34.64733,R,ugm-3,,,,,,
4225,26-06-2019,02:00,16.425,R,ugm-3 (Ref.eq),4.48544,R,ugm-3,12.87906,R,ugm-3,19.75663,R,ugm-3,,,,,,
4226,26-06-2019,03:00,11.594,R,ugm-3 (Ref.eq),5.84891,R,ugm-3,20.19581,R,ugm-3,29.164,R,ugm-3,,,,,,
4227,26-06-2019,04:00,13.527,R,ugm-3 (Ref.eq),6.61347,R,ugm-3,30.55069,R,ugm-3,40.6912,R,ugm-3,,,,,,
4228,26-06-2019,05:00,19.324,R,ugm-3 (Ref.eq),12.92111,R,ugm-3,32.74772,R,ugm-3,52.55982,R,ugm-3,,,,,,
4229,26-06-2019,06:00,21.256,R,ugm-3 (Ref.eq),52.98421,R,ugm-3,62.20262,R,ugm-3,143.44395,R,ugm-3,,,,,,
4230,26-06-2019,07:00,24.155,R,ugm-3 (Ref.eq),52.21965,R,ugm-3,71.67251,R,ugm-3,151.74152,R,ugm-3,,,,,,
4231,26-06-2019,08:00,21.256,R,ugm-3 (Ref.eq),43.27426,R,ugm-3,72.94804,R,ugm-3,139.30098,R,ugm-3,,,,,,
4232,26-06-2019,09:00,25.121,R,ugm-3 (Ref.eq),52.29611,R,ugm-3,74.26161,R,ugm-3,154.44786,R,ugm-3,,,,,,
4233,26-06-2019,10:00,31.885,R,ugm-3 (Ref.eq),46.63834,R,ugm-3,70.98916,R,ugm-3,142.50029,R,ugm-3,,,,,,
4234,26-06-2019,11:00,,,,48.01455,R,ugm-3,70.27989,R,ugm-3,143.90118,R,ugm-3,,,,,,
4235,26-06-2019,12:00,28.986,R,ugm-3 (Ref.eq),32.91444,R,ugm-3,63.20693,R,ugm-3,113.67503,R,ugm-3,,,,,,
4236,26-06-2019,13:00,23.189,R,ugm-3 (Ref.eq),30.04733,R,ugm-3,56.79097,R,ugm-3,102.86289,R,ugm-3,,,,,,
4237,26-06-2019,14:00,22.223,R,ugm-3 (Ref.eq),28.67111,R,ugm-3,37.95615,R,ugm-3,81.91791,R,ugm-3,,,,,,
4238,26-06-2019,15:00,24.155,R,ugm-3 (Ref.eq),25.49818,R,ugm-3,36.30912,R,ugm-3,75.40578,R,ugm-3,,,,,,
4239,26-06-2019,16:00,47.344,R,ugm-3 (Ref.eq),24.54247,R,ugm-3,42.02878,R,ugm-3,79.66005,R,ugm-3,,,,,,
4240,26-06-2019,17:00,23.189,R,ugm-3 (Ref.eq),24.46602,R,ugm-3,36.4729,R,ugm-3,73.98694,R,ugm-3,,,,,,
4241,26-06-2019,18:00,28.02,R,ugm-3 (Ref.eq),26.68325,R,ugm-3,33.50657,R,ugm-3,74.42032,R,ugm-3,,,,,,
4242,26-06-2019,19:00,22.223,R,ugm-3 (Ref.eq),23.51031,R,ugm-3,30.95494,R,ugm-3,67.00359,R,ugm-3,,,,,,
4243,26-06-2019,20:00,22.223,R,ugm-3 (Ref.eq),17.31735,R,ugm-3,31.92718,R,ugm-3,58.48008,R,ugm-3,,,,,,
4244,26-06-2019,21:00,18.358,R,ugm-3 (Ref.eq),15.25303,R,ugm-3,32.70395,R,ugm-3,56.09161,R,ugm-3,,,,,,
4245,26-06-2019,22:00,12.561,R,ugm-3 (Ref.eq),16.7057,R,ugm-3,25.57938,R,ugm-3,51.19444,R,ugm-3,,,,,,
4246,26-06-2019,23:00,15.459,R,ugm-3 (Ref.eq),13.80036,R,ugm-3,23.16481,R,ugm-3,44.32507,R,ugm-3,,,,,,
4247,26-06-2019,24:00,16.425,R,ugm-3 (Ref.eq),9.59527,R,ugm-3,20.12854,R,ugm-3,34.84107,R,ugm-3,,,,,,
4248,27-06-2019,01:00,12.561,R,ugm-3 (Ref.eq),7.03812,R,ugm-3,16.85106,R,ugm-3,27.64269,R,ugm-3,,,,,,
4249,27-06-2019,02:00,11.594,R,ugm-3 (Ref.eq),4.23307,R,ugm-3,15.73074,R,ugm-3,22.22136,R,ugm-3,,,,,,
4250,27-06-2019,03:00,17.392,R,ugm-3 (Ref.eq),4.74308,R,ugm-3,21.80167,R,ugm-3,29.07429,R,ugm-3,,,,,,
4251,27-06-2019,04:00,20.29,R,ugm-3 (Ref.eq),5.31684,R,ugm-3,19.04027,R,ugm-3,27.19264,R,ugm-3,,,,,,
4252,27-06-2019,05:00,27.054,R,ugm-3 (Ref.eq),16.29477,R,ugm-3,33.86038,R,ugm-3,58.84535,R,ugm-3,,,,,,
4253,27-06-2019,06:00,24.155,R,ugm-3 (Ref.eq),42.45821,R,ugm-3,54.90383,R,ugm-3,120.00552,R,ugm-3,,,,,,
4254,27-06-2019,07:00,26.087,R,ugm-3 (Ref.eq),44.25599,R,ugm-3,59.48618,R,ugm-3,127.34442,R,ugm-3,,,,,,
4255,27-06-2019,08:00,29.952,R,ugm-3 (Ref.eq),46.55103,R,ugm-3,51.80042,R,ugm-3,123.17767,R,ugm-3,,,,,,
4256,27-06-2019,09:00,32.851,R,ugm-3 (Ref.eq),46.97179,R,ugm-3,60.21969,R,ugm-3,132.24209,R,ugm-3,,,,,,
4257,27-06-2019,10:00,32.851,R,ugm-3 (Ref.eq),36.91187,R,ugm-3,56.22522,R,ugm-3,112.82263,R,ugm-3,,,,,,
4258,27-06-2019,11:00,28.986,R,ugm-3 (Ref.eq),28.38198,R,ugm-3,42.38552,R,ugm-3,85.90394,R,ugm-3,,,,,,
4259,27-06-2019,12:00,28.986,R,ugm-3 (Ref.eq),23.7919,R,ugm-3,35.45575,R,ugm-3,71.93615,R,ugm-3,,,,,,
4260,27-06-2019,13:00,33.817,R,ugm-3 (Ref.eq),23.48589,R,ugm-3,36.0292,R,ugm-3,72.0404,R,ugm-3,,,,,,
4261,27-06-2019,14:00,28.986,R,ugm-3 (Ref.eq),25.32192,R,ugm-3,40.87166,R,ugm-3,79.69807,R,ugm-3,,,,,,
4262,27-06-2019,15:00,34.783,R,ugm-3 (Ref.eq),25.85743,R,ugm-3,37.39748,R,ugm-3,77.04499,R,ugm-3,,,,,,
4263,27-06-2019,16:00,34.783,R,ugm-3 (Ref.eq),23.7919,R,ugm-3,35.45944,R,ugm-3,71.93984,R,ugm-3,,,,,,
4264,27-06-2019,17:00,24.155,R,ugm-3 (Ref.eq),24.1744,R,ugm-3,26.80695,R,ugm-3,63.87385,R,ugm-3,,,,,,
4265,27-06-2019,18:00,19.324,R,ugm-3 (Ref.eq),20.9996,R,ugm-3,28.52021,R,ugm-3,60.71915,R,ugm-3,,,,,,
4266,27-06-2019,19:00,23.189,R,ugm-3 (Ref.eq),15.83576,R,ugm-3,27.52079,R,ugm-3,51.80196,R,ugm-3,,,,,,
4267,27-06-2019,20:00,28.02,R,ugm-3 (Ref.eq),16.83028,R,ugm-3,24.57736,R,ugm-3,50.38343,R,ugm-3,,,,,,
4268,27-06-2019,21:00,22.223,R,ugm-3 (Ref.eq),13.00522,R,ugm-3,28.2108,R,ugm-3,48.15186,R,ugm-3,,,,,,
4269,27-06-2019,22:00,26.087,R,ugm-3 (Ref.eq),11.20744,R,ugm-3,22.27068,R,ugm-3,39.45518,R,ugm-3,,,,,,
4270,27-06-2019,23:00,24.155,R,ugm-3 (Ref.eq),10.59543,R,ugm-3,20.24741,R,ugm-3,36.49351,R,ugm-3,,,,,,
4271,27-06-2019,24:00,16.425,R,ugm-3 (Ref.eq),8.56814,R,ugm-3,15.98125,R,ugm-3,29.11889,R,ugm-3,,,,,,
4272,28-06-2019,01:00,19.324,R,ugm-3 (Ref.eq),7.55257,R,ugm-3,13.9531,R,ugm-3,25.53354,R,ugm-3,,,,,,
4273,28-06-2019,02:00,24.155,R,ugm-3 (Ref.eq),4.33762,R,ugm-3,11.17923,R,ugm-3,17.83016,R,ugm-3,,,,,,
4274,28-06-2019,03:00,19.324,R,ugm-3 (Ref.eq),6.1237,R,ugm-3,16.95153,R,ugm-3,26.34107,R,ugm-3,,,,,,
4275,28-06-2019,04:00,23.189,R,ugm-3 (Ref.eq),6.58298,R,ugm-3,15.08924,R,ugm-3,25.183,R,ugm-3,,,,,,
4276,28-06-2019,05:00,30.918,R,ugm-3 (Ref.eq),14.54379,R,ugm-3,28.92741,R,ugm-3,51.22758,R,ugm-3,,,,,,
4277,28-06-2019,06:00,26.087,R,ugm-3 (Ref.eq),36.05329,R,ugm-3,59.04227,R,ugm-3,114.32321,R,ugm-3,,,,,,
4278,28-06-2019,07:00,28.986,R,ugm-3 (Ref.eq),38.27313,R,ugm-3,46.68483,R,ugm-3,105.36948,R,ugm-3,,,,,,
4279,28-06-2019,08:00,30.918,R,ugm-3 (Ref.eq),49.79334,R,ugm-3,66.3955,R,ugm-3,142.74423,R,ugm-3,,,,,,
4280,28-06-2019,09:00,39.614,R,ugm-3 (Ref.eq),43.82274,R,ugm-3,48.60626,R,ugm-3,115.80018,R,ugm-3,,,,,,
4281,28-06-2019,10:00,42.513,R,ugm-3 (Ref.eq),36.35948,R,ugm-3,51.03104,R,ugm-3,106.78145,R,ugm-3,,,,,,
4282,28-06-2019,11:00,39.614,R,ugm-3 (Ref.eq),32.11116,R,ugm-3,50.57747,R,ugm-3,99.8139,R,ugm-3,,,,,,
4283,28-06-2019,12:00,36.716,R,ugm-3 (Ref.eq),26.10228,R,ugm-3,35.89258,R,ugm-3,75.91551,R,ugm-3,,,,,,
4284,28-06-2019,13:00,39.614,R,ugm-3 (Ref.eq),23.80589,R,ugm-3,44.56187,R,ugm-3,81.06372,R,ugm-3,,,,,,
4285,28-06-2019,14:00,40.58,R,ugm-3 (Ref.eq),29.73822,R,ugm-3,44.74637,R,ugm-3,90.34434,R,ugm-3,,,,,,
4286,28-06-2019,15:00,33.817,R,ugm-3 (Ref.eq),26.6381,R,ugm-3,44.26324,R,ugm-3,85.10775,R,ugm-3,,,,,,
4287,28-06-2019,16:00,36.716,R,ugm-3 (Ref.eq),25.91091,R,ugm-3,45.08353,R,ugm-3,84.81304,R,ugm-3,,,,,,
4288,28-06-2019,17:00,30.918,R,ugm-3 (Ref.eq),22.0836,R,ugm-3,37.26206,R,ugm-3,71.12311,R,ugm-3,,,,,,
4289,28-06-2019,18:00,26.087,R,ugm-3 (Ref.eq),19.59584,R,ugm-3,37.44516,R,ugm-3,67.4917,R,ugm-3,,,,,,
4290,28-06-2019,19:00,35.749,R,ugm-3 (Ref.eq),20.01685,R,ugm-3,39.01302,R,ugm-3,69.7051,R,ugm-3,,,,,,
4291,28-06-2019,20:00,35.749,R,ugm-3 (Ref.eq),17.64391,R,ugm-3,36.54506,R,ugm-3,63.59868,R,ugm-3,,,,,,
4292,28-06-2019,21:00,40.58,R,ugm-3 (Ref.eq),13.16596,R,ugm-3,27.34266,R,ugm-3,47.53018,R,ugm-3,,,,,,
4293,28-06-2019,22:00,46.378,R,ugm-3 (Ref.eq),13.66351,R,ugm-3,38.23701,R,ugm-3,59.18743,R,ugm-3,,,,,,
4294,28-06-2019,23:00,38.648,R,ugm-3 (Ref.eq),21.01195,R,ugm-3,51.4156,R,ugm-3,83.63347,R,ugm-3,,,,,,
4295,28-06-2019,24:00,38.648,R,ugm-3 (Ref.eq),23.84416,R,ugm-3,61.67091,R,ugm-3,98.23145,R,ugm-3,,,,,,
4296,29-06-2019,01:00,37.682,R,ugm-3 (Ref.eq),24.10071,R,ugm-3,50.85159,R,ugm-3,87.8055,R,ugm-3,,,,,,
4297,29-06-2019,02:00,40.58,R,ugm-3 (Ref.eq),18.03724,R,ugm-3,47.79317,R,ugm-3,75.44989,R,ugm-3,,,,,,
4298,29-06-2019,03:00,47.344,R,ugm-3 (Ref.eq),17.5011,R,ugm-3,40.65009,R,ugm-3,67.48474,R,ugm-3,,,,,,
4299,29-06-2019,04:00,44.445,R,ugm-3 (Ref.eq),16.16075,R,ugm-3,52.2736,R,ugm-3,77.05308,R,ugm-3,,,,,,
4300,29-06-2019,05:00,42.513,R,ugm-3 (Ref.eq),19.10952,R,ugm-3,52.81961,R,ugm-3,82.12046,R,ugm-3,,,,,,
4301,29-06-2019,06:00,47.344,R,ugm-3 (Ref.eq),27.57285,R,ugm-3,48.87025,R,ugm-3,91.14803,R,ugm-3,,,,,,
4302,29-06-2019,07:00,54.107,R,ugm-3 (Ref.eq),40.86143,R,ugm-3,54.0127,R,ugm-3,116.66602,R,ugm-3,,,,,,
4303,29-06-2019,08:00,68.6,R,ugm-3 (Ref.eq),54.64785,R,ugm-3,61.115,R,ugm-3,144.90721,R,ugm-3,,,,,,
4304,29-06-2019,09:00,41.547,R,ugm-3 (Ref.eq),40.59336,R,ugm-3,66.12614,R,ugm-3,128.36843,R,ugm-3,,,,,,
4305,29-06-2019,10:00,36.716,R,ugm-3 (Ref.eq),35.99789,R,ugm-3,71.81855,R,ugm-3,127.01454,R,ugm-3,,,,,,
4306,29-06-2019,11:00,34.783,R,ugm-3 (Ref.eq),19.03293,R,ugm-3,51.14029,R,ugm-3,80.3237,R,ugm-3,,,,,,
4307,29-06-2019,12:00,25.121,R,ugm-3 (Ref.eq),8.88458,R,ugm-3,33.52312,R,ugm-3,47.14596,R,ugm-3,,,,,,
4308,29-06-2019,13:00,23.189,R,ugm-3 (Ref.eq),5.82094,R,ugm-3,29.67015,R,ugm-3,38.59546,R,ugm-3,,,,,,
4309,29-06-2019,14:00,22.223,R,ugm-3 (Ref.eq),3.10195,R,ugm-3,19.67011,R,ugm-3,24.42635,R,ugm-3,,,,,,
4310,29-06-2019,15:00,28.02,R,ugm-3 (Ref.eq),3.21683,R,ugm-3,18.44267,R,ugm-3,23.37507,R,ugm-3,,,,,,
4311,29-06-2019,16:00,20.29,R,ugm-3 (Ref.eq),1.37864,R,ugm-3,13.65454,R,ugm-3,15.76843,R,ugm-3,,,,,,
4312,29-06-2019,17:00,18.358,R,ugm-3 (Ref.eq),0.57443,R,ugm-3,12.46329,R,ugm-3,13.34408,R,ugm-3,,,,,,
4313,29-06-2019,18:00,15.459,R,ugm-3 (Ref.eq),0.38296,R,ugm-3,11.42055,R,ugm-3,12.00774,R,ugm-3,,,,,,
4314,29-06-2019,19:00,19.324,R,ugm-3 (Ref.eq),1.07228,R,ugm-3,15.26674,R,ugm-3,16.91088,R,ugm-3,,,,,,
4315,29-06-2019,20:00,20.29,R,ugm-3 (Ref.eq),0.61273,R,ugm-3,21.54101,R,ugm-3,22.48052,R,ugm-3,,,,,,
4316,29-06-2019,21:00,26.087,R,ugm-3 (Ref.eq),1.79989,R,ugm-3,40.2485,R,ugm-3,43.00829,R,ugm-3,,,,,,
4317,29-06-2019,22:00,20.29,R,ugm-3 (Ref.eq),3.21683,R,ugm-3,39.32087,R,ugm-3,44.25327,R,ugm-3,,,,,,
4318,29-06-2019,23:00,26.087,R,ugm-3 (Ref.eq),1.45523,R,ugm-3,26.23647,R,ugm-3,28.4678,R,ugm-3,,,,,,
4319,29-06-2019,24:00,36.716,R,ugm-3 (Ref.eq),2.83388,R,ugm-3,24.72375,R,ugm-3,29.06896,R,ugm-3,,,,,,
4320,30-06-2019,01:00,36.716,R,ugm-3 (Ref.eq),2.09472,R,ugm-3,14.76887,R,ugm-3,17.98073,R,ugm-3,,,,,,
4321,30-06-2019,02:00,36.716,R,ugm-3 (Ref.eq),2.29909,R,ugm-3,14.77564,R,ugm-3,18.30086,R,ugm-3,,,,,,
4322,30-06-2019,03:00,21.256,R,ugm-3 (Ref.eq),3.67854,R,ugm-3,13.413,R,ugm-3,19.05334,R,ugm-3,,,,,,
4323,30-06-2019,04:00,21.256,R,ugm-3 (Ref.eq),3.1804,R,ugm-3,12.6843,R,ugm-3,17.56085,R,ugm-3,,,,,,
4324,30-06-2019,05:00,20.29,R,ugm-3 (Ref.eq),1.95422,R,ugm-3,12.90624,R,ugm-3,15.90268,R,ugm-3,,,,,,
4325,30-06-2019,06:00,24.155,R,ugm-3 (Ref.eq),2.03086,R,ugm-3,10.96255,R,ugm-3,14.07649,R,ugm-3,,,,,,
4326,30-06-2019,07:00,9.662,R,ugm-3 (Ref.eq),7.08885,R,ugm-3,12.74118,R,ugm-3,23.6106,R,ugm-3,,,,,,
4327,30-06-2019,08:00,9.662,R,ugm-3 (Ref.eq),6.01594,R,ugm-3,12.12437,R,ugm-3,21.34869,R,ugm-3,,,,,,
