,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,PM<sub>2.5</sub> particulate matter (Hourly measured),status.1,unit.1
2668,22-04-2019,05:00,98.425,R,ugm-3 (FIDAS),89.364,R,ugm-3 (Ref.eq)
2669,22-04-2019,06:00,90.95,R,ugm-3 (FIDAS),81.321,R,ugm-3 (Ref.eq)
2670,22-04-2019,07:00,82.275,R,ugm-3 (FIDAS),72.241,R,ugm-3 (Ref.eq)
2671,22-04-2019,08:00,79.875,R,ugm-3 (FIDAS),69.835,R,ugm-3 (Ref.eq)
2672,22-04-2019,09:00,73.075,R,ugm-3 (FIDAS),62.194,R,ugm-3 (Ref.eq)
2673,22-04-2019,10:00,65.3,R,ugm-3 (FIDAS),54.552,R,ugm-3 (Ref.eq)
2674,22-04-2019,11:00,57.575,R,ugm-3 (FIDAS),46.58,R,ugm-3 (Ref.eq)
2675,22-04-2019,12:00,50.8,R,ugm-3 (FIDAS),39.882,R,ugm-3 (Ref.eq)
2676,22-04-2019,13:00,40.025,R,ugm-3 (FIDAS),30.401,R,ugm-3 (Ref.eq)
2677,22-04-2019,14:00,35.175,R,ugm-3 (FIDAS),26.439,R,ugm-3 (Ref.eq)
2678,22-04-2019,15:00,56.65,R,ugm-3 (FIDAS),43.915,R,ugm-3 (Ref.eq)
2679,22-04-2019,16:00,54.125,R,ugm-3 (FIDAS),41.722,R,ugm-3 (Ref.eq)
2680,22-04-2019,17:00,60.375,R,ugm-3 (FIDAS),47.335,R,ugm-3 (Ref.eq)
2681,22-04-2019,18:00,65.525,R,ugm-3 (FIDAS),51.462,R,ugm-3 (Ref.eq)
2682,22-04-2019,19:00,67.35,R,ugm-3 (FIDAS),53.184,R,ugm-3 (Ref.eq)
2683,22-04-2019,20:00,77.5,R,ugm-3 (FIDAS),61.628,R,ugm-3 (Ref.eq)
2684,22-04-2019,21:00,86.4,R,ugm-3 (FIDAS),71.297,R,ugm-3 (Ref.eq)
2685,22-04-2019,22:00,85.45,R,ugm-3 (FIDAS),72.217,R,ugm-3 (Ref.eq)
2686,22-04-2019,23:00,86.75,R,ugm-3 (FIDAS),73.161,R,ugm-3 (Ref.eq)
2687,22-04-2019,24:00,90.25,R,ugm-3 (FIDAS),77.17,R,ugm-3 (Ref.eq)
2688,23-04-2019,01:00,87.375,R,ugm-3 (FIDAS),75.897,R,ugm-3 (Ref.eq)
2689,23-04-2019,02:00,90.675,R,ugm-3 (FIDAS),78.585,R,ugm-3 (Ref.eq)
2690,23-04-2019,03:00,88.625,R,ugm-3 (FIDAS),77.005,R,ugm-3 (Ref.eq)
2691,23-04-2019,04:00,81.4,R,ugm-3 (FIDAS),69.505,R,ugm-3 (Ref.eq)
2692,23-04-2019,05:00,65.8,R,ugm-3 (FIDAS),53.326,R,ugm-3 (Ref.eq)
2693,23-04-2019,06:00,50.075,R,ugm-3 (FIDAS),38.278,R,ugm-3 (Ref.eq)
2694,23-04-2019,07:00,36.275,R,ugm-3 (FIDAS),23.396,R,ugm-3 (Ref.eq)
2695,23-04-2019,08:00,39.2,R,ugm-3 (FIDAS),21.816,R,ugm-3 (Ref.eq)
2696,23-04-2019,09:00,44.075,R,ugm-3 (FIDAS),22.948,R,ugm-3 (Ref.eq)
2697,23-04-2019,10:00,42.525,R,ugm-3 (FIDAS),21.061,R,ugm-3 (Ref.eq)
2698,23-04-2019,11:00,39.35,R,ugm-3 (FIDAS),18.703,R,ugm-3 (Ref.eq)
2699,23-04-2019,12:00,37.875,R,ugm-3 (FIDAS),16.462,R,ugm-3 (Ref.eq)
2700,23-04-2019,13:00,37.575,R,ugm-3 (FIDAS),15.802,R,ugm-3 (Ref.eq)
2701,23-04-2019,14:00,38.875,R,ugm-3 (FIDAS),15.142,R,ugm-3 (Ref.eq)
2702,23-04-2019,15:00,45.6,R,ugm-3 (FIDAS),18.231,R,ugm-3 (Ref.eq)
2703,23-04-2019,16:00,53.425,R,ugm-3 (FIDAS),29.151,R,ugm-3 (Ref.eq)
2704,23-04-2019,17:00,41.125,R,ugm-3 (FIDAS),20.778,R,ugm-3 (Ref.eq)
2705,23-04-2019,18:00,37.3,R,ugm-3 (FIDAS),20.637,R,ugm-3 (Ref.eq)
2706,23-04-2019,19:00,40.225,R,ugm-3 (FIDAS),22.689,R,ugm-3 (Ref.eq)
2707,23-04-2019,20:00,42.7,R,ugm-3 (FIDAS),25.519,R,ugm-3 (Ref.eq)
2708,23-04-2019,21:00,44.525,R,ugm-3 (FIDAS),27.995,R,ugm-3 (Ref.eq)
2709,23-04-2019,22:00,44.45,R,ugm-3 (FIDAS),29.198,R,ugm-3 (Ref.eq)
2710,23-04-2019,23:00,46.275,R,ugm-3 (FIDAS),30.661,R,ugm-3 (Ref.eq)
2711,23-04-2019,24:00,47.05,R,ugm-3 (FIDAS),33.09,R,ugm-3 (Ref.eq)
2712,24-04-2019,01:00,52.9,R,ugm-3 (FIDAS),36.604,R,ugm-3 (Ref.eq)
2713,24-04-2019,02:00,56.475,R,ugm-3 (FIDAS),39.576,R,ugm-3 (Ref.eq)
2714,24-04-2019,03:00,56.475,R,ugm-3 (FIDAS),40.59,R,ugm-3 (Ref.eq)
2715,24-04-2019,04:00,56.175,R,ugm-3 (FIDAS),41.651,R,ugm-3 (Ref.eq)
2716,24-04-2019,05:00,58.75,R,ugm-3 (FIDAS),43.231,R,ugm-3 (Ref.eq)
2717,24-04-2019,06:00,55.875,R,ugm-3 (FIDAS),42.665,R,ugm-3 (Ref.eq)
2718,24-04-2019,07:00,56.925,R,ugm-3 (FIDAS),42.783,R,ugm-3 (Ref.eq)
2719,24-04-2019,08:00,55.775,R,ugm-3 (FIDAS),39.175,R,ugm-3 (Ref.eq)
2720,24-04-2019,09:00,50.15,R,ugm-3 (FIDAS),31.557,R,ugm-3 (Ref.eq)
2721,24-04-2019,10:00,47.75,R,ugm-3 (FIDAS),25.566,R,ugm-3 (Ref.eq)
2722,24-04-2019,11:00,30.725,R,ugm-3 (FIDAS),16.745,R,ugm-3 (Ref.eq)
2723,24-04-2019,12:00,23.95,R,ugm-3 (FIDAS),13.137,R,ugm-3 (Ref.eq)
2724,24-04-2019,13:00,16.85,R,ugm-3 (FIDAS),9.057,R,ugm-3 (Ref.eq)
2725,24-04-2019,14:00,13.1,R,ugm-3 (FIDAS),6.509,R,ugm-3 (Ref.eq)
2726,24-04-2019,15:00,6.925,R,ugm-3 (FIDAS),2.83,R,ugm-3 (Ref.eq)
2727,24-04-2019,16:00,5.675,R,ugm-3 (FIDAS),2.453,R,ugm-3 (Ref.eq)
2728,24-04-2019,17:00,7.625,R,ugm-3 (FIDAS),3.514,R,ugm-3 (Ref.eq)
2729,24-04-2019,18:00,8.45,R,ugm-3 (FIDAS),4.104,R,ugm-3 (Ref.eq)
2730,24-04-2019,19:00,7.025,R,ugm-3 (FIDAS),3.892,R,ugm-3 (Ref.eq)
2731,24-04-2019,20:00,4.55,R,ugm-3 (FIDAS),2.453,R,ugm-3 (Ref.eq)
2732,24-04-2019,21:00,4.55,R,ugm-3 (FIDAS),3.019,R,ugm-3 (Ref.eq)
2733,24-04-2019,22:00,3.575,R,ugm-3 (FIDAS),2.406,R,ugm-3 (Ref.eq)
2734,24-04-2019,23:00,5.7,R,ugm-3 (FIDAS),3.656,R,ugm-3 (Ref.eq)
2735,24-04-2019,24:00,5.675,R,ugm-3 (FIDAS),3.915,R,ugm-3 (Ref.eq)
2736,25-04-2019,01:00,5.45,R,ugm-3 (FIDAS),3.632,R,ugm-3 (Ref.eq)
2737,25-04-2019,02:00,7.15,R,ugm-3 (FIDAS),5.354,R,ugm-3 (Ref.eq)
2738,25-04-2019,03:00,5.275,R,ugm-3 (FIDAS),3.538,R,ugm-3 (Ref.eq)
2739,25-04-2019,04:00,5.5,R,ugm-3 (FIDAS),3.42,R,ugm-3 (Ref.eq)
2740,25-04-2019,05:00,7.425,R,ugm-3 (FIDAS),5.212,R,ugm-3 (Ref.eq)
2741,25-04-2019,06:00,7.725,R,ugm-3 (FIDAS),5.071,R,ugm-3 (Ref.eq)
2742,25-04-2019,07:00,7.2,R,ugm-3 (FIDAS),4.175,R,ugm-3 (Ref.eq)
2743,25-04-2019,08:00,7.5,R,ugm-3 (FIDAS),3.609,R,ugm-3 (Ref.eq)
2744,25-04-2019,09:00,8.375,R,ugm-3 (FIDAS),3.679,R,ugm-3 (Ref.eq)
2745,25-04-2019,10:00,7.4,R,ugm-3 (FIDAS),3.278,R,ugm-3 (Ref.eq)
2746,25-04-2019,11:00,8.3,R,ugm-3 (FIDAS),3.679,R,ugm-3 (Ref.eq)
2747,25-04-2019,12:00,8.625,R,ugm-3 (FIDAS),3.75,R,ugm-3 (Ref.eq)
2748,25-04-2019,13:00,8.875,R,ugm-3 (FIDAS),3.491,R,ugm-3 (Ref.eq)
2749,25-04-2019,14:00,8.6,R,ugm-3 (FIDAS),3.325,R,ugm-3 (Ref.eq)
2750,25-04-2019,15:00,9.0,R,ugm-3 (FIDAS),3.396,R,ugm-3 (Ref.eq)
2751,25-04-2019,16:00,8.075,R,ugm-3 (FIDAS),3.231,R,ugm-3 (Ref.eq)
2752,25-04-2019,17:00,6.825,R,ugm-3 (FIDAS),3.066,R,ugm-3 (Ref.eq)
2753,25-04-2019,18:00,5.825,R,ugm-3 (FIDAS),2.712,R,ugm-3 (Ref.eq)
2754,25-04-2019,19:00,5.225,R,ugm-3 (FIDAS),2.359,R,ugm-3 (Ref.eq)
2755,25-04-2019,20:00,4.55,R,ugm-3 (FIDAS),2.382,R,ugm-3 (Ref.eq)
2756,25-04-2019,21:00,4.775,R,ugm-3 (FIDAS),2.642,R,ugm-3 (Ref.eq)
2757,25-04-2019,22:00,6.15,R,ugm-3 (FIDAS),3.325,R,ugm-3 (Ref.eq)
2758,25-04-2019,23:00,7.15,R,ugm-3 (FIDAS),3.797,R,ugm-3 (Ref.eq)
2759,25-04-2019,24:00,7.0,R,ugm-3 (FIDAS),4.198,R,ugm-3 (Ref.eq)
2760,26-04-2019,01:00,7.0,R,ugm-3 (FIDAS),4.41,R,ugm-3 (Ref.eq)
2761,26-04-2019,02:00,7.65,R,ugm-3 (FIDAS),4.929,R,ugm-3 (Ref.eq)
2762,26-04-2019,03:00,8.55,R,ugm-3 (FIDAS),6.392,R,ugm-3 (Ref.eq)
2763,26-04-2019,04:00,7.75,R,ugm-3 (FIDAS),5.873,R,ugm-3 (Ref.eq)
2764,26-04-2019,05:00,7.45,R,ugm-3 (FIDAS),5.307,R,ugm-3 (Ref.eq)
2765,26-04-2019,06:00,10.275,R,ugm-3 (FIDAS),7.241,R,ugm-3 (Ref.eq)
2766,26-04-2019,07:00,11.525,R,ugm-3 (FIDAS),7.712,R,ugm-3 (Ref.eq)
2767,26-04-2019,08:00,10.3,R,ugm-3 (FIDAS),6.439,R,ugm-3 (Ref.eq)
2768,26-04-2019,09:00,9.0,R,ugm-3 (FIDAS),4.363,R,ugm-3 (Ref.eq)
2769,26-04-2019,10:00,8.55,R,ugm-3 (FIDAS),4.009,R,ugm-3 (Ref.eq)
2770,26-04-2019,11:00,8.3,R,ugm-3 (FIDAS),4.08,R,ugm-3 (Ref.eq)
2771,26-04-2019,12:00,8.3,R,ugm-3 (FIDAS),3.797,R,ugm-3 (Ref.eq)
2772,26-04-2019,13:00,7.425,R,ugm-3 (FIDAS),3.184,R,ugm-3 (Ref.eq)
2773,26-04-2019,14:00,8.95,R,ugm-3 (FIDAS),3.373,R,ugm-3 (Ref.eq)
2774,26-04-2019,15:00,8.1,R,ugm-3 (FIDAS),3.137,R,ugm-3 (Ref.eq)
2775,26-04-2019,16:00,7.05,R,ugm-3 (FIDAS),3.609,R,ugm-3 (Ref.eq)
2776,26-04-2019,17:00,6.275,R,ugm-3 (FIDAS),3.278,R,ugm-3 (Ref.eq)
2777,26-04-2019,18:00,7.3,R,ugm-3 (FIDAS),3.561,R,ugm-3 (Ref.eq)
2778,26-04-2019,19:00,8.3,R,ugm-3 (FIDAS),3.844,R,ugm-3 (Ref.eq)
2779,26-04-2019,20:00,12.65,R,ugm-3 (FIDAS),6.038,R,ugm-3 (Ref.eq)
2780,26-04-2019,21:00,12.55,R,ugm-3 (FIDAS),6.698,R,ugm-3 (Ref.eq)
2781,26-04-2019,22:00,11.95,R,ugm-3 (FIDAS),6.462,R,ugm-3 (Ref.eq)
2782,26-04-2019,23:00,7.275,R,ugm-3 (FIDAS),4.34,R,ugm-3 (Ref.eq)
2783,26-04-2019,24:00,2.0,R,ugm-3 (FIDAS),1.344,R,ugm-3 (Ref.eq)
2784,27-04-2019,01:00,9.5,R,ugm-3 (FIDAS),4.976,R,ugm-3 (Ref.eq)
2785,27-04-2019,02:00,18.475,R,ugm-3 (FIDAS),9.552,R,ugm-3 (Ref.eq)
2786,27-04-2019,03:00,17.05,R,ugm-3 (FIDAS),9.175,R,ugm-3 (Ref.eq)
2787,27-04-2019,04:00,13.325,R,ugm-3 (FIDAS),6.745,R,ugm-3 (Ref.eq)
2788,27-04-2019,05:00,13.825,R,ugm-3 (FIDAS),6.557,R,ugm-3 (Ref.eq)
2789,27-04-2019,06:00,11.025,R,ugm-3 (FIDAS),5.448,R,ugm-3 (Ref.eq)
2790,27-04-2019,07:00,7.65,R,ugm-3 (FIDAS),3.821,R,ugm-3 (Ref.eq)
2791,27-04-2019,08:00,6.6,R,ugm-3 (FIDAS),3.679,R,ugm-3 (Ref.eq)
2792,27-04-2019,09:00,12.4,R,ugm-3 (FIDAS),6.533,R,ugm-3 (Ref.eq)
2793,27-04-2019,10:00,18.275,R,ugm-3 (FIDAS),7.406,R,ugm-3 (Ref.eq)
2794,27-04-2019,11:00,15.825,R,ugm-3 (FIDAS),5.943,R,ugm-3 (Ref.eq)
2795,27-04-2019,12:00,12.525,R,ugm-3 (FIDAS),4.882,R,ugm-3 (Ref.eq)
2796,27-04-2019,13:00,12.475,R,ugm-3 (FIDAS),4.575,R,ugm-3 (Ref.eq)
2797,27-04-2019,14:00,13.375,R,ugm-3 (FIDAS),5.307,R,ugm-3 (Ref.eq)
2798,27-04-2019,15:00,11.875,R,ugm-3 (FIDAS),5.142,R,ugm-3 (Ref.eq)
2799,27-04-2019,16:00,10.925,R,ugm-3 (FIDAS),4.434,R,ugm-3 (Ref.eq)
2800,27-04-2019,17:00,11.625,R,ugm-3 (FIDAS),5.094,R,ugm-3 (Ref.eq)
2801,27-04-2019,18:00,9.825,R,ugm-3 (FIDAS),4.575,R,ugm-3 (Ref.eq)
2802,27-04-2019,19:00,9.2,R,ugm-3 (FIDAS),4.434,R,ugm-3 (Ref.eq)
2803,27-04-2019,20:00,9.15,R,ugm-3 (FIDAS),4.387,R,ugm-3 (Ref.eq)
2804,27-04-2019,21:00,7.075,R,ugm-3 (FIDAS),3.939,R,ugm-3 (Ref.eq)
2805,27-04-2019,22:00,5.775,R,ugm-3 (FIDAS),3.042,R,ugm-3 (Ref.eq)
2806,27-04-2019,23:00,6.275,R,ugm-3 (FIDAS),3.42,R,ugm-3 (Ref.eq)
2807,27-04-2019,24:00,7.0,R,ugm-3 (FIDAS),3.632,R,ugm-3 (Ref.eq)
2808,28-04-2019,01:00,7.675,R,ugm-3 (FIDAS),4.175,R,ugm-3 (Ref.eq)
2809,28-04-2019,02:00,7.7,R,ugm-3 (FIDAS),4.175,R,ugm-3 (Ref.eq)
2810,28-04-2019,03:00,8.25,R,ugm-3 (FIDAS),4.481,R,ugm-3 (Ref.eq)
2811,28-04-2019,04:00,8.6,R,ugm-3 (FIDAS),4.575,R,ugm-3 (Ref.eq)
2812,28-04-2019,05:00,10.325,R,ugm-3 (FIDAS),4.811,R,ugm-3 (Ref.eq)
2813,28-04-2019,06:00,9.1,R,ugm-3 (FIDAS),4.528,R,ugm-3 (Ref.eq)
2814,28-04-2019,07:00,6.6,R,ugm-3 (FIDAS),3.656,R,ugm-3 (Ref.eq)
2815,28-04-2019,08:00,6.175,R,ugm-3 (FIDAS),3.726,R,ugm-3 (Ref.eq)
2816,28-04-2019,09:00,6.25,R,ugm-3 (FIDAS),3.774,R,ugm-3 (Ref.eq)
2817,28-04-2019,10:00,6.25,R,ugm-3 (FIDAS),3.962,R,ugm-3 (Ref.eq)
2818,28-04-2019,11:00,6.15,R,ugm-3 (FIDAS),3.726,R,ugm-3 (Ref.eq)
2819,28-04-2019,12:00,9.45,R,ugm-3 (FIDAS),7.099,R,ugm-3 (Ref.eq)
2820,28-04-2019,13:00,7.1,R,ugm-3 (FIDAS),4.175,R,ugm-3 (Ref.eq)
2821,28-04-2019,14:00,7.775,R,ugm-3 (FIDAS),5.071,R,ugm-3 (Ref.eq)
2822,28-04-2019,15:00,8.075,R,ugm-3 (FIDAS),5.637,R,ugm-3 (Ref.eq)
2823,28-04-2019,16:00,9.925,R,ugm-3 (FIDAS),6.557,R,ugm-3 (Ref.eq)
2824,28-04-2019,17:00,10.775,R,ugm-3 (FIDAS),7.783,R,ugm-3 (Ref.eq)
2825,28-04-2019,18:00,10.7,R,ugm-3 (FIDAS),7.901,R,ugm-3 (Ref.eq)
2826,28-04-2019,19:00,12.75,R,ugm-3 (FIDAS),8.962,R,ugm-3 (Ref.eq)
2827,28-04-2019,20:00,16.025,R,ugm-3 (FIDAS),11.156,R,ugm-3 (Ref.eq)
2828,28-04-2019,21:00,16.9,R,ugm-3 (FIDAS),11.91,R,ugm-3 (Ref.eq)
2829,28-04-2019,22:00,12.0,R,ugm-3 (FIDAS),8.443,R,ugm-3 (Ref.eq)
2830,28-04-2019,23:00,9.9,R,ugm-3 (FIDAS),7.241,R,ugm-3 (Ref.eq)
2831,28-04-2019,24:00,9.825,R,ugm-3 (FIDAS),7.028,R,ugm-3 (Ref.eq)
2832,29-04-2019,01:00,9.4,R,ugm-3 (FIDAS),6.745,R,ugm-3 (Ref.eq)
2833,29-04-2019,02:00,9.425,R,ugm-3 (FIDAS),7.217,R,ugm-3 (Ref.eq)
2834,29-04-2019,03:00,9.025,R,ugm-3 (FIDAS),7.264,R,ugm-3 (Ref.eq)
2835,29-04-2019,04:00,12.1,R,ugm-3 (FIDAS),9.269,R,ugm-3 (Ref.eq)
2836,29-04-2019,05:00,13.925,R,ugm-3 (FIDAS),11.156,R,ugm-3 (Ref.eq)
2837,29-04-2019,06:00,16.675,R,ugm-3 (FIDAS),12.335,R,ugm-3 (Ref.eq)
2838,29-04-2019,07:00,20.375,R,ugm-3 (FIDAS),15.613,R,ugm-3 (Ref.eq)
2839,29-04-2019,08:00,20.425,R,ugm-3 (FIDAS),15.024,R,ugm-3 (Ref.eq)
2840,29-04-2019,09:00,16.9,R,ugm-3 (FIDAS),11.745,R,ugm-3 (Ref.eq)
2841,29-04-2019,10:00,17.725,R,ugm-3 (FIDAS),12.382,R,ugm-3 (Ref.eq)
2842,29-04-2019,11:00,18.5,R,ugm-3 (FIDAS),12.901,R,ugm-3 (Ref.eq)
2843,29-04-2019,12:00,17.175,R,ugm-3 (FIDAS),11.651,R,ugm-3 (Ref.eq)
2844,29-04-2019,13:00,11.875,R,ugm-3 (FIDAS),8.231,R,ugm-3 (Ref.eq)
2845,29-04-2019,14:00,11.65,R,ugm-3 (FIDAS),7.429,R,ugm-3 (Ref.eq)
2846,29-04-2019,15:00,8.675,R,ugm-3 (FIDAS),5.684,R,ugm-3 (Ref.eq)
2847,29-04-2019,16:00,12.7,R,ugm-3 (FIDAS),7.406,R,ugm-3 (Ref.eq)
2848,29-04-2019,17:00,15.875,R,ugm-3 (FIDAS),7.83,R,ugm-3 (Ref.eq)
2849,29-04-2019,18:00,14.225,R,ugm-3 (FIDAS),8.09,R,ugm-3 (Ref.eq)
2850,29-04-2019,19:00,13.325,R,ugm-3 (FIDAS),10.283,R,ugm-3 (Ref.eq)
2851,29-04-2019,20:00,17.475,R,ugm-3 (FIDAS),12.052,R,ugm-3 (Ref.eq)
2852,29-04-2019,21:00,19.7,R,ugm-3 (FIDAS),15.401,R,ugm-3 (Ref.eq)
2853,29-04-2019,22:00,26.3,R,ugm-3 (FIDAS),22.288,R,ugm-3 (Ref.eq)
2854,29-04-2019,23:00,31.25,R,ugm-3 (FIDAS),27.429,R,ugm-3 (Ref.eq)
2855,29-04-2019,24:00,31.675,R,ugm-3 (FIDAS),28.113,R,ugm-3 (Ref.eq)
2856,30-04-2019,01:00,30.775,R,ugm-3 (FIDAS),27.076,R,ugm-3 (Ref.eq)
2857,30-04-2019,02:00,30.575,R,ugm-3 (FIDAS),27.524,R,ugm-3 (Ref.eq)
2858,30-04-2019,03:00,34.525,R,ugm-3 (FIDAS),30.283,R,ugm-3 (Ref.eq)
2859,30-04-2019,04:00,29.65,R,ugm-3 (FIDAS),26.156,R,ugm-3 (Ref.eq)
2860,30-04-2019,05:00,32.475,R,ugm-3 (FIDAS),28.727,R,ugm-3 (Ref.eq)
2861,30-04-2019,06:00,26.7,R,ugm-3 (FIDAS),23.396,R,ugm-3 (Ref.eq)
2862,30-04-2019,07:00,13.65,R,ugm-3 (FIDAS),11.58,R,ugm-3 (Ref.eq)
2863,30-04-2019,08:00,13.3,R,ugm-3 (FIDAS),10.613,R,ugm-3 (Ref.eq)
2864,30-04-2019,09:00,22.175,R,ugm-3 (FIDAS),17.877,R,ugm-3 (Ref.eq)
2865,30-04-2019,10:00,23.575,R,ugm-3 (FIDAS),18.443,R,ugm-3 (Ref.eq)
2866,30-04-2019,11:00,24.3,R,ugm-3 (FIDAS),17.005,R,ugm-3 (Ref.eq)
2867,30-04-2019,12:00,21.6,R,ugm-3 (FIDAS),13.632,R,ugm-3 (Ref.eq)
2868,30-04-2019,13:00,18.4,R,ugm-3 (FIDAS),11.604,R,ugm-3 (Ref.eq)
2869,30-04-2019,14:00,19.65,R,ugm-3 (FIDAS),11.533,R,ugm-3 (Ref.eq)
2870,30-04-2019,15:00,21.0,R,ugm-3 (FIDAS),12.453,R,ugm-3 (Ref.eq)
2871,30-04-2019,16:00,20.275,R,ugm-3 (FIDAS),12.689,R,ugm-3 (Ref.eq)
2872,30-04-2019,17:00,22.875,R,ugm-3 (FIDAS),13.113,R,ugm-3 (Ref.eq)
2873,30-04-2019,18:00,23.075,R,ugm-3 (FIDAS),12.995,R,ugm-3 (Ref.eq)
2874,30-04-2019,19:00,20.25,R,ugm-3 (FIDAS),12.807,R,ugm-3 (Ref.eq)
2875,30-04-2019,20:00,20.325,R,ugm-3 (FIDAS),13.326,R,ugm-3 (Ref.eq)
2876,30-04-2019,21:00,18.075,R,ugm-3 (FIDAS),13.467,R,ugm-3 (Ref.eq)
2877,30-04-2019,22:00,20.1,R,ugm-3 (FIDAS),15.59,R,ugm-3 (Ref.eq)
2878,30-04-2019,23:00,18.475,R,ugm-3 (FIDAS),14.67,R,ugm-3 (Ref.eq)
2879,30-04-2019,24:00,16.925,R,ugm-3 (FIDAS),14.175,R,ugm-3 (Ref.eq)
2880,01-05-2019,01:00,16.225,R,ugm-3 (FIDAS),13.679,R,ugm-3 (Ref.eq)
2881,01-05-2019,02:00,14.8,R,ugm-3 (FIDAS),12.783,R,ugm-3 (Ref.eq)
2882,01-05-2019,03:00,16.125,R,ugm-3 (FIDAS),14.175,R,ugm-3 (Ref.eq)
2883,01-05-2019,04:00,14.775,R,ugm-3 (FIDAS),13.16,R,ugm-3 (Ref.eq)
2884,01-05-2019,05:00,15.775,R,ugm-3 (FIDAS),13.349,R,ugm-3 (Ref.eq)
2885,01-05-2019,06:00,16.325,R,ugm-3 (FIDAS),13.821,R,ugm-3 (Ref.eq)
2886,01-05-2019,07:00,19.925,R,ugm-3 (FIDAS),15.448,R,ugm-3 (Ref.eq)
2887,01-05-2019,08:00,21.2,R,ugm-3 (FIDAS),16.462,R,ugm-3 (Ref.eq)
2888,01-05-2019,09:00,24.025,R,ugm-3 (FIDAS),16.887,R,ugm-3 (Ref.eq)
2889,01-05-2019,10:00,25.25,R,ugm-3 (FIDAS),16.722,R,ugm-3 (Ref.eq)
2890,01-05-2019,11:00,26.025,R,ugm-3 (FIDAS),17.311,R,ugm-3 (Ref.eq)
2891,01-05-2019,12:00,28.825,R,ugm-3 (FIDAS),20.047,R,ugm-3 (Ref.eq)
2892,01-05-2019,13:00,30.75,R,ugm-3 (FIDAS),22.5,R,ugm-3 (Ref.eq)
2893,01-05-2019,14:00,30.05,R,ugm-3 (FIDAS),20.354,R,ugm-3 (Ref.eq)
2894,01-05-2019,15:00,26.575,R,ugm-3 (FIDAS),17.877,R,ugm-3 (Ref.eq)
2895,01-05-2019,16:00,24.925,R,ugm-3 (FIDAS),17.146,R,ugm-3 (Ref.eq)
2896,01-05-2019,17:00,24.35,R,ugm-3 (FIDAS),15.495,R,ugm-3 (Ref.eq)
2897,01-05-2019,18:00,21.875,R,ugm-3 (FIDAS),13.632,R,ugm-3 (Ref.eq)
2898,01-05-2019,19:00,15.725,R,ugm-3 (FIDAS),9.458,R,ugm-3 (Ref.eq)
2899,01-05-2019,20:00,11.275,R,ugm-3 (FIDAS),6.25,R,ugm-3 (Ref.eq)
2900,01-05-2019,21:00,11.5,R,ugm-3 (FIDAS),5.92,R,ugm-3 (Ref.eq)
2901,01-05-2019,22:00,9.175,R,ugm-3 (FIDAS),6.486,R,ugm-3 (Ref.eq)
2902,01-05-2019,23:00,12.15,R,ugm-3 (FIDAS),8.609,R,ugm-3 (Ref.eq)
2903,01-05-2019,24:00,11.825,R,ugm-3 (FIDAS),8.868,R,ugm-3 (Ref.eq)
2904,02-05-2019,01:00,13.825,R,ugm-3 (FIDAS),10.212,R,ugm-3 (Ref.eq)
2905,02-05-2019,02:00,17.4,R,ugm-3 (FIDAS),14.151,R,ugm-3 (Ref.eq)
2906,02-05-2019,03:00,18.725,R,ugm-3 (FIDAS),14.859,R,ugm-3 (Ref.eq)
2907,02-05-2019,04:00,17.225,R,ugm-3 (FIDAS),13.797,R,ugm-3 (Ref.eq)
2908,02-05-2019,05:00,17.425,R,ugm-3 (FIDAS),13.868,R,ugm-3 (Ref.eq)
2909,02-05-2019,06:00,19.025,R,ugm-3 (FIDAS),15.731,R,ugm-3 (Ref.eq)
2910,02-05-2019,07:00,12.325,R,ugm-3 (FIDAS),9.104,R,ugm-3 (Ref.eq)
2911,02-05-2019,08:00,11.3,R,ugm-3 (FIDAS),7.476,R,ugm-3 (Ref.eq)
2912,02-05-2019,09:00,10.85,R,ugm-3 (FIDAS),5.849,R,ugm-3 (Ref.eq)
2913,02-05-2019,10:00,8.25,R,ugm-3 (FIDAS),3.986,R,ugm-3 (Ref.eq)
2914,02-05-2019,11:00,7.5,R,ugm-3 (FIDAS),3.561,R,ugm-3 (Ref.eq)
2915,02-05-2019,12:00,7.825,R,ugm-3 (FIDAS),2.854,R,ugm-3 (Ref.eq)
2916,02-05-2019,13:00,8.225,R,ugm-3 (FIDAS),3.16,R,ugm-3 (Ref.eq)
2917,02-05-2019,14:00,10.45,R,ugm-3 (FIDAS),3.302,R,ugm-3 (Ref.eq)
2918,02-05-2019,15:00,9.275,R,ugm-3 (FIDAS),3.278,R,ugm-3 (Ref.eq)
2919,02-05-2019,16:00,12.025,R,ugm-3 (FIDAS),3.868,R,ugm-3 (Ref.eq)
2920,02-05-2019,17:00,6.075,R,ugm-3 (FIDAS),3.09,R,ugm-3 (Ref.eq)
2921,02-05-2019,18:00,4.35,R,ugm-3 (FIDAS),2.547,R,ugm-3 (Ref.eq)
2922,02-05-2019,19:00,4.4,R,ugm-3 (FIDAS),3.373,R,ugm-3 (Ref.eq)
2923,02-05-2019,20:00,6.575,R,ugm-3 (FIDAS),4.08,R,ugm-3 (Ref.eq)
2924,02-05-2019,21:00,7.375,R,ugm-3 (FIDAS),4.953,R,ugm-3 (Ref.eq)
